club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
fc arsenal,premier league,1,england,in,alexis sanchez,25,chile,fc barcelona,spain,LW,attacker,82,88,fc barcelona,primera division,1,spain,38.25,27.0,726,54,0.96,2.24,21,16,3418,9,1.0,2.22,0,1,467,0,0,0,0,0,0,2014/2015
fc arsenal,premier league,1,england,in,calum chambers,19,england,fc southampton,england,RB,defender,69,83,fc southampton,premier league,1,england,18.21,1.8,0,26,0.58,1.15,0,0,1990,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc arsenal,premier league,1,england,in,danny welbeck,23,england,manchester united,england,CF,attacker,78,83,manchester united,premier league,1,england,18.0,15.3,0,36,0.9,1.39,10,6,2291,5,0.83,1.0,1,0,368,0,0,0,0,0,0,2014/2015
fc arsenal,premier league,1,england,in,mathieu debuchy,28,france,newcastle united,england,RB,defender,80,80,newcastle united,premier league,1,england,13.5,9.0,1449,32,1.0,1.44,1,4,2795,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc arsenal,premier league,1,england,in,gabriel paulista,24,brazil,fc villarreal,spain,CB,defender,72,82,fc villarreal,primera division,1,spain,13.5,7.2,0,21,0.66,1.48,0,0,1789,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc arsenal,premier league,1,england,in,david ospina,25,colombia,ogc nizza,france,GK,keeper,76,80,ogc nizza,ligue 1,1,france,3.6,4.5,0,32,0.86,1.5,0,0,2871,0,0,0,0,0,0,2,1.0,1.5,0,0,180,2014/2015
fc arsenal,premier league,1,england,in,krystian bielik,17,poland,legia warschau,poland,DM,midfielder,NA,NA,legia warschau,ekstraklasa,1,poland,2.03,-,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc arsenal,premier league,1,england,out,thomas vermaelen,28,belgium,fc arsenal,england,CB,defender,79,79,fc barcelona,primera division,1,spain,17.1,12.6,0,21,0.54,1.9,0,1,1366,2,0.29,2.0,0,0,90,0,0,0,0,0,0,2014/2015
fc arsenal,premier league,1,england,out,johan djourou,27,switzerland,fc arsenal,england,CB,defender,74,77,hamburger sv,1 bundesliga,1,germany,2.52,2.7,0,26,0.93,1.31,0,0,2192,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc arsenal,premier league,1,england,out,ignasi miquel,21,spain,fc arsenal,england,CB,defender,NA,NA,norwich city,championship,2,england,1.71,0.36,0,14,0.45,1.71,1,0,1214,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc arsenal,premier league,1,england,out,thomas eisfeld,21,germany,fc arsenal,england,AM,midfielder,59,73,fc fulham,championship,2,england,1.35,0.27,0,19,0.95,1.32,5,4,1686,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc arsenal,premier league,1,england,out,kristoffer olsson,19,sweden,fc arsenal,england,CM,midfielder,NA,NA,fc midtjylland,superligaen,1,denmark,0.9,0.09,0,25,1.0,1.36,3,4,1982,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
aston villa,premier league,1,england,in,carlos sanchez,28,colombia,fc elche,spain,DM,midfielder,74,78,fc elche,primera division,1,spain,5.4,3.6,690,31,0.86,1.03,0,1,2216,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
aston villa,premier league,1,england,in,carles gil,22,spain,fc valencia,spain,AM,midfielder,73,82,fc valencia,primera division,1,spain,3.78,5.4,537,35,1.0,1.06,1,3,2664,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
