club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
ado den haag,eredivisie,1,netherlands,out,bjorn johnsen,26,norway,ado den haag,netherlands,CF,attacker,70,72,az alkmaar,eredivisie,1,netherlands,2.07,3.15,709,37,1.0,1.27,19,3,2816,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
az alkmaar,eredivisie,1,netherlands,in,bjorn johnsen,26,norway,ado den haag,netherlands,CF,attacker,70,72,ado den haag,eredivisie,1,netherlands,2.07,3.15,709,37,1.0,1.27,19,3,2816,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
az alkmaar,eredivisie,1,netherlands,in,albert gudmundsson,21,iceland,psv eindhoven,netherlands,RW,attacker,67,77,psv eindhoven,eredivisie,1,netherlands,1.62,1.35,326,27,0.52,2.3,9,12,1523,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
az alkmaar,eredivisie,1,netherlands,in,henri weigelt,20,germany,arminia bielefeld,germany,CB,defender,63,76,arminia bielefeld,2 bundesliga,2,germany,1.08,0.27,368,19,0.58,1.11,0,0,1553,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
az alkmaar,eredivisie,1,netherlands,in,rody de boer,20,netherlands,sc telstar,netherlands,GK,keeper,NA,NA,sc telstar,jupiler league,2,netherlands,0.225,0.36,371,39,0.97,1.56,0,1,3510,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
az alkmaar,eredivisie,1,netherlands,out,alireza jahanbakhsh,24,iran,az alkmaar,netherlands,RW,attacker,78,80,brighton amp hove albion,premier league,1,england,17.1,16.2,711,39,1.0,2.13,22,14,3314,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
az alkmaar,eredivisie,1,netherlands,out,wout weghorst,25,netherlands,az alkmaar,netherlands,CF,attacker,76,79,vfl wolfsburg,1 bundesliga,1,germany,9.45,6.3,736,37,1.0,2.16,27,8,3302,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
az alkmaar,eredivisie,1,netherlands,out,joris van overeem,24,netherlands,az alkmaar,netherlands,CM,midfielder,73,77,fc utrecht,eredivisie,1,netherlands,0.63,1.35,736,30,0.81,2.23,2,2,1612,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
ajax amsterdam,eredivisie,1,netherlands,in,daley blind,28,netherlands,manchester united,england,CB,defender,80,80,manchester united,premier league,1,england,14.4,16.2,354,17,0.59,2.65,1,2,1231,6,1.0,2.5,1,1,540,0,0,0,0,0,0,2018/2019
ajax amsterdam,eredivisie,1,netherlands,in,dusan tadic,29,serbia,fc southampton,england,LW,attacker,79,79,fc southampton,premier league,1,england,10.26,13.5,733,41,0.93,1.1,7,4,3190,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
