club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
nac breda,eredivisie,1,netherlands,out,matthew amoah,31,ghana,nac breda,netherlands,CF,attacker,72,72,mersin idmanyurdu,super lig,1,turkey,0.405,1.8,0,30,0.97,1.4,12,5,2623,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
roda jc kerkrade,eredivisie,1,netherlands,in,wiljan pluim,22,netherlands,vitesse arnheim,netherlands,AM,midfielder,66,74,vitesse arnheim,eredivisie,1,netherlands,0.315,0.675,736,33,0.89,1.21,3,2,1380,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc utrecht,eredivisie,1,netherlands,in,alexander gerndt,25,sweden,helsingborgs if,sweden,CF,attacker,72,77,helsingborgs if,allsvenskan,1,sweden,4.32,3.6,0,22,1.0,2.18,11,9,1759,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc utrecht,eredivisie,1,netherlands,in,marcus nilsson,23,sweden,helsingborgs if,sweden,CB,defender,67,71,helsingborgs if,allsvenskan,1,sweden,0.99,1.35,0,18,1.0,2.28,2,0,1650,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc utrecht,eredivisie,1,netherlands,in,johan martensson,22,sweden,gais goteborg,sweden,DM,midfielder,68,73,gais goteborg,allsvenskan,1,sweden,0.99,0.405,0,14,1.0,1.57,1,1,1117,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc utrecht,eredivisie,1,netherlands,in,yoshiaki takagi,18,japan,tokyo verdy,japan,LM,midfielder,64,68,tokyo verdy,j league division 2,2,japan,0.9,0.315,0,10,1.0,1.4,1,0,351,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc utrecht,eredivisie,1,netherlands,out,dries mertens,24,belgium,fc utrecht,netherlands,CF,attacker,79,82,psv eindhoven,eredivisie,1,netherlands,7.65,5.4,0,47,1.0,1.51,14,24,3956,0,0,0,0,0,0,6,1.0,0.83,1,2,539,2011/2012
fc utrecht,eredivisie,1,netherlands,out,ricky van wolfswinkel,22,netherlands,fc utrecht,netherlands,CF,attacker,74,78,sporting lissabon,primeira liga,1,portugal,4.57,5.4,0,44,1.0,1.41,23,4,3462,0,0,0,0,0,0,6,1.0,0.83,2,0,495,2011/2012
fc utrecht,eredivisie,1,netherlands,out,kevin strootman,21,netherlands,fc utrecht,netherlands,DM,midfielder,76,83,psv eindhoven,eredivisie,1,netherlands,4.05,3.6,0,33,1.0,1.42,6,8,2949,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc utrecht,eredivisie,1,netherlands,out,michel vorm,27,netherlands,fc utrecht,netherlands,GK,keeper,78,81,swansea city,premier league,1,england,1.53,4.5,0,47,0.98,1.47,0,0,4260,0,0,0,0,0,0,6,1.0,0.83,0,0,540,2011/2012
fc groningen,eredivisie,NA,netherlands,in,david texeira,20,uruguay,defensor sporting club,uruguay,CF,attacker,66,74,defensor sporting club,primera division clausura,1,uruguay,1.31,0.293,0,18,0.86,1.89,6,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
