club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
ado den haag,eredivisie,1,netherlands,out,nasser el khayati,30,netherlands,ado den haag,netherlands,AM,midfielder,75,75,qatar sports club,qatar stars league,1,qatar,1.53,3.6,325,35,1.0,1.37,20,12,3085,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
ado den haag,eredivisie,1,netherlands,out,wilfried kanon,26,cote d\'ivoire,ado den haag,netherlands,CB,defender,NA,NA,alassiouty sport,egyptian premier league,1,egypt,0.54,1.8,1022,31,0.91,1.29,1,1,2611,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
ajax amsterdam,eredivisie,1,netherlands,in,quincy promes,27,netherlands,fc sevilla,spain,LW,attacker,83,83,fc sevilla,primera division,1,spain,14.13,16.2,1466,56,0.97,1.68,5,10,3495,0,0,0,0,0,0,10,1.0,1.9,1,4,758,2019/2020
ajax amsterdam,eredivisie,1,netherlands,in,edson alvarez,21,mexico,cf america,mexico,CB,defender,75,83,cf america,liga mx clausura,1,mexico,13.5,6.75,1079,46,0.92,2.07,3,1,3547,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
ajax amsterdam,eredivisie,1,netherlands,in,razvan marin,23,romania,standard luttich,belgium,CM,midfielder,77,83,standard luttich,jupiler pro league,1,belgium,11.25,12.15,1466,47,1.0,1.51,10,9,3964,0,0,0,0,0,0,6,1.0,1.67,0,1,496,2019/2020
ajax amsterdam,eredivisie,1,netherlands,in,lisandro martinez,21,argentina,defensa y justicia,argentina,CB,defender,77,86,defensa y justicia,primera division,1,argentina,6.3,5.4,736,29,1.0,1.83,2,3,2515,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
ajax amsterdam,eredivisie,1,netherlands,in,kik pierie,18,netherlands,sc heerenveen,netherlands,CB,defender,69,81,sc heerenveen,eredivisie,1,netherlands,4.5,3.6,371,35,1.0,1.31,2,3,3067,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
ajax amsterdam,eredivisie,1,netherlands,in,kjell scherpen,19,netherlands,fc emmen,netherlands,GK,keeper,67,81,fc emmen,eredivisie,1,netherlands,1.35,1.35,371,35,0.97,1.17,0,0,3136,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
ajax amsterdam,eredivisie,1,netherlands,out,matthijs de ligt,19,netherlands,ajax amsterdam,netherlands,CB,defender,85,93,juventus turin,serie a,1,italy,76.95,67.5,718,55,1.0,2.44,7,4,4848,11,1.0,1.73,2,0,990,0,0,0,0,0,0,2019/2020
ajax amsterdam,eredivisie,1,netherlands,out,frenkie de jong,22,netherlands,ajax amsterdam,netherlands,CM,midfielder,84,90,fc barcelona,primera division,1,spain,67.5,76.5,1101,52,0.95,2.38,4,4,4411,11,1.0,1.91,0,0,986,0,0,0,0,0,0,2019/2020
