club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
fc bayern munchen,1 bundesliga,1,germany,in,alphonso davies,18,canada,vancouver whitecaps,united states,LB,defender,72,87,vancouver whitecaps,major league soccer,1,united states,9.0,9.0,0,33.0,0.97,1.36,8.0,10.0,2558,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc bayern munchen,1 bundesliga,1,germany,out,douglas costa,27,brazil,fc bayern munchen,germany,RW,attacker,84,84,juventus turin,serie a,1,italy,36.0,49.5,736,47.0,0.89,2.32,6.0,13.0,2912,10.0,1.0,1.8,0,1.0,719,0,0,0,0,0,0,2018/2019
fc bayern munchen,1 bundesliga,1,germany,out,arturo vidal,31,chile,fc bayern munchen,germany,CM,midfielder,86,86,fc barcelona,primera division,1,spain,16.2,31.5,334,35.0,1.0,2.63,6.0,2.0,2309,8.0,1.0,2.63,0,0,475,0,0,0,0,0,0,2018/2019
fc bayern munchen,1 bundesliga,1,germany,out,sebastian rudy,28,germany,fc bayern munchen,germany,DM,midfielder,81,81,fc schalke 04,1 bundesliga,1,germany,14.4,13.5,678,35.0,0.69,2.51,1.0,5.0,2133,5.0,0.45,2.4,0,0,345,0,0,0,0,0,0,2018/2019
fc bayern munchen,1 bundesliga,1,germany,out,sandro wagner,31,germany,fc bayern munchen,germany,CF,attacker,79,79,tianjin teda,chinese super league,1,china,4.5,7.2,520,35.0,0.81,1.71,15.0,6.0,2187,3.0,0.5,1.67,1.0,0,50,3.0,1.0,1.33,1.0,1.0,270,2018/2019
fc bayern munchen,1 bundesliga,1,germany,out,juan bernat,25,spain,fc bayern munchen,germany,LB,defender,77,80,fc paris saint germain,ligue 1,1,france,4.5,10.8,309,12.0,0.48,2.5,0,2.0,937,1.0,0.2,3.0,0,0,45,0,0,0,0,0,0,2018/2019
fc schalke 04,1 bundesliga,1,germany,in,sebastian rudy,28,germany,fc bayern munchen,germany,DM,midfielder,81,81,fc bayern munchen,1 bundesliga,1,germany,14.4,13.5,678,35.0,0.69,2.51,1.0,5.0,2133,5.0,0.45,2.4,0,0,345,0,0,0,0,0,0,2018/2019
fc schalke 04,1 bundesliga,1,germany,in,suat serdar,21,germany,1 fsv mainz 05,germany,CM,midfielder,72,82,1 fsv mainz 05,1 bundesliga,1,germany,9.45,6.75,1101,28.0,0.85,1.21,3.0,0,1875,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc schalke 04,1 bundesliga,1,germany,in,omar mascarell,25,spain,real madrid,spain,DM,midfielder,77,81,real madrid,primera division,1,spain,9.0,7.2,0,12.0,1.0,1.83,2.0,0,1017,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc schalke 04,1 bundesliga,NA,germany,in,rabbi matondo,18,wales,manchester city u21,england,RW,attacker,NA,NA,manchester city u21,u21 premier league,1,england,8.1,-,520,28.0,1.0,1.68,9.0,1.0,1797,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
