club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
fc paris saint germain,ligue 1,1,france,in,julian draxler,23,germany,vfl wolfsburg,germany,CM,midfielder,82,85,vfl wolfsburg,1 bundesliga,1,germany,32.4,25.2,1277,35,0.95,1.54,9,8,2584,9,1.0,2.0,3,2,657,0,0,0,0,0,0,2016/2017
fc paris saint germain,ligue 1,1,france,in,goncalo guedes,20,portugal,benfica lissabon,portugal,LW,attacker,73,85,benfica lissabon,primeira liga,1,portugal,27.0,8.1,1620,36,0.77,2.22,7,10,2113,7,0.78,1.57,1,0,495,0,0,0,0,0,0,2016/2017
fc paris saint germain,ligue 1,1,france,in,grzegorz krychowiak,26,poland,fc sevilla,spain,DM,midfielder,82,84,fc sevilla,primera division,1,spain,24.75,27.0,1098,42,0.95,1.4,1,5,3655,6,1.0,1.0,0,1,540,6,1.0,2.33,0,2,508,2016/2017
fc paris saint germain,ligue 1,1,france,in,jese,23,spain,real madrid,spain,LW,attacker,80,87,real madrid,primera division,1,spain,22.5,12.6,332,38,0.78,2.37,6,7,1282,9,0.69,2.22,1,0,369,0,0,0,0,0,0,2016/2017
fc paris saint germain,ligue 1,1,france,in,giovani lo celso,20,argentina,club atletico rosario central,argentina,CM,midfielder,69,83,club atletico rosario central,primera division,1,argentina,9.0,6.75,710,23,0.96,1.57,2,6,1369,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc paris saint germain,ligue 1,1,france,in,thomas meunier,24,belgium,fc brugge,belgium,RB,defender,75,78,fc brugge,jupiler pro league,1,belgium,5.4,5.4,1463,42,0.91,1.93,6,6,3516,0,0,0,0,0,0,6,1.0,0.83,2,1,470,2016/2017
fc paris saint germain,ligue 1,1,france,out,david luiz,29,brazil,fc paris saint germain,france,CB,defender,83,83,fc chelsea,premier league,1,england,31.5,25.2,674,40,0.89,2.58,3,3,3208,7,1.0,2.29,1,0,630,0,0,0,0,0,0,2016/2017
fc paris saint germain,ligue 1,1,france,out,lucas digne,22,france,fc paris saint germain,france,LB,defender,77,82,fc barcelona,primera division,1,spain,14.85,10.8,723,42,0.93,1.79,3,3,3619,8,1.0,0.75,0,2,720,0,0,0,0,0,0,2016/2017
fc paris saint germain,ligue 1,1,france,out,benjamin stambouli,26,france,fc paris saint germain,france,CB,defender,77,79,fc schalke 04,1 bundesliga,1,germany,7.2,6.3,1409,39,0.74,2.64,0,1,2314,2,0.29,3.0,0,0,111,0,0,0,0,0,0,2016/2017
fc paris saint germain,ligue 1,1,france,out,hervin ongenda,21,france,fc paris saint germain,france,AM,midfielder,NA,NA,pec zwolle,eredivisie,1,netherlands,0.27,0.9,161,6,0.3,3.0,1,1,413,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
olympique lyon,ligue 1,1,france,in,memphis depay,22,netherlands,manchester united,england,LW,attacker,79,86,manchester united,premier league,1,england,14.4,22.5,895,46,0.79,1.72,7,9,2555,6,1.0,1.33,1,0,326,3,0.75,1.0,2,1,270,2016/2017
olympique lyon,ligue 1,1,france,in,emanuel mammana,20,argentina,club atletico river plate,argentina,CB,defender,66,79,club atletico river plate,primera division,1,argentina,7.65,6.3,545,12,0.71,1.42,2,0,917,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
olympique lyon,ligue 1,1,france,in,jean philippe mateta,19,france,lb chateauroux,france,CF,attacker,NA,NA,lb chateauroux,championnat national,3,france,3.69,-,658,22,0.92,1.77,11,3,1465,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
olympique lyon,ligue 1,1,france,out,samuel umtiti,22,france,olympique lyon,france,CB,defender,80,85,fc barcelona,primera division,1,spain,22.5,13.5,1089,38,1.0,1.63,1,0,3378,4,1.0,0.25,0,0,360,0,0,0,0,0,0,2016/2017
olympique lyon,ligue 1,1,france,out,lindsay rose,24,mauritius,olympique lyon,france,CB,defender,NA,NA,fc lorient,relegation ligue 1,NA,france,1.35,2.25,736,13,0.54,1.38,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
olympique lyon,ligue 1,1,france,out,bakary kone,28,burkina faso,olympique lyon,france,CB,defender,73,73,fc malaga,primera division,1,spain,0.72,1.35,371,12,0.46,1.17,0,0,893,1,0.5,3.0,0,0,13,0,0,0,0,0,0,2016/2017
as monaco,ligue 1,1,france,in,djibril sidibe,23,france,osc lille,france,RB,defender,75,80,osc lille,ligue 1,1,france,13.5,3.6,1093,43,0.98,1.65,6,3,3829,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
as monaco,ligue 1,1,france,in,benjamin mendy,21,france,olympique marseille,france,LB,defender,74,78,olympique marseille,ligue 1,1,france,11.7,5.85,1101,36,1.0,1.61,1,5,2985,0,0,0,0,0,0,7,1.0,1.86,0,2,606,2016/2017
as monaco,ligue 1,1,france,in,kamil glik,28,poland,fc turin,italy,CB,defender,82,82,fc turin,serie a,1,italy,9.9,9.0,0,35,0.9,1.17,0,1,3142,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
as monaco,ligue 1,1,france,in,jorge,20,brazil,flamengo rio de janeiro,brazil,LB,defender,NA,NA,flamengo rio de janeiro,campeonato brasileiro serie a,1,brazil,7.65,2.25,1072,35,1.0,1.91,3,2,3146,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
as monaco,ligue 1,1,france,in,youssef ait bennasser,19,morocco,as nancy lorraine,france,CM,midfielder,68,80,as nancy lorraine,ligue 1,1,france,2.7,1.8,736,34,1.0,1.97,1,2,2734,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
as monaco,ligue 1,1,france,out,ivan cavaleiro,22,portugal,as monaco,france,RW,attacker,76,83,wolverhampton wanderers,championship,2,england,7.2,6.75,1404,19,0.7,1.84,3,0,975,0,0,0,0,0,0,2,0.67,1.0,1,0,105,2016/2017
as monaco,ligue 1,1,france,out,fares bahlouli,21,france,as monaco,france,AM,midfielder,70,80,osc lille,ligue 1,1,france,3.15,0.9,1249,11,0.61,1.36,2,0,268,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
as monaco,ligue 1,1,france,out,marcel tisserand,23,dr congo,as monaco,france,CB,defender,72,78,fc ingolstadt 04,1 bundesliga,1,germany,3.15,1.8,1039,36,0.92,1.22,1,0,3204,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
as monaco,ligue 1,1,france,out,delvin ndinga,28,congo,as monaco,france,DM,midfielder,NA,NA,lokomotiv moskau,premier liga,1,russia,2.25,3.15,0,33,0.87,1.76,0,2,1948,0,0,0,0,0,0,8,1.0,1.5,0,1,577,2016/2017
as monaco,ligue 1,1,france,out,jessy pi,22,france,as monaco,france,DM,midfielder,66,71,fc toulouse,ligue 1,1,france,0.63,1.8,371,40,0.95,0.6,5,0,3507,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
ogc nizza,ligue 1,1,france,in,wylan cyprien,21,france,rc lens,france,CM,midfielder,67,77,rc lens,ligue 2,2,france,4.5,2.25,709,35,0.95,1.49,7,1,2797,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
ogc nizza,ligue 1,1,france,in,arnaud lusamba,19,france,as nancy lorraine,france,CM,midfielder,65,77,as nancy lorraine,ligue 1,1,france,2.25,1.8,717,21,0.95,1.86,5,2,1473,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
ogc nizza,ligue 1,1,france,in,dante,32,brazil,vfl wolfsburg,germany,CB,defender,80,80,vfl wolfsburg,1 bundesliga,1,germany,2.25,1.8,682,35,0.81,1.69,1,0,2998,9,0.9,2.33,0,0,810,0,0,0,0,0,0,2016/2017
ogc nizza,ligue 1,1,france,in,dalbert,22,brazil,vitoria guimaraes sc,portugal,LB,defender,71,79,vitoria guimaraes sc,primeira liga,1,portugal,1.8,0.675,1095,36,0.95,1.06,0,1,2867,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
ogc nizza,ligue 1,1,france,in,bassem srarfi,19,tunisia,club africain tunis,tunisia,RW,attacker,NA,NA,club africain tunis,ligue professionelle 1,1,tunisia,1.35,0.248,884,23,0.88,1.48,3,3,1651,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
ogc nizza,ligue 1,1,france,in,arnaud souquet,24,france,fco dijon,france,RB,defender,65,71,fco dijon,ligue 1,1,france,1.13,0.63,346,31,0.94,1.74,0,4,2541,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
ogc nizza,ligue 1,1,france,in,paul baysse,28,france,as saint etienne,france,CB,defender,75,75,as saint etienne,ligue 1,1,france,0.45,1.35,371,33,0.85,1.7,0,0,2914,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
ogc nizza,ligue 1,1,france,out,nampalys mendy,24,france,ogc nizza,france,DM,midfielder,77,83,leicester city,premier league,1,england,13.95,6.75,368,40,1.0,1.65,1,2,3602,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
ogc nizza,ligue 1,1,france,out,niklas hult,26,sweden,ogc nizza,france,LB,defender,72,73,panathinaikos athen,super league,1,greece,0.27,1.35,736,16,0.62,1.75,1,0,919,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
