club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
feyenoord rotterdam,eredivisie,1,netherlands,in,steven berghuis,25,netherlands,fc watford,england,RW,attacker,76,79,fc watford,premier league,1,england,5.85,4.95,705,38,0.86,2.34,8,7,2547,0,0,0,0,0,0,3,0.5,1.0,0,0,154,2017/2018
feyenoord rotterdam,eredivisie,1,netherlands,in,ridgeciano haps,24,netherlands,az alkmaar,netherlands,LB,defender,75,80,az alkmaar,eredivisie,1,netherlands,5.4,4.5,718,49,1.0,1.55,1,4,4385,0,0,0,0,0,0,8,1.0,1.0,1,0,720,2017/2018
feyenoord rotterdam,eredivisie,1,netherlands,in,jeremiah st juste,20,netherlands,sc heerenveen,netherlands,CB,defender,73,82,sc heerenveen,eredivisie,1,netherlands,4.32,3.15,353,31,1.0,1.16,2,1,2631,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
feyenoord rotterdam,eredivisie,1,netherlands,in,sam larsson,24,sweden,sc heerenveen,netherlands,LW,attacker,77,80,sc heerenveen,eredivisie,1,netherlands,3.6,6.3,319,36,1.0,1.31,9,16,2770,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
feyenoord rotterdam,eredivisie,1,netherlands,in,sofyan amrabat,20,morocco,fc utrecht,netherlands,CM,midfielder,74,83,fc utrecht,eredivisie,1,netherlands,3.6,2.7,371,38,1.0,1.87,1,7,3213,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
feyenoord rotterdam,eredivisie,1,netherlands,in,jean paul boetius,23,netherlands,fc basel 1893,switzerland,AM,midfielder,74,79,fc basel 1893,raiffeisen super league,1,switzerland,1.35,1.98,736,29,0.81,2.34,8,6,1732,0,0,0,0,0,0,6,1.0,1.5,1,2,230,2017/2018
feyenoord rotterdam,eredivisie,1,netherlands,out,rick karsdorp,22,netherlands,feyenoord rotterdam,netherlands,RB,defender,78,84,as rom,serie a,1,italy,14.4,8.1,1466,42,0.98,2.17,1,7,3580,0,0,0,0,0,0,6,1.0,1.17,0,0,540,2017/2018
feyenoord rotterdam,eredivisie,1,netherlands,out,terence kongolo,23,netherlands,feyenoord rotterdam,netherlands,CB,defender,77,82,as monaco,ligue 1,1,france,13.5,9.0,733,32,0.86,2.19,1,2,2518,0,0,0,0,0,0,4,1.0,1.75,0,0,360,2017/2018
feyenoord rotterdam,eredivisie,1,netherlands,out,eljero elia,30,netherlands,feyenoord rotterdam,netherlands,LW,attacker,78,78,istanbul buyuksehir belediyespor,super lig,1,turkey,0.99,5.4,371,32,0.97,2.03,10,8,2350,0,0,0,0,0,0,3,1.0,0.33,0,0,270,2017/2018
feyenoord rotterdam,eredivisie,1,netherlands,out,lucas woudenberg,23,netherlands,feyenoord rotterdam,netherlands,LB,defender,69,74,sc heerenveen,eredivisie,1,netherlands,0.63,0.9,704,18,0.38,2.78,0,0,1328,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
