club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
newcastle united,premier league,1,england,out,aleksandar mitrovic,23,serbia,newcastle united,england,CF,attacker,76,81,fc fulham,premier league,1,england,22.23,13.5,706,27,0.87,1.96,14,1,1910,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
newcastle united,premier league,1,england,out,mikel merino,22,spain,newcastle united,england,CM,midfielder,75,84,real sociedad san sebastian,primera division,1,spain,10.8,9.0,1454,25,0.78,1.0,1,1,1424,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
newcastle united,premier league,1,england,out,chancel mbemba,23,dr congo,newcastle united,england,CB,defender,75,80,fc porto,primeira liga,1,portugal,4.19,5.4,713,11,0.79,0.91,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
newcastle united,premier league,1,england,out,matz sels,26,belgium,newcastle united,england,GK,keeper,75,78,racing strassburg,ligue 1,1,france,3.6,4.05,1075,37,0.76,1.41,0,0,3330,3,0.5,0,0,0,270,0,0,0,0,0,0,2018/2019
newcastle united,premier league,1,england,out,adam armstrong,21,england,newcastle united,england,CF,attacker,68,80,blackburn rovers,championship,2,england,1.71,1.35,699,44,0.92,1.64,12,2,2911,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
newcastle united,premier league,1,england,out,ivan toney,22,england,newcastle united,england,CF,attacker,66,77,peterborough united,league one,3,england,0.648,0.45,696,46,0.96,1.83,14,4,2472,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
crystal palace,premier league,1,england,in,cheikhou kouyate,28,senegal,west ham united,england,DM,midfielder,76,76,west ham united,premier league,1,england,9.63,10.8,1068,37,1.0,1.22,2,3,3089,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
afc bournemouth,premier league,1,england,in,jefferson lerma,23,colombia,ud levante,spain,DM,midfielder,76,84,ud levante,primera division,1,spain,25.2,1.8,1428,28,0.97,1.46,0,1,2241,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
afc bournemouth,premier league,1,england,in,dominic solanke,21,england,fc liverpool,england,CF,attacker,70,84,fc liverpool,premier league,1,england,19.08,9.0,1276,30,0.58,1.9,2,1,970,3,0.33,2.0,0,0,36,0,0,0,0,0,0,2018/2019
afc bournemouth,premier league,1,england,in,diego rico,25,spain,cd leganes,spain,LB,defender,76,81,cd leganes,primera division,1,spain,13.5,2.25,1077,33,0.8,1.18,3,2,2776,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
afc bournemouth,premier league,1,england,in,chris mepham,21,wales,fc brentford,england,CB,defender,65,76,fc brentford,championship,2,england,12.24,7.2,1258,23,0.57,1.52,1,0,1914,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
afc bournemouth,premier league,1,england,in,david brooks,20,wales,sheffield united,england,AM,midfielder,68,82,sheffield united,championship,2,england,10.17,4.5,0,33,0.89,1.42,3,6,1370,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
afc bournemouth,premier league,1,england,out,benik afobe,25,dr congo,afc bournemouth,england,CF,attacker,73,77,wolverhampton wanderers,premier league,1,england,10.26,9.0,736,38,0.88,1.63,7,2,1536,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
afc bournemouth,premier league,1,england,out,lewis grabban,30,jamaica,afc bournemouth,england,CF,attacker,NA,NA,nottingham forest,championship,2,england,6.12,2.7,365,38,0.97,1.26,20,1,2821,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
afc bournemouth,premier league,1,england,out,max gradel,30,cote d\'ivoire,afc bournemouth,england,LW,attacker,NA,NA,fc toulouse,ligue 1,1,france,1.8,6.3,736,35,1.0,1.14,11,4,2897,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
west ham united,premier league,1,england,in,felipe anderson,25,brazil,lazio rom,italy,LW,attacker,81,84,lazio rom,serie a,1,italy,34.2,27.0,721,32,0.91,1.59,8,9,1760,0,0,0,0,0,0,7,1.0,1.43,3,3,370,2018/2019
west ham united,premier league,1,england,in,issa diop,21,france,fc toulouse,france,CB,defender,76,86,fc toulouse,ligue 1,1,france,22.5,19.8,736,41,1.0,1.1,3,1,3690,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
west ham united,premier league,1,england,in,andriy yarmolenko,28,ukraine,borussia dortmund,germany,RW,attacker,81,81,borussia dortmund,1 bundesliga,1,germany,18.0,20.7,1090,36,0.9,1.31,10,9,2475,6,1.0,0.33,1,1,377,0,0,0,0,0,0,2018/2019
west ham united,premier league,1,england,in,lukasz fabianski,33,poland,swansea city,england,GK,keeper,80,80,swansea city,championship,2,england,7.2,4.5,371,38,1.0,0.87,0,0,3420,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
west ham united,premier league,1,england,in,lucas perez,29,spain,fc arsenal,england,CF,attacker,80,80,fc arsenal,premier league,1,england,3.96,6.75,696,37,1.0,0.81,9,8,2958,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
west ham united,premier league,1,england,in,fabian balbuena,26,paraguay,corinthians sao paulo,brazil,CB,defender,NA,NA,corinthians sao paulo,campeonato brasileiro serie a,1,brazil,3.6,4.5,1267,14,0.93,1.64,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
west ham united,premier league,1,england,in,xande silva,21,portugal,vitoria guimaraes sc,portugal,RW,attacker,68,74,vitoria guimaraes sc,primeira liga,1,portugal,1.35,0.18,1068,13,0.93,0.92,0,0,469,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
west ham united,premier league,1,england,out,cheikhou kouyate,28,senegal,west ham united,england,DM,midfielder,76,76,crystal palace,premier league,1,england,9.63,10.8,1068,37,1.0,1.22,2,3,3089,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
west ham united,premier league,1,england,out,reece burke,21,england,west ham united,england,CB,defender,65,77,hull city,championship,2,england,1.53,0.9,726,29,0.64,1.0,2,0,2279,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
west ham united,premier league,1,england,out,domingos quina,18,portugal,west ham united,england,CM,midfielder,62,83,fc watford,premier league,1,england,0.99,-,331,22,0.71,1.41,2,1,1570,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc watford,premier league,1,england,in,gerard deulofeu,24,spain,fc barcelona,spain,LW,attacker,NA,NA,fc barcelona,primera division,1,spain,11.7,12.6,371,24,0.83,1.96,3,3,1330,3,0.6,1.67,0,0,146,0,0,0,0,0,0,2018/2019
fc watford,premier league,1,england,in,adam masina,24,italy,fc bologna,italy,LB,defender,74,79,fc bologna,serie a,1,italy,4.5,6.3,369,35,0.95,0.94,0,1,2885,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc watford,premier league,1,england,in,ben foster,35,england,west bromwich albion,england,GK,keeper,78,78,west bromwich albion,championship,2,england,2.52,2.7,366,41,0.98,0.88,0,0,3690,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc watford,premier league,1,england,in,filip stuparevic,18,serbia,fk vozdovac,serbia,CF,attacker,NA,NA,fk vozdovac,superliga,1,serbia,2.03,0.63,177,30,0.97,1.43,2,2,1473,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc watford,premier league,1,england,in,ken sema,24,sweden,ostersunds fk,sweden,LM,midfielder,71,75,ostersunds fk,allsvenskan,1,sweden,2.03,0.9,181,29,1.0,1.83,1,10,2500,0,0,0,0,0,0,8,1.0,1.75,1,1,720,2018/2019
fc watford,premier league,1,england,in,marc navarro,22,spain,espanyol barcelona,spain,RB,defender,72,81,espanyol barcelona,primera division,1,spain,1.8,1.8,1101,24,0.75,1.08,1,2,1469,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc watford,premier league,1,england,in,ben wilmot,18,england,fc stevenage,england,CB,defender,55,73,fc stevenage,league two,4,england,1.53,-,371,15,0.56,1.13,0,1,1295,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc watford,premier league,1,england,in,domingos quina,18,portugal,west ham united,england,CM,midfielder,62,83,west ham united,premier league,1,england,0.99,-,331,22,0.71,1.41,2,1,1570,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc watford,premier league,1,england,out,richarlison,21,brazil,fc watford,england,LW,attacker,76,86,fc everton,premier league,1,england,35.28,22.5,1442,41,1.0,1.07,5,5,3028,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc watford,premier league,1,england,out,nordin amrabat,31,morocco,fc watford,england,RW,attacker,79,79,al nasr riad,saudi professional league,1,saudi arabia,7.65,2.7,355,39,0.97,1.1,3,3,2160,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc watford,premier league,1,england,out,mauro zarate,31,argentina,fc watford,england,CF,attacker,77,77,club atletico boca juniors,primera division,1,argentina,2.07,1.8,365,27,0.93,1.67,14,2,2097,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc watford,premier league,1,england,out,valber huerta,25,chile,fc watford,england,CB,defender,70,73,cd universidad catolica,primera divison,1,chile,0.396,0.518,0,27,1.0,1.44,1,3,2430,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
brighton amp hove albion,premier league,1,england,in,alireza jahanbakhsh,24,iran,az alkmaar,netherlands,RW,attacker,78,80,az alkmaar,eredivisie,1,netherlands,17.1,16.2,711,39,1.0,2.13,22,14,3314,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
brighton amp hove albion,premier league,1,england,in,yves bissouma,21,mali,osc lille,france,CM,midfielder,72,82,osc lille,ligue 1,1,france,15.21,7.2,354,28,0.82,1.04,3,1,1858,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
brighton amp hove albion,premier league,1,england,in,bernardo,23,brazil,rasenballsport leipzig,germany,LB,defender,74,81,rasenballsport leipzig,1 bundesliga,1,germany,9.0,5.4,1096,27,0.6,1.56,1,1,1846,3,0.5,1.0,0,0,114,5,0.83,1.4,0,0,264,2018/2019
brighton amp hove albion,premier league,1,england,in,alexis mac allister,20,argentina,argentinos juniors,argentina,AM,midfielder,64,77,argentinos juniors,primera division,1,argentina,7.2,4.5,891,25,0.96,1.52,2,6,1401,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
brighton amp hove albion,premier league,1,england,in,martin montoya,27,spain,fc valencia,spain,RB,defender,78,79,fc valencia,primera division,1,spain,6.3,7.2,696,31,0.74,1.84,0,4,2722,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
brighton amp hove albion,premier league,1,england,in,florin andone,25,romania,deportivo la coruna,spain,CF,attacker,79,83,deportivo la coruna,segunda division,2,spain,5.4,5.4,1101,30,0.86,0.63,6,3,1634,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
brighton amp hove albion,premier league,1,england,in,david button,29,england,fc fulham,england,GK,keeper,68,68,fc fulham,premier league,1,england,4.05,1.35,355,21,0.42,1.24,0,0,1890,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
brighton amp hove albion,premier league,1,england,in,dan burn,26,england,wigan athletic,england,CB,defender,69,71,wigan athletic,championship,2,england,2.97,0.675,331,53,1.0,2.11,6,2,4699,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
