club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
cagliari calcio,serie a,1,italy,in,lucas castro,29,argentina,chievo verona,italy,CM,midfielder,78,78,chievo verona,serie a,1,italy,5.85,6.3,736,25,0.89,1.24,3,3,1993,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
chievo verona,serie a,1,italy,out,lucas castro,29,argentina,chievo verona,italy,CM,midfielder,78,78,cagliari calcio,serie a,1,italy,5.85,6.3,736,25,0.89,1.24,3,3,1993,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
inter mailand,serie a,1,italy,in,yann karamoh,19,france,sm caen,france,RW,attacker,71,85,sm caen,ligue 1,1,france,5.85,6.3,736,18,0.46,1.83,1,0,641,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
inter mailand,serie a,1,italy,in,andreaw gravillon,20,guadeloupe,delfino pescara 1936,italy,CB,defender,NA,NA,delfino pescara 1936,serie b,2,italy,5.49,4.5,886,11,0.3,1.09,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc genua 1893,serie a,1,italy,in,federico valietti,19,italy,inter mailand,italy,RB,defender,NA,NA,inter mailand,serie a,1,italy,5.4,0.45,736,29,0.64,2.17,1,3,2438,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
inter mailand,serie a,1,italy,out,federico valietti,19,italy,inter mailand,italy,RB,defender,NA,NA,fc genua 1893,serie a,1,italy,5.4,0.45,736,29,0.64,2.17,1,3,2438,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
as rom,serie a,1,italy,in,ante coric,21,croatia,gnk dinamo zagreb,croatia,AM,midfielder,NA,NA,gnk dinamo zagreb,1 hnl,1,croatia,5.4,6.75,1451,27,0.79,2,4,4,1219,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
us sassuolo,serie a,1,italy,in,marlon,22,brazil,fc barcelona,spain,CB,defender,NA,NA,fc barcelona,primera division,1,spain,5.4,9,689,27,0.75,1.56,0,0,2159,0,0,0,0,0,0,3,0.5,1,0,0,140,2018/2019
juventus turin,serie a,1,italy,out,tomas rincon,30,venezuela,juventus turin,italy,DM,midfielder,77,77,fc turin,serie a,1,italy,5.31,7.2,736,38,0.97,1.34,1,0,3110,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc turin,serie a,1,italy,in,tomas rincon,30,venezuela,juventus turin,italy,DM,midfielder,77,77,juventus turin,serie a,1,italy,5.31,7.2,736,38,0.97,1.34,1,0,3110,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc turin,serie a,1,italy,in,bremer,21,brazil,atletico mineiro,brazil,CB,defender,NA,NA,atletico mineiro,campeonato brasileiro serie a,1,brazil,5.22,0.9,1636,13,0.93,1.77,1,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
inter mailand,serie a,1,italy,out,eder,31,italy,inter mailand,italy,SS,attacker,80,80,jiangsu guoxin sainty,chinese super league,1,china,5.13,6.3,1088,47,0.82,1.81,14,9,2284,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
ac mailand,serie a,1,italy,in,fabio borini,27,italy,afc sunderland,england,LW,attacker,76,76,afc sunderland,league one,3,england,4.95,6.3,371,44,0.83,1.73,5,5,2429,0,0,0,0,0,0,8,1,1.75,2,4,467,2018/2019
atalanta bergamo,serie a,1,italy,out,jasmin kurtic,29,slovenia,atalanta bergamo,italy,CM,midfielder,75,75,spal 2013,serie a,1,italy,4.77,4.5,371,35,0.83,1.49,3,0,2289,0,0,0,0,0,0,4,0.67,2.5,0,0,102,2018/2019
spal 2013,serie a,1,italy,in,jasmin kurtic,29,slovenia,atalanta bergamo,italy,CM,midfielder,75,75,atalanta bergamo,serie a,1,italy,4.77,4.5,371,35,0.83,1.49,3,0,2289,0,0,0,0,0,0,4,0.67,2.5,0,0,102,2018/2019
fc genua 1893,serie a,1,italy,in,christian kouame,20,cote d\'ivoire,as cittadella,italy,CF,attacker,NA,NA,as cittadella,serie b,2,italy,4.73,2.52,0,47,0.98,1.64,13,13,2953,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
atalanta bergamo,serie a,1,italy,in,marco carraro,20,italy,inter mailand,italy,DM,midfielder,60,76,inter mailand,serie a,1,italy,4.5,0.72,0,24,0.57,0.96,0,1,1586,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
atalanta bergamo,serie a,1,italy,in,bryan cristante,23,italy,benfica lissabon,portugal,CM,midfielder,76,84,benfica lissabon,primeira liga,1,portugal,4.5,22.5,371,47,0.96,1.57,12,4,3705,0,0,0,0,0,0,8,1,1.88,3,1,627,2018/2019
atalanta bergamo,serie a,1,italy,in,marco tumminello,19,italy,as rom,italy,CF,attacker,63,79,as rom,serie a,1,italy,4.5,0.9,1466,10,0.62,0.6,3,1,198,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc bologna,serie a,1,italy,out,adam masina,24,italy,fc bologna,italy,LB,defender,74,79,fc watford,premier league,1,england,4.5,6.3,369,35,0.95,0.94,0,1,2885,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
cagliari calcio,serie a,1,italy,in,filip bradaric,27,croatia,hnk rijeka,croatia,DM,midfielder,NA,NA,hnk rijeka,1 hnl,1,croatia,4.5,4.5,516,42,1,1.67,3,7,3360,0,0,0,0,0,0,5,1,0.8,0,1,450,2018/2019
inter mailand,serie a,1,italy,in,federico dimarco,20,italy,fc sion,switzerland,LB,defender,64,78,fc sion,raiffeisen super league,1,switzerland,4.5,1.8,1096,10,0.53,1.2,1,2,739,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
inter mailand,serie a,1,italy,out,jens odgaard,19,denmark,inter mailand,italy,CF,attacker,NA,NA,us sassuolo,serie a,1,italy,4.5,0.72,1101,29,0.94,2.07,15,5,1897,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
inter mailand,serie a,1,italy,out,marco carraro,20,italy,inter mailand,italy,DM,midfielder,60,76,atalanta bergamo,serie a,1,italy,4.5,0.72,0,24,0.57,0.96,0,1,1586,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
juventus turin,serie a,1,italy,in,giangiacomo magnani,22,italy,ac perugia calcio,italy,CB,defender,62,72,ac perugia calcio,serie b,2,italy,4.5,0.54,1101,35,0.92,1.54,1,2,2982,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
juventus turin,serie a,1,italy,out,giangiacomo magnani,22,italy,juventus turin,italy,CB,defender,62,72,us sassuolo,serie a,1,italy,4.5,0.54,1804,35,0.92,1.54,1,2,2982,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc parma,serie a,1,italy,in,juraj kucka,31,slovakia,trabzonspor,turkey,CM,midfielder,79,79,trabzonspor,super lig,1,turkey,4.5,2.25,535,28,0.9,1.68,3,6,2213,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
as rom,serie a,1,italy,out,marco tumminello,19,italy,as rom,italy,CF,attacker,63,79,atalanta bergamo,serie a,1,italy,4.5,0.9,1466,10,0.62,0.6,3,1,198,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
