club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
fc girondins bordeaux,ligue 1,1,france,in,mariano,25,brazil,fluminense football club,brazil,RB,defender,71,75,fluminense football club,campeonato brasileiro serie a,1,brazil,2.7,3.15,735,44,1.0,1.68,1,9,3899,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc girondins bordeaux,ligue 1,1,france,in,ludovic obraniak,27,poland,osc lille,france,AM,midfielder,77,80,osc lille,ligue 1,1,france,0.9,3.38,0,43,0.88,1.84,4,7,2074,0,0,0,0,0,0,8,1.0,1.13,1,2,720,2011/2012
fc girondins bordeaux,ligue 1,1,france,out,fernando,30,brazil,fc girondins bordeaux,france,DM,midfielder,62,70,al shabab riad,saudi professional league,NA,saudi arabia,5.4,2.7,1101,39,0.95,1.38,2,2,3310,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc girondins bordeaux,ligue 1,1,france,out,alou diarra,29,france,fc girondins bordeaux,france,DM,midfielder,81,81,olympique marseille,ligue 1,1,france,4.5,10.8,0,33,1.0,1.3,4,1,2888,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc girondins bordeaux,ligue 1,1,france,out,wendel,29,brazil,fc girondins bordeaux,france,LM,midfielder,68,68,al ittihad dschidda,saudi professional league,NA,saudi arabia,1.35,5.4,0,37,0.86,1.43,5,1,2595,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
olympique marseille,ligue 1,1,france,in,alou diarra,29,france,fc girondins bordeaux,france,DM,midfielder,81,81,fc girondins bordeaux,ligue 1,1,france,4.5,10.8,0,33,1.0,1.3,4,1,2888,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
olympique marseille,ligue 1,NA,france,in,nicolas nkoulou,21,cameroon,as monaco,france,CB,defender,74,80,as monaco,ligue 2,1,france,3.15,4.5,371,33,0.85,1.09,0,0,2737,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
olympique marseille,ligue 1,1,france,in,jeremy morel,27,madagascar,fc lorient,france,LB,defender,NA,NA,fc lorient,ligue 1,1,france,2.25,2.97,0,33,0.97,1.27,2,1,2970,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc stade rennes,ligue 1,1,france,in,mevlut erdinc,24,turkey,fc paris saint germain,france,CF,attacker,77,81,fc paris saint germain,ligue 1,1,france,5.94,6.53,890,54,0.96,1.65,9,4,3472,0,0,0,0,0,0,9,1.0,1.33,1,1,680,2011/2012
fc stade rennes,ligue 1,1,france,in,julien feret,28,france,as nancy lorraine,france,AM,midfielder,75,75,as nancy lorraine,ligue 1,1,france,3.6,4.5,0,40,0.98,1.33,9,7,3443,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc stade rennes,ligue 1,1,france,in,jonathan pitroipa,25,burkina faso,hamburger sv,germany,RW,attacker,77,80,hamburger sv,1 bundesliga,1,germany,3.15,4.05,0,28,0.88,1.29,2,8,1966,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc stade rennes,ligue 1,1,france,in,youssouf hadji,31,morocco,as nancy lorraine,france,CF,attacker,79,79,as nancy lorraine,ligue 1,1,france,1.53,3.15,0,28,1.0,1.29,8,3,2457,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc stade rennes,ligue 1,NA,france,in,chris mavinga,20,dr congo,fc liverpool u21,england,CB,defender,NA,NA,fc liverpool u21,premier reserve league,1,england,0.9,0.765,0,13,0.62,2.15,0,0,991,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc stade rennes,ligue 1,1,france,out,abdoul camara,21,guinea,fc stade rennes,france,LW,attacker,NA,NA,fc sochaux montbeliard,ligue 1,1,france,1.35,0.9,0,27,0.82,1.52,1,1,933,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc stade rennes,ligue 1,1,france,out,fabien lemoine,24,france,fc stade rennes,france,DM,midfielder,72,78,as saint etienne,ligue 1,1,france,1.35,3.6,0,20,0.8,1.7,0,2,805,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc stade rennes,ligue 1,1,france,out,samuel souprayen,22,france,fc stade rennes,france,CB,defender,63,71,fco dijon,ligue 1,1,france,1.35,1.35,0,20,0.51,1.35,0,0,1469,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc stade rennes,ligue 1,1,france,out,georges mandjeck,23,cameroon,fc stade rennes,france,DM,midfielder,68,75,aj auxerre,ligue 1,1,france,0.9,1.8,0,24,0.69,1.71,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
aj auxerre,ligue 1,NA,france,in,issam jemaa,27,tunisia,rc lens,france,CF,attacker,67,72,rc lens,ligue 2,1,france,1.8,1.53,0,28,0.9,0.82,5,1,1902,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
aj auxerre,ligue 1,1,france,in,georges mandjeck,23,cameroon,fc stade rennes,france,DM,midfielder,68,75,fc stade rennes,ligue 1,1,france,0.9,1.8,0,24,0.69,1.71,0,0,940,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
aj auxerre,ligue 1,NA,france,in,rudy haddad,26,israel,lb chateauroux,france,AM,midfielder,NA,NA,lb chateauroux,ligue 2,1,france,0.675,0.9,0,36,1.0,1.14,4,11,3069,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
aj auxerre,ligue 1,1,france,out,jean pascal mignot,30,france,aj auxerre,france,CB,defender,78,79,as saint etienne,ligue 1,1,france,1.8,3.38,0,23,0.92,1.26,3,0,2024,2,0.67,0,0,0,180,0,0,0,0,0,0,2011/2012
aj auxerre,ligue 1,1,france,out,benoit pedretti,30,france,aj auxerre,france,DM,midfielder,80,80,osc lille,ligue 1,1,france,1.35,5.85,0,31,0.94,1.16,6,6,2717,6,1.0,0.5,0,0,512,0,0,0,0,0,0,2011/2012
fc toulouse,ligue 1,1,france,in,emmanuel riviere,21,martinique,as saint etienne,france,CF,attacker,NA,NA,as saint etienne,ligue 1,1,france,5.4,4.73,0,38,0.95,1.26,8,11,2943,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc toulouse,ligue 1,1,france,in,umut bulut,28,turkey,trabzonspor,turkey,CF,attacker,74,74,trabzonspor,super lig,1,turkey,3.42,5.4,728,38,0.95,2.26,16,8,3103,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc toulouse,ligue 1,1,france,in,pavle ninkov,26,serbia,roter stern belgrad,serbia,RB,defender,70,73,roter stern belgrad,superliga,1,serbia,1.56,2.7,0,30,1.0,2.23,1,6,2608,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc toulouse,ligue 1,NA,france,in,serge aurier,19,cote d\'ivoire,rc lens,france,RB,defender,NA,NA,rc lens,ligue 2,1,france,1.17,1.8,0,28,0.7,0.86,0,0,2104,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc toulouse,ligue 1,NA,france,in,aymen abdennour,21,tunisia,etoile sportive du sahel,tunisia,CB,defender,72,75,etoile sportive du sahel,ligue professionelle 1,1,tunisia,0.45,1.08,1101,20,1.0,2.2,4,0,1699,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc toulouse,ligue 1,1,france,out,luan,22,brazil,fc toulouse,france,LW,attacker,75,77,se palmeiras sao paulo,campeonato brasileiro serie a,1,brazil,2.84,1.35,704,36,1.0,1.44,10,7,3097,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc toulouse,ligue 1,1,france,out,xavier pentecote,25,france,fc toulouse,france,CF,attacker,72,77,ogc nizza,ligue 1,1,france,1.08,1.08,319,6,0.75,1.67,2,0,182,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc toulouse,ligue 1,1,france,out,mauro cetto,29,argentina,fc toulouse,france,CB,defender,74,75,us palermo,serie a,1,italy,0.405,2.88,0,25,1.0,1.44,4,0,2161,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
ogc nizza,ligue 1,1,france,in,kevin anin,25,france,fc sochaux montbeliard,france,CM,midfielder,75,76,fc sochaux montbeliard,ligue 1,1,france,2.25,2.7,0,27,0.93,1.41,0,0,2141,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
ogc nizza,ligue 1,NA,france,in,fabian monzon,24,argentina,club atletico boca juniors,argentina,LB,defender,NA,NA,club atletico boca juniors,torneo final,1,argentina,1.89,1.08,0,22,0.85,1.82,0,1,1554,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
ogc nizza,ligue 1,NA,france,in,abraham gneki guie,25,cote d\'ivoire,fc tours,france,CF,attacker,NA,NA,fc tours,ligue 2,1,france,1.35,1.44,0,33,1.0,1.33,13,5,2553,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
ogc nizza,ligue 1,1,france,in,xavier pentecote,25,france,fc toulouse,france,CF,attacker,72,77,fc toulouse,ligue 1,1,france,1.08,1.08,319,6,0.75,1.67,2,0,182,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
ogc nizza,ligue 1,1,france,in,didier digard,25,france,fc middlesbrough,england,DM,midfielder,71,75,fc middlesbrough,championship,2,england,0.72,2.07,359,28,0.97,1.57,0,3,2300,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
ogc nizza,ligue 1,1,france,out,larrys mabiala,24,dr congo,ogc nizza,france,CB,defender,65,73,kardemir karabukspor,super lig,1,turkey,0.45,1.13,0,12,0.43,1.42,0,0,838,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
ogc nizza,ligue 1,1,france,out,mickael pote,26,benin,ogc nizza,france,CF,attacker,64,68,dynamo dresden,2 bundesliga,2,germany,0.09,0.54,318,29,0.71,1.38,4,3,1311,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc paris saint germain,ligue 1,1,france,in,javier pastore,22,argentina,us palermo,italy,AM,midfielder,83,89,us palermo,serie a,1,italy,37.8,18.9,0,45,0.98,1.4,13,7,3804,0,0,0,0,0,0,4,1.0,1.0,0,1,345,2011/2012
fc paris saint germain,ligue 1,1,france,in,thiago motta,29,italy,inter mailand,italy,DM,midfielder,81,83,inter mailand,serie a,1,italy,10.35,13.5,0,29,0.94,2.03,5,3,2178,5,0.83,0.6,1,0,422,0,0,0,0,0,0,2011/2012
fc paris saint germain,ligue 1,1,france,in,kevin gameiro,24,france,fc lorient,france,CF,attacker,83,86,fc lorient,ligue 1,1,france,9.9,12.15,0,41,1.0,1.32,24,5,3633,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc paris saint germain,ligue 1,1,france,in,mohamed sissoko,26,mali,juventus turin,italy,DM,midfielder,76,83,juventus turin,serie a,1,italy,7.2,6.75,0,29,0.88,1.86,0,2,1599,0,0,0,0,0,0,6,1.0,1.0,0,0,525,2011/2012
fc paris saint germain,ligue 1,1,france,in,jeremy menez,24,france,as rom,italy,RW,attacker,NA,NA,as rom,serie a,1,italy,7.2,13.5,0,43,0.93,1.6,4,5,2416,6,1.0,1.67,2,1,355,0,0,0,0,0,0,2011/2012
fc paris saint germain,ligue 1,1,france,in,blaise matuidi,24,france,as saint etienne,france,CM,midfielder,78,82,as saint etienne,ligue 1,1,france,7.2,7.2,711,37,1.0,1.41,0,2,3322,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc paris saint germain,ligue 1,1,france,in,alex,29,brazil,fc chelsea,england,CB,defender,83,84,fc chelsea,premier league,1,england,4.5,11.7,523,20,0.95,1.75,2,1,1504,4,1.0,2.25,0,0,352,0,0,0,0,0,0,2011/2012
fc paris saint germain,ligue 1,1,france,in,salvatore sirigu,24,italy,us palermo,italy,GK,keeper,79,83,us palermo,serie a,1,italy,3.51,9.0,1073,45,0.92,1.47,0,0,4080,0,0,0,0,0,0,1,0.2,0,0,0,90,2011/2012
fc paris saint germain,ligue 1,1,france,in,maxwell,30,brazil,fc barcelona,spain,LB,defender,77,77,fc barcelona,primera division,1,spain,3.15,6.3,0,41,0.82,2.34,1,4,2878,7,0.7,2.29,0,0,370,0,0,0,0,0,0,2011/2012
fc paris saint germain,ligue 1,1,france,in,milan bisevac,27,serbia,fc valenciennes,france,CB,defender,78,81,fc valenciennes,ligue 1,1,france,2.88,4.05,0,33,1.0,1.27,2,0,2888,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc paris saint germain,ligue 1,1,france,in,diego lugano,30,uruguay,fenerbahce istanbul,turkey,CB,defender,81,82,fenerbahce istanbul,super lig,1,turkey,2.7,12.6,0,32,0.97,2.19,10,1,2866,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc paris saint germain,ligue 1,1,france,out,mevlut erdinc,24,turkey,fc paris saint germain,france,CF,attacker,77,81,fc stade rennes,ligue 1,1,france,5.94,6.53,890,54,0.96,1.65,9,4,3472,0,0,0,0,0,0,9,1.0,1.33,1,1,680,2011/2012
fc paris saint germain,ligue 1,1,france,out,jeremy clement,26,france,fc paris saint germain,france,DM,midfielder,73,79,as saint etienne,ligue 1,1,france,1.62,3.6,346,44,0.8,1.75,0,0,2522,0,0,0,0,0,0,8,0.89,1.75,0,0,652,2011/2012
fc paris saint germain,ligue 1,1,france,out,tripy makonda,21,france,fc paris saint germain,france,LB,defender,68,76,stade brest 29,ligue 1,1,france,0.45,0.45,349,17,0.46,2.0,0,1,711,0,0,0,0,0,0,5,0.62,1.2,0,1,158,2011/2012
fc paris saint germain,ligue 1,1,france,out,younousse sankhare,21,senegal,fc paris saint germain,france,CM,midfielder,NA,NA,fco dijon,ligue 1,1,france,0.45,0.9,367,27,0.96,1.56,6,0,2305,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
as saint etienne,ligue 1,NA,france,in,stephane ruffier,24,france,as monaco,france,GK,keeper,80,84,as monaco,ligue 2,1,france,2.7,7.2,725,38,1.0,1.26,0,0,3406,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
as saint etienne,ligue 1,1,france,in,lynel kitambala,22,france,fc lorient,france,CF,attacker,73,79,fc lorient,ligue 1,1,france,2.25,2.52,0,33,0.85,1.42,8,4,2316,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
as saint etienne,ligue 1,1,france,in,jean pascal mignot,30,france,aj auxerre,france,CB,defender,78,79,aj auxerre,ligue 1,1,france,1.8,3.38,0,23,0.92,1.26,3,0,2024,2,0.67,0,0,0,180,0,0,0,0,0,0,2011/2012
as saint etienne,ligue 1,1,france,in,max gradel,23,cote d\'ivoire,leeds united,england,LW,attacker,NA,NA,leeds united,championship,2,england,1.8,0.675,309,44,0.96,1.5,18,7,3520,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
as saint etienne,ligue 1,1,france,in,pierre emerick aubameyang,22,gabon,ac mailand,italy,CF,attacker,75,83,ac mailand,serie a,1,italy,1.62,3.6,549,37,0.9,1.03,4,3,2529,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
as saint etienne,ligue 1,1,france,in,jeremy clement,26,france,fc paris saint germain,france,DM,midfielder,73,79,fc paris saint germain,ligue 1,1,france,1.62,3.6,346,44,0.8,1.75,0,0,2522,0,0,0,0,0,0,8,0.89,1.75,0,0,652,2011/2012
as saint etienne,ligue 1,1,france,in,fabien lemoine,24,france,fc stade rennes,france,DM,midfielder,72,78,fc stade rennes,ligue 1,1,france,1.35,3.6,0,20,0.8,1.7,0,2,805,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
as saint etienne,ligue 1,1,france,in,banel nicolita,26,romania,steaua bukarest,romania,RW,attacker,65,70,steaua bukarest,liga 1,1,romania,0.63,1.62,0,38,0.97,1.71,5,7,3164,0,0,0,0,0,0,5,1.0,1.2,0,1,430,2011/2012
as saint etienne,ligue 1,1,france,in,jonathan brison,28,france,as nancy lorraine,france,LB,defender,75,75,as nancy lorraine,ligue 1,1,france,0.27,1.8,0,36,1.0,1.33,0,3,2664,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
as saint etienne,ligue 1,1,france,out,dimitri payet,24,france,as saint etienne,france,LW,attacker,79,82,osc lille,ligue 1,1,france,8.1,8.1,1101,34,1.0,1.24,13,6,2613,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
