club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
borussia dortmund,1 bundesliga,1,germany,out,maximilian philipp,25,germany,borussia dortmund,germany,SS,attacker,78,82,dinamo moskau,premier liga,1,russia,18.0,11.7,1061,23.0,0.72,2.3,2.0,3.0,1046,2.0,0.33,3.0,0,1.0,85,0,0,0,0,0,0,2019/2020
borussia dortmund,1 bundesliga,1,germany,out,jacob bruun larsen,21,denmark,borussia dortmund,germany,LW,attacker,74,85,tsg 1899 hoffenheim,1 bundesliga,1,germany,8.1,10.8,519,30.0,0.77,1.93,3.0,3.0,1476,5.0,0.83,1.2,1.0,1.0,148,0,0,0,0,0,0,2019/2020
borussia dortmund,1 bundesliga,1,germany,out,alexander isak,19,sweden,borussia dortmund,germany,CF,attacker,71,84,real sociedad san sebastian,primera division,1,spain,5.85,7.2,1101,29.0,1.0,1.45,19.0,9.0,2484,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
borussia dortmund,1 bundesliga,1,germany,out,sebastian rode,28,germany,borussia dortmund,germany,CM,midfielder,77,78,eintracht frankfurt,1 bundesliga,1,germany,3.6,2.7,344,22.0,1.0,1.73,1.0,1.0,1690,0,0,0,0,0,0,8.0,1.0,1.5,1.0,1.0,616,2019/2020
borussia dortmund,1 bundesliga,1,germany,out,shinji kagawa,30,japan,borussia dortmund,germany,AM,midfielder,80,80,real saragossa,segunda division,2,spain,2.7,5.4,331,19.0,1.0,2.47,4.0,8.0,842,1.0,1.0,3.0,0,0,28,0,0,0,0,0,0,2019/2020
rasenballsport leipzig,1 bundesliga,1,germany,in,dani olmo,21,spain,gnk dinamo zagreb,croatia,AM,midfielder,78,87,gnk dinamo zagreb,1 hnl,1,croatia,17.1,31.5,525,44.0,0.86,2.25,12.0,9.0,3301,0,0,0,0,0,0,10.0,1.0,2.0,2.0,4.0,925,2019/2020
rasenballsport leipzig,1 bundesliga,1,germany,in,ademola lookman,21,england,fc everton,england,LW,attacker,75,86,fc everton,premier league,1,england,16.2,18.0,711,24.0,0.73,1.25,1.0,2.0,830,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
rasenballsport leipzig,1 bundesliga,1,germany,in,christopher nkunku,21,france,fc paris saint germain,france,AM,midfielder,77,85,fc paris saint germain,ligue 1,1,france,11.7,10.8,353,29.0,0.6,2.59,4.0,2.0,1503,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
rasenballsport leipzig,1 bundesliga,1,germany,in,hannes wolf,20,austria,red bull salzburg,austria,AM,midfielder,74,85,red bull salzburg,bundesliga,1,austria,10.8,10.8,371,40.0,0.95,2.35,11.0,12.0,2730,0,0,0,0,0,0,10.0,1.0,2.4,1.0,3.0,771,2019/2020
rasenballsport leipzig,1 bundesliga,NA,germany,in,luan candido,18,brazil,se palmeiras sao paulo b,brazil,LB,defender,NA,NA,se palmeiras sao paulo b,NA,1,brazil,7.2,3.6,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
rasenballsport leipzig,1 bundesliga,1,germany,in,philipp tschauner,33,germany,hannover 96,germany,GK,keeper,74,74,hannover 96,2 bundesliga,2,germany,0.315,0.36,341,20.0,0.54,1.4,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
rasenballsport leipzig,1 bundesliga,1,germany,out,matheus cunha,20,brazil,rasenballsport leipzig,germany,CF,attacker,73,86,hertha bsc,1 bundesliga,1,germany,16.2,11.7,1249,39.0,0.75,1.79,9.0,2.0,1952,0,0,0,0,0,0,6.0,1.0,1.17,3.0,0,540,2019/2020
rasenballsport leipzig,1 bundesliga,1,germany,out,bruma,24,portugal,rasenballsport leipzig,germany,LW,attacker,78,82,psv eindhoven,eredivisie,1,netherlands,13.5,9.0,1101,27.0,0.64,1.78,3.0,3.0,1458,0,0,0,0,0,0,6.0,1.0,1.17,1.0,2.0,495,2019/2020
rasenballsport leipzig,1 bundesliga,1,germany,out,diego demme,28,germany,rasenballsport leipzig,germany,DM,midfielder,79,80,ssc neapel,serie a,1,italy,10.8,15.3,539,39.0,0.89,1.95,0,3.0,2961,0,0,0,0,0,0,3.0,1.0,1.0,0,1.0,128,2019/2020
rasenballsport leipzig,1 bundesliga,1,germany,out,stefan ilsanker,30,austria,rasenballsport leipzig,germany,DM,midfielder,75,75,eintracht frankfurt,1 bundesliga,1,germany,0.45,2.7,154,34.0,0.76,1.94,0,1.0,1900,0,0,0,0,0,0,6.0,1.0,1.17,0,0,434,2019/2020
bayer 04 leverkusen,1 bundesliga,1,germany,in,kerem demirbay,25,germany,tsg 1899 hoffenheim,germany,CM,midfielder,82,85,tsg 1899 hoffenheim,1 bundesliga,1,germany,28.8,28.8,1101,32.0,0.97,1.28,4.0,11.0,2481,5.0,1.0,0.6,0,2.0,370,0,0,0,0,0,0,2019/2020
bayer 04 leverkusen,1 bundesliga,1,germany,in,edmond tapsoba,20,burkina faso,vitoria guimaraes sc,portugal,CB,defender,60,70,vitoria guimaraes sc,primeira liga,1,portugal,16.2,4.05,884,30.0,0.94,1.0,7.0,1.0,2700,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
bayer 04 leverkusen,1 bundesliga,1,germany,in,exequiel palacios,21,argentina,club atletico river plate,argentina,CM,midfielder,76,86,club atletico river plate,primera division,1,argentina,15.3,22.5,549,37.0,0.97,1.84,3.0,6.0,2520,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
bayer 04 leverkusen,1 bundesliga,1,germany,in,moussa diaby,19,france,fc paris saint germain,france,LW,attacker,74,85,fc paris saint germain,ligue 1,1,france,13.5,10.8,371,34.0,0.67,2.38,4.0,7.0,1526,1.0,0.17,1.0,0,0,7,0,0,0,0,0,0,2019/2020
bayer 04 leverkusen,1 bundesliga,1,germany,in,nadiem amiri,22,germany,tsg 1899 hoffenheim,germany,AM,midfielder,78,85,tsg 1899 hoffenheim,1 bundesliga,1,germany,8.1,15.3,341,15.0,0.79,1.8,3.0,3.0,859,1.0,1.0,0,0,0,27,0,0,0,0,0,0,2019/2020
bayer 04 leverkusen,1 bundesliga,1,germany,in,daley sinkgraven,23,netherlands,ajax amsterdam,netherlands,LB,defender,71,75,ajax amsterdam,eredivisie,1,netherlands,4.5,2.7,371,11.0,0.37,2.27,0,0,312,2.0,0.33,1.5,0,0,94,0,0,0,0,0,0,2019/2020
bayer 04 leverkusen,1 bundesliga,1,germany,out,julian brandt,23,germany,bayer 04 leverkusen,germany,CM,midfielder,83,88,borussia dortmund,1 bundesliga,1,germany,22.5,45.0,736,43.0,0.98,1.74,10.0,17.0,3337,0,0,0,0,0,0,7.0,1.0,2.0,1.0,2.0,408,2019/2020
bayer 04 leverkusen,1 bundesliga,1,germany,out,dominik kohr,25,germany,bayer 04 leverkusen,germany,CM,midfielder,77,80,eintracht frankfurt,1 bundesliga,1,germany,7.65,3.6,733,25.0,0.6,1.96,2.0,5.0,1450,0,0,0,0,0,0,5.0,0.71,2.4,2.0,2.0,443,2019/2020
borussia monchengladbach,1 bundesliga,1,germany,in,stefan lainer,26,austria,red bull salzburg,austria,RB,defender,77,78,red bull salzburg,bundesliga,1,austria,11.25,11.25,1071,43.0,0.93,2.4,1.0,9.0,3811,0,0,0,0,0,0,10.0,1.0,2.4,0,4.0,900,2019/2020
borussia monchengladbach,1 bundesliga,1,germany,in,breel embolo,22,switzerland,fc schalke 04,germany,CF,attacker,76,85,fc schalke 04,1 bundesliga,1,germany,9.0,12.6,736,28.0,0.97,1.11,6.0,4.0,1881,5.0,1.0,1.6,1.0,0,385,0,0,0,0,0,0,2019/2020
borussia monchengladbach,1 bundesliga,1,germany,in,marcus thuram,21,france,ea guingamp,france,CF,attacker,75,83,ea guingamp,ligue 2,2,france,8.1,8.1,349,38.0,1.0,0.84,13.0,1.0,3027,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
borussia monchengladbach,1 bundesliga,1,germany,in,ramy bensebaini,24,algeria,fc stade rennes,france,LB,defender,77,81,fc stade rennes,ligue 1,1,france,7.2,7.2,326,39.0,0.95,1.51,3.0,1.0,3292,0,0,0,0,0,0,9.0,0.9,1.44,1.0,0,690,2019/2020
borussia monchengladbach,1 bundesliga,1,germany,out,thorgan hazard,26,belgium,borussia monchengladbach,germany,LW,attacker,82,83,borussia dortmund,1 bundesliga,1,germany,22.95,34.2,371,35.0,1.0,1.66,13.0,13.0,3058,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
borussia monchengladbach,1 bundesliga,1,germany,out,michael cuisance,20,france,borussia monchengladbach,germany,CM,midfielder,72,85,fc bayern munchen,1 bundesliga,1,germany,10.8,4.5,1417,14.0,0.47,1.29,1.0,2.0,402,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
vfl wolfsburg,1 bundesliga,1,germany,in,xaver schlager,21,austria,red bull salzburg,austria,CM,midfielder,76,84,red bull salzburg,bundesliga,1,austria,13.5,13.5,736,44.0,0.92,2.45,8.0,4.0,3501,0,0,0,0,0,0,8.0,1.0,2.25,1.0,1.0,626,2019/2020
vfl wolfsburg,1 bundesliga,1,germany,in,marin pongracic,22,croatia,red bull salzburg,austria,CB,defender,72,83,red bull salzburg,bundesliga,1,austria,9.0,5.4,870,26.0,0.81,2.5,0,1.0,2226,0,0,0,0,0,0,6.0,0.75,2.5,0,1.0,527,2019/2020
vfl wolfsburg,1 bundesliga,1,germany,in,kevin mbabu,24,switzerland,bsc young boys,switzerland,RB,defender,77,83,bsc young boys,raiffeisen super league,1,switzerland,8.28,9.0,371,33.0,0.94,2.24,1.0,3.0,2853,5.0,1.0,0.8,0,0,450,0,0,0,0,0,0,2019/2020
vfl wolfsburg,1 bundesliga,1,germany,in,joao victor,25,brazil,lask linz,austria,LW,attacker,74,76,lask linz,bundesliga,1,austria,3.15,2.7,371,34.0,1.0,2.09,20.0,12.0,2821,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
vfl wolfsburg,1 bundesliga,1,germany,in,paulo otavio,24,brazil,fc ingolstadt 04,germany,LB,defender,66,71,fc ingolstadt 04,3 liga,3,germany,0.99,0.9,736,29.0,0.97,1.14,0,2.0,2402,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
vfl wolfsburg,1 bundesliga,1,germany,out,landry dimata,21,belgium,vfl wolfsburg,germany,CF,attacker,75,83,rsc anderlecht,jupiler pro league,1,belgium,4.5,6.3,1101,24.0,1.0,1.46,13.0,4.0,1842,0,0,0,0,0,0,3.0,1.0,0,0,0,259,2019/2020
vfl wolfsburg,1 bundesliga,1,germany,out,victor osimhen,20,nigeria,vfl wolfsburg,germany,CF,attacker,73,84,rsc charleroi,jupiler pro league,1,belgium,3.15,11.7,371,36.0,0.97,1.78,20.0,4.0,2935,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
vfl wolfsburg,1 bundesliga,1,germany,out,luca itter,20,germany,vfl wolfsburg,germany,LB,defender,67,83,sc freiburg,1 bundesliga,1,germany,2.25,1.8,736,18.0,0.78,2.44,0,2.0,1509,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
vfl wolfsburg,1 bundesliga,1,germany,out,riechedly bazoer,22,netherlands,vfl wolfsburg,germany,CM,midfielder,74,82,vitesse arnheim,eredivisie,1,netherlands,1.35,2.25,724,19.0,0.95,2.0,4.0,4.0,1289,1.0,1.0,3.0,0,0,7,0,0,0,0,0,0,2019/2020
vfl wolfsburg,1 bundesliga,1,germany,out,paul seguin,24,germany,vfl wolfsburg,germany,DM,midfielder,69,74,spvgg greuther furth,2 bundesliga,2,germany,0.27,0.9,371,12.0,1.0,0.92,2.0,1.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,in,martin hinteregger,26,austria,fc augsburg,germany,CB,defender,79,81,fc augsburg,1 bundesliga,1,germany,8.1,14.4,704,41.0,1.0,1.27,4.0,0,3588,0,0,0,0,0,0,7.0,1.0,1.29,1.0,0,660,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,in,djibril sow,22,switzerland,bsc young boys,switzerland,CM,midfielder,71,81,bsc young boys,raiffeisen super league,1,switzerland,8.1,8.1,736,39.0,0.93,2.15,3.0,6.0,3209,6.0,1.0,0.67,0,1.0,509,0,0,0,0,0,0,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,in,dominik kohr,25,germany,bayer 04 leverkusen,germany,CM,midfielder,77,80,bayer 04 leverkusen,1 bundesliga,1,germany,7.65,3.6,733,25.0,0.6,1.96,2.0,5.0,1450,0,0,0,0,0,0,5.0,0.71,2.4,2.0,2.0,443,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,in,kevin trapp,29,germany,fc paris saint germain,france,GK,keeper,82,83,fc paris saint germain,ligue 1,1,france,6.3,9.0,333,45.0,0.94,1.67,0,0,4048,0,0,0,0,0,0,12.0,0.92,2.0,0,0,1110,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,in,bas dost,30,netherlands,sporting lissabon,portugal,CF,attacker,82,82,sporting lissabon,primeira liga,1,portugal,6.3,15.3,679,35.0,1.0,2.14,23.0,2.0,2420,0,0,0,0,0,0,4.0,1.0,1.25,1.0,0,273,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,in,luka jovic,21,serbia,benfica lissabon,portugal,CF,attacker,82,88,benfica lissabon,primeira liga,1,portugal,6.3,54.0,736,48.0,0.96,1.69,27.0,7.0,3302,0,0,0,0,0,0,14.0,1.0,2.14,10.0,1.0,952,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,in,filip kostic,26,serbia,hamburger sv,germany,LM,midfielder,80,81,hamburger sv,2 bundesliga,2,germany,5.4,19.8,736,46.0,0.98,1.7,10.0,13.0,3994,0,0,0,0,0,0,12.0,0.92,2.0,4.0,2.0,1034,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,in,dejan joveljic,19,serbia,roter stern belgrad,serbia,CF,attacker,NA,NA,roter stern belgrad,superliga,1,serbia,3.6,3.6,1466,28.0,0.72,2.21,14.0,2.0,1381,2.0,1.0,0,0,0,48,0,0,0,0,0,0,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,in,sebastian rode,28,germany,borussia dortmund,germany,CM,midfielder,77,78,borussia dortmund,1 bundesliga,1,germany,3.6,2.7,344,22.0,1.0,1.73,1.0,1.0,1690,0,0,0,0,0,0,8.0,1.0,1.5,1.0,1.0,616,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,in,stefan ilsanker,30,austria,rasenballsport leipzig,germany,DM,midfielder,75,75,rasenballsport leipzig,1 bundesliga,1,germany,0.45,2.7,154,34.0,0.76,1.94,0,1.0,1900,0,0,0,0,0,0,6.0,1.0,1.17,0,0,434,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,out,luka jovic,21,serbia,eintracht frankfurt,germany,CF,attacker,82,88,real madrid,primera division,1,spain,54.0,54.0,1464,48.0,0.96,1.69,27.0,7.0,3302,0,0,0,0,0,0,14.0,1.0,2.14,10.0,1.0,952,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,out,sebastien haller,25,france,eintracht frankfurt,germany,CF,attacker,82,85,west ham united,premier league,1,england,36.0,36.0,719,41.0,0.98,1.8,20.0,12.0,3120,0,0,0,0,0,0,10.0,0.91,2.5,5.0,3.0,774,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,out,andersson ordonez,25,ecuador,eintracht frankfurt,germany,CB,defender,NA,NA,ldu quito,ligapro serie a ab 2019 ,1,ecuador,0.405,0.54,369,8.0,0.67,2.13,0,0,667,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,out,danny blum,28,germany,eintracht frankfurt,germany,LW,attacker,69,69,vfl bochum,2 bundesliga,2,germany,0.225,0.45,371,27.0,0.96,1.33,1.0,5.0,1313,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
eintracht frankfurt,1 bundesliga,1,germany,out,max besuschkow,22,germany,eintracht frankfurt,germany,CM,midfielder,NA,NA,ssv jahn regensburg,2 bundesliga,2,germany,0.09,0.36,736,31.0,0.91,1.74,0,1.0,2024,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
sv werder bremen,1 bundesliga,1,germany,in,niclas fullkrug,26,germany,hannover 96,germany,CF,attacker,77,78,hannover 96,2 bundesliga,2,germany,5.85,7.2,1101,15.0,1.0,0.87,3.0,2.0,1194,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
sv werder bremen,1 bundesliga,1,germany,in,marco friedl,21,austria,fc bayern munchen,germany,CB,defender,67,78,fc bayern munchen,1 bundesliga,1,germany,3.15,2.25,736,9.0,0.23,2.22,0,1.0,682,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
tsg 1899 hoffenheim,1 bundesliga,1,germany,in,munas dabbur,27,israel,fc sevilla,spain,CF,attacker,79,80,fc sevilla,primera division,1,spain,10.8,9.0,1273,48.0,0.94,2.58,37.0,16.0,3664,0,0,0,0,0,0,10.0,1.0,2.4,8.0,1.0,856,2019/2020
tsg 1899 hoffenheim,1 bundesliga,1,germany,in,diadie samassekou,23,mali,red bull salzburg,austria,DM,midfielder,78,86,red bull salzburg,bundesliga,1,austria,10.8,18.0,690,45.0,0.9,2.47,2.0,2.0,3934,0,0,0,0,0,0,10.0,1.0,2.4,0,0,885,2019/2020
tsg 1899 hoffenheim,1 bundesliga,1,germany,in,robert skov,23,denmark,fc kopenhagen,denmark,LB,defender,75,83,fc kopenhagen,superligaen,1,denmark,9.0,11.7,1072,48.0,0.96,2.04,32.0,10.0,3723,0,0,0,0,0,0,6.0,1.0,0.83,1.0,0,438,2019/2020
tsg 1899 hoffenheim,1 bundesliga,1,germany,in,jacob bruun larsen,21,denmark,borussia dortmund,germany,LW,attacker,74,85,borussia dortmund,1 bundesliga,1,germany,8.1,10.8,519,30.0,0.77,1.93,3.0,3.0,1476,5.0,0.83,1.2,1.0,1.0,148,0,0,0,0,0,0,2019/2020
tsg 1899 hoffenheim,1 bundesliga,1,germany,in,ihlas bebou,25,togo,hannover 96,germany,RW,attacker,77,80,hannover 96,2 bundesliga,2,germany,7.65,10.8,736,14.0,1.0,1.0,5.0,3.0,1249,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
tsg 1899 hoffenheim,1 bundesliga,1,germany,in,sargis adamyan,26,armenia,ssv jahn regensburg,germany,LW,attacker,73,75,ssv jahn regensburg,2 bundesliga,2,germany,1.35,2.7,736,34.0,1.0,1.35,15.0,11.0,2879,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
tsg 1899 hoffenheim,1 bundesliga,1,germany,out,joelinton,22,brazil,tsg 1899 hoffenheim,germany,CF,attacker,77,83,newcastle united,premier league,1,england,39.6,31.5,1078,35.0,1.0,1.31,11.0,9.0,2647,5.0,1.0,0.6,1.0,1.0,389,0,0,0,0,0,0,2019/2020
tsg 1899 hoffenheim,1 bundesliga,1,germany,out,kerem demirbay,25,germany,tsg 1899 hoffenheim,germany,CM,midfielder,82,85,bayer 04 leverkusen,1 bundesliga,1,germany,28.8,28.8,1101,32.0,0.97,1.28,4.0,11.0,2481,5.0,1.0,0.6,0,2.0,370,0,0,0,0,0,0,2019/2020
tsg 1899 hoffenheim,1 bundesliga,1,germany,out,nico schulz,26,germany,tsg 1899 hoffenheim,germany,LB,defender,81,82,borussia dortmund,1 bundesliga,1,germany,22.95,22.5,736,37.0,0.97,1.3,2.0,9.0,3139,5.0,1.0,0.6,0,1.0,445,0,0,0,0,0,0,2019/2020
tsg 1899 hoffenheim,1 bundesliga,1,germany,out,nadiem amiri,22,germany,tsg 1899 hoffenheim,germany,AM,midfielder,78,85,bayer 04 leverkusen,1 bundesliga,1,germany,8.1,15.3,341,15.0,0.79,1.8,3.0,3.0,859,1.0,1.0,0,0,0,27,0,0,0,0,0,0,2019/2020
tsg 1899 hoffenheim,1 bundesliga,1,germany,out,vincenzo grifo,26,italy,tsg 1899 hoffenheim,germany,LW,attacker,77,78,sc freiburg,1 bundesliga,1,germany,6.3,8.1,1037,26.0,0.74,1.08,7.0,7.0,1881,1.0,0.2,0,0,0,5,0,0,0,0,0,0,2019/2020
tsg 1899 hoffenheim,1 bundesliga,1,germany,out,antonio colak,25,croatia,tsg 1899 hoffenheim,germany,CF,attacker,NA,NA,hnk rijeka,1 hnl,1,croatia,0.765,1.8,366,30.0,0.91,2.03,19.0,4.0,1681,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
tsg 1899 hoffenheim,1 bundesliga,1,germany,out,lukas rupp,29,germany,tsg 1899 hoffenheim,germany,CM,midfielder,76,76,norwich city,premier league,1,england,0.45,2.7,172,4.0,0.57,1.0,0,3.0,238,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
tsg 1899 hoffenheim,1 bundesliga,1,germany,out,robin hack,20,germany,tsg 1899 hoffenheim,germany,LW,attacker,63,78,1 fc nurnberg,2 bundesliga,2,germany,0.45,0.45,371,10.0,1.0,1.3,1.0,0,679,1.0,1.0,0,0,0,5,0,0,0,0,0,0,2019/2020
fortuna dusseldorf,1 bundesliga,1,germany,in,dawid kownacki,22,poland,uc sampdoria,italy,CF,attacker,72,82,uc sampdoria,serie a,1,italy,6.75,6.75,914,27.0,0.79,1.41,6.0,2.0,969,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
fortuna dusseldorf,1 bundesliga,1,germany,in,nana ampomah,23,ghana,waasland beveren,belgium,LW,attacker,71,76,waasland beveren,jupiler pro league,1,belgium,3.6,2.25,725,30.0,1.0,1.07,8.0,7.0,2227,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
fortuna dusseldorf,1 bundesliga,1,germany,out,benito raman,24,belgium,fortuna dusseldorf,germany,LW,attacker,75,80,fc schalke 04,1 bundesliga,1,germany,5.85,10.8,1096,32.0,0.97,1.44,11.0,5.0,1769,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
fortuna dusseldorf,1 bundesliga,1,germany,out,marvin ducksch,25,germany,fortuna dusseldorf,germany,CF,attacker,72,76,hannover 96,2 bundesliga,2,germany,1.35,1.35,1101,19.0,0.63,1.11,4.0,1.0,1040,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
