club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
juventus turin,serie a,1,italy,in,matthijs de ligt,19,netherlands,ajax amsterdam,netherlands,CB,defender,85,93,ajax amsterdam,eredivisie,1,netherlands,76.95,67.5,718,55,1,2.44,7,4,4848,11,1,1.73,2,0,990,0,0,0,0,0,0,2019/2020
inter mailand,serie a,1,italy,in,romelu lukaku,26,belgium,manchester united,england,CF,attacker,86,88,manchester united,premier league,1,england,58.5,67.5,1062,45,0.98,1.6,15,4,3001,9,1,1.11,2,1,546,0,0,0,0,0,0,2019/2020
juventus turin,serie a,1,italy,out,joao cancelo,25,portugal,juventus turin,italy,RB,defender,83,88,manchester city,premier league,1,england,58.5,49.5,1428,34,0.79,2.12,1,5,2599,7,0.78,1.86,0,3,479,0,0,0,0,0,0,2019/2020
ssc neapel,serie a,1,italy,in,hirving lozano,24,mexico,psv eindhoven,netherlands,LW,attacker,82,87,psv eindhoven,eredivisie,1,netherlands,34.2,36,1412,40,0.98,2.05,21,12,3273,6,1,0.33,2,1,540,0,0,0,0,0,0,2019/2020
juventus turin,serie a,1,italy,in,danilo,28,brazil,manchester city,england,RB,defender,79,79,manchester city,premier league,1,england,33.3,18,1793,22,0.52,2.73,1,1,1479,2,0.4,3,0,0,119,0,0,0,0,0,0,2019/2020
ssc neapel,serie a,1,italy,in,konstantinos manolas,28,greece,as rom,italy,CB,defender,85,86,as rom,serie a,1,italy,32.4,40.5,1101,35,0.92,1.77,2,0,3077,7,1,1.29,1,0,660,0,0,0,0,0,0,2019/2020
as rom,serie a,1,italy,out,konstantinos manolas,28,greece,as rom,italy,CB,defender,85,86,ssc neapel,serie a,1,italy,32.4,40.5,1101,35,0.92,1.77,2,0,3077,7,1,1.29,1,0,660,0,0,0,0,0,0,2019/2020
atalanta bergamo,serie a,1,italy,out,dejan kulusevski,19,sweden,atalanta bergamo,italy,RW,attacker,64,80,juventus turin,serie a,1,italy,31.5,22.5,1278,26,0.62,2.31,11,14,2082,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
juventus turin,serie a,1,italy,in,dejan kulusevski,19,sweden,atalanta bergamo,italy,RW,attacker,64,80,atalanta bergamo,serie a,1,italy,31.5,22.5,1278,26,0.62,2.31,11,14,2082,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
juventus turin,serie a,1,italy,out,leonardo spinazzola,26,italy,juventus turin,italy,LB,defender,78,79,as rom,serie a,1,italy,26.55,13.5,1101,14,0.39,1.93,1,1,912,1,0.25,3,0,0,67,0,0,0,0,0,0,2019/2020
