club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
atalanta bergamo,serie a,1,italy,out,marko livaja,20,croatia,atalanta bergamo,italy,CF,attacker,70,82,rubin kazan,premier liga,1,russia,5.85,2.97,0,23,0.72,0.96,4,1,991,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
juventus turin,serie a,1,italy,out,mirko vucinic,30,montenegro,juventus turin,italy,SS,attacker,79,79,al jazira abu dhabi ,uae arabian gulf league,1,united arab emirates,5.67,8.1,0,18,0.62,2.44,2,1,684,2,1,2,0,0,35,3,0.6,2,0,0,158,2014/2015
as rom,serie a,1,italy,in,antonio sanabria,18,paraguay,us sassuolo,italy,CF,attacker,65,78,us sassuolo,serie a,1,italy,5.58,4.05,0,15,0.6,1.27,7,0,876,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
us sassuolo,serie a,1,italy,out,antonio sanabria,18,paraguay,us sassuolo,italy,CF,attacker,65,78,as rom,serie a,1,italy,5.58,4.05,0,15,0.6,1.27,7,0,876,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ssc neapel,serie a,1,italy,in,jonathan de guzman,26,netherlands,fc villarreal,spain,CM,midfielder,76,78,fc villarreal,primera division,1,spain,5.4,9,685,48,0.98,1.25,7,5,3310,0,0,0,0,0,0,9,0.9,1.22,2,0,602,2014/2015
ssc neapel,serie a,1,italy,out,valon behrami,29,switzerland,ssc neapel,italy,DM,midfielder,79,79,hamburger sv,1 bundesliga,1,germany,5.4,10.8,1067,33,0.79,1.97,0,0,2210,6,1,2,0,0,450,3,0.75,1.33,0,0,270,2014/2015
inter mailand,serie a,1,italy,out,ishak belfodil,22,algeria,inter mailand,italy,CF,attacker,74,81,fc parma,serie a,1,italy,5.18,9.9,1466,27,0.77,1.07,1,1,1129,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc parma,serie a,1,italy,in,ishak belfodil,22,algeria,inter mailand,italy,CF,attacker,74,81,inter mailand,serie a,1,italy,5.18,9.9,1466,27,0.77,1.07,1,1,1129,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc genua 1893,serie a,1,italy,out,sime vrsaljko,22,croatia,fc genua 1893,italy,RB,defender,72,80,us sassuolo,serie a,1,italy,4.95,6.75,1444,23,0.88,1.3,0,2,1918,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc genua 1893,serie a,1,italy,out,alberto gilardino,32,italy,fc genua 1893,italy,CF,attacker,NA,NA,guangzhou evergrande f c ,chinese super league,1,china,4.95,4.5,724,54,1,1.44,22,6,4170,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
us palermo,serie a,1,italy,in,andrea belotti,20,italy,uc albinoleffe,italy,CF,attacker,66,76,uc albinoleffe,prima divisione a,3,italy,4.95,2.25,0,25,0.86,2.12,10,4,1307,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
us sassuolo,serie a,1,italy,in,sime vrsaljko,22,croatia,fc genua 1893,italy,RB,defender,72,80,fc genua 1893,serie a,1,italy,4.95,6.75,1444,23,0.88,1.3,0,2,1918,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ssc neapel,serie a,1,italy,in,david lopez,24,spain,espanyol barcelona,spain,DM,midfielder,72,78,espanyol barcelona,primera division,1,spain,4.77,4.5,0,37,1,1.14,3,1,3072,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ac mailand,serie a,1,italy,out,bryan cristante,19,italy,ac mailand,italy,CM,midfielder,67,82,benfica lissabon,primeira liga,1,portugal,4.68,2.7,1403,10,0.3,1.2,3,1,717,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc empoli,serie a,1,italy,out,daniele rugani,20,italy,fc empoli,italy,CB,defender,69,82,juventus turin,serie a,1,italy,4.5,6.75,0,42,1,1.71,2,2,3758,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
juventus turin,serie a,1,italy,in,daniele rugani,20,italy,fc empoli,italy,CB,defender,69,82,fc empoli,serie a,1,italy,4.5,6.75,0,42,1,1.71,2,2,3758,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
juventus turin,serie a,1,italy,in,luca marrone,24,italy,us sassuolo,italy,CB,defender,69,78,us sassuolo,serie a,1,italy,4.5,4.05,0,15,0.58,0.73,0,3,1140,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
us sassuolo,serie a,1,italy,out,luca marrone,24,italy,us sassuolo,italy,CB,defender,69,78,juventus turin,serie a,1,italy,4.5,4.05,0,15,0.58,0.73,0,3,1140,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
inter mailand,serie a,1,italy,out,marco benassi,19,italy,inter mailand,italy,CM,midfielder,68,80,fc turin,serie a,1,italy,4.32,1.71,1101,21,0.57,0.57,2,4,1592,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc turin,serie a,1,italy,in,marco benassi,19,italy,inter mailand,italy,CM,midfielder,68,80,inter mailand,serie a,1,italy,4.32,1.71,1101,21,0.57,0.57,2,4,1592,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
inter mailand,serie a,1,italy,out,federico bonazzoli,17,italy,inter mailand,italy,CF,attacker,NA,NA,uc sampdoria,serie a,1,italy,4.05,2.25,0,25,0.93,1.64,13,0,1531,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
juventus turin,serie a,1,italy,out,federico peluso,30,italy,juventus turin,italy,LB,defender,71,71,us sassuolo,serie a,1,italy,4.05,3.42,0,14,0.33,2.5,1,2,762,1,0.25,1,0,1,73,2,0.67,3,0,0,180,2014/2015
lazio rom,serie a,1,italy,in,marco parolo,29,italy,fc parma,italy,CM,midfielder,77,80,fc parma,serie a,1,italy,4.05,5.4,0,38,0.97,1.55,8,7,3353,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
us palermo,serie a,1,italy,out,kyle lafferty,26,northern ireland,us palermo,italy,CF,attacker,71,74,norwich city,championship,2,england,4.05,2.7,0,36,0.9,2.06,12,1,1959,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc parma,serie a,1,italy,out,marco parolo,29,italy,fc parma,italy,CM,midfielder,77,80,lazio rom,serie a,1,italy,4.05,5.4,0,38,0.97,1.55,8,7,3353,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
uc sampdoria,serie a,1,italy,in,federico bonazzoli,17,italy,inter mailand,italy,CF,attacker,NA,NA,inter mailand,serie a,1,italy,4.05,2.25,0,25,0.93,1.64,13,0,1531,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
us sassuolo,serie a,1,italy,in,federico peluso,30,italy,juventus turin,italy,LB,defender,71,71,juventus turin,serie a,1,italy,4.05,3.42,0,14,0.33,2.5,1,2,762,1,0.25,1,0,1,73,2,0.67,3,0,0,180,2014/2015
udinese calcio,serie a,1,italy,in,guilherme,23,brazil,corinthians sao paulo,brazil,DM,midfielder,73,81,corinthians sao paulo,campeonato brasileiro serie a,1,brazil,4.05,2.25,0,5,0.83,1.6,1,0,426,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
udinese calcio,serie a,1,italy,in,panagiotis kone,27,greece,fc bologna,italy,CM,midfielder,74,76,fc bologna,serie b,2,italy,4.05,5.4,0,29,0.97,0.79,5,1,2426,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
atalanta bergamo,serie a,1,italy,in,papu gomez,26,argentina,metalist kharkiv,ukraine,SS,attacker,NA,NA,metalist kharkiv,premier liga,1,ukraine,4.02,7.2,1403,24,1,2.04,4,6,1812,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ac mailand,serie a,1,italy,in,adil rami,28,france,fc valencia,spain,CB,defender,80,84,fc valencia,primera division,1,spain,3.83,7.2,359,26,0.9,1.58,3,2,2124,2,1,0,0,0,180,1,1,0,0,0,10,2014/2015
ac florenz,serie a,1,italy,in,milan badelj,25,croatia,hamburger sv,germany,DM,midfielder,76,81,hamburger sv,1 bundesliga,1,germany,3.6,4.5,309,35,1,1.09,1,2,2920,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
udinese calcio,serie a,1,italy,in,rodrigo aguirre,19,uruguay,liverpool fc montevideo,uruguay,CF,attacker,NA,NA,liverpool fc montevideo,segunda division profesional,2,uruguay,3.6,1.35,0,26,1,1.31,8,3,2301,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
udinese calcio,serie a,1,italy,in,lucas evangelista,19,brazil,fc sao paulo,brazil,AM,midfielder,63,75,fc sao paulo,campeonato brasileiro serie a,1,brazil,3.6,0.9,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
us palermo,serie a,1,italy,in,giancarlo gonzalez,26,costa rica,columbus crew,united states,CB,defender,72,76,columbus crew,major league soccer,1,united states,3.42,0.54,0,17,1,1.35,1,1,1530,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ac florenz,serie a,1,italy,out,romulo,27,italy,ac florenz,italy,CM,midfielder,76,78,hellas verona,serie a,1,italy,3.15,7.2,357,33,0.97,1.42,6,8,2633,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
hellas verona,serie a,1,italy,in,romulo,27,italy,ac florenz,italy,CM,midfielder,76,78,ac florenz,serie a,1,italy,3.15,7.2,357,33,0.97,1.42,6,8,2633,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
juventus turin,serie a,1,italy,out,fabio quagliarella,31,italy,juventus turin,italy,CF,attacker,78,78,fc turin,serie a,1,italy,3.15,5.4,0,23,0.57,2.39,4,2,722,4,0.8,0.75,2,1,151,0,0,0,0,0,0,2014/2015
fc turin,serie a,1,italy,in,fabio quagliarella,31,italy,juventus turin,italy,CF,attacker,78,78,juventus turin,serie a,1,italy,3.15,5.4,0,23,0.57,2.39,4,2,722,4,0.8,0.75,2,1,151,0,0,0,0,0,0,2014/2015
udinese calcio,serie a,1,italy,in,edenilson,24,brazil,corinthians sao paulo,brazil,CM,midfielder,NA,NA,corinthians sao paulo,campeonato brasileiro serie a,1,brazil,3.15,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc turin,serie a,1,italy,in,juan sanchez mino,24,argentina,club atletico boca juniors,argentina,LB,defender,75,80,club atletico boca juniors,torneo inicial,1,argentina,2.88,2.7,0,30,0.91,1.6,4,8,2386,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
atalanta bergamo,serie a,1,italy,out,andrea consigli,27,italy,atalanta bergamo,italy,GK,keeper,79,83,us sassuolo,serie a,1,italy,2.7,7.2,0,36,1,1.31,0,0,3240,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
chievo verona,serie a,1,italy,in,mariano izco,31,argentina,catania calcio,italy,CM,midfielder,73,73,catania calcio,serie b,2,italy,2.7,2.34,0,30,0.94,1.03,3,2,2367,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ac mailand,serie a,1,italy,in,fernando torres,30,spain,fc chelsea,england,CF,attacker,82,82,fc chelsea,premier league,1,england,2.7,6.3,545,41,0.89,1.85,11,6,2263,9,0.9,1.56,4,0,419,0,0,0,0,0,0,2014/2015
uc sampdoria,serie a,1,italy,in,gonzalo bergessio,30,argentina,catania calcio,italy,CF,attacker,71,71,catania calcio,serie b,2,italy,2.7,3.6,0,30,0.97,0.97,10,3,2424,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
us sassuolo,serie a,1,italy,in,andrea consigli,27,italy,atalanta bergamo,italy,GK,keeper,79,83,atalanta bergamo,serie a,1,italy,2.7,7.2,0,36,1,1.31,0,0,3240,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc turin,serie a,1,italy,in,josef martinez,21,venezuela,bsc young boys,switzerland,CF,attacker,65,77,bsc young boys,raiffeisen super league,1,switzerland,2.7,1.13,736,50,0.98,1.52,12,7,3276,0,0,0,0,0,0,7,0.88,0.43,1,0,400,2014/2015
udinese calcio,serie a,1,italy,in,allan,23,brazil,fc granada,spain,CM,midfielder,75,78,fc granada,primera division,1,spain,2.7,7.2,736,41,0.93,1.39,0,3,3364,0,0,0,0,0,0,2,1,0.5,0,0,180,2014/2015
udinese calcio,serie a,1,italy,out,maicosuel,28,brazil,udinese calcio,italy,LW,attacker,73,73,atletico mineiro,campeonato brasileiro serie a,1,brazil,2.7,2.97,1101,41,0.72,1.39,4,7,2075,0,0,0,0,0,0,2,1,0.5,0,0,86,2014/2015
atalanta bergamo,serie a,1,italy,in,richmond boakye,21,ghana,juventus turin,italy,CF,attacker,71,80,juventus turin,serie a,1,italy,2.43,2.7,0,32,0.89,1.06,7,1,1282,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
juventus turin,serie a,1,italy,out,richmond boakye,21,ghana,juventus turin,italy,CF,attacker,71,80,atalanta bergamo,serie a,1,italy,2.43,2.7,0,32,0.89,1.06,7,1,1282,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
cagliari calcio,serie a,NA,italy,in,caio rangel,18,brazil,flamengo rio de janeiro u19,brazil,RW,attacker,NA,NA,flamengo rio de janeiro u19,NA,1,brazil,2.39,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ac florenz,serie a,1,italy,in,jose maria basanta,30,argentina,cf monterrey,mexico,CB,defender,70,70,cf monterrey,liga mx clausura,1,mexico,2.34,3.15,0,26,0.93,1.46,1,1,2364,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
atalanta bergamo,serie a,1,italy,in,marco dalessandro,23,italy,as rom,italy,RM,midfielder,NA,NA,as rom,serie a,1,italy,2.25,1.44,0,44,0.98,1.61,3,5,3213,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
cagliari calcio,serie a,1,italy,in,godfred donsah,18,ghana,hellas verona,italy,CM,midfielder,55,70,hellas verona,serie a,1,italy,2.25,1.8,0,22,0.67,1.41,4,0,1836,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
cagliari calcio,serie a,1,italy,in,luca ceppitelli,24,italy,fc parma,italy,CB,defender,68,75,fc parma,serie a,1,italy,2.25,1.8,1428,42,1,1.5,6,0,3735,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ac cesena,serie a,1,italy,in,emmanuel cascione,30,italy,fc parma,italy,CM,midfielder,71,71,fc parma,serie a,1,italy,2.25,0.72,0,30,0.94,2,7,2,2222,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ac cesena,serie a,1,italy,out,luca ceccarelli,31,italy,ac cesena,italy,RB,defender,65,65,fc bologna,serie b,2,italy,2.25,0.27,0,18,0.58,0.72,0,1,1395,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ac cesena,serie a,1,italy,out,nicola ravaglia,25,italy,ac cesena,italy,GK,keeper,NA,NA,fc parma,serie a,1,italy,2.25,0.18,0,23,0.74,1.74,0,0,2070,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc genua 1893,serie a,1,italy,out,antonio floro flores,31,italy,fc genua 1893,italy,CF,attacker,73,73,us sassuolo,serie a,1,italy,2.25,2.25,1101,33,0.89,0.79,7,3,1632,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
hellas verona,serie a,1,italy,out,godfred donsah,18,ghana,hellas verona,italy,CM,midfielder,55,70,cagliari calcio,serie a,1,italy,2.25,1.8,0,22,0.67,1.41,4,0,1836,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ac mailand,serie a,1,italy,in,gabriel paletta,28,italy,fc parma,italy,CB,defender,80,83,fc parma,serie a,1,italy,2.25,7.65,0,23,0.88,1.78,0,0,1716,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ac mailand,serie a,1,italy,out,kevin constant,27,guinea,ac mailand,italy,CM,midfielder,73,76,trabzonspor,super lig,1,turkey,2.25,4.05,1062,26,0.63,1.62,0,1,1973,6,0.86,1.5,0,0,368,0,0,0,0,0,0,2014/2015
fc parma,serie a,1,italy,in,nicola ravaglia,25,italy,ac cesena,italy,GK,keeper,NA,NA,ac cesena,serie a,1,italy,2.25,0.18,0,23,0.74,1.74,0,0,2070,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc parma,serie a,1,italy,out,emmanuel cascione,30,italy,fc parma,italy,CM,midfielder,71,71,ac cesena,serie a,1,italy,2.25,0.72,0,30,0.94,2,7,2,2222,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc parma,serie a,1,italy,out,gabriel paletta,28,italy,fc parma,italy,CB,defender,80,83,ac mailand,serie a,1,italy,2.25,7.65,0,23,0.88,1.78,0,0,1716,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc parma,serie a,1,italy,out,luca ceppitelli,24,italy,fc parma,italy,CB,defender,68,75,cagliari calcio,serie a,1,italy,2.25,1.8,1428,42,1,1.5,6,0,3735,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
as rom,serie a,1,italy,out,marco dalessandro,23,italy,as rom,italy,RM,midfielder,NA,NA,atalanta bergamo,serie a,1,italy,2.25,1.44,0,44,0.98,1.61,3,5,3213,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
us sassuolo,serie a,1,italy,in,antonio floro flores,31,italy,fc genua 1893,italy,CF,attacker,73,73,fc genua 1893,serie a,1,italy,2.25,2.25,1101,33,0.89,0.79,7,3,1632,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc turin,serie a,1,italy,in,nikola maksimovic,22,serbia,roter stern belgrad,serbia,CB,defender,74,80,roter stern belgrad,superliga,1,serbia,2.25,1.35,736,23,0.62,1.61,0,1,1806,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
juventus turin,serie a,NA,italy,in,davide cais,20,italy,atalanta primavera,italy,CF,attacker,NA,NA,atalanta primavera,campionato primavera girone b,1,italy,2.21,0.18,0,14,0.58,0.71,1,0,499,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ac cesena,serie a,1,italy,out,emanuele fonte,21,italy,ac cesena,italy,CB,defender,NA,NA,brescia calcio,serie b,2,italy,2.16,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ac florenz,serie a,1,italy,out,lorenzo de silvestri,26,italy,ac florenz,italy,RB,defender,75,76,uc sampdoria,serie a,1,italy,2.12,3.15,0,36,0.9,1.33,2,3,3175,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
ssc neapel,serie a,1,italy,out,blerim dzemaili,28,switzerland,ssc neapel,italy,CM,midfielder,75,79,galatasaray istanbul,super lig,1,turkey,2.12,8.55,309,29,0.57,2.28,6,4,1882,3,0.5,2,0,0,242,1,0.25,1,0,0,90,2014/2015
uc sampdoria,serie a,1,italy,in,lorenzo de silvestri,26,italy,ac florenz,italy,RB,defender,75,76,ac florenz,serie a,1,italy,2.12,3.15,0,36,0.9,1.33,2,3,3175,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
us palermo,serie a,1,italy,in,simon makienok,23,denmark,brondby if,denmark,CF,attacker,68,76,brondby if,superligaen,1,denmark,2.07,1.58,675,25,0.96,1.56,13,4,1860,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
