club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
atletico madrid,primera division,1,spain,in,falcao,25,colombia,fc porto,portugal,CF,attacker,86,87,fc porto,primeira liga,1,portugal,36.0,22.5,0,42,0.93,2.67,38,7,3317,0,0,0,0,0,0,14,1.0,2.43,17,2,1097,2011/2012
atletico madrid,primera division,1,spain,in,pizzi,22,portugal,sc braga,portugal,RM,midfielder,76,84,sc braga,primeira liga,1,portugal,12.15,6.75,549,35,0.97,1.43,11,3,2599,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
atletico madrid,primera division,1,spain,in,arda turan,24,turkey,galatasaray istanbul,turkey,LW,attacker,83,85,galatasaray istanbul,super lig,1,turkey,11.7,13.95,314,19,1.0,1.11,6,3,1393,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
atletico madrid,primera division,1,spain,in,silvio,23,portugal,sc braga,portugal,RB,defender,75,81,sc braga,primeira liga,1,portugal,7.2,6.75,0,38,0.88,1.53,1,2,3374,5,0.83,1.2,0,0,450,9,1.0,1.33,0,0,810,2011/2012
atletico madrid,primera division,1,spain,in,ruben micael,24,portugal,fc porto,portugal,CM,midfielder,77,84,fc porto,primeira liga,1,portugal,4.5,4.41,0,36,0.68,2.53,4,7,1872,0,0,0,0,0,0,6,0.46,2.17,3,0,388,2011/2012
atletico madrid,primera division,1,spain,in,gabi,27,spain,real saragossa,spain,DM,midfielder,78,79,real saragossa,primera division,1,spain,2.7,2.7,0,38,1.0,1.24,12,5,3408,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
atletico madrid,primera division,1,spain,out,sergio aguero,23,argentina,atletico madrid,spain,CF,attacker,86,88,manchester city,premier league,1,england,36.0,32.4,1073,41,1.0,1.59,27,7,3366,0,0,0,0,0,0,4,1.0,1.75,3,1,266,2011/2012
atletico madrid,primera division,1,spain,out,david de gea,20,spain,atletico madrid,spain,GK,keeper,NA,NA,manchester united,premier league,1,england,22.5,10.8,736,49,0.98,1.49,0,0,4410,0,0,0,0,0,0,5,0.83,1.0,0,0,450,2011/2012
atletico madrid,primera division,1,spain,out,elias,26,brazil,atletico madrid,spain,CM,midfielder,75,77,sporting lissabon,primeira liga,1,portugal,7.97,6.3,0,16,0.84,1.44,2,0,736,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
atletico madrid,primera division,1,spain,out,diego forlan,32,uruguay,atletico madrid,spain,CF,attacker,84,84,inter mailand,serie a,1,italy,4.5,9.0,0,42,0.95,1.38,10,5,2818,0,0,0,0,0,0,6,1.0,1.33,1,0,386,2011/2012
atletico madrid,primera division,1,spain,out,jose antonio reyes,28,spain,atletico madrid,spain,RW,attacker,85,86,fc sevilla,primera division,1,spain,3.15,13.5,0,44,0.98,1.55,7,9,3551,0,0,0,0,0,0,4,0.8,1.0,0,1,300,2011/2012
atletico madrid,primera division,1,spain,out,tomas ujfalusi,33,czech republic,atletico madrid,spain,CB,defender,77,77,galatasaray istanbul,super lig,1,turkey,1.8,2.7,0,42,1.0,1.52,0,2,3746,0,0,0,0,0,0,4,1.0,1.75,0,0,360,2011/2012
atletico madrid,primera division,1,spain,out,ibrahima balde,22,senegal,atletico madrid,spain,CF,attacker,NA,NA,ca osasuna,primera division,1,spain,0.9,0.9,736,19,0.95,1.37,6,0,1420,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc barcelona,primera division,1,spain,in,cesc fabregas,24,spain,fc arsenal,england,CM,midfielder,88,90,fc arsenal,premier league,1,england,30.6,48.6,0,36,0.97,2.03,9,16,2544,5,1.0,1.8,3,2,390,0,0,0,0,0,0,2011/2012
fc barcelona,primera division,1,spain,in,alexis sanchez,22,chile,udinese calcio,italy,LW,attacker,86,88,udinese calcio,serie a,1,italy,23.4,22.5,1080,33,0.92,1.85,12,11,2517,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc barcelona,primera division,1,spain,out,zlatan ibrahimovic,29,sweden,fc barcelona,spain,CF,attacker,88,88,ac mailand,serie a,1,italy,21.6,31.5,1101,42,0.98,1.81,22,12,3446,8,1.0,1.13,4,0,652,0,0,0,0,0,0,2011/2012
fc barcelona,primera division,1,spain,out,bojan krkic,20,spain,fc barcelona,spain,SS,attacker,NA,NA,as rom,serie a,1,italy,10.8,13.5,1444,37,0.73,2.43,7,3,1558,3,0.3,2.33,0,0,59,0,0,0,0,0,0,2011/2012
fc barcelona,primera division,1,spain,out,jeffren,23,venezuela,fc barcelona,spain,RW,attacker,NA,NA,sporting lissabon,primeira liga,1,portugal,3.38,4.5,339,13,0.57,2.23,1,1,369,2,0.33,3.0,0,0,28,0,0,0,0,0,0,2011/2012
fc barcelona,primera division,1,spain,out,maxwell,30,brazil,fc barcelona,spain,LB,defender,77,77,fc paris saint germain,ligue 1,1,france,3.15,6.3,0,41,0.82,2.34,1,4,2878,7,0.7,2.29,0,0,370,0,0,0,0,0,0,2011/2012
fc barcelona,primera division,1,spain,out,martin caceres,24,uruguay,fc barcelona,spain,CB,defender,78,81,fc sevilla,primera division,1,spain,2.7,6.3,371,37,0.86,1.68,1,4,3132,0,0,0,0,0,0,7,1.0,1.43,0,0,570,2011/2012
real saragossa,primera division,1,spain,in,roberto,25,spain,benfica lissabon,portugal,GK,keeper,75,79,benfica lissabon,primeira liga,1,portugal,7.74,5.04,0,41,0.89,1.98,0,0,3666,6,1.0,1.0,0,0,540,8,1.0,2.13,0,0,720,2011/2012
real saragossa,primera division,1,spain,in,helder postiga,29,portugal,sporting lissabon,portugal,CF,attacker,78,78,sporting lissabon,primeira liga,1,portugal,1.17,6.03,0,43,0.96,1.58,12,9,3390,0,0,0,0,0,0,8,1.0,1.75,3,3,618,2011/2012
real saragossa,primera division,1,spain,in,luis garcia,30,spain,espanyol barcelona,spain,CM,midfielder,75,75,espanyol barcelona,primera division,1,spain,0.9,4.5,0,39,0.97,1.31,7,6,3106,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
real saragossa,primera division,1,spain,out,ander herrera,21,spain,real saragossa,spain,CM,midfielder,79,83,athletic bilbao,primera division,1,spain,6.75,6.75,0,35,1.0,1.23,2,2,2663,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
real saragossa,primera division,1,spain,out,ikechukwu uche,27,nigeria,real saragossa,spain,CF,attacker,73,76,fc villarreal,primera division,1,spain,4.5,3.6,0,14,1.0,1.36,1,3,920,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
real saragossa,primera division,1,spain,out,gabi,27,spain,real saragossa,spain,DM,midfielder,78,79,atletico madrid,primera division,1,spain,2.7,2.7,0,38,1.0,1.24,12,5,3408,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
real betis sevilla,primera division,1,spain,in,javier matilla,22,spain,fc villarreal,spain,CM,midfielder,NA,NA,fc villarreal,primera division,1,spain,1.22,1.35,0,18,0.51,2.0,0,0,832,0,0,0,0,0,0,4,0.57,2.25,0,0,181,2011/2012
real betis sevilla,primera division,1,spain,in,antonio amaya,28,spain,wigan athletic,england,CB,defender,NA,NA,wigan athletic,premier league,1,england,0.257,0.72,371,28,0.9,1.93,0,0,2443,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
real betis sevilla,primera division,1,spain,out,achille emana,29,cameroon,real betis sevilla,spain,AM,midfielder,NA,NA,al hilal riad,saudi professional league,NA,saudi arabia,4.05,6.3,0,32,1.0,2.13,14,0,2499,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
