club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
fc paris saint germain,ligue 1,1,france,in,angel di maria,27,argentina,manchester united,england,RW,attacker,85,85,manchester united,premier league,1,england,56.7,45.0,1429,33,0.94,1.79,4,12,2017,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc paris saint germain,ligue 1,1,france,in,layvin kurzawa,22,france,as monaco,france,LB,defender,77,85,as monaco,ligue 1,1,france,22.5,9.0,1043,39,0.93,1.67,0,5,3000,8,1.0,1.13,0,0,638,0,0,0,0,0,0,2015/2016
fc paris saint germain,ligue 1,1,france,in,serge aurier,22,cote d\'ivoire,fc toulouse,france,RB,defender,NA,NA,fc toulouse,ligue 1,1,france,9.0,9.0,371,16,0.5,2.5,1,7,1314,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc paris saint germain,ligue 1,1,france,in,kevin trapp,25,germany,eintracht frankfurt,germany,GK,keeper,80,84,eintracht frankfurt,1 bundesliga,1,germany,8.55,7.2,363,23,1.0,1.26,0,0,2070,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc paris saint germain,ligue 1,1,france,in,benjamin stambouli,24,france,tottenham hotspur,england,CB,defender,76,80,tottenham hotspur,premier league,1,england,7.74,4.5,1445,27,0.66,2.11,1,0,1673,0,0,0,0,0,0,6,0.86,1.33,1,0,496,2015/2016
fc paris saint germain,ligue 1,1,france,out,yohan cabaye,29,france,fc paris saint germain,france,CM,midfielder,80,80,crystal palace,premier league,1,england,12.51,14.4,736,36,0.84,2.19,2,1,1634,5,0.71,1.8,0,0,199,0,0,0,0,0,0,2015/2016
fc paris saint germain,ligue 1,1,france,out,ezequiel lavezzi,30,argentina,fc paris saint germain,france,SS,attacker,79,79,hebei zhongji,chinese super league,1,china,4.95,8.1,137,47,1.0,2.26,9,8,2522,8,1.0,1.13,0,2,389,0,0,0,0,0,0,2015/2016
fc paris saint germain,ligue 1,1,france,out,mike maignan,20,france,fc paris saint germain,france,GK,keeper,56,74,osc lille,ligue 1,1,france,0.9,0.225,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
olympique lyon,ligue 1,1,france,in,sergi darder,21,spain,fc malaga,spain,CM,midfielder,72,78,fc malaga,primera division,1,spain,11.79,6.75,1041,36,0.92,1.44,4,0,2792,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
olympique lyon,ligue 1,1,france,in,mapou yanga mbiwa,26,france,as rom,italy,CB,defender,77,79,as rom,serie a,1,italy,8.46,5.85,0,38,0.83,1.68,1,1,2914,5,1.0,0.8,0,0,373,4,1.0,1.25,0,0,328,2015/2016
olympique lyon,ligue 1,1,france,in,mathieu valbuena,30,france,dinamo moskau,russia,AM,midfielder,81,81,dinamo moskau,premier liga,1,russia,5.4,10.35,694,36,1.0,1.75,4,15,2892,0,0,0,0,0,0,11,1.0,2.18,0,3,879,2015/2016
olympique lyon,ligue 1,1,france,in,claudio beauvue,27,guadeloupe,ea guingamp,france,CF,attacker,NA,NA,ea guingamp,ligue 1,1,france,5.4,4.5,736,52,0.98,1.42,27,7,4308,0,0,0,0,0,0,8,1.0,1.63,5,1,720,2015/2016
olympique lyon,ligue 1,1,france,in,rafael,25,brazil,manchester united,england,RB,defender,76,78,manchester united,premier league,1,england,2.88,9.0,337,17,0.71,1.82,1,1,1099,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
