club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
inter mailand,serie a,1,italy,out,philippe coutinho,20,brazil,inter mailand,italy,AM,midfielder,74,87,fc liverpool,premier league,1,england,11.7,8.1,885,24,0.86,1.13,6,2,1505,3,0.75,0.33,0,0,79,0,0,0,0,0,0,2012/2013
ac mailand,serie a,1,italy,in,giampaolo pazzini,28,italy,inter mailand,italy,CF,attacker,84,87,inter mailand,serie a,1,italy,11.25,13.05,0,40,0.85,1.58,8,5,2405,6,0.75,2.17,3,1,232,0,0,0,0,0,0,2012/2013
inter mailand,serie a,1,italy,out,giampaolo pazzini,28,italy,inter mailand,italy,CF,attacker,84,87,ac mailand,serie a,1,italy,11.25,13.05,0,40,0.85,1.58,8,5,2405,6,0.75,2.17,3,1,232,0,0,0,0,0,0,2012/2013
delfino pescara 1936,serie a,1,italy,out,marco verratti,19,italy,delfino pescara 1936,italy,CM,midfielder,66,76,fc paris saint germain,ligue 1,1,france,10.8,9,0,32,1,2,0,9,2407,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
us palermo,serie a,1,italy,in,paulo dybala,18,argentina,instituto ac cordoba,argentina,SS,attacker,NA,NA,instituto ac cordoba,primera b nacional,2,argentina,10.71,1.8,0,15,1,1.6,8,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
juventus turin,serie a,1,italy,in,sebastian giovinco,25,italy,fc parma,italy,SS,attacker,81,87,fc parma,serie a,1,italy,9.9,11.25,0,38,1,1.53,16,13,3200,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
juventus turin,serie a,1,italy,in,manolo gabbiadini,20,italy,atalanta bergamo,italy,CF,attacker,71,83,atalanta bergamo,serie a,1,italy,9.9,4.05,0,24,0.69,1.17,2,2,829,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
inter mailand,serie a,1,italy,in,mateo kovacic,18,croatia,gnk dinamo zagreb,croatia,CM,midfielder,NA,NA,gnk dinamo zagreb,1 hnl,1,croatia,9.9,2.7,0,37,0.93,1.97,5,7,2308,6,1,0,1,0,411,0,0,0,0,0,0,2012/2013
inter mailand,serie a,1,italy,in,fredy guarin,26,colombia,fc porto,portugal,CM,midfielder,80,84,fc porto,primeira liga,1,portugal,9.9,10.8,0,17,0.81,1.88,1,4,1071,2,1,0.5,0,0,120,0,0,0,0,0,0,2012/2013
fc parma,serie a,1,italy,out,sebastian giovinco,25,italy,fc parma,italy,SS,attacker,81,87,juventus turin,serie a,1,italy,9.9,11.25,0,38,1,1.53,16,13,3200,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
atalanta bergamo,serie a,1,italy,out,manolo gabbiadini,20,italy,atalanta bergamo,italy,CF,attacker,71,83,juventus turin,serie a,1,italy,9.9,4.05,0,24,0.69,1.17,2,2,829,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
inter mailand,serie a,1,italy,in,rodrigo palacio,30,argentina,fc genua 1893,italy,CF,attacker,81,81,fc genua 1893,serie a,1,italy,9.45,10.8,0,34,1,1.24,21,6,2899,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc genua 1893,serie a,1,italy,out,rodrigo palacio,30,argentina,fc genua 1893,italy,CF,attacker,81,81,inter mailand,serie a,1,italy,9.45,10.8,0,34,1,1.24,21,6,2899,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
inter mailand,serie a,1,italy,in,alvaro pereira,26,uruguay,fc porto,portugal,LB,defender,80,83,fc porto,primeira liga,1,portugal,9,14.4,678,34,0.94,2.06,1,4,2954,6,1,1.33,0,0,540,1,1,0,0,0,90,2012/2013
ac florenz,serie a,1,italy,in,giuseppe rossi,25,italy,fc villarreal,spain,CF,attacker,84,87,fc villarreal,segunda division,2,spain,9,9,0,14,1,0.71,5,1,1198,3,1,0,0,1,270,0,0,0,0,0,0,2012/2013
juventus turin,serie a,1,italy,in,martin caceres,25,uruguay,fc sevilla,spain,CB,defender,78,87,fc sevilla,primera division,1,spain,7.2,8.55,1101,32,0.74,1.66,4,2,2455,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac mailand,serie a,1,italy,in,kevin constant,25,guinea,fc genua 1893,italy,CM,midfielder,75,83,fc genua 1893,serie a,1,italy,7.2,5.4,1254,23,0.92,1.35,1,1,1472,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
udinese calcio,serie a,1,italy,in,davide faraoni,20,italy,inter mailand,italy,RB,defender,NA,NA,inter mailand,serie a,1,italy,7.2,3.6,0,20,0.71,1.4,1,1,983,2,0.5,0.5,0,0,91,0,0,0,0,0,0,2012/2013
ssc neapel,serie a,1,italy,in,valon behrami,27,switzerland,ac florenz,italy,DM,midfielder,78,82,ac florenz,serie a,1,italy,7.2,7.2,0,33,0.97,1.24,0,1,2692,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
inter mailand,serie a,1,italy,out,davide faraoni,20,italy,inter mailand,italy,RB,defender,NA,NA,udinese calcio,serie a,1,italy,7.2,3.6,0,20,0.71,1.4,1,1,983,2,0.5,0.5,0,0,91,0,0,0,0,0,0,2012/2013
ac florenz,serie a,1,italy,out,valon behrami,27,switzerland,ac florenz,italy,DM,midfielder,78,82,ssc neapel,serie a,1,italy,7.2,7.2,0,33,0.97,1.24,0,1,2692,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc genua 1893,serie a,1,italy,out,kevin constant,25,guinea,fc genua 1893,italy,CM,midfielder,75,83,ac mailand,serie a,1,italy,7.2,5.4,1254,23,0.92,1.35,1,1,1472,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ssc neapel,serie a,1,italy,in,goran pandev,28,north macedonia,inter mailand,italy,SS,attacker,79,79,inter mailand,serie a,1,italy,6.75,9.9,0,42,0.93,1.67,7,6,1961,7,1,1.86,0,0,68,0,0,0,0,0,0,2012/2013
inter mailand,serie a,1,italy,out,wesley sneijder,28,netherlands,inter mailand,italy,AM,midfielder,87,89,galatasaray istanbul,super lig,1,turkey,6.75,17.1,163,28,1,1.36,5,6,1955,5,1,1.8,0,1,372,0,0,0,0,0,0,2012/2013
inter mailand,serie a,1,italy,out,goran pandev,28,north macedonia,inter mailand,italy,SS,attacker,79,79,ssc neapel,serie a,1,italy,6.75,9.9,0,42,0.93,1.67,7,6,1961,7,1,1.86,0,0,68,0,0,0,0,0,0,2012/2013
fc genua 1893,serie a,1,italy,out,miguel veloso,26,portugal,fc genua 1893,italy,DM,midfielder,79,81,dynamo kiew,premier liga,1,ukraine,6.75,7.2,0,31,0.89,1.29,2,1,2273,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
juventus turin,serie a,1,italy,out,milos krasic,27,serbia,juventus turin,italy,CM,midfielder,80,85,fenerbahce istanbul,super lig,1,turkey,6.3,9.9,0,9,0.64,1.89,1,0,371,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac florenz,serie a,1,italy,in,borja valero,27,spain,fc villarreal,spain,CM,midfielder,82,84,fc villarreal,segunda division,2,spain,6.3,10.8,0,43,1,1.02,6,6,3698,3,1,0,0,0,258,0,0,0,0,0,0,2012/2013
ac siena,serie a,1,italy,out,mattia destro,21,italy,ac siena,italy,CF,attacker,72,87,fc genua 1893,serie a,1,italy,6.3,9,0,32,0.91,1.38,13,4,2304,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc genua 1893,serie a,1,italy,in,mattia destro,21,italy,ac siena,italy,CF,attacker,72,87,ac siena,serie a,1,italy,6.3,9,0,32,0.91,1.38,13,4,2304,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac florenz,serie a,1,italy,out,alessio cerci,25,italy,ac florenz,italy,RW,attacker,75,85,fc turin,serie a,1,italy,6.08,5.85,0,26,0.79,1.15,8,1,1690,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc turin,serie a,1,italy,in,alessio cerci,25,italy,ac florenz,italy,RW,attacker,75,85,ac florenz,serie a,1,italy,6.08,5.85,0,26,0.79,1.15,8,1,1690,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac mailand,serie a,1,italy,out,alberto paloschi,23,italy,ac mailand,italy,CF,attacker,74,86,chievo verona,serie a,1,italy,5.85,4.5,0,36,0.86,1.39,6,4,2044,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
chievo verona,serie a,1,italy,in,alberto paloschi,23,italy,ac mailand,italy,CF,attacker,74,86,ac mailand,serie a,1,italy,5.85,4.5,0,36,0.86,1.39,6,4,2044,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac siena,serie a,1,italy,out,luis neto,24,portugal,ac siena,italy,CB,defender,68,78,zenit st petersburg,premier liga,1,russia,5.85,4.23,0,33,0.82,1.55,1,1,2984,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
inter mailand,serie a,1,italy,out,luc castaignos,19,netherlands,inter mailand,italy,CF,attacker,73,85,fc twente enschede,eredivisie,1,netherlands,5.4,4.05,0,11,0.46,1.45,3,0,426,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
as rom,serie a,1,italy,in,marquinhos,18,brazil,corinthians sao paulo,brazil,CB,defender,64,80,corinthians sao paulo,campeonato brasileiro serie a,1,brazil,5.13,0.675,0,6,0.25,1.17,0,1,454,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
juventus turin,serie a,1,italy,out,eljero elia,25,netherlands,juventus turin,italy,LW,attacker,79,86,sv werder bremen,1 bundesliga,1,germany,4.95,4.5,0,10,0.43,1.3,0,1,359,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
udinese calcio,serie a,1,italy,in,maicosuel,26,brazil,botafogo fr rio de janeiro,brazil,LW,attacker,77,78,botafogo fr rio de janeiro,campeonato brasileiro serie a,1,brazil,4.77,2.25,0,6,1,1.5,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
inter mailand,serie a,1,italy,in,ezequiel schelotto,23,italy,atalanta bergamo,italy,RB,defender,76,87,atalanta bergamo,serie a,1,italy,4.77,5.85,0,38,1,1.34,2,7,2866,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
atalanta bergamo,serie a,1,italy,out,ezequiel schelotto,23,italy,atalanta bergamo,italy,RB,defender,76,87,inter mailand,serie a,1,italy,4.77,5.85,0,38,1,1.34,2,7,2866,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
inter mailand,serie a,1,italy,out,marko livaja,19,croatia,inter mailand,italy,CF,attacker,62,79,atalanta bergamo,serie a,1,italy,4.55,1.62,0,20,0.77,1.75,3,0,1473,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
atalanta bergamo,serie a,1,italy,in,marko livaja,19,croatia,inter mailand,italy,CF,attacker,62,79,inter mailand,serie a,1,italy,4.55,1.62,0,20,0.77,1.75,3,0,1473,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac mailand,serie a,1,italy,out,antonio cassano,30,italy,ac mailand,italy,SS,attacker,84,84,inter mailand,serie a,1,italy,4.5,9,0,19,0.9,1.95,4,10,1218,3,1,2.33,1,0,214,0,0,0,0,0,0,2012/2013
udinese calcio,serie a,1,italy,out,german denis,30,argentina,udinese calcio,italy,CF,attacker,78,78,atalanta bergamo,serie a,1,italy,4.5,4.95,1101,34,0.97,1.41,16,3,2893,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
inter mailand,serie a,1,italy,in,antonio cassano,30,italy,ac mailand,italy,SS,attacker,84,84,ac mailand,serie a,1,italy,4.5,9,0,19,0.9,1.95,4,10,1218,3,1,2.33,1,0,214,0,0,0,0,0,0,2012/2013
atalanta bergamo,serie a,1,italy,in,german denis,30,argentina,udinese calcio,italy,CF,attacker,78,78,udinese calcio,serie a,1,italy,4.5,4.95,1101,34,0.97,1.41,16,3,2893,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
as rom,serie a,1,italy,in,federico balzaretti,30,italy,us palermo,italy,LB,defender,80,80,us palermo,serie a,1,italy,4.05,7.65,339,29,0.97,1.24,0,3,2363,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc parma,serie a,1,italy,in,jonathan biabiany,24,france,uc sampdoria,italy,RW,attacker,76,85,uc sampdoria,serie a,1,italy,4.05,7.2,0,38,0.95,1.47,6,9,2509,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
us palermo,serie a,1,italy,out,federico balzaretti,30,italy,us palermo,italy,LB,defender,80,80,as rom,serie a,1,italy,4.05,7.65,339,29,0.97,1.24,0,3,2363,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
uc sampdoria,serie a,1,italy,out,jonathan biabiany,24,france,uc sampdoria,italy,RW,attacker,76,85,fc parma,serie a,1,italy,4.05,7.2,0,38,0.95,1.47,6,9,2509,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac florenz,serie a,1,italy,in,nenad tomovi%c4%87,25,serbia,fc genua 1893,italy,CB,defender,72,82,fc genua 1893,serie a,1,italy,3.78,1.17,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc genua 1893,serie a,1,italy,out,nenad tomovi%c4%87,25,serbia,fc genua 1893,italy,CB,defender,72,82,ac florenz,serie a,1,italy,3.78,1.17,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
juventus turin,serie a,1,italy,in,richmond boakye,19,ghana,fc genua 1893,italy,CF,attacker,67,78,fc genua 1893,serie a,1,italy,3.6,4.5,0,36,0.86,1.83,12,2,1986,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
juventus turin,serie a,1,italy,out,ciro immobile,22,italy,juventus turin,italy,CF,attacker,74,85,fc genua 1893,serie a,1,italy,3.6,5.85,0,37,1,1.92,28,6,3007,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac mailand,serie a,1,italy,in,francesco acerbi,24,italy,chievo verona,italy,CB,defender,71,81,chievo verona,serie a,1,italy,3.6,4.05,0,22,0.81,1.45,1,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac mailand,serie a,1,italy,out,francesco acerbi,24,italy,ac mailand,italy,CB,defender,71,81,fc genua 1893,serie a,1,italy,3.6,3.6,0,22,0.81,1.45,1,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
udinese calcio,serie a,1,italy,in,gabriel silva,21,brazil,fc granada,spain,LB,defender,70,78,fc granada,primera division,1,spain,3.6,2.25,1466,3,0.6,1.33,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc parma,serie a,NA,italy,in,dorlan pabon,24,colombia,atletico nacional,colombia,RW,attacker,74,79,atletico nacional,liga postobon ii,1,colombia,3.6,2.52,0,15,1,1.47,12,1,1237,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
chievo verona,serie a,1,italy,out,francesco acerbi,24,italy,chievo verona,italy,CB,defender,71,81,ac mailand,serie a,1,italy,3.6,4.05,0,22,0.81,1.45,1,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc genua 1893,serie a,1,italy,in,ciro immobile,22,italy,juventus turin,italy,CF,attacker,74,85,juventus turin,serie a,1,italy,3.6,5.85,0,37,1,1.92,28,6,3007,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc genua 1893,serie a,1,italy,in,francesco acerbi,24,italy,ac mailand,italy,CB,defender,71,81,ac mailand,serie a,1,italy,3.6,3.6,0,22,0.81,1.45,1,0,1790,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc genua 1893,serie a,1,italy,out,richmond boakye,19,ghana,fc genua 1893,italy,CF,attacker,67,78,juventus turin,serie a,1,italy,3.6,4.5,0,36,0.86,1.83,12,2,1986,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
juventus turin,serie a,1,italy,in,nicola leali,19,italy,brescia calcio,italy,GK,keeper,67,88,brescia calcio,serie b,2,italy,3.42,3.15,0,18,0.49,0.94,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
catania calcio,serie a,NA,italy,in,alexis rolin,23,uruguay,nacional montevideo,uruguay,CB,defender,NA,NA,nacional montevideo,primera division clausura,1,uruguay,3.42,0.81,0,34,0.97,2.12,4,1,3034,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
inter mailand,serie a,1,italy,out,maicon,31,brazil,inter mailand,italy,RB,defender,85,85,manchester city,premier league,1,england,3.38,13.05,0,29,1,1.59,3,5,2542,3,1,2,0,0,225,0,0,0,0,0,0,2012/2013
as rom,serie a,1,italy,in,michael bradley,24,united states,chievo verona,italy,CM,midfielder,75,80,chievo verona,serie a,1,italy,3.38,3.15,0,36,0.95,1.22,1,1,3043,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
chievo verona,serie a,1,italy,out,michael bradley,24,united states,chievo verona,italy,CM,midfielder,75,80,as rom,serie a,1,italy,3.38,3.15,0,36,0.95,1.22,1,1,3043,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
delfino pescara 1936,serie a,1,italy,in,ante vukusic,21,croatia,hnk hajduk split,croatia,CF,attacker,NA,NA,hnk hajduk split,1 hnl,1,croatia,3.33,4.5,680,26,1,1.54,12,2,1991,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
delfino pescara 1936,serie a,1,italy,in,jonathas,23,brazil,brescia calcio,italy,CF,attacker,70,81,brescia calcio,serie b,2,italy,3.33,1.8,0,35,1,1.37,18,6,2924,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac siena,serie a,1,italy,in,luis neto,24,portugal,cd nacional,portugal,CB,defender,68,78,cd nacional,primeira liga,1,portugal,3.29,2.7,0,33,0.82,1.55,1,1,2984,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc parma,serie a,1,italy,in,andrea rossi,25,italy,ac siena,italy,LB,defender,64,70,ac siena,serie a,1,italy,3.24,0.27,0,15,0.56,1.6,0,3,1197,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac siena,serie a,1,italy,out,andrea rossi,25,italy,ac siena,italy,LB,defender,64,70,fc parma,serie a,1,italy,3.24,0.27,0,15,0.56,1.6,0,3,1197,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
udinese calcio,serie a,1,italy,out,barreto,27,brazil,udinese calcio,italy,SS,attacker,73,78,fc turin,serie a,1,italy,3.2,1.8,0,9,0.69,1.22,1,0,346,0,0,0,0,0,0,1,1,3,0,0,24,2012/2013
fc turin,serie a,1,italy,in,barreto,27,brazil,udinese calcio,italy,SS,attacker,73,78,udinese calcio,serie a,1,italy,3.2,1.8,0,9,0.69,1.22,1,0,346,0,0,0,0,0,0,1,1,3,0,0,24,2012/2013
ac mailand,serie a,1,italy,in,bartosz salamon,21,poland,brescia calcio,italy,CB,defender,66,79,brescia calcio,serie b,2,italy,3.15,2.52,0,25,0.86,1.28,1,2,2048,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac mailand,serie a,1,italy,in,nigel de jong,27,netherlands,manchester city,england,DM,midfielder,81,83,manchester city,premier league,1,england,3.15,11.7,0,36,0.78,2.06,1,0,2163,5,1,1.8,0,0,269,4,1,2.25,0,0,314,2012/2013
as rom,serie a,1,italy,in,marquinho,25,brazil,fluminense football club,brazil,AM,midfielder,66,69,fluminense football club,campeonato brasileiro serie a,1,brazil,3.15,4.05,0,15,1,1.4,3,1,969,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc parma,serie a,1,italy,in,ishak belfodil,20,algeria,olympique lyon,france,CF,attacker,NA,NA,olympique lyon,ligue 1,1,france,3.15,2.25,0,17,0.65,1.29,0,0,348,2,0.67,0.5,0,0,11,0,0,0,0,0,0,2012/2013
fc genua 1893,serie a,1,italy,out,sokratis,24,greece,fc genua 1893,italy,CB,defender,76,80,sv werder bremen,1 bundesliga,1,germany,3.15,9,736,31,1,1.16,1,0,2635,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
uc sampdoria,serie a,1,italy,in,eder,25,italy,ac cesena,italy,SS,attacker,NA,NA,ac cesena,serie b,2,italy,3.15,3.6,1101,38,0.95,1.55,7,6,2686,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ssc neapel,serie a,1,italy,in,omar el kaddouri,22,morocco,brescia calcio,italy,CM,midfielder,NA,NA,brescia calcio,serie b,2,italy,3.06,3.6,316,40,1,1.5,7,4,3303,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc parma,serie a,1,italy,in,alessandro iacobucci,21,italy,ac siena,italy,GK,keeper,NA,NA,ac siena,serie a,1,italy,3.06,0.63,0,33,1,1.36,0,0,2928,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac siena,serie a,1,italy,out,alessandro iacobucci,21,italy,ac siena,italy,GK,keeper,NA,NA,fc parma,serie a,1,italy,3.06,0.63,0,33,1,1.36,0,0,2928,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc parma,serie a,1,italy,out,manuel coppola,30,italy,fc parma,italy,CM,midfielder,63,69,ac siena,serie a,1,italy,2.93,0.225,0,32,1,1.03,0,0,2371,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc bologna,serie a,1,italy,in,robert acquafresca,24,italy,fc genua 1893,italy,CF,attacker,74,80,fc genua 1893,serie a,1,italy,2.93,3.15,736,34,0.87,1.32,5,2,1773,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac siena,serie a,1,italy,in,manuel coppola,30,italy,fc parma,italy,CM,midfielder,63,69,fc parma,serie a,1,italy,2.93,0.225,0,32,1,1.03,0,0,2371,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc genua 1893,serie a,1,italy,out,robert acquafresca,24,italy,fc genua 1893,italy,CF,attacker,74,80,fc bologna,serie a,1,italy,2.93,3.15,736,34,0.87,1.32,5,2,1773,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
cagliari calcio,serie a,1,italy,in,mauricio pinilla,28,chile,us palermo,italy,CF,attacker,78,78,us palermo,serie a,1,italy,2.88,3.6,734,28,0.93,1.32,10,2,1868,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
us palermo,serie a,1,italy,out,mauricio pinilla,28,chile,us palermo,italy,CF,attacker,78,78,cagliari calcio,serie a,1,italy,2.88,3.6,734,28,0.93,1.32,10,2,1868,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
uc sampdoria,serie a,1,italy,in,renan,26,brazil,cfr cluj,romania,DM,midfielder,73,75,cfr cluj,liga 1,1,romania,2.88,2.7,0,36,0.95,2.11,3,9,3240,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac florenz,serie a,1,italy,in,matias fernandez,26,chile,sporting lissabon,portugal,AM,midfielder,81,84,sporting lissabon,primeira liga,1,portugal,2.82,6.75,705,39,0.93,1.69,7,7,2538,0,0,0,0,0,0,11,1,1.64,3,3,762,2012/2013
uc sampdoria,serie a,NA,italy,in,matias rodriguez,26,argentina,club universidad de chile,chile,RB,defender,NA,NA,club universidad de chile,primera division transicion,1,chile,2.79,1.26,0,52,0.96,1.9,17,6,4182,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ac mailand,serie a,NA,italy,in,mbaye niang,17,senegal,sm caen,france,CF,attacker,NA,NA,sm caen,ligue 2,1,france,2.7,1.58,0,23,0.88,1,2,3,1043,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
