club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
fc arsenal,premier league,1,england,out,david ospina,30,colombia,fc arsenal,england,GK,keeper,79,79,ssc neapel,serie a,1,italy,3.15,3.6,367,24,0.51,1.79,0,0,2087,6,1.0,1.5,0,0,540,0,0,0,0,0,0,2019/2020
fc arsenal,premier league,1,england,out,carl jenkinson,27,england,fc arsenal,england,RB,defender,69,70,nottingham forest,championship,2,england,1.98,1.8,333,9,0.69,2.44,1,0,647,0,0,0,0,0,0,3,0.6,2.33,0,0,240,2019/2020
fc arsenal,premier league,1,england,out,takuma asano,24,japan,fc arsenal,england,LW,attacker,70,75,fk partizan belgrad,superliga,1,serbia,0.9,1.35,338,15,0.71,0.6,1,1,851,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
fc arsenal,premier league,1,england,out,nacho monreal,33,spain,fc arsenal,england,LB,defender,80,80,real sociedad san sebastian,primera division,1,spain,0.225,7.2,309,36,0.88,2.14,1,7,2898,0,0,0,0,0,0,12,1.0,2.25,0,2,857,2019/2020
manchester united,premier league,1,england,in,harry maguire,26,england,leicester city,england,CB,defender,82,85,leicester city,premier league,1,england,78.3,45.0,1430,32,0.97,1.25,3,0,2689,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
manchester united,premier league,1,england,in,bruno fernandes,25,portugal,sporting lissabon,portugal,AM,midfielder,85,89,sporting lissabon,primeira liga,1,portugal,49.5,54.0,1251,53,1.0,2.17,32,18,4688,0,0,0,0,0,0,8,1.0,1.75,3,2,703,2019/2020
manchester united,premier league,1,england,in,aaron wan bissaka,21,england,crystal palace,england,RB,defender,78,86,crystal palace,premier league,1,england,49.5,31.5,1101,39,0.95,1.33,0,4,3473,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
manchester united,premier league,1,england,in,daniel james,21,wales,swansea city,england,LW,attacker,70,82,swansea city,championship,2,england,15.3,10.8,371,38,0.86,1.34,5,10,2815,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
manchester united,premier league,1,england,out,romelu lukaku,26,belgium,manchester united,england,CF,attacker,86,88,inter mailand,serie a,1,italy,58.5,67.5,1062,45,0.98,1.6,15,4,3001,9,1.0,1.11,2,1,546,0,0,0,0,0,0,2019/2020
manchester united,premier league,1,england,out,matteo darmian,29,italy,manchester united,england,RB,defender,76,76,fc parma,serie a,1,italy,2.23,9.0,307,7,0.33,1.57,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
manchester united,premier league,1,england,out,ashley young,34,england,manchester united,england,LM,midfielder,79,79,inter mailand,serie a,1,italy,1.35,3.6,168,41,0.85,1.56,2,3,3509,7,0.88,0.86,0,1,581,0,0,0,0,0,0,2019/2020
wolverhampton wanderers,premier league,1,england,in,raul jimenez,28,mexico,benfica lissabon,portugal,CF,attacker,78,78,benfica lissabon,primeira liga,1,portugal,34.2,31.5,736,44,1.0,1.59,17,8,3550,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
wolverhampton wanderers,premier league,1,england,in,daniel podence,24,portugal,olympiakos piraus,greece,LW,attacker,78,84,olympiakos piraus,super league,1,greece,17.64,5.4,1250,41,1.0,2.2,8,9,3333,0,0,0,0,0,0,8,1.0,1.38,0,1,623,2019/2020
wolverhampton wanderers,premier league,1,england,in,pedro neto,19,portugal,lazio rom,italy,SS,attacker,64,81,lazio rom,serie a,1,italy,16.47,2.25,1068,5,0.25,1.8,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
wolverhampton wanderers,premier league,1,england,in,patrick cutrone,21,italy,ac mailand,italy,CF,attacker,77,89,ac mailand,serie a,1,italy,16.2,25.2,1436,43,0.93,1.7,9,2,1910,0,0,0,0,0,0,5,1.0,1.4,4,0,328,2019/2020
