club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
atletico madrid,primera division,1,spain,out,nico gaitan,30,argentina,atletico madrid,spain,AM,midfielder,84,84,dalian aerbin,chinese super league,1,china,4.95,13.5,858,36,0.68,1.94,4,5,1706,5,0.45,1.4,0,0,189,0,0,0,0,0,0,2017/2018
atletico madrid,primera division,1,spain,out,javier manquillo,23,spain,atletico madrid,spain,RB,defender,NA,NA,newcastle united,premier league,1,england,4.5,3.6,350,22,0.63,0.55,1,0,1607,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
atletico madrid,primera division,1,spain,out,augusto fernandez,31,argentina,atletico madrid,spain,CM,midfielder,81,81,guizhou renhe f c ,chinese super league,1,china,4.05,3.6,519,3,0.75,2.33,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
atletico madrid,primera division,1,spain,out,amath ndiaye,21,senegal,atletico madrid,spain,LW,attacker,62,72,fc getafe,primera division,1,spain,2.7,0.9,695,41,1.0,1.61,13,4,3189,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
atletico madrid,primera division,1,spain,out,santos borre,21,colombia,atletico madrid,spain,CF,attacker,NA,NA,club atletico river plate,primera division,1,argentina,2.7,1.8,1428,32,0.67,1.41,4,2,1185,0,0,0,0,0,0,7,0.88,1.57,2,0,384,2017/2018
fc sevilla,primera division,1,spain,in,luis muriel,26,colombia,uc sampdoria,italy,CF,attacker,77,80,uc sampdoria,serie a,1,italy,22.05,15.3,725,33,0.94,1.39,13,5,2415,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc sevilla,primera division,1,spain,in,simon kjaer,28,denmark,fenerbahce istanbul,turkey,CB,defender,NA,NA,fenerbahce istanbul,super lig,1,turkey,11.25,9.9,705,43,0.98,2.0,3,1,3665,0,0,0,0,0,0,8,1.0,1.75,2,0,675,2017/2018
fc sevilla,primera division,1,spain,in,guilherme arana,20,brazil,corinthians sao paulo,brazil,LB,defender,NA,NA,corinthians sao paulo,campeonato brasileiro serie a,1,brazil,9.9,9.0,735,35,0.97,2.2,2,4,3097,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc sevilla,primera division,1,spain,in,guido pizarro,27,argentina,tigres uanl,mexico,DM,midfielder,78,80,tigres uanl,liga mx clausura,1,mexico,7.83,4.5,728,50,1.0,1.9,1,1,4408,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc sevilla,primera division,1,spain,in,nolito,30,spain,manchester city,england,LW,attacker,81,81,manchester city,premier league,1,england,6.3,10.8,1085,30,0.75,2.13,6,5,1349,4,0.57,1.25,1,1,225,0,0,0,0,0,0,2017/2018
fc sevilla,primera division,1,spain,in,ever banega,29,argentina,inter mailand,italy,CM,midfielder,84,84,inter mailand,serie a,1,italy,6.3,14.4,733,33,0.79,1.45,6,7,1899,0,0,0,0,0,0,4,0.8,0,0,0,294,2017/2018
fc sevilla,primera division,1,spain,in,sebastien corchia,26,france,osc lille,france,RB,defender,78,81,osc lille,ligue 1,1,france,4.5,6.75,358,42,0.98,1.26,2,4,3778,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc sevilla,primera division,1,spain,out,vitolo,27,spain,fc sevilla,spain,LW,attacker,83,83,atletico madrid,primera division,1,spain,32.4,22.5,1089,43,1.0,1.65,6,10,3390,8,1.0,1.75,0,1,705,0,0,0,0,0,0,2017/2018
fc sevilla,primera division,1,spain,out,vicente iborra,29,spain,fc sevilla,spain,CM,midfielder,82,82,leicester city,premier league,1,england,13.5,8.1,1095,44,0.88,1.64,8,4,2373,7,0.88,1.57,0,0,419,0,0,0,0,0,0,2017/2018
fc sevilla,primera division,1,spain,out,yevgen konoplyanka,27,ukraine,fc sevilla,spain,LW,attacker,81,81,fc schalke 04,1 bundesliga,1,germany,11.25,9.0,736,29,0.78,1.34,7,2,1214,0,0,0,0,0,0,8,1.0,2.25,2,1,363,2017/2018
fc sevilla,primera division,1,spain,out,adil rami,31,france,fc sevilla,spain,CB,defender,82,82,olympique marseille,ligue 1,1,france,5.4,4.5,723,33,0.89,1.64,0,0,2845,7,1.0,1.57,0,0,630,0,0,0,0,0,0,2017/2018
fc sevilla,primera division,1,spain,out,walter montoya,24,argentina,fc sevilla,spain,RW,attacker,72,78,cd cruz azul,liga mx clausura,1,mexico,4.95,2.7,1279,12,0.67,1.17,2,0,686,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc sevilla,primera division,1,spain,out,mariano,31,brazil,fc sevilla,spain,RB,defender,79,79,galatasaray istanbul,super lig,1,turkey,4.05,7.2,354,43,0.98,1.74,0,4,3615,8,1.0,1.75,0,2,583,0,0,0,0,0,0,2017/2018
fc sevilla,primera division,1,spain,out,sebastian cristoforo,23,uruguay,fc sevilla,spain,CM,midfielder,76,80,ac florenz,serie a,1,italy,2.25,2.43,371,27,0.59,1.89,1,1,1167,0,0,0,0,0,0,6,0.75,2.5,1,1,395,2017/2018
fc villarreal,primera division,1,spain,in,ruben semedo,23,portugal,sporting lissabon,portugal,CB,defender,78,85,sporting lissabon,primeira liga,1,portugal,12.6,8.1,1831,31,0.78,1.77,0,0,2720,6,1.0,0.5,0,0,540,0,0,0,0,0,0,2017/2018
fc villarreal,primera division,1,spain,in,enes unal,20,turkey,manchester city,england,CF,attacker,75,85,manchester city,premier league,1,england,12.6,9.0,736,33,1.0,1.36,19,4,2806,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc villarreal,primera division,1,spain,in,pablo fornals,21,spain,fc malaga,spain,AM,midfielder,77,86,fc malaga,primera division,1,spain,10.8,9.0,712,34,0.92,1.21,6,3,2853,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc villarreal,primera division,1,spain,in,andres fernandez,30,spain,fc porto,portugal,GK,keeper,76,76,fc porto,primeira liga,1,portugal,1.8,1.35,371,20,0.43,1.8,0,0,1765,0,0,0,0,0,0,5,0.62,1.6,0,0,450,2017/2018
fc villarreal,primera division,1,spain,in,javi fuego,34,spain,espanyol barcelona,spain,DM,midfielder,79,79,espanyol barcelona,primera division,1,spain,1.35,0.9,520,32,0.89,1.41,1,0,2686,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc villarreal,primera division,1,spain,out,cedric bakambu,26,dr congo,fc villarreal,spain,CF,attacker,81,84,beijing guoan,chinese super league,1,china,36.0,22.5,1628,34,1.0,1.65,11,2,2024,0,0,0,0,0,0,7,1.0,1.29,0,0,374,2017/2018
fc villarreal,primera division,1,spain,out,mateo musacchio,26,argentina,fc villarreal,spain,CB,defender,83,86,ac mailand,serie a,1,italy,16.2,16.2,371,30,0.86,1.47,0,2,2646,0,0,0,0,0,0,4,0.67,1.25,0,0,309,2017/2018
fc villarreal,primera division,1,spain,out,roberto soldado,32,spain,fc villarreal,spain,CF,attacker,78,78,fenerbahce istanbul,super lig,1,turkey,4.5,7.2,330,11,0.73,2.27,4,4,812,0,0,0,0,0,0,1,1.0,3.0,0,1,66,2017/2018
fc villarreal,primera division,1,spain,out,jonathan dos santos,27,mexico,fc villarreal,spain,CM,midfielder,80,81,los angeles galaxy,major league soccer,1,united states,3.87,7.2,708,58,1.0,1.47,4,5,4083,0,0,0,0,0,0,8,1.0,1.5,1,1,594,2017/2018
real sociedad san sebastian,primera division,1,spain,in,adnan januzaj,22,belgium,manchester united,england,RW,attacker,76,83,manchester united,premier league,1,england,7.65,6.3,359,29,0.83,0.52,2,3,1956,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
real sociedad san sebastian,primera division,1,spain,in,diego llorente,23,spain,real madrid,spain,CB,defender,78,86,real madrid,primera division,1,spain,6.3,6.75,1101,27,0.9,1.26,2,0,2209,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
real sociedad san sebastian,primera division,1,spain,in,hector moreno,30,mexico,as rom,italy,CB,defender,80,80,as rom,serie a,1,italy,5.4,4.5,1249,39,0.95,1.85,7,1,3461,6,1.0,0.33,0,0,540,0,0,0,0,0,0,2017/2018
real sociedad san sebastian,primera division,1,spain,out,inigo martinez,26,spain,real sociedad san sebastian,spain,CB,defender,81,85,athletic bilbao,primera division,1,spain,28.8,22.5,1250,40,1.0,1.58,4,4,3539,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
real sociedad san sebastian,primera division,1,spain,out,yuri berchiche,27,spain,real sociedad san sebastian,spain,LB,defender,77,78,fc paris saint germain,ligue 1,1,france,14.4,9.0,0,41,1.0,1.68,3,6,3630,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
real sociedad san sebastian,primera division,1,spain,out,carlos vela,28,mexico,real sociedad san sebastian,spain,RW,attacker,82,82,los angeles football club,major league soccer,1,united states,4.5,9.0,184,39,0.95,1.62,10,4,2830,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
athletic bilbao,primera division,1,spain,in,inigo martinez,26,spain,real sociedad san sebastian,spain,CB,defender,81,85,real sociedad san sebastian,primera division,1,spain,28.8,22.5,1250,40,1.0,1.58,4,4,3539,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
athletic bilbao,primera division,1,spain,out,aymeric laporte,23,france,athletic bilbao,spain,CB,defender,84,88,manchester city,premier league,1,england,58.5,22.5,885,43,0.98,1.77,2,0,3765,0,0,0,0,0,0,6,0.86,2.0,0,0,540,2017/2018
espanyol barcelona,primera division,1,spain,in,mario hermoso,22,spain,real madrid b castilla ,spain,CB,defender,NA,NA,real madrid b castilla ,segunda division b grupo i,3,spain,11.25,0.36,0,33,1.0,1.36,1,2,2951,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
espanyol barcelona,primera division,1,spain,in,naldo,28,brazil,fk krasnodar,russia,CB,defender,77,78,fk krasnodar,premier liga,1,russia,2.25,3.6,1060,24,0.69,1.58,2,0,2220,0,0,0,0,0,0,9,1.0,1.22,0,0,810,2017/2018
espanyol barcelona,primera division,1,spain,in,pablo piatti,28,argentina,fc valencia,spain,LW,attacker,78,78,fc valencia,primera division,1,spain,1.17,5.4,736,31,1.0,1.55,10,12,2475,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
espanyol barcelona,primera division,1,spain,in,didac vila,28,spain,aek athen,greece,LB,defender,NA,NA,aek athen,super league,1,greece,0.225,0.9,310,42,0.98,1.69,3,2,3563,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
espanyol barcelona,primera division,1,spain,out,felipe caicedo,28,ecuador,espanyol barcelona,spain,CF,attacker,77,77,lazio rom,serie a,1,italy,2.25,2.7,0,29,0.85,1.28,2,2,1342,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
espanyol barcelona,primera division,1,spain,out,mamadou sylla,23,senegal,espanyol barcelona,spain,CF,attacker,72,78,kas eupen,jupiler pro league,1,belgium,2.07,2.7,736,39,0.93,1.1,13,11,3235,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
espanyol barcelona,primera division,1,spain,out,javi fuego,34,spain,espanyol barcelona,spain,DM,midfielder,79,79,fc villarreal,primera division,1,spain,1.35,0.9,520,32,0.89,1.41,1,0,2686,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
espanyol barcelona,primera division,1,spain,out,joan jordan,23,spain,espanyol barcelona,spain,CM,midfielder,70,77,sd eibar,primera division,1,spain,0.9,0.9,723,37,0.88,1.54,3,3,3142,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
espanyol barcelona,primera division,1,spain,out,ruben duarte,21,spain,espanyol barcelona,spain,LB,defender,72,79,deportivo alaves,primera division,1,spain,0.36,0.9,736,5,0.17,1.0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
deportivo alaves,primera division,1,spain,in,burgui,23,spain,real madrid,spain,LW,attacker,75,81,real madrid,primera division,1,spain,2.7,1.35,0,34,1.0,0.82,2,4,2101,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
deportivo alaves,primera division,1,spain,in,rodrigo ely,23,brazil,ac mailand,italy,CB,defender,73,78,ac mailand,serie a,1,italy,2.52,1.8,704,11,0.35,1.55,1,0,878,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
deportivo alaves,primera division,1,spain,in,guillermo maripan,23,chile,cd universidad catolica,chile,CB,defender,74,79,cd universidad catolica,primera division transicion,1,chile,1.92,0.495,0,31,1.0,1.71,1,1,2789,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
deportivo alaves,primera division,1,spain,in,antonio sivera,20,spain,fc valencia b mestalla ,spain,GK,keeper,NA,NA,fc valencia b mestalla ,segunda division b grupo iii,3,spain,1.8,0.27,0,38,0.97,1.76,0,0,3347,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
deportivo alaves,primera division,1,spain,in,ruben sobrino,25,spain,manchester city,england,CF,attacker,70,75,manchester city,premier league,1,england,1.8,0.45,0,16,0.8,1.94,3,1,769,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
deportivo alaves,primera division,1,spain,in,ruben duarte,21,spain,espanyol barcelona,spain,LB,defender,72,79,espanyol barcelona,primera division,1,spain,0.36,0.9,736,5,0.17,1.0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
deportivo alaves,primera division,1,spain,out,edgar mendez,27,spain,deportivo alaves,spain,RW,attacker,75,76,cd cruz azul,liga mx clausura,1,mexico,4.5,1.8,733,33,0.89,1.52,8,1,1931,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
deportivo alaves,primera division,1,spain,out,zouhair feddal,27,morocco,deportivo alaves,spain,CB,defender,77,78,real betis sevilla,primera division,1,spain,2.25,2.7,712,33,1.0,1.48,2,2,2785,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
sd eibar,primera division,1,spain,in,paulo oliveira,25,portugal,sporting lissabon,portugal,CB,defender,78,82,sporting lissabon,primeira liga,1,portugal,3.6,3.6,719,19,0.44,1.95,1,0,1425,2,0.33,0,0,0,148,0,0,0,0,0,0,2017/2018
sd eibar,primera division,1,spain,in,joan jordan,23,spain,espanyol barcelona,spain,CM,midfielder,70,77,espanyol barcelona,primera division,1,spain,0.9,0.9,723,37,0.88,1.54,3,3,3142,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
sd eibar,primera division,1,spain,in,marko dmitrovic,25,serbia,ad alcorcon,spain,GK,keeper,72,75,ad alcorcon,segunda division,2,spain,0.9,0.9,736,42,0.86,1.24,0,0,3777,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
sd eibar,primera division,1,spain,in,yoel rodriguez,28,spain,fc valencia,spain,GK,keeper,NA,NA,fc valencia,primera division,1,spain,0.675,2.25,0,30,0.7,1.57,0,0,2567,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
sd eibar,primera division,1,spain,in,ivan alejo,22,spain,ad alcorcon,spain,RW,attacker,68,75,ad alcorcon,segunda division,2,spain,0.27,0.27,371,35,0.9,1.37,3,2,2045,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
sd eibar,primera division,1,spain,out,florian lejeune,26,france,sd eibar,spain,CB,defender,79,83,newcastle united,premier league,1,england,9.0,4.5,1097,37,0.93,1.54,1,1,3194,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc malaga,primera division,1,spain,in,emanuel cecchini,20,argentina,club atletico banfield,argentina,CM,midfielder,65,76,club atletico banfield,primera division,1,argentina,4.14,1.58,709,27,0.96,1.89,4,0,2365,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc malaga,primera division,1,spain,in,esteban rolon,22,argentina,argentinos juniors,argentina,DM,midfielder,NA,NA,argentinos juniors,primera division,1,argentina,2.88,0.068,1045,40,1.0,2.0,1,0,3337,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc malaga,primera division,1,spain,in,diego gonzalez,22,spain,fc sevilla b atletico ,spain,CB,defender,72,82,fc sevilla b atletico ,segunda division,2,spain,1.8,1.35,0,40,0.98,1.35,0,0,3186,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc malaga,primera division,1,spain,in,ignasi miquel,25,spain,cd lugo,spain,CB,defender,69,77,cd lugo,segunda division,2,spain,0.45,0.63,209,33,0.89,1.36,2,1,2853,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc malaga,primera division,1,spain,in,cenk gonen,29,turkey,galatasaray istanbul,turkey,GK,keeper,71,73,galatasaray istanbul,super lig,1,turkey,0.18,0.585,352,8,0.2,1.75,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc malaga,primera division,1,spain,out,ignacio camacho,27,spain,fc malaga,spain,DM,midfielder,NA,NA,vfl wolfsburg,1 bundesliga,1,germany,13.5,9.0,728,35,1.0,1.26,4,2,3146,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc malaga,primera division,1,spain,out,pablo fornals,21,spain,fc malaga,spain,AM,midfielder,77,86,fc villarreal,primera division,1,spain,10.8,9.0,712,34,0.92,1.21,6,3,2853,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc malaga,primera division,1,spain,out,sandro ramirez,21,spain,fc malaga,spain,CF,attacker,NA,NA,fc everton,premier league,1,england,5.4,9.0,733,31,1.0,1.29,16,5,2402,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc malaga,primera division,1,spain,out,paul baysse,29,france,fc malaga,spain,CB,defender,78,79,fc girondins bordeaux,ligue 1,1,france,0.9,2.25,905,25,1.0,1.92,2,1,2126,0,0,0,0,0,0,3,1.0,1.0,0,0,270,2017/2018
fc valencia,primera division,1,spain,in,simone zaza,26,italy,juventus turin,italy,CF,attacker,79,82,juventus turin,serie a,1,italy,14.4,13.5,1101,31,0.89,1.39,6,1,1947,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc valencia,primera division,1,spain,in,francis coquelin,26,france,fc arsenal,england,DM,midfielder,79,80,fc arsenal,premier league,1,england,12.6,10.8,0,39,0.87,1.9,0,0,2338,6,1.0,1.33,0,0,426,0,0,0,0,0,0,2017/2018
fc valencia,primera division,1,spain,in,gabriel paulista,26,brazil,fc arsenal,england,CB,defender,79,82,fc arsenal,premier league,1,england,9.9,11.7,687,27,0.57,1.96,0,0,2216,2,0.29,1.5,0,0,131,0,0,0,0,0,0,2017/2018
fc valencia,primera division,1,spain,in,neto,27,brazil,juventus turin,italy,GK,keeper,80,80,juventus turin,serie a,1,italy,6.3,5.4,729,14,0.25,2.64,0,0,1214,1,0.08,3.0,0,0,90,0,0,0,0,0,0,2017/2018
fc valencia,primera division,1,spain,in,fabian orellana,31,chile,celta vigo,spain,RW,attacker,81,81,celta vigo,primera division,1,spain,2.7,2.7,736,25,0.96,1.2,5,3,1773,0,0,0,0,0,0,2,1.0,2.0,2,0,109,2017/2018
fc valencia,primera division,1,spain,out,mathew ryan,25,australia,fc valencia,spain,GK,keeper,78,82,brighton amp hove albion,premier league,1,england,5.4,3.15,1466,26,0.81,1.85,0,0,2340,0,0,0,0,0,0,6,1.0,1.5,0,0,540,2017/2018
fc valencia,primera division,1,spain,out,alvaro negredo,31,spain,fc valencia,spain,CF,attacker,NA,NA,besiktas istanbul,super lig,1,turkey,2.25,6.75,701,39,0.93,0.87,10,4,3037,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc valencia,primera division,1,spain,out,enzo perez,31,argentina,fc valencia,spain,DM,midfielder,78,78,club atletico river plate,primera division,1,argentina,2.25,7.2,736,34,0.94,1.38,2,1,2679,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc valencia,primera division,1,spain,out,pablo piatti,28,argentina,fc valencia,spain,LW,attacker,78,78,espanyol barcelona,primera division,1,spain,1.17,5.4,736,31,1.0,1.55,10,12,2475,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc valencia,primera division,1,spain,out,yoel rodriguez,28,spain,fc valencia,spain,GK,keeper,NA,NA,sd eibar,primera division,1,spain,0.675,2.25,0,30,0.7,1.57,0,0,2567,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
fc valencia,primera division,1,spain,out,diego alves,32,brazil,fc valencia,spain,GK,keeper,67,67,flamengo rio de janeiro,campeonato brasileiro serie a,1,brazil,0.27,4.5,0,57,0.9,1.28,0,1,5060,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
celta vigo,primera division,1,spain,in,emre mor,20,turkey,borussia dortmund,germany,RW,attacker,70,86,borussia dortmund,1 bundesliga,1,germany,11.7,4.5,1406,19,0.59,1.84,1,2,694,3,0.43,1.67,0,0,57,0,0,0,0,0,0,2017/2018
celta vigo,primera division,NA,spain,in,stanislav lobotka,22,slovakia,fc nordsjaelland,denmark,DM,midfielder,NA,NA,fc nordsjaelland,alka superligaen meisterrunde,NA,denmark,4.5,0.9,721,36,1.0,1.36,0,7,3221,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
