club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
atletico madrid,primera division,1,spain,in,josuha guilavogui,22,france,as saint etienne,france,DM,midfielder,73,81,as saint etienne,ligue 1,1,france,9.0,5.85,0,45,0.98,1.87,5,2,3284,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
atletico madrid,primera division,1,spain,in,leo baptistao,20,brazil,rayo vallecano,spain,RW,attacker,76,80,rayo vallecano,primera division,1,spain,6.3,6.3,0,29,0.94,1.38,7,7,2268,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
atletico madrid,primera division,1,spain,in,toby alderweireld,24,belgium,ajax amsterdam,netherlands,CB,defender,78,82,ajax amsterdam,eredivisie,1,netherlands,6.3,9.0,0,45,0.96,1.91,4,2,3964,6,1.0,0.67,0,0,540,2,1.0,1.5,1,0,210,2013/2014
atletico madrid,primera division,1,spain,in,roberto,27,spain,benfica lissabon,portugal,GK,keeper,78,84,benfica lissabon,primeira liga,1,portugal,5.4,3.6,1441,33,0.85,0.97,0,0,2970,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
atletico madrid,primera division,1,spain,in,david villa,31,spain,fc barcelona,spain,CF,attacker,83,83,fc barcelona,primera division,1,spain,1.89,10.8,728,43,0.8,2.42,16,9,2261,10,0.91,1.5,1,1,485,0,0,0,0,0,0,2013/2014
atletico madrid,primera division,1,spain,in,diego,28,brazil,vfl wolfsburg,germany,AM,midfielder,84,85,vfl wolfsburg,1 bundesliga,1,germany,1.35,10.8,154,37,0.97,1.46,13,8,3330,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
atletico madrid,primera division,NA,spain,in,jose gimenez,18,uruguay,danubio fc,uruguay,CB,defender,NA,NA,danubio fc,primera division clausura,1,uruguay,0.81,0.09,0,16,0.89,1.13,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
atletico madrid,primera division,1,spain,out,falcao,27,colombia,atletico madrid,spain,CF,attacker,90,92,as monaco,ligue 1,1,france,38.7,54.0,0,41,1.0,2.02,34,3,3528,0,0,0,0,0,0,2,1.0,1.5,1,0,180,2013/2014
atletico madrid,primera division,1,spain,out,pizzi,23,portugal,atletico madrid,spain,RM,midfielder,74,82,benfica lissabon,primeira liga,1,portugal,12.6,5.4,1075,36,1.0,0.97,8,7,3160,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
atletico madrid,primera division,1,spain,out,martin demichelis,32,argentina,atletico madrid,spain,CB,defender,80,80,manchester city,premier league,1,england,4.5,2.7,0,45,0.96,1.64,5,0,3836,9,1.0,1.67,0,0,765,0,0,0,0,0,0,2013/2014
atletico madrid,primera division,1,spain,out,joel robles,23,spain,atletico madrid,spain,GK,keeper,NA,NA,fc everton,premier league,1,england,3.6,2.7,362,13,0.59,1.77,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
atletico madrid,primera division,1,spain,out,ruben micael,26,portugal,atletico madrid,spain,CM,midfielder,75,78,sc braga,primeira liga,1,portugal,2.7,5.4,736,30,0.97,1.5,7,4,1698,5,1.0,0.6,1,1,448,0,0,0,0,0,0,2013/2014
fc barcelona,primera division,1,spain,in,neymar,21,brazil,fc santos,brazil,LW,attacker,83,91,fc santos,campeonato brasileiro serie a,1,brazil,79.38,45.0,551,1,1.0,1.0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc barcelona,primera division,1,spain,in,bojan krkic,22,spain,as rom,italy,SS,attacker,NA,NA,as rom,serie a,1,italy,11.7,7.2,1101,27,0.64,1.26,3,3,1197,6,0.75,1.17,0,0,326,0,0,0,0,0,0,2013/2014
