club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
wigan athletic,premier league,1,england,in,gary caldwell,27,scotland,celtic glasgow,scotland,CB,defender,78,83,celtic glasgow,scottish premiership,1,scotland,0.99,4.73,1632,43,0.98,1.95,2,3,3832,6,1.0,0.83,0,1,540,0,0,0,0,0,0,2009/2010
wigan athletic,premier league,1,england,in,antonio amaya,26,spain,rayo vallecano,spain,CB,defender,NA,NA,rayo vallecano,segunda division,2,spain,0.72,0.54,0,18,0.72,1.5,1,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
wigan athletic,premier league,1,england,out,antonio valencia,23,ecuador,wigan athletic,england,RB,defender,81,84,manchester united,premier league,1,england,16.92,9.9,0,35,1.0,1.29,3,6,3013,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
wigan athletic,premier league,1,england,out,lee cattermole,21,england,wigan athletic,england,DM,midfielder,77,84,afc sunderland,premier league,1,england,6.3,3.33,0,35,0.97,1.17,2,1,2975,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
stoke city,premier league,1,england,in,robert huth,24,germany,fc middlesbrough,england,CB,defender,75,80,fc middlesbrough,championship,2,england,6.3,3.6,0,28,0.88,0.89,0,0,2434,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
stoke city,premier league,1,england,in,tuncay sanli,27,turkey,fc middlesbrough,england,LW,attacker,NA,NA,fc middlesbrough,championship,2,england,5.13,8.82,677,37,0.95,0.97,8,5,2947,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
stoke city,premier league,1,england,in,asmir begovic,22,bosnia-herzegovina,fc portsmouth,england,GK,keeper,NA,NA,fc portsmouth,premier league,1,england,3.38,1.35,1248,16,0.46,1.13,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
stoke city,premier league,1,england,in,dean whitehead,27,england,afc sunderland,england,CM,midfielder,72,79,afc sunderland,premier league,1,england,3.15,2.7,0,38,0.97,1.03,0,0,3190,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
stoke city,premier league,1,england,in,danny collins,29,wales,afc sunderland,england,CB,defender,74,77,afc sunderland,premier league,1,england,2.79,3.33,0,41,0.95,1.02,1,2,3750,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
stoke city,premier league,NA,england,in,diego arismendi,21,uruguay,nacional montevideo,uruguay,DM,midfielder,66,77,nacional montevideo,primera division clausura,1,uruguay,2.7,0.27,0,10,1.0,1.3,1,0,817,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
stoke city,premier league,1,england,out,seyi olofinjana,29,nigeria,stoke city,england,CM,midfielder,70,74,hull city,premier league,1,england,3.15,1.98,0,21,0.6,0.95,2,0,1422,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
stoke city,premier league,1,england,out,leon cort,30,guyana,stoke city,england,CB,defender,NA,NA,fc burnley,premier league,1,england,1.62,1.26,1279,14,0.67,1.43,0,0,1042,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
stoke city,premier league,1,england,out,richard cresswell,32,england,stoke city,england,CF,attacker,70,71,sheffield united,championship,2,england,1.08,1.53,0,34,0.89,1.18,1,0,1758,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
bolton wanderers,premier league,1,england,in,zat knight,29,england,aston villa,england,CB,defender,76,78,aston villa,premier league,1,england,4.23,4.5,0,26,0.48,1.19,1,0,2310,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
bolton wanderers,premier league,1,england,in,chung yong lee,21,south korea,fc seoul,south korea,RW,attacker,72,78,fc seoul,k league classic,1,south korea,2.25,1.8,0,22,1.0,1.95,3,4,1696,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
bolton wanderers,premier league,1,england,in,sam ricketts,27,wales,hull city,england,RB,defender,71,77,hull city,premier league,1,england,2.16,2.43,0,35,0.83,0.94,0,1,3062,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
bolton wanderers,premier league,NA,england,in,mark connolly,17,ireland,wolverhampton wanderers u18,england,CB,defender,NA,NA,wolverhampton wanderers u18,NA,1,england,1.08,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
bolton wanderers,premier league,1,england,in,paul robinson,31,england,west bromwich albion,england,CB,defender,68,69,west bromwich albion,championship,2,england,1.08,2.25,0,37,0.95,0.81,1,1,3203,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
bolton wanderers,premier league,1,england,out,blerim dzemaili,23,switzerland,bolton wanderers,england,CM,midfielder,73,79,fc turin,serie b,2,italy,1.8,1.98,0,32,0.91,1.0,0,2,2637,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc portsmouth,premier league,1,england,in,kevin prince boateng,22,ghana,tottenham hotspur,england,AM,midfielder,NA,NA,tottenham hotspur,premier league,1,england,4.05,2.7,1042,13,0.65,1.38,0,2,531,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc portsmouth,premier league,1,england,in,mike williamson,25,england,fc watford,england,CB,defender,69,72,fc watford,championship,2,england,2.07,0.045,0,39,1.0,1.79,4,1,3510,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc portsmouth,premier league,1,england,in,tommy smith,29,england,fc watford,england,CF,attacker,72,73,fc watford,championship,2,england,1.8,1.8,0,49,1.0,1.29,17,12,4293,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc portsmouth,premier league,1,england,out,glen johnson,24,england,fc portsmouth,england,RB,defender,80,85,fc liverpool,premier league,1,england,18.45,9.9,0,36,1.0,1.31,3,5,3281,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc portsmouth,premier league,1,england,out,peter crouch,28,england,fc portsmouth,england,CF,attacker,79,82,tottenham hotspur,premier league,1,england,9.45,9.0,0,49,1.0,1.08,15,4,4326,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc portsmouth,premier league,1,england,out,sylvain distin,31,france,fc portsmouth,england,CB,defender,78,83,fc everton,premier league,1,england,5.85,7.47,0,48,0.98,1.04,0,0,4380,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
