club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
atalanta bergamo,serie a,1,italy,in,luca cigarini,22,italy,fc parma,italy,DM,midfielder,76,88,fc parma,serie b,2,italy,9.45,6.3,0,32,0.89,0.84,3,4,2378,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as rom,serie a,1,italy,in,julio baptista,26,brazil,real madrid,spain,AM,midfielder,81,86,real madrid,primera division,1,spain,9,9.9,0,32,0.68,1.94,4,2,1433,3,0.38,1,1,0,186,0,0,0,0,0,0,2008/2009
ac mailand,serie a,1,italy,in,thiago silva,24,brazil,fluminense football club,brazil,CB,defender,75,90,fluminense football club,campeonato brasileiro serie a,1,brazil,9,6.75,0,32,1,1.56,4,3,2839,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ac mailand,serie a,1,italy,out,ricardo oliveira,28,brazil,ac mailand,italy,CF,attacker,79,89,real saragossa,segunda division,2,spain,9,9.9,0,43,0.98,1.14,22,4,3204,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
juventus turin,serie a,1,italy,in,christian poulsen,28,denmark,fc sevilla,spain,DM,midfielder,83,86,fc sevilla,primera division,1,spain,8.78,9.9,0,42,0.88,1.6,3,2,3092,7,0.88,1.86,0,1,630,0,0,0,0,0,0,2008/2009
uc sampdoria,serie a,1,italy,in,giampaolo pazzini,24,italy,ac florenz,italy,CF,attacker,80,87,ac florenz,serie a,1,italy,8.1,9,0,46,0.88,1.8,13,5,3220,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ac florenz,serie a,1,italy,out,giampaolo pazzini,24,italy,ac florenz,italy,CF,attacker,80,87,uc sampdoria,serie a,1,italy,8.1,9,0,46,0.88,1.8,13,5,3220,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
udinese calcio,serie a,1,italy,out,andrea dossena,26,italy,udinese calcio,italy,LM,midfielder,78,83,fc liverpool,premier league,1,england,8.1,5.85,0,36,0.97,1.44,2,3,3065,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ac mailand,serie a,1,italy,in,marco borriello,26,italy,fc genua 1893,italy,CF,attacker,80,84,fc genua 1893,serie a,1,italy,7.88,10.8,0,37,1,1.35,19,5,3067,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc genua 1893,serie a,1,italy,out,marco borriello,26,italy,fc genua 1893,italy,CF,attacker,80,84,ac mailand,serie a,1,italy,7.88,10.8,0,37,1,1.35,19,5,3067,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc genua 1893,serie a,1,italy,out,abdoulay konko,24,france,fc genua 1893,italy,RB,defender,76,78,fc sevilla,primera division,1,spain,7.65,5.4,0,39,1,1.31,3,3,3347,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
uc sampdoria,serie a,1,italy,out,christian maggio,26,italy,uc sampdoria,italy,RB,defender,80,85,ssc neapel,serie a,1,italy,7.2,8.1,0,34,0.89,1.65,10,8,2861,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ssc neapel,serie a,1,italy,in,christian maggio,26,italy,uc sampdoria,italy,RB,defender,80,85,uc sampdoria,serie a,1,italy,7.2,8.1,0,34,0.89,1.65,10,8,2861,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ac florenz,serie a,1,italy,in,felipe melo,25,brazil,ud almeria,spain,DM,midfielder,76,81,ud almeria,primera division,1,spain,7.2,4.5,0,34,0.97,1.47,7,1,2637,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ac florenz,serie a,1,italy,in,stevan jovetic,18,montenegro,fk partizan belgrad,serbia,CF,attacker,75,87,fk partizan belgrad,superliga,1,serbia,7.2,6.3,0,29,1,2.41,16,10,2445,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
udinese calcio,serie a,1,italy,out,asamoah gyan,22,ghana,udinese calcio,italy,CF,attacker,73,78,fc stade rennes,ligue 1,1,france,7.2,5.4,0,13,1,1.85,3,0,733,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
us palermo,serie a,1,italy,in,cesare bovo,25,italy,fc genua 1893,italy,CB,defender,76,82,fc genua 1893,serie a,1,italy,7.07,3.15,0,27,0.96,1.48,0,0,2288,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc genua 1893,serie a,1,italy,out,cesare bovo,25,italy,fc genua 1893,italy,CB,defender,76,82,us palermo,serie a,1,italy,7.07,3.15,0,27,0.96,1.48,0,0,2288,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ssc neapel,serie a,NA,italy,in,german denis,26,argentina,ca independiente de avellaneda,argentina,CF,attacker,NA,NA,ca independiente de avellaneda,torneo final,1,argentina,6.78,7.43,0,36,1,1.56,27,6,3156,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
us palermo,serie a,1,italy,in,antonio nocerino,23,italy,juventus turin,italy,CM,midfielder,77,82,juventus turin,serie a,1,italy,6.75,8.55,0,36,0.95,1.89,0,2,2408,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
juventus turin,serie a,1,italy,out,antonio nocerino,23,italy,juventus turin,italy,CM,midfielder,77,82,us palermo,serie a,1,italy,6.75,8.55,0,36,0.95,1.89,0,2,2408,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
lazio rom,serie a,NA,italy,in,juan pablo carrizo,24,argentina,club atletico river plate,argentina,GK,keeper,80,84,club atletico river plate,torneo final,1,argentina,6.75,4.77,0,34,1,1.18,0,0,3060,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
us palermo,serie a,1,italy,in,andrea raggi,24,italy,fc empoli,italy,CB,defender,73,80,fc empoli,serie b,2,italy,6.3,3.87,0,36,1,0.97,1,0,3018,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
us palermo,serie a,1,italy,out,cristian zaccardo,26,italy,us palermo,italy,CB,defender,77,82,vfl wolfsburg,1 bundesliga,1,germany,6.3,6.3,0,38,0.97,1.24,1,2,3124,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ac florenz,serie a,1,italy,out,daniel osvaldo,23,italy,ac florenz,italy,CF,attacker,77,87,fc bologna,serie a,1,italy,6.3,3.6,0,25,0.6,1.8,6,1,1326,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc turin,serie a,1,italy,in,rolando bianchi,25,italy,manchester city,england,CF,attacker,77,80,manchester city,premier league,1,england,6.3,5.85,0,41,0.93,1.49,9,5,2059,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc bologna,serie a,1,italy,in,daniel osvaldo,23,italy,ac florenz,italy,CF,attacker,77,87,ac florenz,serie a,1,italy,6.3,3.6,0,25,0.6,1.8,6,1,1326,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
uc sampdoria,serie a,1,italy,in,daniele dessena,21,italy,fc parma,italy,CM,midfielder,75,86,fc parma,serie b,2,italy,6.03,3.6,0,30,0.86,0.93,1,1,1725,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
cagliari calcio,serie a,1,italy,in,federico marchetti,25,italy,uc albinoleffe,italy,GK,keeper,74,84,uc albinoleffe,serie b,2,italy,6.03,0.9,0,37,0.97,1.78,0,0,3285,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ssc neapel,serie a,NA,italy,in,jesus datolo,24,argentina,club atletico boca juniors,argentina,AM,midfielder,75,79,club atletico boca juniors,torneo final,1,argentina,5.85,2.97,0,40,0.93,1.63,7,6,2481,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
inter mailand,serie a,1,italy,in,luis jimenez,24,chile,ternana calcio,italy,AM,midfielder,78,84,ternana calcio,prima divisione b,3,italy,5.67,8.1,0,21,0.62,2.05,4,1,1140,2,0.33,1.5,1,0,38,0,0,0,0,0,0,2008/2009
lazio rom,serie a,1,italy,out,valon behrami,23,switzerland,lazio rom,italy,DM,midfielder,79,86,west ham united,premier league,1,england,5.67,7.2,0,32,1,1.47,2,1,2618,4,1,1,0,0,326,0,0,0,0,0,0,2008/2009
inter mailand,serie a,1,italy,out,pele,20,portugal,inter mailand,italy,CM,midfielder,74,82,fc porto,primeira liga,1,portugal,5.4,3.6,0,22,0.67,2.14,2,1,1023,1,1,0,0,0,14,0,0,0,0,0,0,2008/2009
us palermo,serie a,1,italy,in,marco amelia,26,italy,as livorno,italy,GK,keeper,79,82,as livorno,serie b,2,italy,5.4,10.8,0,33,0.94,0.85,0,0,2958,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
lazio rom,serie a,1,italy,out,gaby mudingayi,26,belgium,lazio rom,italy,DM,midfielder,73,80,fc bologna,serie a,1,italy,5.4,4.95,0,35,0.88,1.11,0,0,2676,6,1,0.83,0,0,540,0,0,0,0,0,0,2008/2009
fc bologna,serie a,1,italy,in,gaby mudingayi,26,belgium,lazio rom,italy,DM,midfielder,73,80,lazio rom,serie a,1,italy,5.4,4.95,0,35,0.88,1.11,0,0,2676,6,1,0.83,0,0,540,0,0,0,0,0,0,2008/2009
as rom,serie a,1,italy,in,john arne riise,27,norway,fc liverpool,england,LB,defender,79,83,fc liverpool,premier league,1,england,4.95,11.25,0,44,0.86,2.02,0,4,2957,8,0.73,1.63,0,0,469,0,0,0,0,0,0,2008/2009
us palermo,serie a,1,italy,out,leandro rinaudo,25,italy,us palermo,italy,CB,defender,73,78,ssc neapel,serie a,1,italy,4.95,2.25,0,26,0.67,1.23,2,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ssc neapel,serie a,1,italy,in,leandro rinaudo,25,italy,us palermo,italy,CB,defender,73,78,us palermo,serie a,1,italy,4.95,2.25,0,26,0.67,1.23,2,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ac mailand,serie a,1,italy,in,marcus diniz,21,brazil,as livorno,italy,CB,defender,52,59,as livorno,serie b,2,italy,4.5,-,0,13,0.76,1.15,1,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ac mailand,serie a,1,italy,out,davide astori,21,italy,ac mailand,italy,CB,defender,62,78,cagliari calcio,serie a,1,italy,4.5,-,0,33,0.94,1.73,0,0,2656,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
juventus turin,serie a,1,italy,out,raffaele palladino,24,italy,juventus turin,italy,LW,attacker,78,85,fc genua 1893,serie a,1,italy,4.5,9,0,31,0.74,1.71,2,2,1468,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc genua 1893,serie a,1,italy,in,raffaele palladino,24,italy,juventus turin,italy,LW,attacker,78,85,juventus turin,serie a,1,italy,4.5,9,0,31,0.74,1.71,2,2,1468,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc genua 1893,serie a,1,italy,in,andrea gasbarroni,26,italy,fc parma,italy,SS,attacker,78,81,fc parma,serie b,2,italy,4.5,3.6,0,26,0.96,0.69,5,5,1660,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
cagliari calcio,serie a,1,italy,in,davide astori,21,italy,ac mailand,italy,CB,defender,62,78,ac mailand,serie a,1,italy,4.5,-,0,33,0.94,1.73,0,0,2656,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ac florenz,serie a,1,italy,in,gianluca comotto,29,italy,fc turin,italy,RB,defender,78,82,fc turin,serie a,1,italy,4.32,2.43,0,26,1,1.15,2,3,2181,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
atalanta bergamo,serie a,1,italy,out,andrea lazzari,23,italy,atalanta bergamo,italy,CM,midfielder,74,82,cagliari calcio,serie a,1,italy,4.32,1.8,0,41,1,1.17,8,0,3215,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc turin,serie a,1,italy,out,gianluca comotto,29,italy,fc turin,italy,RB,defender,78,82,ac florenz,serie a,1,italy,4.32,2.43,0,26,1,1.15,2,3,2181,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
cagliari calcio,serie a,1,italy,in,andrea lazzari,23,italy,atalanta bergamo,italy,CM,midfielder,74,82,atalanta bergamo,serie a,1,italy,4.32,1.8,0,41,1,1.17,8,0,3215,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
udinese calcio,serie a,1,italy,out,tomas sivok,24,czech republic,udinese calcio,italy,CB,defender,71,76,besiktas istanbul,super lig,1,turkey,4.23,3.42,0,18,0.78,0.94,1,0,1422,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
us palermo,serie a,1,italy,in,igor budan,28,croatia,fc parma,italy,CF,attacker,78,78,fc parma,serie b,2,italy,4.05,5.85,0,16,0.94,0.75,7,2,827,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ssc neapel,serie a,1,italy,out,maurizio domizzi,28,italy,ssc neapel,italy,CB,defender,76,76,udinese calcio,serie a,1,italy,4.05,4.5,0,33,1,1.39,11,1,2948,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc genua 1893,serie a,1,italy,in,francesco modesto,26,italy,reggina calcio,italy,LB,defender,76,79,reggina calcio,serie a,1,italy,4.05,4.5,0,34,0.97,1.18,1,3,2772,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
reggina calcio,serie a,1,italy,out,francesco modesto,26,italy,reggina calcio,italy,LB,defender,76,79,fc genua 1893,serie a,1,italy,4.05,4.5,0,34,0.97,1.18,1,3,2772,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
udinese calcio,serie a,1,italy,in,maurizio domizzi,28,italy,ssc neapel,italy,CB,defender,76,76,ssc neapel,serie a,1,italy,4.05,4.5,0,33,1,1.39,11,1,2948,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
udinese calcio,serie a,1,italy,out,tomas zapotocny,27,czech republic,udinese calcio,italy,CB,defender,70,76,besiktas istanbul,super lig,1,turkey,4.05,0.765,0,23,0.72,1.83,0,1,1723,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc bologna,serie a,1,italy,in,marco bernacci,24,italy,ac cesena,italy,CF,attacker,68,68,ac cesena,prima divisione a,3,italy,3.87,2.7,0,42,1,1.6,16,4,3492,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
atalanta bergamo,serie a,1,italy,out,fernando tissone,21,argentina,atalanta bergamo,italy,CM,midfielder,77,85,udinese calcio,serie a,1,italy,3.78,4.95,0,35,0.97,1.29,3,5,2584,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
udinese calcio,serie a,1,italy,in,fernando tissone,21,argentina,atalanta bergamo,italy,CM,midfielder,77,85,atalanta bergamo,serie a,1,italy,3.78,4.95,0,35,0.97,1.29,3,5,2584,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
us palermo,serie a,1,italy,in,simon kjaer,19,denmark,fc midtjylland,denmark,CB,defender,NA,NA,fc midtjylland,superligaen,1,denmark,3.6,1.35,1466,19,1,2,0,0,1564,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
us palermo,serie a,1,italy,out,tulio de melo,23,brazil,us palermo,italy,CF,attacker,74,81,osc lille,ligue 1,1,france,3.6,6.3,0,35,1,1.51,15,1,2795,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc turin,serie a,1,italy,out,vince grella,28,australia,fc turin,italy,CM,midfielder,72,76,blackburn rovers,premier league,1,england,3.6,2.25,0,32,0.97,1.19,1,3,2416,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc bologna,serie a,NA,italy,in,miguel britos,22,uruguay,montevideo wanderers,uruguay,CB,defender,64,72,montevideo wanderers,NA,1,uruguay,3.6,-,0,2,1,0.5,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
lazio rom,serie a,1,italy,in,stefan radu,21,romania,dinamo bukarest,romania,CB,defender,73,82,dinamo bukarest,liga 1,1,romania,3.47,1.26,0,36,0.95,1.64,0,0,3200,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
inter mailand,serie a,NA,italy,in,philippe coutinho,16,brazil,vasco da gama rio de janeiro u19,brazil,AM,midfielder,NA,NA,vasco da gama rio de janeiro u19,NA,1,brazil,3.42,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
us palermo,serie a,NA,italy,in,abel hernandez,18,uruguay,ca penarol montevideo,uruguay,CF,attacker,NA,NA,ca penarol montevideo,NA,1,uruguay,3.42,-,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc genua 1893,serie a,1,italy,in,sokratis,20,greece,aek athen,greece,CB,defender,NA,NA,aek athen,super league,1,greece,3.42,2.43,704,37,0.93,1.86,1,1,2948,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
lazio rom,serie a,1,italy,in,david rozehnal,27,czech republic,newcastle united,england,CB,defender,72,81,newcastle united,premier league,1,england,3.24,3.6,0,35,0.76,1.23,0,0,2350,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ssc neapel,serie a,1,italy,out,emanuele calaio,26,italy,ssc neapel,italy,CF,attacker,72,78,ac siena,serie a,1,italy,3.2,1.08,0,31,0.74,1.29,3,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc genua 1893,serie a,1,italy,out,julio de leon,28,honduras,fc genua 1893,italy,AM,midfielder,75,75,fc parma,serie b,2,italy,3.2,3.15,0,31,0.89,1.32,4,3,2055,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ac siena,serie a,1,italy,in,emanuele calaio,26,italy,ssc neapel,italy,CF,attacker,72,78,ssc neapel,serie a,1,italy,3.2,1.08,0,31,0.74,1.29,3,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
juventus turin,serie a,1,italy,in,paolo de ceglie,21,italy,ac siena,italy,LB,defender,71,80,ac siena,serie a,1,italy,3.15,2.88,0,29,0.88,1.14,2,1,2177,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ac siena,serie a,1,italy,out,paolo de ceglie,21,italy,ac siena,italy,LB,defender,71,80,juventus turin,serie a,1,italy,3.15,2.88,0,29,0.88,1.14,2,1,2177,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
udinese calcio,serie a,1,italy,in,giovanni pasquale,26,italy,as livorno,italy,LB,defender,73,75,as livorno,serie b,2,italy,3.15,3.6,0,36,1,0.75,0,2,3221,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
us palermo,serie a,1,italy,in,moris carrozzieri,27,italy,atalanta bergamo,italy,CB,defender,76,79,atalanta bergamo,serie a,1,italy,3.06,3.42,0,21,1,1.14,2,0,1832,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
atalanta bergamo,serie a,1,italy,out,moris carrozzieri,27,italy,atalanta bergamo,italy,CB,defender,76,79,us palermo,serie a,1,italy,3.06,3.42,0,21,1,1.14,2,0,1832,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
uc sampdoria,serie a,1,italy,in,antonio cassano,25,italy,real madrid,spain,SS,attacker,85,90,real madrid,primera division,1,spain,2.97,11.25,0,25,0.96,1.52,9,6,1748,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
us palermo,serie a,1,italy,out,mariano gonzalez,27,argentina,us palermo,italy,RM,midfielder,73,78,fc porto,primeira liga,1,portugal,2.88,2.25,0,30,1.03,2,2,3,1108,6,1,0.83,0,0,222,0,0,0,0,0,0,2008/2009
us palermo,serie a,1,italy,in,davide succi,26,italy,ravenna fc,italy,CF,attacker,NA,NA,ravenna fc,prima divisione a,3,italy,2.75,0.99,0,39,0.97,0.92,17,0,3268,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
uc sampdoria,serie a,NA,italy,in,bruno fornaroli,20,uruguay,nacional montevideo,uruguay,CF,attacker,75,84,nacional montevideo,NA,1,uruguay,2.7,-,0,8,1,1.63,2,0,634,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
uc sampdoria,serie a,1,italy,in,marius stankevicius,26,lithuania,brescia calcio,italy,CB,defender,74,75,brescia calcio,serie b,2,italy,2.7,0.81,0,33,1,1.61,0,0,2918,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc genua 1893,serie a,1,italy,in,giandomenico mesto,26,italy,udinese calcio,italy,RB,defender,76,82,udinese calcio,serie a,1,italy,2.7,4.95,0,29,0.97,1.62,2,2,2372,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
reggina calcio,serie a,1,italy,out,nicola amoruso,33,italy,reggina calcio,italy,CF,attacker,78,83,fc turin,serie a,1,italy,2.7,2.97,0,33,1,1.15,12,3,2745,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
udinese calcio,serie a,1,italy,out,giandomenico mesto,26,italy,udinese calcio,italy,RB,defender,76,82,fc genua 1893,serie a,1,italy,2.7,4.95,0,29,0.97,1.62,2,2,2372,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc turin,serie a,1,italy,in,nicola amoruso,33,italy,reggina calcio,italy,CF,attacker,78,83,reggina calcio,serie a,1,italy,2.7,2.97,0,33,1,1.15,12,3,2745,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc turin,serie a,1,italy,in,francesco pratali,29,italy,fc empoli,italy,CB,defender,66,73,fc empoli,serie b,2,italy,2.7,1.17,0,17,0.85,1.06,0,0,1360,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
us lecce,serie a,1,italy,in,daniele cacia,24,italy,piacenza calcio 1919,italy,CF,attacker,73,83,piacenza calcio 1919,serie b,2,italy,2.7,1.8,0,13,0.59,1.38,4,0,685,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ac mailand,serie a,1,italy,in,luca antonini,25,italy,fc empoli,italy,LB,defender,73,81,fc empoli,serie b,2,italy,2.61,2.52,0,36,0.86,1.03,2,1,2660,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as rom,serie a,1,italy,in,simone loria,31,italy,ac siena,italy,CB,defender,78,78,ac siena,serie a,1,italy,2.52,3.33,0,37,1,1.14,5,0,3330,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ac siena,serie a,1,italy,out,simone loria,31,italy,ac siena,italy,CB,defender,78,78,as rom,serie a,1,italy,2.52,3.33,0,37,1,1.14,5,0,3330,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
reggina calcio,serie a,1,italy,in,andrea costa,22,italy,fc bologna,italy,CB,defender,64,68,fc bologna,serie a,1,italy,2.48,0.54,0,18,0.55,1.78,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc bologna,serie a,1,italy,out,andrea costa,22,italy,fc bologna,italy,CB,defender,64,68,reggina calcio,serie a,1,italy,2.48,0.54,0,18,0.55,1.78,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
