club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
fc chelsea,premier league,1,england,out,jeffrey bruma,21,netherlands,fc chelsea,england,CB,defender,71,77,psv eindhoven,eredivisie,1,netherlands,3.15,2.03,358,22,0.73,1.23,2,1,1347,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc arsenal,premier league,1,england,in,mesut ozil,24,germany,real madrid,spain,AM,midfielder,87,90,real madrid,primera division,1,spain,42.3,36.0,0,52,0.91,2.04,10,24,3550,10,0.83,1.7,1,4,722,0,0,0,0,0,0,2013/2014
fc arsenal,premier league,1,england,in,semi ajayi,19,nigeria,charlton athletic,england,CB,defender,NA,NA,charlton athletic,championship,2,england,0.45,-,0,3,0.6,0,1,0,254,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc arsenal,premier league,1,england,out,gervinho,26,cote d\'ivoire,fc arsenal,england,LW,attacker,NA,NA,as rom,serie a,1,italy,7.2,9.0,0,26,0.7,1.65,7,5,1565,6,1.0,2.0,2,2,359,0,0,0,0,0,0,2013/2014
fc arsenal,premier league,1,england,out,vito mannone,25,italy,fc arsenal,england,GK,keeper,71,76,afc sunderland,premier league,1,england,2.16,0.9,368,14,0.32,1.43,0,0,1260,4,0.57,1.75,0,0,360,0,0,0,0,0,0,2013/2014
fc arsenal,premier league,1,england,out,marouane chamakh,29,morocco,fc arsenal,england,CF,attacker,76,76,crystal palace,premier league,1,england,1.08,2.25,328,7,0.39,1.0,2,1,439,1,0.33,0,0,0,90,0,0,0,0,0,0,2013/2014
fc arsenal,premier league,1,england,out,emmanuel frimpong,22,ghana,fc arsenal,england,DM,midfielder,68,75,fc barnsley,championship,2,england,0.225,1.8,0,18,0.67,1.44,0,3,1078,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc arsenal,premier league,1,england,out,nico yennaris,20,china,fc arsenal,england,DM,midfielder,NA,NA,fc brentford,league one,3,england,0.09,0.27,0,20,0.95,1.55,0,2,1641,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
tottenham hotspur,premier league,1,england,in,roberto soldado,28,spain,fc valencia,spain,CF,attacker,84,84,fc valencia,primera division,1,spain,27.0,25.2,0,46,1.0,1.76,30,5,3680,7,1.0,1.57,4,1,598,0,0,0,0,0,0,2013/2014
tottenham hotspur,premier league,1,england,in,erik lamela,21,argentina,as rom,italy,RW,attacker,82,86,as rom,serie a,1,italy,27.0,20.7,1040,36,0.97,1.53,15,6,2857,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
tottenham hotspur,premier league,1,england,in,paulinho,24,brazil,corinthians sao paulo,brazil,CM,midfielder,80,85,corinthians sao paulo,campeonato brasileiro serie a,1,brazil,17.75,10.8,0,11,0.92,1.91,3,1,980,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
tottenham hotspur,premier league,1,england,in,christian eriksen,21,denmark,ajax amsterdam,netherlands,AM,midfielder,81,87,ajax amsterdam,eredivisie,1,netherlands,12.74,16.2,310,46,1.0,2.04,13,22,3944,6,1.0,0.67,1,4,540,2,1.0,1.5,0,1,210,2013/2014
tottenham hotspur,premier league,1,england,in,etienne capoue,25,france,fc toulouse,france,DM,midfielder,79,84,fc toulouse,ligue 1,1,france,9.9,11.7,325,38,1.0,1.32,7,1,3406,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
tottenham hotspur,premier league,1,england,in,vlad chiriches,23,romania,steaua bukarest,romania,CB,defender,73,82,steaua bukarest,liga 1,1,romania,8.55,7.2,0,39,0.95,2.18,4,2,3421,0,0,0,0,0,0,11,0.92,1.82,3,1,1020,2013/2014
tottenham hotspur,premier league,1,england,in,nacer chadli,23,belgium,fc twente enschede,netherlands,LW,attacker,78,82,fc twente enschede,eredivisie,1,netherlands,7.34,8.1,0,38,1.0,1.97,18,11,2927,0,0,0,0,0,0,5,1.0,0.4,2,1,398,2013/2014
tottenham hotspur,premier league,1,england,out,gareth bale,24,wales,tottenham hotspur,england,RW,attacker,86,91,real madrid,primera division,1,spain,90.9,58.5,0,44,1.0,1.86,26,15,3891,0,0,0,0,0,0,8,1.0,1.75,3,3,716,2013/2014
tottenham hotspur,premier league,1,england,out,steven caulker,21,england,tottenham hotspur,england,CB,defender,75,82,cardiff city,premier league,1,england,8.24,7.2,0,30,0.6,1.57,2,2,2590,0,0,0,0,0,0,6,0.55,1.17,0,0,496,2013/2014
tottenham hotspur,premier league,1,england,out,jermain defoe,31,england,tottenham hotspur,england,CF,attacker,82,82,toronto fc,major league soccer,1,united states,6.57,5.4,0,43,0.93,1.79,15,6,3027,0,0,0,0,0,0,8,1.0,1.63,4,2,615,2013/2014
tottenham hotspur,premier league,1,england,out,clint dempsey,30,united states,tottenham hotspur,england,SS,attacker,80,80,seattle sounders fc,major league soccer,1,united states,6.12,9.0,702,55,1.0,1.71,13,8,3810,0,0,0,0,0,0,10,1.0,1.5,2,2,547,2013/2014
tottenham hotspur,premier league,1,england,out,tom huddlestone,26,england,tottenham hotspur,england,DM,midfielder,77,80,hull city,premier league,1,england,5.22,4.05,0,30,0.7,1.73,0,6,1783,0,0,0,0,0,0,4,0.44,1.25,0,2,333,2013/2014
tottenham hotspur,premier league,1,england,out,scott parker,32,england,tottenham hotspur,england,CM,midfielder,80,80,fc fulham,premier league,1,england,3.87,5.4,0,31,1.0,1.84,1,4,2242,0,0,0,0,0,0,6,1.0,1.33,0,1,552,2013/2014
tottenham hotspur,premier league,1,england,out,simon dawkins,26,jamaica,tottenham hotspur,england,LW,attacker,NA,NA,derby county,championship,2,england,0.518,0.9,0,4,0.44,1.0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc everton,premier league,1,england,in,james mccarthy,22,ireland,wigan athletic,england,CM,midfielder,75,83,wigan athletic,championship,2,england,13.77,6.75,0,42,1.0,1.14,3,2,3645,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc everton,premier league,1,england,in,arouna kone,29,cote d\'ivoire,wigan athletic,england,CF,attacker,NA,NA,wigan athletic,championship,2,england,6.3,4.5,0,38,0.93,1.18,13,7,3291,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc everton,premier league,1,england,in,joel robles,23,spain,atletico madrid,spain,GK,keeper,NA,NA,atletico madrid,primera division,1,spain,3.6,2.7,362,13,0.59,1.77,0,0,1170,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc everton,premier league,1,england,in,aiden mcgeady,27,ireland,spartak moskau,russia,LW,attacker,79,82,spartak moskau,premier liga,1,russia,1.8,6.75,0,23,1.0,1.48,5,7,1706,3,1.0,0,0,1,195,0,0,0,0,0,0,2013/2014
fc everton,premier league,1,england,out,marouane fellaini,25,belgium,fc everton,england,CM,midfielder,80,85,manchester united,premier league,1,england,29.16,25.2,1037,36,1.0,1.61,12,8,3213,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc everton,premier league,1,england,out,nikica jelavic,28,croatia,fc everton,england,CF,attacker,77,77,hull city,premier league,1,england,7.02,6.75,0,43,0.98,1.63,8,2,2885,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc everton,premier league,1,england,out,victor anichebe,25,nigeria,fc everton,england,CF,attacker,72,77,west bromwich albion,premier league,1,england,5.31,4.5,0,33,0.94,1.76,8,10,2187,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc liverpool,premier league,1,england,in,mamadou sakho,23,france,fc paris saint germain,france,CB,defender,81,83,fc paris saint germain,ligue 1,1,france,17.1,13.5,0,34,0.71,2.15,2,0,2746,3,0.38,1.33,0,0,187,0,0,0,0,0,0,2013/2014
fc liverpool,premier league,1,england,in,iago aspas,25,spain,celta vigo,spain,CF,attacker,76,81,celta vigo,primera division,1,spain,9.72,8.1,0,37,1.0,1.05,12,7,3031,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc liverpool,premier league,1,england,in,simon mignolet,25,belgium,afc sunderland,england,GK,keeper,78,83,afc sunderland,premier league,1,england,9.54,4.95,736,40,0.93,1.0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc liverpool,premier league,1,england,in,luis alberto,20,spain,fc sevilla,spain,AM,midfielder,71,80,fc sevilla,primera division,1,spain,7.2,4.5,736,38,1.0,1.47,11,18,3031,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc liverpool,premier league,1,england,in,tiago ilori,20,portugal,sporting lissabon,portugal,CB,defender,71,79,sporting lissabon,primeira liga,1,portugal,6.75,1.35,673,32,0.89,1.75,1,0,2784,0,0,0,0,0,0,1,0.5,1.0,0,0,6,2013/2014
fc liverpool,premier league,1,england,out,andy carroll,24,england,fc liverpool,england,CF,attacker,77,82,west ham united,premier league,1,england,15.75,9.9,1101,26,0.96,1.27,7,4,1954,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc liverpool,premier league,1,england,out,stewart downing,29,england,fc liverpool,england,LM,midfielder,78,78,west ham united,premier league,1,england,5.22,7.65,0,45,0.88,1.64,5,8,3499,0,0,0,0,0,0,10,1.0,1.7,1,3,819,2013/2014
fc liverpool,premier league,1,england,out,jonjo shelvey,21,england,fc liverpool,england,CM,midfielder,74,82,swansea city,premier league,1,england,5.22,4.95,368,37,0.69,1.51,6,4,2276,0,0,0,0,0,0,9,0.9,1.89,4,1,662,2013/2014
fc liverpool,premier league,1,england,out,jay spearing,24,england,fc liverpool,england,DM,midfielder,71,77,bolton wanderers,championship,2,england,1.44,2.7,696,42,0.93,1.6,2,6,3434,0,0,0,0,0,0,1,1.0,3.0,0,0,67,2013/2014
west bromwich albion,premier league,1,england,in,stephane sessegnon,29,benin,afc sunderland,england,AM,midfielder,81,81,afc sunderland,premier league,1,england,6.3,8.1,0,39,1.0,1.1,7,6,3252,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
west bromwich albion,premier league,1,england,in,victor anichebe,25,nigeria,fc everton,england,CF,attacker,72,77,fc everton,premier league,1,england,5.31,4.5,0,33,0.94,1.76,8,10,2187,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
west bromwich albion,premier league,1,england,out,shane long,26,ireland,west bromwich albion,england,CF,attacker,74,76,hull city,premier league,1,england,7.65,4.95,0,37,0.97,1.32,11,5,2351,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
west bromwich albion,premier league,1,england,out,peter odemwingie,32,nigeria,west bromwich albion,england,RW,attacker,74,74,cardiff city,premier league,1,england,2.61,3.15,0,26,0.9,1.27,5,3,1293,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
swansea city,premier league,1,england,in,wilfried bony,24,cote d\'ivoire,vitesse arnheim,netherlands,CF,attacker,NA,NA,vitesse arnheim,eredivisie,1,netherlands,14.4,10.8,0,36,1.0,1.97,37,10,3063,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
swansea city,premier league,1,england,in,jonjo shelvey,21,england,fc liverpool,england,CM,midfielder,74,82,fc liverpool,premier league,1,england,5.22,4.95,368,37,0.69,1.51,6,4,2276,0,0,0,0,0,0,9,0.9,1.89,4,1,662,2013/2014
swansea city,premier league,1,england,in,jordi amat,21,spain,espanyol barcelona,spain,CB,defender,74,77,espanyol barcelona,primera division,1,spain,2.61,2.7,1101,27,0.79,1.44,1,0,2197,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
swansea city,premier league,1,england,in,alejandro pozuelo,21,spain,real betis sevilla,spain,AM,midfielder,68,76,real betis sevilla,primera division,1,spain,0.45,0.9,0,13,0.62,1.46,1,0,553,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
swansea city,premier league,1,england,in,adam king,18,scotland,heart of midlothian fc,scotland,CM,midfielder,50,56,heart of midlothian fc,scottish premiership,1,scotland,0.191,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
west ham united,premier league,1,england,in,andy carroll,24,england,fc liverpool,england,CF,attacker,77,82,fc liverpool,premier league,1,england,15.75,9.9,1101,26,0.96,1.27,7,4,1954,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
west ham united,premier league,1,england,in,stewart downing,29,england,fc liverpool,england,LM,midfielder,78,78,fc liverpool,premier league,1,england,5.22,7.65,0,45,0.88,1.64,5,8,3499,0,0,0,0,0,0,10,1.0,1.7,1,3,819,2013/2014
west ham united,premier league,1,england,out,rob hall,19,england,west ham united,england,RW,attacker,65,76,bolton wanderers,championship,2,england,0.477,0.675,0,28,0.7,1.71,5,13,2007,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
norwich city,premier league,1,england,in,ricky van wolfswinkel,24,netherlands,sporting lissabon,portugal,CF,attacker,75,80,sporting lissabon,primeira liga,1,portugal,9.0,9.45,1101,41,0.98,1.27,20,2,3690,0,0,0,0,0,0,7,0.88,0.86,3,0,600,2013/2014
norwich city,premier league,1,england,in,gary hooper,25,england,celtic glasgow,scotland,CF,attacker,74,82,celtic glasgow,scottish premiership,1,scotland,5.67,4.5,0,51,0.98,2.14,31,10,4217,7,1.0,1.0,2,0,564,0,0,0,0,0,0,2013/2014
norwich city,premier league,1,england,in,leroy fer,23,netherlands,fc twente enschede,netherlands,CM,midfielder,76,83,fc twente enschede,eredivisie,1,netherlands,4.95,6.75,0,39,1.0,1.85,11,7,3204,0,0,0,0,0,0,3,1.0,1.33,2,1,236,2013/2014
norwich city,premier league,1,england,in,martin olsson,25,sweden,blackburn rovers,england,LB,defender,65,74,blackburn rovers,championship,2,england,2.61,4.05,0,33,0.97,1.39,0,2,2831,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
norwich city,premier league,1,england,in,nathan redmond,19,england,birmingham city,england,LW,attacker,67,83,birmingham city,championship,2,england,2.07,2.25,0,42,0.89,1.24,2,7,2455,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
norwich city,premier league,1,england,in,javier garrido,28,spain,lazio rom,italy,LB,defender,NA,NA,lazio rom,serie a,1,italy,1.35,1.8,736,35,0.88,1.26,0,2,3129,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
norwich city,premier league,1,england,out,grant holt,32,england,norwich city,england,CF,attacker,75,75,wigan athletic,championship,2,england,1.62,2.7,0,38,0.97,1.29,8,5,2803,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
norwich city,premier league,1,england,out,james vaughan,24,england,norwich city,england,CF,attacker,71,75,huddersfield town,championship,2,england,0.783,1.35,368,37,0.97,1.43,14,3,2904,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
norwich city,premier league,1,england,out,jacob butterfield,23,england,norwich city,england,CM,midfielder,69,75,fc middlesbrough,championship,2,england,0.558,0.9,1037,25,0.83,1.76,0,0,1226,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
norwich city,premier league,1,england,out,leon barnett,27,england,norwich city,england,CB,defender,68,69,wigan athletic,championship,2,england,0.527,0.9,339,21,0.51,1.33,0,0,1731,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
norwich city,premier league,1,england,out,jed steer,20,england,norwich city,england,GK,keeper,62,67,aston villa,premier league,1,england,0.486,-,0,16,0.59,1.81,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
norwich city,premier league,1,england,out,daniel ayala,23,spain,norwich city,england,CB,defender,68,73,fc middlesbrough,championship,2,england,0.378,0.45,526,14,0.7,1.21,1,0,1089,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc fulham,premier league,1,england,in,konstantinos mitroglou,25,greece,olympiakos piraus,greece,CF,attacker,76,80,olympiakos piraus,super league,1,greece,13.68,6.48,0,42,0.89,2.38,20,6,2241,6,1.0,1.5,4,1,313,2,1.0,0,0,0,106,2013/2014
fc fulham,premier league,1,england,in,maarten stekelenburg,30,netherlands,as rom,italy,GK,keeper,79,79,as rom,serie a,1,italy,5.04,4.95,0,22,0.73,1.73,0,0,1935,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc fulham,premier league,1,england,in,scott parker,32,england,tottenham hotspur,england,CM,midfielder,80,80,tottenham hotspur,premier league,1,england,3.87,5.4,0,31,1.0,1.84,1,4,2242,0,0,0,0,0,0,6,1.0,1.33,0,1,552,2013/2014
fc fulham,premier league,1,england,in,sascha riether,30,germany,1 fc koln,germany,RB,defender,76,76,1 fc koln,2 bundesliga,2,germany,1.26,2.7,0,39,1.0,1.18,1,6,3363,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc fulham,premier league,1,england,in,elsad zverotic,26,montenegro,bsc young boys,switzerland,DM,midfielder,61,69,bsc young boys,raiffeisen super league,1,switzerland,0.36,0.99,0,37,0.82,1.3,2,1,2968,0,0,0,0,0,0,7,1.0,1.43,1,1,536,2013/2014
fc fulham,premier league,1,england,out,kerim frei,19,turkey,fc fulham,england,LW,attacker,72,81,besiktas istanbul,super lig,1,turkey,2.84,2.7,668,17,0.71,0.94,0,2,801,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
stoke city,premier league,1,england,in,erik pieters,24,netherlands,psv eindhoven,netherlands,LB,defender,72,75,psv eindhoven,eredivisie,1,netherlands,3.24,3.15,0,9,0.6,0.78,1,0,600,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
stoke city,premier league,1,england,in,marko arnautovic,24,austria,sv werder bremen,germany,CF,attacker,77,82,sv werder bremen,1 bundesliga,1,germany,2.52,6.3,0,27,1.0,0.96,5,9,2020,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc southampton,premier league,1,england,in,daniel osvaldo,27,italy,as rom,italy,CF,attacker,NA,NA,as rom,serie a,1,italy,13.59,15.3,0,31,0.89,1.55,17,2,2385,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc southampton,premier league,1,england,in,victor wanyama,22,kenya,celtic glasgow,scotland,DM,midfielder,76,81,celtic glasgow,scottish premiership,1,scotland,13.05,4.5,725,49,0.96,2.06,9,4,4096,7,1.0,1.0,1,0,565,0,0,0,0,0,0,2013/2014
fc southampton,premier league,1,england,in,dejan lovren,23,croatia,olympique lyon,france,CB,defender,78,82,olympique lyon,ligue 1,1,france,9.0,6.3,371,24,0.75,1.63,1,1,2019,0,0,0,0,0,0,5,0.83,2.0,0,0,450,2013/2014
fc southampton,premier league,1,england,out,jason puncheon,27,england,fc southampton,england,AM,midfielder,73,75,crystal palace,premier league,1,england,1.98,2.7,0,34,0.85,1.12,6,7,2233,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc southampton,premier league,1,england,out,vegard forren,25,norway,fc southampton,england,CB,defender,75,81,molde fk,tippeligaen,1,norway,1.8,3.15,1090,29,0.81,1.72,2,2,2640,0,0,0,0,0,0,7,1.0,1.71,0,0,630,2013/2014
aston villa,premier league,1,england,in,libor kozak,24,czech republic,lazio rom,italy,CF,attacker,75,80,lazio rom,serie a,1,italy,5.85,3.42,0,31,0.55,1.42,10,0,1536,0,0,0,0,0,0,11,0.79,2.18,10,0,700,2013/2014
aston villa,premier league,1,england,in,jores okore,20,denmark,fc nordsjaelland,denmark,CB,defender,73,83,fc nordsjaelland,superligaen,1,denmark,4.23,3.6,0,34,1.0,1.53,4,0,3028,5,1.0,0.2,0,0,450,0,0,0,0,0,0,2013/2014
aston villa,premier league,1,england,in,aleksandar tonev,23,bulgaria,lech pozna%c5%84,poland,SS,attacker,67,72,lech pozna%c5%84,ekstraklasa,1,poland,2.88,2.25,0,33,0.97,2.0,5,3,2257,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
aston villa,premier league,1,england,in,antonio luna,22,spain,fc sevilla,spain,LB,defender,NA,NA,fc sevilla,primera division,1,spain,1.8,1.35,736,17,0.55,1.24,1,1,1149,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
aston villa,premier league,1,england,in,nicklas helenius,22,denmark,aalborg bk,denmark,CF,attacker,66,76,aalborg bk,superligaen,1,denmark,1.35,1.35,0,35,1.0,1.43,18,7,3138,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
aston villa,premier league,1,england,in,leandro bacuna,21,curacao,fc groningen,netherlands,CM,midfielder,NA,NA,fc groningen,eredivisie,1,netherlands,1.26,1.13,0,41,1.0,1.29,6,2,3191,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
aston villa,premier league,1,england,in,jed steer,20,england,norwich city,england,GK,keeper,62,67,norwich city,premier league,1,england,0.486,-,0,16,0.59,1.81,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
aston villa,premier league,1,england,out,jean ii makoun,30,cameroon,aston villa,england,DM,midfielder,75,75,fc stade rennes,ligue 1,1,france,2.7,4.05,0,32,0.91,1.44,2,2,2756,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
aston villa,premier league,1,england,out,barry bannan,23,scotland,aston villa,england,CM,midfielder,71,74,crystal palace,premier league,1,england,1.89,3.15,0,30,0.79,1.23,0,2,2122,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
newcastle united,premier league,1,england,out,yohan cabaye,28,france,newcastle united,england,CM,midfielder,81,84,fc paris saint germain,ligue 1,1,france,22.5,18.0,886,35,0.95,1.43,6,2,2689,0,0,0,0,0,0,9,0.82,1.78,0,0,566,2013/2014
newcastle united,premier league,1,england,out,james perch,27,england,newcastle united,england,RB,defender,69,74,wigan athletic,championship,2,england,0.783,2.7,0,38,0.81,1.18,1,0,2627,0,0,0,0,0,0,9,0.75,1.67,0,0,675,2013/2014
afc sunderland,premier league,1,england,in,jozy altidore,23,united states,az alkmaar,netherlands,CF,attacker,76,80,az alkmaar,eredivisie,1,netherlands,9.0,4.5,0,41,1.0,1.39,31,7,3473,0,0,0,0,0,0,2,1.0,0,0,0,150,2013/2014
afc sunderland,premier league,1,england,in,emanuele giaccherini,28,italy,juventus turin,italy,LM,midfielder,77,80,juventus turin,serie a,1,italy,6.75,6.75,0,25,0.5,2.12,3,4,1273,4,0.5,1.75,0,0,39,0,0,0,0,0,0,2013/2014
