club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
fc barcelona,primera division,1,spain,in,arda turan,28,turkey,atletico madrid,spain,LW,attacker,84,87,atletico madrid,primera division,1,spain,30.6,31.5,730,46,0.98,1.91,3,6,3384,10,1.0,1.7,1,2,829,0,0,0,0,0,0,2015/2016
fc barcelona,primera division,1,spain,in,aleix vidal,25,spain,fc sevilla,spain,RW,attacker,76,80,fc sevilla,primera division,1,spain,15.3,5.4,1466,47,0.89,2.06,6,11,3393,0,0,0,0,0,0,11,0.85,2.45,2,4,963,2015/2016
fc barcelona,primera division,1,spain,out,pedro,28,spain,fc barcelona,spain,RW,attacker,83,86,fc chelsea,premier league,1,england,24.3,18.0,1415,50,0.85,2.48,11,9,2199,9,0.75,2.33,0,3,394,0,0,0,0,0,0,2015/2016
fc barcelona,primera division,1,spain,out,gerard deulofeu,21,spain,fc barcelona,spain,LW,attacker,NA,NA,fc everton,premier league,1,england,5.4,10.8,736,28,0.65,2.04,3,10,1329,0,0,0,0,0,0,5,0.71,2.0,0,2,202,2015/2016
fc barcelona,primera division,1,spain,out,denis suarez,21,spain,fc barcelona,spain,LW,attacker,76,83,fc villarreal,primera division,1,spain,3.6,10.8,676,46,0.78,2.04,6,5,2403,0,0,0,0,0,0,9,0.64,2.22,3,0,323,2015/2016
real madrid,primera division,1,spain,in,mateo kovacic,21,croatia,inter mailand,italy,CM,midfielder,76,86,inter mailand,serie a,1,italy,34.2,19.8,1417,44,0.94,1.5,8,5,2944,0,0,0,0,0,0,8,1.0,1.5,3,0,394,2015/2016
real madrid,primera division,1,spain,in,danilo,23,brazil,fc porto,portugal,RB,defender,79,85,fc porto,primeira liga,1,portugal,28.35,18.0,0,41,1.0,2.34,7,5,3581,8,1.0,2.5,1,1,652,0,0,0,0,0,0,2015/2016
real madrid,primera division,1,spain,in,kiko casilla,28,spain,espanyol barcelona,spain,GK,keeper,80,80,espanyol barcelona,primera division,1,spain,5.4,6.75,1084,37,0.82,1.32,0,0,3280,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
real madrid,primera division,1,spain,in,jesus vallejo,18,spain,real saragossa,spain,CB,defender,67,80,real saragossa,segunda division,2,spain,4.5,1.8,1435,34,0.89,1.47,1,2,2678,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
real madrid,primera division,1,spain,in,marco asensio,19,spain,rcd mallorca,spain,LW,attacker,71,85,rcd mallorca,segunda division,2,spain,3.15,3.15,736,36,1.0,1.19,6,8,2915,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
real madrid,primera division,1,spain,in,lucas vazquez,24,spain,espanyol barcelona,spain,RW,attacker,72,79,espanyol barcelona,primera division,1,spain,0.9,4.5,1465,39,0.95,1.41,4,7,3189,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
real madrid,primera division,1,spain,out,asier illarramendi,25,spain,real madrid,spain,DM,midfielder,79,84,real sociedad san sebastian,primera division,1,spain,13.5,13.5,1409,41,0.75,2.76,0,0,1721,7,0.64,3.0,0,0,230,0,0,0,0,0,0,2015/2016
atletico madrid,primera division,1,spain,in,jackson martinez,28,colombia,fc porto,portugal,CF,attacker,83,83,fc porto,primeira liga,1,portugal,33.39,31.5,720,42,0.95,2.33,32,7,3511,8,0.89,2.13,7,1,629,0,0,0,0,0,0,2015/2016
atletico madrid,primera division,1,spain,in,stefan savic,24,montenegro,ac florenz,italy,CB,defender,78,82,ac florenz,serie a,1,italy,22.5,13.5,0,41,0.95,1.73,2,2,3461,0,0,0,0,0,0,9,1.0,1.89,0,1,676,2015/2016
atletico madrid,primera division,1,spain,in,yannick carrasco,21,belgium,as monaco,france,LW,attacker,78,84,as monaco,ligue 1,1,france,22.28,8.1,0,52,1.0,1.87,8,14,3778,10,1.0,1.5,1,1,624,0,0,0,0,0,0,2015/2016
atletico madrid,primera division,1,spain,in,luciano vietto,21,argentina,fc villarreal,spain,CF,attacker,78,85,fc villarreal,primera division,1,spain,18.0,18.0,1459,48,0.92,1.69,20,8,2955,0,0,0,0,0,0,12,1.0,1.92,8,6,849,2015/2016
atletico madrid,primera division,1,spain,in,filipe luis,29,brazil,fc chelsea,england,LB,defender,81,81,fc chelsea,premier league,1,england,14.4,13.5,708,26,0.52,2.23,1,1,1911,5,0.62,2.2,0,1,446,0,0,0,0,0,0,2015/2016
atletico madrid,primera division,1,spain,in,matias kranevitter,22,argentina,club atletico river plate,argentina,DM,midfielder,72,78,club atletico river plate,primera division,1,argentina,7.2,6.3,311,45,0.9,1.82,0,1,3815,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
atletico madrid,primera division,1,spain,in,bernard mensah,20,ghana,vitoria guimaraes sc,portugal,AM,midfielder,75,83,vitoria guimaraes sc,primeira liga,1,portugal,5.4,3.6,1079,34,1.0,1.65,5,5,2545,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
atletico madrid,primera division,1,spain,in,augusto fernandez,29,argentina,celta vigo,spain,CM,midfielder,76,76,celta vigo,primera division,1,spain,3.6,5.4,0,34,1.0,1.38,1,1,2391,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
atletico madrid,primera division,1,spain,in,santos borre,19,colombia,deportivo cali,colombia,CF,attacker,68,78,deportivo cali,liga postobon ii,1,colombia,2.48,-,0,21,1.0,1.9,10,2,1385,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
atletico madrid,primera division,1,spain,out,jackson martinez,29,colombia,atletico madrid,spain,CF,attacker,83,83,guangzhou evergrande f c ,chinese super league,1,china,37.8,27.0,1246,42,0.95,2.33,32,7,3511,8,0.89,2.13,7,1,629,0,0,0,0,0,0,2015/2016
atletico madrid,primera division,1,spain,out,arda turan,28,turkey,atletico madrid,spain,LW,attacker,84,87,fc barcelona,primera division,1,spain,30.6,31.5,730,46,0.98,1.91,3,6,3384,10,1.0,1.7,1,2,829,0,0,0,0,0,0,2015/2016
atletico madrid,primera division,1,spain,out,mario mandzukic,29,croatia,atletico madrid,spain,CF,attacker,83,83,juventus turin,serie a,1,italy,21.06,23.4,1101,43,0.96,1.88,20,5,3078,10,1.0,1.7,5,0,831,0,0,0,0,0,0,2015/2016
atletico madrid,primera division,1,spain,out,raul jimenez,24,mexico,atletico madrid,spain,CF,attacker,74,80,benfica lissabon,primeira liga,1,portugal,19.8,4.5,1422,32,0.73,2.16,5,4,1095,1,0.2,3.0,0,0,54,0,0,0,0,0,0,2015/2016
atletico madrid,primera division,1,spain,out,toby alderweireld,26,belgium,atletico madrid,spain,CB,defender,78,82,tottenham hotspur,premier league,1,england,14.4,13.5,728,28,0.93,1.64,1,0,2279,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
atletico madrid,primera division,1,spain,out,mario suarez,28,spain,atletico madrid,spain,DM,midfielder,79,81,ac florenz,serie a,1,italy,13.5,9.0,0,35,0.69,1.94,2,1,2353,8,0.89,2.13,1,0,606,0,0,0,0,0,0,2015/2016
atletico madrid,primera division,1,spain,out,raul garcia,29,spain,atletico madrid,spain,AM,midfielder,79,79,athletic bilbao,primera division,1,spain,7.2,10.8,1040,47,0.96,1.89,10,3,2763,10,1.0,1.7,2,0,608,0,0,0,0,0,0,2015/2016
fc valencia,primera division,1,spain,in,alvaro negredo,29,spain,manchester city,england,CF,attacker,NA,NA,manchester city,premier league,1,england,25.2,19.8,736,34,1.0,1.97,6,5,1733,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc valencia,primera division,1,spain,in,aymen abdennour,26,tunisia,as monaco,france,CB,defender,78,80,as monaco,ligue 1,1,france,19.8,9.0,1406,26,0.76,1.96,1,0,2276,6,0.86,1.67,1,0,540,0,0,0,0,0,0,2015/2016
fc valencia,primera division,1,spain,in,andre gomes,21,portugal,benfica lissabon,portugal,CM,midfielder,76,83,benfica lissabon,primeira liga,1,portugal,18.0,13.5,371,37,0.97,1.95,4,1,2766,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc valencia,primera division,1,spain,in,joao cancelo,21,portugal,benfica lissabon,portugal,RB,defender,70,78,benfica lissabon,primeira liga,1,portugal,13.5,1.8,1101,13,0.37,2.08,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc valencia,primera division,1,spain,in,santi mina,19,spain,celta vigo,spain,CF,attacker,70,81,celta vigo,primera division,1,spain,9.0,3.6,1097,24,0.65,1.42,9,4,1445,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc valencia,primera division,1,spain,in,aderllan santos,26,brazil,sc braga,portugal,CB,defender,77,80,sc braga,primeira liga,1,portugal,8.55,6.75,0,41,1.0,1.76,5,0,3555,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc valencia,primera division,1,spain,in,mathew ryan,23,australia,fc brugge,belgium,GK,keeper,76,81,fc brugge,jupiler pro league,1,belgium,6.3,6.3,350,58,1.0,2.07,0,0,5220,0,0,0,0,0,0,14,1.0,2.21,0,0,1260,2015/2016
fc valencia,primera division,1,spain,in,yoel rodriguez,26,spain,celta vigo,spain,GK,keeper,NA,NA,celta vigo,primera division,1,spain,1.8,2.25,0,6,0.14,1.67,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc valencia,primera division,1,spain,out,nicolas otamendi,27,argentina,fc valencia,spain,CB,defender,83,86,manchester city,premier league,1,england,40.05,22.5,1415,38,1.0,1.95,6,0,3362,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc valencia,primera division,1,spain,out,andres guardado,28,mexico,fc valencia,spain,CM,midfielder,79,79,psv eindhoven,eredivisie,1,netherlands,2.52,6.3,371,35,0.92,2.23,1,1,2956,0,0,0,0,0,0,6,0.86,0.83,0,0,530,2015/2016
fc valencia,primera division,1,spain,out,victor ruiz,26,spain,fc valencia,spain,CB,defender,77,81,fc villarreal,primera division,1,spain,2.43,3.6,371,36,0.86,1.64,0,2,3162,0,0,0,0,0,0,8,1.0,2.13,0,0,688,2015/2016
fc sevilla,primera division,1,spain,in,ciro immobile,25,italy,borussia dortmund,germany,CF,attacker,79,83,borussia dortmund,1 bundesliga,1,germany,9.9,9.0,0,34,0.74,1.35,10,3,1671,6,0.75,1.67,4,1,404,0,0,0,0,0,0,2015/2016
fc sevilla,primera division,1,spain,in,steven nzonzi,26,france,stoke city,england,DM,midfielder,78,82,stoke city,premier league,1,england,7.2,6.75,0,42,1.0,1.43,4,1,3690,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc sevilla,primera division,1,spain,in,gael kakuta,24,dr congo,fc chelsea,england,AM,midfielder,NA,NA,fc chelsea,premier league,1,england,5.4,3.15,0,35,1.0,1.29,5,7,3061,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc sevilla,primera division,1,spain,in,iago aspas,27,spain,fc liverpool,england,CF,attacker,76,76,fc liverpool,premier league,1,england,5.4,3.6,1101,25,0.58,1.88,10,3,940,0,0,0,0,0,0,3,0.38,1.33,1,0,162,2015/2016
fc sevilla,primera division,1,spain,in,adil rami,29,france,ac mailand,italy,CB,defender,77,77,ac mailand,serie a,1,italy,3.15,7.2,736,22,0.76,1.23,1,1,1754,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc sevilla,primera division,1,spain,in,mariano,29,brazil,fc girondins bordeaux,france,RB,defender,74,74,fc girondins bordeaux,ligue 1,1,france,3.15,4.05,351,35,0.88,1.63,2,4,3094,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc sevilla,primera division,1,spain,in,sergio escudero,25,spain,fc getafe,spain,LB,defender,70,75,fc getafe,primera division,1,spain,2.7,2.7,1098,34,0.89,1.09,2,2,2573,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc sevilla,primera division,1,spain,out,carlos bacca,28,colombia,fc sevilla,spain,CF,attacker,81,81,ac mailand,serie a,1,italy,29.97,22.5,1098,56,1.0,2.05,28,10,3574,0,0,0,0,0,0,15,1.0,2.4,7,3,766,2015/2016
fc sevilla,primera division,1,spain,out,aleix vidal,25,spain,fc sevilla,spain,RW,attacker,76,80,fc barcelona,primera division,1,spain,15.3,5.4,1466,47,0.89,2.06,6,11,3393,0,0,0,0,0,0,11,0.85,2.45,2,4,963,2015/2016
fc sevilla,primera division,1,spain,out,iago aspas,27,spain,fc sevilla,spain,CF,attacker,76,76,celta vigo,primera division,1,spain,4.77,3.6,1824,25,0.58,1.88,10,3,940,0,0,0,0,0,0,3,0.38,1.33,1,0,162,2015/2016
fc sevilla,primera division,1,spain,out,gael kakuta,24,dr congo,fc sevilla,spain,AM,midfielder,NA,NA,hebei zhongji,chinese super league,1,china,4.5,5.4,1244,35,1.0,1.29,5,7,3061,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc villarreal,primera division,1,spain,in,samu garcia,24,spain,fc malaga,spain,RW,attacker,NA,NA,fc malaga,primera division,1,spain,7.2,3.6,1466,38,0.97,1.29,5,3,2635,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc villarreal,primera division,1,spain,in,samu castillejo,20,spain,fc malaga,spain,RW,attacker,72,81,fc malaga,primera division,1,spain,7.2,2.7,1101,39,0.93,1.26,1,5,2470,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc villarreal,primera division,1,spain,in,cedric bakambu,24,dr congo,bursaspor,turkey,CF,attacker,69,75,bursaspor,super lig,1,turkey,6.75,4.95,1051,39,0.97,1.69,21,7,2755,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc villarreal,primera division,1,spain,in,denis suarez,21,spain,fc barcelona,spain,LW,attacker,76,83,fc barcelona,primera division,1,spain,3.6,10.8,676,46,0.78,2.04,6,5,2403,0,0,0,0,0,0,9,0.64,2.22,3,0,323,2015/2016
fc villarreal,primera division,1,spain,in,victor ruiz,26,spain,fc valencia,spain,CB,defender,77,81,fc valencia,primera division,1,spain,2.43,3.6,371,36,0.86,1.64,0,2,3162,0,0,0,0,0,0,8,1.0,2.13,0,0,688,2015/2016
fc villarreal,primera division,1,spain,out,luciano vietto,21,argentina,fc villarreal,spain,CF,attacker,78,85,atletico madrid,primera division,1,spain,18.0,18.0,1459,48,0.92,1.69,20,8,2955,0,0,0,0,0,0,12,1.0,1.92,8,6,849,2015/2016
fc villarreal,primera division,1,spain,out,giovani dos santos,26,mexico,fc villarreal,spain,SS,attacker,76,82,los angeles galaxy,major league soccer,1,united states,5.72,8.1,721,51,0.98,1.61,9,12,2993,0,0,0,0,0,0,7,0.88,2.14,4,3,306,2015/2016
fc villarreal,primera division,1,spain,out,javier aquino,25,mexico,fc villarreal,spain,LW,attacker,73,79,tigres uanl,liga mx clausura,1,mexico,4.41,2.7,371,28,0.78,1.07,0,2,1571,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc villarreal,primera division,1,spain,out,ikechukwu uche,31,nigeria,fc villarreal,spain,CF,attacker,78,78,tigres uanl,liga mx clausura,1,mexico,3.15,3.6,0,34,0.85,1.82,8,1,1957,0,0,0,0,0,0,8,0.89,1.75,2,0,423,2015/2016
fc villarreal,primera division,1,spain,out,gerard moreno,23,spain,fc villarreal,spain,CF,attacker,70,76,espanyol barcelona,primera division,1,spain,1.35,3.6,0,39,0.71,1.79,16,5,2629,0,0,0,0,0,0,7,0.64,1.71,4,1,492,2015/2016
athletic bilbao,primera division,1,spain,in,raul garcia,29,spain,atletico madrid,spain,AM,midfielder,79,79,atletico madrid,primera division,1,spain,7.2,10.8,1040,47,0.96,1.89,10,3,2763,10,1.0,1.7,2,0,608,0,0,0,0,0,0,2015/2016
celta vigo,primera division,1,spain,in,iago aspas,27,spain,fc sevilla,spain,CF,attacker,76,76,fc sevilla,primera division,1,spain,4.77,3.6,1824,25,0.58,1.88,10,3,940,0,0,0,0,0,0,3,0.38,1.33,1,0,162,2015/2016
celta vigo,primera division,1,spain,in,claudio beauvue,27,guadeloupe,olympique lyon,france,CF,attacker,NA,NA,olympique lyon,ligue 1,1,france,4.5,4.5,1264,52,0.98,1.42,27,7,4308,0,0,0,0,0,0,8,1.0,1.63,5,1,720,2015/2016
celta vigo,primera division,1,spain,in,daniel wass,26,denmark,fc evian thonon gaillard,france,RB,defender,76,79,fc evian thonon gaillard,ligue 2,2,france,2.7,4.5,371,35,0.95,0.97,10,4,2673,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
celta vigo,primera division,1,spain,in,marcelo diaz,29,chile,hamburger sv,germany,DM,midfielder,73,73,hamburger sv,1 bundesliga,1,germany,1.62,2.25,535,26,0.9,2.08,2,0,1738,3,1.0,1.33,0,0,23,0,0,0,0,0,0,2015/2016
celta vigo,primera division,1,spain,in,dejan drazic,19,serbia,ofk belgrad,serbia,LW,attacker,NA,NA,ofk belgrad,superliga,1,serbia,1.08,0.81,513,27,0.96,1.33,4,1,1976,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
celta vigo,primera division,1,spain,out,santi mina,19,spain,celta vigo,spain,CF,attacker,70,81,fc valencia,primera division,1,spain,9.0,3.6,1097,24,0.65,1.42,9,4,1445,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
celta vigo,primera division,1,spain,out,augusto fernandez,29,argentina,celta vigo,spain,CM,midfielder,76,76,atletico madrid,primera division,1,spain,3.6,5.4,0,34,1.0,1.38,1,1,2391,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
celta vigo,primera division,1,spain,out,yoel rodriguez,26,spain,celta vigo,spain,GK,keeper,NA,NA,fc valencia,primera division,1,spain,1.8,2.25,0,6,0.14,1.67,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
celta vigo,primera division,1,spain,out,joaquin larrivey,30,argentina,celta vigo,spain,CF,attacker,76,76,baniyas sc,uae arabian gulf league,1,united arab emirates,1.8,3.6,714,36,0.97,1.44,12,2,2301,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
celta vigo,primera division,1,spain,out,charles,31,brazil,celta vigo,spain,CF,attacker,76,76,fc malaga,primera division,1,spain,0.45,1.8,736,31,0.76,1.26,4,4,1367,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc malaga,primera division,1,spain,in,nordin amrabat,28,morocco,galatasaray istanbul,turkey,RW,attacker,77,77,galatasaray istanbul,super lig,1,turkey,3.15,5.4,700,35,0.95,1.29,6,7,2275,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc malaga,primera division,1,spain,in,federico ricca,21,uruguay,danubio fc,uruguay,LB,defender,NA,NA,danubio fc,primera division clausura,1,uruguay,2.25,1.08,0,35,1.0,1.31,1,1,3150,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc malaga,primera division,1,spain,in,adnane tighadouini,22,morocco,nac breda,netherlands,LW,attacker,70,76,nac breda,jupiler league,2,netherlands,1.08,1.26,725,39,0.97,1.1,16,3,3192,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc malaga,primera division,1,spain,in,charles,31,brazil,celta vigo,spain,CF,attacker,76,76,celta vigo,primera division,1,spain,0.45,1.8,736,31,0.76,1.26,4,4,1367,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc malaga,primera division,1,spain,out,sergi darder,21,spain,fc malaga,spain,CM,midfielder,72,78,olympique lyon,ligue 1,1,france,11.79,6.75,1041,36,0.92,1.44,4,0,2792,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc malaga,primera division,1,spain,out,nordin amrabat,28,morocco,fc malaga,spain,RW,attacker,77,77,fc watford,premier league,1,england,7.56,5.4,1262,35,0.95,1.29,6,7,2275,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc malaga,primera division,1,spain,out,samu castillejo,20,spain,fc malaga,spain,RW,attacker,72,81,fc villarreal,primera division,1,spain,7.2,2.7,1101,39,0.93,1.26,1,5,2470,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc malaga,primera division,1,spain,out,samu garcia,24,spain,fc malaga,spain,RW,attacker,NA,NA,fc villarreal,primera division,1,spain,7.2,3.6,1466,38,0.97,1.29,5,3,2635,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc malaga,primera division,1,spain,out,juanmi,22,spain,fc malaga,spain,RW,attacker,70,77,fc southampton,premier league,1,england,6.3,5.4,1101,38,1.0,1.18,8,2,2554,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc malaga,primera division,1,spain,out,pablo perez,30,argentina,fc malaga,spain,CM,midfielder,76,76,club atletico boca juniors,primera division,1,argentina,1.08,1.35,0,21,0.95,2.24,2,3,1446,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc malaga,primera division,1,spain,out,francisco portillo,25,spain,fc malaga,spain,RW,attacker,NA,NA,real betis sevilla,primera division,1,spain,0.9,1.35,371,23,0.88,2.17,0,4,1578,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
fc malaga,primera division,1,spain,out,marcos angeleri,32,argentina,fc malaga,spain,CB,defender,73,73,club atletico san lorenzo de almagro,primera division,1,argentina,0.09,1.35,155,28,0.7,1.32,0,0,2394,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
espanyol barcelona,primera division,1,spain,in,gerard moreno,23,spain,fc villarreal,spain,CF,attacker,70,76,fc villarreal,primera division,1,spain,1.35,3.6,0,39,0.71,1.79,16,5,2629,0,0,0,0,0,0,7,0.64,1.71,4,1,492,2015/2016
espanyol barcelona,primera division,1,spain,in,oscar duarte,26,costa rica,fc brugge,belgium,CB,defender,72,74,fc brugge,jupiler pro league,1,belgium,1.04,3.6,524,51,0.96,2.16,5,2,4469,0,0,0,0,0,0,13,1.0,2.31,0,0,1170,2015/2016
espanyol barcelona,primera division,1,spain,in,lucas vazquez,24,spain,real madrid b castilla ,spain,RW,attacker,72,79,real madrid b castilla ,segunda division b grupo ii,3,spain,0.45,3.6,736,39,0.95,1.41,4,7,3189,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
espanyol barcelona,primera division,1,spain,out,kiko casilla,28,spain,espanyol barcelona,spain,GK,keeper,80,80,real madrid,primera division,1,spain,5.4,6.75,1084,37,0.82,1.32,0,0,3280,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
espanyol barcelona,primera division,1,spain,out,hector moreno,27,mexico,espanyol barcelona,spain,CB,defender,78,81,psv eindhoven,eredivisie,1,netherlands,3.15,5.85,0,26,0.79,1.27,1,1,2208,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
espanyol barcelona,primera division,1,spain,out,cristhian stuani,28,uruguay,espanyol barcelona,spain,CF,attacker,74,74,fc middlesbrough,championship,2,england,2.7,3.6,1063,45,1.0,1.38,15,0,2322,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
