club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
az alkmaar,eredivisie,1,netherlands,in,rasmus elm,21,sweden,kalmar ff,sweden,CM,midfielder,76,85,kalmar ff,allsvenskan,1,sweden,2.7,4.5,0,26,1.0,1.85,12,7,2281,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
az alkmaar,eredivisie,1,netherlands,in,pontus wernbloom,23,sweden,ifk goteborg,sweden,DM,midfielder,67,78,ifk goteborg,allsvenskan,1,sweden,2.25,1.35,551,16,0.94,1.94,8,3,1424,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
az alkmaar,eredivisie,1,netherlands,in,ragnar klavan,23,estonia,heracles almelo,netherlands,CB,defender,69,73,heracles almelo,eredivisie,1,netherlands,0.45,1.35,0,33,0.97,1.52,1,2,2794,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
az alkmaar,eredivisie,1,netherlands,out,demy de zeeuw,26,netherlands,az alkmaar,netherlands,CM,midfielder,77,80,ajax amsterdam,eredivisie,1,netherlands,7.2,5.85,0,34,0.97,2.47,3,9,2769,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
az alkmaar,eredivisie,1,netherlands,out,aritm,24,russia,az alkmaar,netherlands,CF,attacker,NA,NA,spartak moskau,premier liga,1,russia,2.7,2.7,1431,21,0.66,2.24,9,3,1167,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
az alkmaar,eredivisie,1,netherlands,out,sebastien pocognoli,22,belgium,az alkmaar,netherlands,LB,defender,73,79,standard luttich,jupiler pro league,1,belgium,1.8,4.05,0,27,0.87,2.37,3,0,2064,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc twente enschede,eredivisie,1,netherlands,in,bryan ruiz,23,costa rica,kaa gent,belgium,AM,midfielder,78,84,kaa gent,jupiler pro league,1,belgium,4.95,4.5,0,38,1.0,1.82,14,13,3390,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc twente enschede,eredivisie,NA,netherlands,in,bernard parker,23,south africa,thanda royal zulu fc,south africa,SS,attacker,69,75,thanda royal zulu fc,NA,1,south africa,0.9,1.13,0,30,1.0,1.6,16,5,2254,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc twente enschede,eredivisie,1,netherlands,in,luuk de jong,18,netherlands,de graafschap doetinchem,netherlands,CF,attacker,NA,NA,de graafschap doetinchem,jupiler league,2,netherlands,0.81,0.585,0,19,0.79,0.95,3,2,1273,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc twente enschede,eredivisie,1,netherlands,in,nicky kuiper,20,netherlands,vitesse arnheim,netherlands,LB,defender,67,82,vitesse arnheim,eredivisie,1,netherlands,0.675,0.405,0,15,0.68,2.2,0,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc twente enschede,eredivisie,1,netherlands,in,vaqif dzhavadov,20,azerbaijan,qarabag agdam,azerbaijan,CF,attacker,NA,NA,qarabag agdam,premyer liqasi,1,azerbaijan,0.225,0.225,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc twente enschede,eredivisie,1,netherlands,out,eljero elia,22,netherlands,fc twente enschede,netherlands,LW,attacker,78,84,hamburger sv,1 bundesliga,1,germany,8.1,5.4,0,47,1.0,1.98,14,10,4195,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc twente enschede,eredivisie,1,netherlands,out,edson braafheid,26,netherlands,fc twente enschede,netherlands,LB,defender,75,81,fc bayern munchen,1 bundesliga,1,germany,1.8,3.15,0,48,0.98,1.88,1,2,4334,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
ajax amsterdam,eredivisie,1,netherlands,in,demy de zeeuw,26,netherlands,az alkmaar,netherlands,CM,midfielder,77,80,az alkmaar,eredivisie,1,netherlands,7.2,5.85,0,34,0.97,2.47,3,9,2769,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
ajax amsterdam,eredivisie,NA,netherlands,in,nicolas lodeiro,20,uruguay,nacional montevideo,uruguay,AM,midfielder,NA,NA,nacional montevideo,primera division clausura,1,uruguay,3.6,1.13,0,10,1.0,1.3,3,3,786,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
ajax amsterdam,eredivisie,1,netherlands,in,jeroen verhoeven,29,netherlands,fc volendam,netherlands,GK,keeper,67,76,fc volendam,jupiler league,2,netherlands,0.27,0.45,0,39,1.0,1.05,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
ajax amsterdam,eredivisie,1,netherlands,out,thomas vermaelen,23,belgium,ajax amsterdam,netherlands,CB,defender,79,85,fc arsenal,premier league,1,england,10.8,5.4,0,42,1.0,1.93,5,0,3767,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
psv eindhoven,eredivisie,1,netherlands,in,orlando engelaar,29,netherlands,fc schalke 04,germany,DM,midfielder,76,80,fc schalke 04,1 bundesliga,1,germany,3.6,3.15,0,36,0.9,1.56,1,3,2507,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
psv eindhoven,eredivisie,1,netherlands,in,stanislav manolev,23,bulgaria,fc litex lovetch,bulgaria,RB,defender,72,80,fc litex lovetch,a grupa,1,bulgaria,2.79,-,0,19,1.0,1.58,1,0,1623,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
psv eindhoven,eredivisie,1,netherlands,out,danko lazovic,26,serbia,psv eindhoven,netherlands,SS,attacker,75,82,zenit st petersburg,premier liga,1,russia,4.5,4.95,0,33,0.85,1.64,12,5,1728,3,0.6,0,1,0,200,0,0,0,0,0,0,2009/2010
psv eindhoven,eredivisie,1,netherlands,out,jeremie brechet,29,france,psv eindhoven,netherlands,CB,defender,72,77,fc sochaux montbeliard,ligue 1,1,france,0.9,2.7,0,33,0.94,1.79,1,0,2825,5,1.0,0.6,0,0,389,0,0,0,0,0,0,2009/2010
psv eindhoven,eredivisie,1,netherlands,out,edison mendez,30,ecuador,psv eindhoven,netherlands,AM,midfielder,74,79,ldu quito,NA,NA,ecuador,0.27,3.38,0,44,0.98,1.59,10,7,3749,6,1.0,0.5,0,1,511,0,0,0,0,0,0,2009/2010
sc heerenveen,eredivisie,1,netherlands,in,igor djuric,24,serbia,fk vojvodina novi sad,serbia,CB,defender,NA,NA,fk vojvodina novi sad,superliga,1,serbia,1.35,1.8,0,26,1.0,1.62,5,0,2340,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
sc heerenveen,eredivisie,1,netherlands,in,oussama assaidi,21,morocco,de graafschap doetinchem,netherlands,LW,attacker,NA,NA,de graafschap doetinchem,jupiler league,2,netherlands,1.08,0.36,0,17,0.85,0.82,2,0,969,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
sc heerenveen,eredivisie,NA,netherlands,in,michal papadopulos,24,czech republic,fk mlada boleslav,czech republic,CF,attacker,71,75,fk mlada boleslav,gambrinus liga,1,czech republic,0.9,0.99,0,29,1.0,1.55,11,4,2298,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
sc heerenveen,eredivisie,1,netherlands,out,danijel pranjic,27,croatia,sc heerenveen,netherlands,LB,defender,78,80,fc bayern munchen,1 bundesliga,1,germany,6.93,8.1,0,40,1.0,1.8,21,12,3365,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
sc heerenveen,eredivisie,1,netherlands,out,paulo henrique,20,brazil,sc heerenveen,netherlands,CF,attacker,72,77,desportivo brasil ltda sp ,NA,NA,brazil,1.35,1.62,0,36,0.88,1.72,13,4,2063,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
sc heerenveen,eredivisie,1,netherlands,out,patrik ingelsten,27,sweden,sc heerenveen,netherlands,CF,attacker,72,75,viking stavanger,tippeligaen,1,norway,0.54,1.8,1465,19,0.83,2.05,7,2,969,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc groningen,eredivisie,1,netherlands,in,thomas enevoldsen,22,denmark,aalborg bk,denmark,LW,attacker,69,83,aalborg bk,superligaen,1,denmark,1.13,1.8,0,46,0.96,1.46,4,6,3211,6,1.0,1.0,1,0,520,0,0,0,0,0,0,2009/2010
fc groningen,eredivisie,1,netherlands,in,serhat koc,18,netherlands,fc eindhoven,netherlands,CF,attacker,NA,NA,fc eindhoven,jupiler league,2,netherlands,0.189,0.495,0,38,1.0,1.13,21,5,3334,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
fc groningen,eredivisie,1,netherlands,out,marcus berg,22,sweden,fc groningen,netherlands,CF,attacker,77,86,hamburger sv,1 bundesliga,1,germany,9.0,7.2,719,38,1.0,1.66,26,6,3350,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
feyenoord rotterdam,eredivisie,1,netherlands,in,sekou cisse,24,cote d\'ivoire,roda jc kerkrade,netherlands,CF,attacker,NA,NA,roda jc kerkrade,eredivisie,1,netherlands,3.15,2.25,0,38,1.0,1.08,11,1,3065,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
feyenoord rotterdam,eredivisie,1,netherlands,in,dani fernandez,26,spain,arsenal kiew,ukraine,RB,defender,69,75,arsenal kiew,premier liga,1,ukraine,1.08,1.13,0,41,0.98,1.34,0,3,3512,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
feyenoord rotterdam,eredivisie,1,netherlands,in,kamohelo mokotjo,18,south africa,supersport united,south africa,DM,midfielder,NA,NA,supersport united,absa premiership,1,south africa,0.36,-,0,1,0.25,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
feyenoord rotterdam,eredivisie,1,netherlands,out,chun soo lee,27,south korea,feyenoord rotterdam,netherlands,SS,attacker,NA,NA,al nasr riad,saudi professional league,NA,saudi arabia,0.72,1.35,0,2,1.0,0,1,0,134,0,0,0,0,0,0,0,0,0,0,0,0,2009/2010
