club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
fc barcelona,primera division,1,spain,in,andre gomes,22,portugal,fc valencia,spain,CM,midfielder,80,87,fc valencia,primera division,1,spain,33.3,27.0,1445,41,0.98,1.24,4,7,3044,4,0.8,0.75,1,0,251,3,1.0,2.0,1,1,171,2016/2017
fc barcelona,primera division,1,spain,in,paco alcacer,23,spain,fc valencia,spain,CF,attacker,80,86,fc valencia,primera division,1,spain,27.0,22.5,0,46,0.92,1.26,15,8,3087,5,0.83,0.6,0,0,396,2,0.5,1.5,0,0,15,2016/2017
fc barcelona,primera division,1,spain,in,samuel umtiti,22,france,olympique lyon,france,CB,defender,80,85,olympique lyon,ligue 1,1,france,22.5,13.5,1089,38,1.0,1.63,1,0,3378,4,1.0,0.25,0,0,360,0,0,0,0,0,0,2016/2017
fc barcelona,primera division,1,spain,in,lucas digne,22,france,fc paris saint germain,france,LB,defender,77,82,fc paris saint germain,ligue 1,1,france,14.85,10.8,723,42,0.93,1.79,3,3,3619,8,1.0,0.75,0,2,720,0,0,0,0,0,0,2016/2017
fc barcelona,primera division,1,spain,in,jasper cillessen,27,netherlands,ajax amsterdam,netherlands,GK,keeper,81,82,ajax amsterdam,eredivisie,1,netherlands,11.7,10.8,680,44,1.0,2.07,0,0,3884,0,0,0,0,0,0,6,1.0,1.17,0,0,540,2016/2017
fc barcelona,primera division,1,spain,in,denis suarez,22,spain,fc villarreal,spain,LW,attacker,79,86,fc villarreal,primera division,1,spain,2.93,10.8,1097,48,0.89,1.75,5,12,3372,0,0,0,0,0,0,13,1.0,2.08,1,6,966,2016/2017
fc barcelona,primera division,1,spain,out,claudio bravo,33,chile,fc barcelona,spain,GK,keeper,83,83,manchester city,premier league,1,england,16.2,13.5,680,35,0.74,2.37,0,0,3148,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc barcelona,primera division,1,spain,out,marc bartra,25,spain,fc barcelona,spain,CB,defender,80,83,borussia dortmund,1 bundesliga,1,germany,7.2,7.2,736,24,0.45,2.63,2,1,1196,4,0.44,2.5,0,0,236,0,0,0,0,0,0,2016/2017
fc barcelona,primera division,1,spain,out,alen halilovic,20,croatia,fc barcelona,spain,AM,midfielder,77,90,hamburger sv,1 bundesliga,1,germany,4.5,9.0,1080,37,1.0,0.97,5,5,2390,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc barcelona,primera division,1,spain,out,adriano,31,brazil,fc barcelona,spain,LB,defender,77,77,besiktas istanbul,super lig,1,turkey,2.07,3.6,342,19,0.46,2.53,1,2,1068,3,0.43,2.33,1,0,206,0,0,0,0,0,0,2016/2017
real madrid,primera division,1,spain,in,alvaro morata,23,spain,juventus turin,italy,CF,attacker,80,85,juventus turin,serie a,1,italy,27.0,27.0,1466,47,1.0,2.36,12,11,2377,8,1.0,1.5,2,2,534,0,0,0,0,0,0,2016/2017
real madrid,primera division,1,spain,out,jese,23,spain,real madrid,spain,LW,attacker,80,87,fc paris saint germain,ligue 1,1,france,22.5,12.6,332,38,0.78,2.37,6,7,1282,9,0.69,2.22,1,0,369,0,0,0,0,0,0,2016/2017
real madrid,primera division,1,spain,out,denis cheryshev,25,russia,real madrid,spain,LW,attacker,79,83,fc villarreal,primera division,1,spain,6.3,9.0,371,14,0.61,1.79,4,1,632,3,0.6,2.33,0,0,38,0,0,0,0,0,0,2016/2017
real madrid,primera division,1,spain,out,alvaro medran,22,spain,real madrid,spain,CM,midfielder,NA,NA,fc valencia,primera division,1,spain,1.35,0.36,360,20,0.91,0.85,2,1,1496,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
real madrid,primera division,1,spain,out,omar mascarell,23,spain,real madrid,spain,DM,midfielder,71,78,eintracht frankfurt,1 bundesliga,1,germany,0.9,1.35,365,28,0.82,0.89,0,1,1882,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
atletico madrid,primera division,1,spain,in,kevin gameiro,29,france,fc sevilla,spain,CF,attacker,79,79,fc sevilla,primera division,1,spain,27.0,18.0,0,52,1.0,1.58,29,7,3572,5,1.0,1.2,1,1,316,9,1.0,2.0,8,2,673,2016/2017
atletico madrid,primera division,1,spain,in,nico gaitan,28,argentina,benfica lissabon,portugal,AM,midfielder,83,83,benfica lissabon,primeira liga,1,portugal,22.5,27.0,1101,37,1.0,2.27,11,20,3116,8,1.0,1.88,4,3,701,0,0,0,0,0,0,2016/2017
atletico madrid,primera division,1,spain,in,sime vrsaljko,24,croatia,us sassuolo,italy,RB,defender,77,81,us sassuolo,serie a,1,italy,14.4,11.7,1096,36,0.97,1.67,0,4,3151,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
atletico madrid,primera division,1,spain,in,diogo jota,19,portugal,fc pacos de ferreira,portugal,LW,attacker,74,87,fc pacos de ferreira,primeira liga,1,portugal,6.48,2.7,1460,35,1.0,1.51,14,10,3029,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
atletico madrid,primera division,1,spain,in,axel werner,20,argentina,atletico de rafaela,argentina,GK,keeper,55,67,atletico de rafaela,primera division,1,argentina,0.72,0.27,0,9,0.56,0.56,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
atletico madrid,primera division,1,spain,out,borja baston,23,spain,atletico madrid,spain,CF,attacker,74,80,swansea city,premier league,1,england,16.2,4.5,329,39,1.0,1.18,19,4,2685,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
atletico madrid,primera division,1,spain,out,miranda,31,brazil,atletico madrid,spain,CB,defender,85,85,inter mailand,serie a,1,italy,9.63,14.4,0,34,1.0,1.74,1,2,2922,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
atletico madrid,primera division,1,spain,out,leo baptistao,23,brazil,atletico madrid,spain,RW,attacker,78,83,espanyol barcelona,primera division,1,spain,6.3,3.6,727,34,0.94,1.71,6,2,1720,0,0,0,0,0,0,6,0.86,2.5,2,0,307,2016/2017
atletico madrid,primera division,1,spain,out,josuha guilavogui,25,france,atletico madrid,spain,DM,midfielder,79,81,vfl wolfsburg,1 bundesliga,1,germany,2.7,10.8,736,42,1.0,1.52,2,1,3317,9,1.0,2.0,0,1,689,0,0,0,0,0,0,2016/2017
fc villarreal,primera division,1,spain,in,roberto soriano,25,italy,uc sampdoria,italy,CM,midfielder,76,79,uc sampdoria,serie a,1,italy,12.38,12.6,1433,40,1.0,1.08,8,1,3094,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc villarreal,primera division,1,spain,in,nicola sansone,24,italy,us sassuolo,italy,LW,attacker,77,81,us sassuolo,serie a,1,italy,11.7,10.8,333,38,1.0,1.66,7,5,2604,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc villarreal,primera division,1,spain,in,alfred ndiaye,26,senegal,real betis sevilla,spain,DM,midfielder,77,79,real betis sevilla,primera division,1,spain,7.2,3.15,1095,36,0.97,1.17,2,0,3187,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc villarreal,primera division,1,spain,in,cristian espinoza,21,argentina,club atletico huracan,argentina,RW,attacker,68,78,club atletico huracan,primera division,1,argentina,6.48,4.5,0,20,1.0,1.45,3,6,1547,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc villarreal,primera division,1,spain,in,denis cheryshev,25,russia,real madrid,spain,LW,attacker,79,83,real madrid,primera division,1,spain,6.3,9.0,371,14,0.61,1.79,4,1,632,3,0.6,2.33,0,0,38,0,0,0,0,0,0,2016/2017
fc villarreal,primera division,1,spain,in,alvaro gonzalez,26,spain,espanyol barcelona,spain,CB,defender,NA,NA,espanyol barcelona,primera division,1,spain,3.6,3.6,1039,38,1.0,1.21,0,1,3407,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc villarreal,primera division,1,spain,in,alexandre pato,26,brazil,corinthians sao paulo,brazil,CF,attacker,80,81,corinthians sao paulo,campeonato brasileiro serie a,1,brazil,2.7,9.9,160,2,0.2,1.5,1,0,131,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc villarreal,primera division,1,spain,out,eric bailly,22,cote d\'ivoire,fc villarreal,spain,CB,defender,NA,NA,manchester united,premier league,1,england,34.2,7.2,1466,35,0.83,1.69,1,1,2909,0,0,0,0,0,0,7,0.78,2.71,1,0,616,2016/2017
fc villarreal,primera division,1,spain,out,alexandre pato,27,brazil,fc villarreal,spain,CF,attacker,80,81,tianjin songjiang f c ,chinese super league,1,china,16.2,5.4,1250,2,0.2,1.5,1,0,131,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc villarreal,primera division,1,spain,out,samu garcia,25,spain,fc villarreal,spain,RW,attacker,77,79,rubin kazan,premier liga,1,russia,4.5,3.6,1466,26,0.67,1.42,3,5,1399,0,0,0,0,0,0,6,0.67,2.17,0,2,310,2016/2017
fc villarreal,primera division,1,spain,out,denis suarez,22,spain,fc villarreal,spain,LW,attacker,79,86,fc barcelona,primera division,1,spain,2.93,10.8,1097,48,0.89,1.75,5,12,3372,0,0,0,0,0,0,13,1.0,2.08,1,6,966,2016/2017
fc villarreal,primera division,1,spain,out,tomas pina,28,spain,fc villarreal,spain,CM,midfielder,78,78,fc brugge,jupiler pro league,1,belgium,2.7,3.15,732,36,0.78,1.86,1,1,2276,0,0,0,0,0,0,7,0.58,2.0,1,0,464,2016/2017
real betis sevilla,primera division,1,spain,in,antonio sanabria,20,paraguay,as rom,italy,CF,attacker,75,86,as rom,serie a,1,italy,6.75,6.75,1086,30,1.0,1.1,11,1,2272,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
real betis sevilla,primera division,1,spain,in,felipe gutierrez,25,chile,fc twente enschede,netherlands,CM,midfielder,73,76,fc twente enschede,eredivisie,1,netherlands,3.15,3.6,365,32,0.94,1.41,3,3,2566,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
real betis sevilla,primera division,1,spain,in,aissa mandi,24,algeria,stade reims,france,CB,defender,77,80,stade reims,ligue 2,2,france,2.52,4.05,371,33,1.0,1.09,5,1,2950,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
real betis sevilla,primera division,1,spain,in,jonas martin,26,france,hsc montpellier,france,CM,midfielder,75,77,hsc montpellier,ligue 1,1,france,2.34,2.7,0,37,0.97,1.32,4,4,3229,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
real betis sevilla,primera division,1,spain,in,riza durmisi,22,denmark,brondby if,denmark,LB,defender,68,77,brondby if,superligaen,1,denmark,1.8,1.35,736,40,0.98,1.7,1,7,3552,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
real betis sevilla,primera division,1,spain,in,darko brasanac,24,serbia,fk partizan belgrad,serbia,CM,midfielder,NA,NA,fk partizan belgrad,superliga,1,serbia,1.35,2.25,0,40,0.95,2.05,4,4,3307,0,0,0,0,0,0,4,1.0,2.25,0,0,360,2016/2017
real betis sevilla,primera division,1,spain,in,alin tosca,24,romania,steaua bukarest,romania,CB,defender,NA,NA,steaua bukarest,liga 1 meisterrunde,1,romania,0.9,1.62,527,43,0.88,1.77,0,0,3930,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
real betis sevilla,primera division,1,spain,out,alfred ndiaye,26,senegal,real betis sevilla,spain,DM,midfielder,77,79,fc villarreal,primera division,1,spain,7.2,3.15,1095,36,0.97,1.17,2,0,3187,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc sevilla,primera division,1,spain,in,joaquin correa,21,argentina,uc sampdoria,italy,SS,attacker,71,79,uc sampdoria,serie a,1,italy,16.38,5.85,1091,25,0.78,1.0,3,0,1308,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc sevilla,primera division,1,spain,in,franco vazquez,27,argentina,us palermo,italy,AM,midfielder,NA,NA,us palermo,serie a,1,italy,15.12,13.5,0,38,1.0,1.11,8,5,3298,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc sevilla,primera division,1,spain,in,ganso,26,brazil,fc sao paulo,brazil,AM,midfielder,78,78,fc sao paulo,campeonato brasileiro serie a,1,brazil,8.55,9.0,426,18,0.95,1.67,3,5,1422,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc sevilla,primera division,1,spain,in,wissam ben yedder,25,france,fc toulouse,france,CF,attacker,78,80,fc toulouse,ligue 1,1,france,8.55,8.1,0,41,0.93,1.24,23,6,3348,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc sevilla,primera division,1,spain,in,hiroshi kiyotake,26,japan,hannover 96,germany,AM,midfielder,77,79,hannover 96,2 bundesliga,2,germany,5.85,4.05,736,22,1.0,0.95,5,6,1782,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc sevilla,primera division,1,spain,in,walter montoya,23,argentina,club atletico rosario central,argentina,RW,attacker,64,72,club atletico rosario central,primera division,1,argentina,4.95,2.16,0,20,0.95,1.9,1,3,1277,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc sevilla,primera division,1,spain,in,clement lenglet,21,france,as nancy lorraine,france,CB,defender,71,81,as nancy lorraine,ligue 1,1,france,4.86,2.25,546,35,0.97,2.09,2,1,3096,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc sevilla,primera division,1,spain,in,gabriel mercado,29,argentina,club atletico river plate,argentina,CB,defender,73,73,club atletico river plate,primera division,1,argentina,2.25,4.05,518,20,0.95,1.6,0,3,1726,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc sevilla,primera division,1,spain,in,giorgi aburjania,21,georgia,gimnastic de tarragona,spain,CM,midfielder,69,80,gimnastic de tarragona,segunda division,2,spain,1.62,0.9,704,28,0.8,2.18,2,2,1949,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc sevilla,primera division,1,spain,in,pablo sarabia,24,spain,fc getafe,spain,RW,attacker,77,82,fc getafe,segunda division,2,spain,0.9,4.5,1101,32,0.91,1.13,7,6,2553,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc sevilla,primera division,1,spain,out,kevin gameiro,29,france,fc sevilla,spain,CF,attacker,79,79,atletico madrid,primera division,1,spain,27.0,18.0,0,52,1.0,1.58,29,7,3572,5,1.0,1.2,1,1,316,9,1.0,2.0,8,2,673,2016/2017
fc sevilla,primera division,1,spain,out,grzegorz krychowiak,26,poland,fc sevilla,spain,DM,midfielder,82,84,fc paris saint germain,ligue 1,1,france,24.75,27.0,1098,42,0.95,1.4,1,5,3655,6,1.0,1.0,0,1,540,6,1.0,2.33,0,2,508,2016/2017
fc sevilla,primera division,1,spain,out,ciro immobile,26,italy,fc sevilla,spain,CF,attacker,79,81,lazio rom,serie a,1,italy,8.51,9.0,1439,29,0.83,1.21,9,5,1673,3,0.75,1.0,0,0,69,0,0,0,0,0,0,2016/2017
fc sevilla,primera division,1,spain,out,timothee kolodziejczak,25,france,fc sevilla,spain,CB,defender,74,80,borussia monchengladbach,1 bundesliga,1,germany,6.75,6.3,181,50,0.85,1.62,1,0,4045,6,1.0,1.0,0,0,507,7,0.88,2.0,1,0,582,2016/2017
fc sevilla,primera division,1,spain,out,fernando llorente,31,spain,fc sevilla,spain,CF,attacker,80,80,swansea city,premier league,1,england,5.31,5.4,700,38,0.67,1.53,7,5,1695,3,0.6,1.0,1,1,155,4,0.44,1.75,2,0,188,2016/2017
fc sevilla,primera division,1,spain,out,hiroshi kiyotake,27,japan,fc sevilla,spain,AM,midfielder,77,79,cerezo osaka,j league division 1,1,japan,4.59,4.5,1248,22,1.0,0.95,5,6,1782,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
fc sevilla,primera division,1,spain,out,coke,29,spain,fc sevilla,spain,RB,defender,80,80,fc schalke 04,1 bundesliga,1,germany,3.6,3.6,0,42,0.75,1.4,5,3,3446,6,1.0,1.0,0,1,492,7,1.0,2.14,2,1,488,2016/2017
fc sevilla,primera division,1,spain,out,diogo figueiras,25,portugal,fc sevilla,spain,RB,defender,77,81,olympiakos piraus,super league,1,greece,1.35,2.7,371,14,0.5,0.71,1,0,924,0,0,0,0,0,0,1,0.5,0,0,0,9,2016/2017
deportivo alaves,primera division,1,spain,in,daniel torres,26,colombia,independiente medellin,colombia,DM,midfielder,76,78,independiente medellin,liga postobon ii,1,colombia,2.86,2.7,0,5,1.0,1.2,1,0,450,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
deportivo alaves,primera division,1,spain,in,aleksandar katai,25,serbia,roter stern belgrad,serbia,LW,attacker,NA,NA,roter stern belgrad,superliga,1,serbia,1.8,2.48,309,36,1.0,2.47,23,10,2927,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
deportivo alaves,primera division,1,spain,in,alexis ruano,30,spain,besiktas istanbul,turkey,CB,defender,NA,NA,besiktas istanbul,super lig,1,turkey,0.36,0.9,707,28,0.8,1.25,2,0,2464,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
cd leganes,primera division,1,spain,in,gabriel,22,brazil,juventus turin,italy,CM,midfielder,74,80,juventus turin,serie a,1,italy,2.25,1.08,0,40,1.0,1.8,8,4,3200,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
cd leganes,primera division,1,spain,in,mamadou kone,24,cote d\'ivoire,racing santander,spain,CF,attacker,NA,NA,racing santander,segunda division b grupo i,3,spain,1.08,0.54,680,35,1.0,1.43,6,3,2104,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
cd leganes,primera division,1,spain,in,diego rico,23,spain,real saragossa,spain,LB,defender,69,76,real saragossa,segunda division,2,spain,0.9,0.72,688,40,1.0,1.58,1,3,3524,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
