club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
fc everton,premier league,1,england,in,matty kennedy,17,northern ireland,kilmarnock fc,scotland,LW,attacker,NA,NA,kilmarnock fc,scottish premiership,1,scotland,0.225,0.135,0,11,0.52,0.91,0,2,272,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc everton,premier league,1,england,out,jack rodwell,21,england,fc everton,england,DM,midfielder,76,85,manchester city,premier league,1,england,13.5,13.5,693,19,0.95,1.11,2,2,1343,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc everton,premier league,1,england,out,joseph yobo,31,nigeria,fc everton,england,CB,defender,74,74,fenerbahce istanbul,super lig,1,turkey,2.25,7.65,701,44,1.0,2.0,1,0,3930,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc everton,premier league,1,england,out,tim cahill,32,australia,fc everton,england,AM,midfielder,78,78,new york red bulls,major league soccer,1,united states,1.13,4.5,0,55,0.98,1.51,4,7,4150,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc liverpool,premier league,1,england,in,joe allen,22,wales,swansea city,england,CM,midfielder,73,83,swansea city,premier league,1,england,17.1,3.6,1060,39,1.0,1.21,4,4,3018,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc liverpool,premier league,1,england,in,daniel sturridge,23,england,fc chelsea,england,CF,attacker,80,84,fc chelsea,premier league,1,england,13.5,14.4,183,43,0.81,1.77,13,6,3102,7,0.58,1.86,0,1,459,0,0,0,0,0,0,2012/2013
fc liverpool,premier league,1,england,in,fabio borini,21,italy,as rom,italy,LW,attacker,75,84,as rom,serie a,1,italy,11.97,8.1,0,26,0.87,1.19,10,0,1744,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc liverpool,premier league,1,england,in,philippe coutinho,20,brazil,inter mailand,italy,AM,midfielder,74,87,inter mailand,serie a,1,italy,11.7,8.1,885,24,0.86,1.13,6,2,1505,3,0.75,0.33,0,0,79,0,0,0,0,0,0,2012/2013
fc liverpool,premier league,1,england,in,oussama assaidi,24,morocco,sc heerenveen,netherlands,LW,attacker,77,82,sc heerenveen,eredivisie,1,netherlands,3.6,6.3,0,29,1.0,1.66,10,8,2213,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc liverpool,premier league,1,england,in,samed yesil,18,germany,bayer 04 leverkusen,germany,CF,attacker,61,81,bayer 04 leverkusen,1 bundesliga,1,germany,1.17,0.54,0,24,0.89,2.17,19,5,1870,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc liverpool,premier league,1,england,out,charlie adam,26,scotland,fc liverpool,england,CM,midfielder,80,82,stoke city,premier league,1,england,5.58,7.2,0,35,0.9,1.66,2,10,2665,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc liverpool,premier league,1,england,out,alberto aquilani,28,italy,fc liverpool,england,CM,midfielder,80,84,ac florenz,serie a,1,italy,1.8,8.1,337,31,0.89,1.94,1,7,1791,7,0.88,1.14,0,1,329,0,0,0,0,0,0,2012/2013
fc liverpool,premier league,1,england,out,dirk kuyt,31,netherlands,fc liverpool,england,RW,attacker,78,78,fenerbahce istanbul,super lig,1,turkey,0.9,4.05,0,44,0.86,1.59,5,2,2382,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
tottenham hotspur,premier league,1,england,in,mousa dembele,25,belgium,fc fulham,england,CM,midfielder,76,82,fc fulham,premier league,1,england,17.1,11.7,0,45,1.0,1.31,2,4,3487,0,0,0,0,0,0,6,1.0,0.83,0,1,387,2012/2013
tottenham hotspur,premier league,1,england,in,hugo lloris,25,france,olympique lyon,france,GK,keeper,86,91,olympique lyon,ligue 1,1,france,11.34,17.1,309,53,0.98,1.72,0,2,4844,8,1.0,1.38,0,1,750,0,0,0,0,0,0,2012/2013
tottenham hotspur,premier league,1,england,in,jan vertonghen,25,belgium,ajax amsterdam,netherlands,CB,defender,79,84,ajax amsterdam,eredivisie,1,netherlands,11.25,13.5,359,42,1.0,2.07,10,3,3780,6,1.0,1.33,0,0,540,2,1.0,1.5,0,0,180,2012/2013
tottenham hotspur,premier league,1,england,in,gylfi sigurdsson,22,iceland,tsg 1899 hoffenheim,germany,AM,midfielder,75,81,tsg 1899 hoffenheim,1 bundesliga,1,germany,9.0,7.65,732,26,0.81,1.31,7,6,2106,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
tottenham hotspur,premier league,1,england,in,clint dempsey,29,united states,fc fulham,england,SS,attacker,80,81,fc fulham,premier league,1,england,6.75,13.5,0,46,1.0,1.5,23,8,4098,0,0,0,0,0,0,6,1.0,1.83,3,1,513,2012/2013
tottenham hotspur,premier league,1,england,in,emmanuel adebayor,28,togo,manchester city,england,CF,attacker,82,84,manchester city,premier league,1,england,5.76,22.5,684,37,1.0,2.08,18,12,3147,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
tottenham hotspur,premier league,1,england,in,zeki fryers,20,england,standard luttich,belgium,LB,defender,56,74,standard luttich,jupiler pro league,1,belgium,3.15,0.45,547,26,0.87,2.42,1,2,2068,1,1.0,3.0,0,0,1,0,0,0,0,0,0,2012/2013
tottenham hotspur,premier league,1,england,in,lewis holtby,22,germany,fc schalke 04,germany,AM,midfielder,78,84,fc schalke 04,1 bundesliga,1,germany,1.58,9.9,157,41,0.98,1.9,9,5,2981,0,0,0,0,0,0,11,1.0,1.64,1,1,805,2012/2013
tottenham hotspur,premier league,1,england,out,luka modric,26,croatia,tottenham hotspur,england,CM,midfielder,86,89,real madrid,primera division,1,spain,31.5,41.4,0,41,0.95,1.83,5,7,3548,0,0,0,0,0,0,2,0.67,1.5,1,0,107,2012/2013
tottenham hotspur,premier league,1,england,out,rafael van der vaart,29,netherlands,tottenham hotspur,england,AM,midfielder,86,87,hamburger sv,1 bundesliga,1,germany,11.7,22.05,674,39,0.95,1.82,13,8,2787,0,0,0,0,0,0,1,0.5,3.0,1,0,59,2012/2013
tottenham hotspur,premier league,1,england,out,niko kranjcar,27,croatia,tottenham hotspur,england,AM,midfielder,78,82,dynamo kiew,premier liga,1,ukraine,6.3,6.75,0,18,0.62,1.89,1,1,1047,0,0,0,0,0,0,3,1.0,2.33,0,0,209,2012/2013
tottenham hotspur,premier league,1,england,out,vedran corluka,26,croatia,tottenham hotspur,england,CB,defender,76,80,lokomotiv moskau,premier liga,1,russia,6.3,6.75,736,16,0.7,1.5,0,2,1302,1,1.0,0,0,1,90,4,0.8,1.25,0,0,360,2012/2013
tottenham hotspur,premier league,1,england,out,steven pienaar,30,south africa,tottenham hotspur,england,LW,attacker,77,77,fc everton,premier league,1,england,5.18,6.3,1070,21,0.7,1.71,5,7,1599,0,0,0,0,0,0,3,1.0,1.0,1,0,247,2012/2013
tottenham hotspur,premier league,1,england,out,sebastien bassong,26,cameroon,tottenham hotspur,england,CB,defender,75,79,norwich city,premier league,1,england,2.7,4.05,684,22,0.54,1.09,0,0,1658,0,0,0,0,0,0,6,0.86,1.33,0,0,540,2012/2013
tottenham hotspur,premier league,1,england,out,giovani dos santos,23,mexico,tottenham hotspur,england,SS,attacker,76,84,rcd mallorca,primera division,1,spain,0.9,4.5,309,13,0.52,2.0,2,3,572,0,0,0,0,0,0,4,1.0,2.5,1,2,335,2012/2013
tottenham hotspur,premier league,1,england,out,david button,23,england,tottenham hotspur,england,GK,keeper,63,68,charlton athletic,championship,2,england,0.567,-,0,19,0.95,0.74,0,0,1710,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc southampton,premier league,1,england,in,gaston ramirez,21,uruguay,fc bologna,italy,AM,midfielder,76,87,fc bologna,serie a,1,italy,13.68,12.15,0,33,1.0,1.42,8,5,2305,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc southampton,premier league,1,england,in,jay rodriguez,22,england,fc burnley,england,CF,attacker,71,77,fc burnley,championship,2,england,7.79,4.5,0,42,1.0,1.38,21,6,3695,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc southampton,premier league,1,england,in,emmanuel mayuka,21,zambia,bsc young boys,switzerland,CF,attacker,73,83,bsc young boys,raiffeisen super league,1,switzerland,3.6,5.4,1041,33,1.0,1.42,13,7,2551,0,0,0,0,0,0,2,1.0,1.0,1,0,118,2012/2013
fc southampton,premier league,1,england,in,vegard forren,24,norway,molde fk,norway,CB,defender,68,77,molde fk,tippeligaen,1,norway,3.15,2.25,0,33,0.97,2.15,1,1,2950,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc southampton,premier league,1,england,in,nathaniel clyne,21,england,crystal palace,england,RB,defender,72,84,crystal palace,championship,2,england,2.88,1.8,0,31,0.97,1.29,0,1,2850,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc southampton,premier league,NA,england,in,paulo gazzaniga,20,argentina,fc gillingham,england,GK,keeper,54,61,fc gillingham,league two,1,england,2.84,-,351,22,0.45,1.36,0,0,1934,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc southampton,premier league,1,england,in,maya yoshida,24,japan,vvv venlo,netherlands,CB,defender,65,70,vvv venlo,eredivisie,1,netherlands,2.52,1.13,310,37,1.0,1.05,5,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc southampton,premier league,1,england,in,steven davis,27,northern ireland,glasgow rangers,scotland,CM,midfielder,75,76,glasgow rangers,scottish league two,4,scotland,0.9,4.5,0,39,1.0,1.92,5,14,3428,0,0,0,0,0,0,2,1.0,0.5,0,0,180,2012/2013
manchester city,premier league,1,england,in,javi garcia,25,spain,benfica lissabon,portugal,DM,midfielder,80,83,benfica lissabon,primeira liga,1,portugal,18.18,13.5,0,39,0.91,2.23,2,1,3219,8,1.0,1.75,1,0,711,0,0,0,0,0,0,2012/2013
manchester city,premier league,1,england,in,matija nastasic,19,serbia,ac florenz,italy,CB,defender,72,88,ac florenz,serie a,1,italy,13.68,4.95,0,27,0.71,1.41,2,0,2130,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
manchester city,premier league,1,england,in,jack rodwell,21,england,fc everton,england,DM,midfielder,76,85,fc everton,premier league,1,england,13.5,13.5,693,19,0.95,1.11,2,2,1343,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
manchester city,premier league,1,england,in,scott sinclair,23,england,swansea city,england,LW,attacker,73,84,swansea city,premier league,1,england,7.02,7.2,0,40,1.0,1.25,8,5,3145,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
manchester city,premier league,1,england,in,maicon,31,brazil,inter mailand,italy,RB,defender,85,85,inter mailand,serie a,1,italy,3.38,13.05,0,29,1.0,1.59,3,5,2542,3,1.0,2.0,0,0,225,0,0,0,0,0,0,2012/2013
manchester city,premier league,1,england,out,mario balotelli,22,italy,manchester city,england,CF,attacker,83,88,ac mailand,serie a,1,italy,18.0,21.6,0,32,0.82,2.09,17,2,1881,3,1.0,2.0,2,1,181,3,0.75,2.0,1,0,187,2012/2013
manchester city,premier league,1,england,out,adam johnson,25,england,manchester city,england,RW,attacker,80,85,afc sunderland,premier league,1,england,11.34,9.45,0,38,0.84,2.13,7,8,1597,5,1.0,2.0,0,0,90,1,0.5,3.0,0,0,45,2012/2013
manchester city,premier league,1,england,out,emmanuel adebayor,28,togo,manchester city,england,CF,attacker,82,84,tottenham hotspur,premier league,1,england,5.76,22.5,684,37,1.0,2.08,18,12,3147,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
manchester city,premier league,1,england,out,nigel de jong,27,netherlands,manchester city,england,DM,midfielder,81,83,ac mailand,serie a,1,italy,3.15,11.7,0,36,0.78,2.06,1,0,2163,5,1.0,1.8,0,0,269,4,1.0,2.25,0,0,314,2012/2013
manchester city,premier league,1,england,out,vladimir weiss,22,slovakia,manchester city,england,LW,attacker,76,79,delfino pescara 1936,serie a,1,italy,1.62,3.15,338,33,0.82,1.12,4,5,2146,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
afc sunderland,premier league,1,england,in,steven fletcher,25,scotland,wolverhampton wanderers,england,CF,attacker,77,81,wolverhampton wanderers,championship,2,england,13.68,5.4,0,35,0.97,0.63,12,3,2457,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
afc sunderland,premier league,1,england,in,adam johnson,25,england,manchester city,england,RW,attacker,80,85,manchester city,premier league,1,england,11.34,9.45,0,38,0.84,2.13,7,8,1597,5,1.0,2.0,0,0,90,1,0.5,3.0,0,0,45,2012/2013
afc sunderland,premier league,1,england,in,danny graham,27,england,swansea city,england,CF,attacker,74,78,swansea city,premier league,1,england,5.22,3.6,884,39,1.0,1.21,14,4,3053,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
afc sunderland,premier league,1,england,in,alfred ndiaye,22,senegal,bursaspor,turkey,DM,midfielder,NA,NA,bursaspor,super lig,1,turkey,4.23,3.42,541,45,1.0,1.56,4,2,3748,0,0,0,0,0,0,2,1.0,0.5,0,0,180,2012/2013
afc sunderland,premier league,1,england,out,asamoah gyan,26,ghana,afc sunderland,england,CF,attacker,81,85,al ain fc,uae arabian gulf league,1,united arab emirates,6.75,10.8,730,4,1.0,0.5,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
afc sunderland,premier league,1,england,out,kieran richardson,27,england,afc sunderland,england,LB,defender,76,79,fc fulham,premier league,1,england,2.25,4.5,0,34,0.97,1.26,3,3,2786,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
afc sunderland,premier league,1,england,out,michael turner,28,england,afc sunderland,england,CB,defender,74,76,norwich city,premier league,1,england,1.71,4.05,0,31,0.86,1.23,0,1,2695,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
afc sunderland,premier league,1,england,out,david meyler,23,ireland,afc sunderland,england,CM,midfielder,68,76,hull city,championship,2,england,1.62,0.675,0,16,0.39,2.19,1,1,743,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
afc sunderland,premier league,1,england,out,fraizer campbell,25,england,afc sunderland,england,CF,attacker,72,78,cardiff city,championship,2,england,0.698,3.15,0,19,0.9,1.42,3,3,1013,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
afc sunderland,premier league,1,england,out,cristian riveros,29,paraguay,afc sunderland,england,DM,midfielder,NA,NA,kayserispor,super lig,1,turkey,0.27,3.15,0,36,1.0,1.31,2,1,3182,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
west ham united,premier league,1,england,in,matt jarvis,26,england,wolverhampton wanderers,england,LW,attacker,77,79,wolverhampton wanderers,championship,2,england,8.55,7.2,0,39,1.0,0.72,8,6,2839,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
west ham united,premier league,1,england,in,modibo maiga,24,mali,fc sochaux montbeliard,france,CF,attacker,76,80,fc sochaux montbeliard,ligue 1,1,france,5.4,4.5,0,25,0.96,0.92,9,2,1792,0,0,0,0,0,0,1,1.0,0,0,0,90,2012/2013
west ham united,premier league,1,england,in,james collins,28,wales,aston villa,england,CB,defender,75,77,aston villa,premier league,1,england,2.88,4.5,0,34,0.94,1.15,1,0,2944,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
west ham united,premier league,1,england,in,alou diarra,31,france,olympique marseille,france,DM,midfielder,78,78,olympique marseille,ligue 1,1,france,2.25,4.5,695,50,0.94,1.48,2,1,3755,9,1.0,1.44,0,0,791,0,0,0,0,0,0,2012/2013
west ham united,premier league,NA,england,in,stephen henderson,24,ireland,fc portsmouth,england,GK,keeper,65,73,fc portsmouth,league one,1,england,0.671,0.675,736,27,0.64,1.0,0,0,2430,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
west ham united,premier league,1,england,in,raphael spiegel,19,switzerland,grasshopper club zurich,switzerland,GK,keeper,NA,NA,grasshopper club zurich,raiffeisen super league,1,switzerland,0.36,0.18,0,17,0.59,0.76,0,0,1530,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
west ham united,premier league,1,england,out,nicky maynard,25,england,west ham united,england,CF,attacker,74,78,cardiff city,championship,2,england,2.84,3.15,0,44,0.9,1.27,11,4,3065,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
west ham united,premier league,1,england,out,sam baldock,23,england,west ham united,england,CF,attacker,69,79,bristol city,championship,2,england,1.71,1.35,1049,30,0.73,1.73,11,3,1711,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
aston villa,premier league,1,england,in,christian benteke,21,belgium,krc genk,belgium,CF,attacker,68,74,krc genk,jupiler pro league,1,belgium,7.92,2.7,0,42,0.98,1.57,16,11,2585,0,0,0,0,0,0,2,1.0,3.0,0,0,155,2012/2013
aston villa,premier league,1,england,in,ron vlaar,27,netherlands,feyenoord rotterdam,netherlands,CB,defender,74,76,feyenoord rotterdam,eredivisie,1,netherlands,3.42,5.4,0,36,1.0,2.03,1,2,3220,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
aston villa,premier league,NA,england,in,matthew lowton,23,england,sheffield united,england,RB,defender,63,69,sheffield united,league one,1,england,3.38,0.18,0,55,1.0,1.98,6,4,4929,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
aston villa,premier league,1,england,in,joe bennett,22,england,fc middlesbrough,england,LB,defender,66,76,fc middlesbrough,championship,2,england,2.84,1.13,0,45,0.96,1.62,1,4,3959,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
aston villa,premier league,1,england,in,karim el ahmadi,27,morocco,feyenoord rotterdam,netherlands,DM,midfielder,74,76,feyenoord rotterdam,eredivisie,1,netherlands,2.52,3.38,369,33,1.0,2.03,3,5,2827,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
aston villa,premier league,NA,england,in,ashley westwood,22,england,crewe alexandra,england,DM,midfielder,60,64,crewe alexandra,league one,1,england,2.25,-,0,47,0.96,1.53,3,9,4018,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
aston villa,premier league,NA,england,in,yacouba sylla,22,mali,clermont foot auvergne 63,france,DM,midfielder,NA,NA,clermont foot auvergne 63,ligue 2,1,france,2.16,0.72,0,26,1.0,1.27,0,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
aston villa,premier league,NA,england,in,jordan bowery,21,england,fc chesterfield,england,CF,attacker,54,59,fc chesterfield,league two,1,england,0.567,0.068,0,48,0.91,1.08,12,4,2775,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
aston villa,premier league,1,england,out,james collins,28,wales,aston villa,england,CB,defender,75,77,west ham united,premier league,1,england,2.88,4.5,0,34,0.94,1.15,1,0,2944,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc chelsea,premier league,1,england,in,eden hazard,21,belgium,osc lille,france,LW,attacker,85,89,osc lille,ligue 1,1,france,31.5,29.7,736,49,1.0,1.76,22,22,4193,6,1.0,1.0,0,2,540,0,0,0,0,0,0,2012/2013
fc chelsea,premier league,1,england,in,oscar,20,brazil,sc internacional porto alegre,brazil,AM,midfielder,77,85,sc internacional porto alegre,campeonato brasileiro serie a,1,brazil,28.8,18.0,0,11,1.0,1.82,2,6,982,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc chelsea,premier league,1,england,in,victor moses,21,nigeria,wigan athletic,england,RM,midfielder,72,81,wigan athletic,premier league,1,england,10.35,5.85,0,39,0.97,1.1,6,6,3229,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc chelsea,premier league,1,england,in,cesar azpilicueta,22,spain,olympique marseille,france,RB,defender,75,82,olympique marseille,ligue 1,1,france,7.92,6.75,0,44,0.85,1.55,1,4,3821,8,0.8,1.5,0,0,710,0,0,0,0,0,0,2012/2013
fc chelsea,premier league,1,england,in,demba ba,27,senegal,newcastle united,england,CF,attacker,82,85,newcastle united,premier league,1,england,7.65,13.5,546,36,0.97,1.64,16,4,2914,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc chelsea,premier league,1,england,in,marko marin,23,germany,sv werder bremen,germany,AM,midfielder,78,83,sv werder bremen,1 bundesliga,1,germany,7.2,11.7,371,22,0.88,1.32,1,5,1434,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc chelsea,premier league,1,england,in,wallace oliveira,18,brazil,fluminense football club,brazil,RB,defender,NA,NA,fluminense football club,campeonato brasileiro serie a,1,brazil,4.86,1.8,0,18,0.62,2.06,1,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc chelsea,premier league,NA,england,in,thorgan hazard,19,belgium,rc lens,france,LW,attacker,56,74,rc lens,ligue 2,1,france,0.45,0.45,712,15,0.94,1.0,0,1,665,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc chelsea,premier league,1,england,out,daniel sturridge,23,england,fc chelsea,england,CF,attacker,80,84,fc liverpool,premier league,1,england,13.5,14.4,183,43,0.81,1.77,13,6,3102,7,0.58,1.86,0,1,459,0,0,0,0,0,0,2012/2013
fc chelsea,premier league,1,england,out,raul meireles,29,portugal,fc chelsea,england,CM,midfielder,81,84,fenerbahce istanbul,super lig,1,turkey,9.0,13.5,1036,48,0.89,1.81,6,7,3229,11,1.0,1.91,2,1,778,0,0,0,0,0,0,2012/2013
newcastle united,premier league,1,england,in,vurnon anita,23,netherlands,ajax amsterdam,netherlands,DM,midfielder,72,77,ajax amsterdam,eredivisie,1,netherlands,7.65,5.4,689,44,0.98,1.98,2,2,3507,6,1.0,1.33,0,0,470,2,1.0,1.5,0,0,180,2012/2013
newcastle united,premier league,1,england,in,mapou yanga mbiwa,23,france,hsc montpellier,france,CB,defender,78,84,hsc montpellier,ligue 1,1,france,7.2,8.1,0,38,1.0,2.0,1,1,3440,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
newcastle united,premier league,1,england,in,mathieu debuchy,27,france,osc lille,france,RB,defender,78,80,osc lille,ligue 1,1,france,5.58,13.5,0,43,0.98,1.79,5,1,3857,6,1.0,1.0,0,0,540,0,0,0,0,0,0,2012/2013
newcastle united,premier league,1,england,in,massadio haidara,20,mali,as nancy lorraine,france,LB,defender,NA,NA,as nancy lorraine,ligue 1,1,france,2.25,1.8,0,20,0.77,1.35,0,1,1752,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
newcastle united,premier league,1,england,in,yoan gouffran,26,france,fc girondins bordeaux,france,LW,attacker,74,78,fc girondins bordeaux,ligue 1,1,france,1.8,6.75,0,37,0.97,1.62,14,3,2874,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
newcastle united,premier league,1,england,in,moussa sissoko,23,france,fc toulouse,france,CM,midfielder,76,83,fc toulouse,ligue 1,1,france,1.8,9.0,0,37,1.0,1.41,2,3,3066,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
newcastle united,premier league,NA,england,in,gael bigirimana,18,burundi,coventry city,england,CM,midfielder,60,76,coventry city,league one,1,england,1.13,0.675,0,28,0.9,0.86,0,0,1741,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
newcastle united,premier league,1,england,in,kevin mbabu,17,switzerland,servette fc,switzerland,RB,defender,NA,NA,servette fc,raiffeisen super league,1,switzerland,0.9,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
newcastle united,premier league,1,england,in,curtis good,19,australia,melbourne heart fc,australia,CB,defender,59,65,melbourne heart fc,a league,1,australia,0.464,0.18,0,25,1.0,1.2,1,0,1820,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
newcastle united,premier league,1,england,out,demba ba,27,senegal,newcastle united,england,CF,attacker,82,85,fc chelsea,premier league,1,england,7.65,13.5,546,36,0.97,1.64,16,4,2914,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
newcastle united,premier league,1,england,out,leon best,25,ireland,newcastle united,england,CF,attacker,73,78,blackburn rovers,championship,2,england,3.42,2.7,0,21,0.75,2.1,4,4,1492,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
