club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
cf belenenses lissabon,primeira liga,1,portugal,out,edgar ie,23,portugal,cf belenenses lissabon,portugal,CB,defender,68,75,osc lille,ligue 1,1,france,3.15,0.45,1096,26,0.76,1.27,0,0,2111,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
cf belenenses lissabon,primeira liga,1,portugal,out,ruben pinto,25,portugal,cf belenenses lissabon,portugal,DM,midfielder,NA,NA,zska sofia,a grupa championship group,NA,bulgaria,0.27,1.8,736,29,0.97,1.69,2,1,2301,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
benfica lissabon,primeira liga,1,portugal,in,filip krovinovic,21,croatia,rio ave fc,portugal,AM,midfielder,75,84,rio ave fc,primeira liga,1,portugal,3.15,1.8,736,33,0.85,1.45,5,3,1973,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
benfica lissabon,primeira liga,1,portugal,in,mile svilar,18,belgium,rsc anderlecht,belgium,GK,keeper,63,83,rsc anderlecht,jupiler pro league,1,belgium,2.25,0.315,677,2,0.33,0.5,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
benfica lissabon,primeira liga,1,portugal,in,martin chrien,21,slovakia,fc viktoria pilsen,czech republic,CM,midfielder,NA,NA,fc viktoria pilsen,gambrinus liga,1,czech republic,0.9,0.45,736,22,0.81,1.59,6,4,1612,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
benfica lissabon,primeira liga,1,portugal,in,joao amaral,25,portugal,vitoria setubal fc,portugal,RW,attacker,70,71,vitoria setubal fc,primeira liga,1,portugal,0.54,0.9,736,36,0.95,1.06,5,2,2522,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
benfica lissabon,primeira liga,1,portugal,in,mato milos,24,croatia,nk istra 1961,croatia,RB,defender,NA,NA,nk istra 1961,1 hnl,1,croatia,0.36,0.36,304,25,1.0,1.16,0,1,2167,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
benfica lissabon,primeira liga,1,portugal,in,pedro rebocho,22,portugal,moreirense fc,portugal,LB,defender,69,78,moreirense fc,primeira liga,1,portugal,0.135,1.35,736,34,0.97,1.15,0,6,3006,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
benfica lissabon,primeira liga,1,portugal,in,bruno varela,22,portugal,vitoria setubal fc,portugal,GK,keeper,74,82,vitoria setubal fc,primeira liga,1,portugal,0.09,2.25,1466,30,0.86,1.13,0,0,2655,0,0,0,0,0,0,0,0,0,0,0,0,2017/2018
benfica lissabon,primeira liga,1,portugal,out,ederson,23,brazil,benfica lissabon,portugal,GK,keeper,82,87,manchester city,premier league,1,england,36.0,19.8,2196,40,0.82,2.28,0,0,3552,7,0.88,1.57,0,0,630,0,0,0,0,0,0,2017/2018
