club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
fc bayern munchen,1 bundesliga,1,germany,in,medhi benatia,27,morocco,as rom,italy,CB,defender,85,87,as rom,serie a,1,italy,25.2,25.2,1408,37.0,1.0,2.19,5.0,0,3131,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc bayern munchen,1 bundesliga,1,germany,in,juan bernat,21,spain,fc valencia,spain,LB,defender,NA,NA,fc valencia,primera division,1,spain,9.0,3.6,364,49.0,0.94,1.61,2.0,4.0,3807,0,0,0,0,0,0,13.0,1.0,2.15,1.0,2.0,1018,2014/2015
fc bayern munchen,1 bundesliga,1,germany,in,xabi alonso,32,spain,real madrid,spain,DM,midfielder,85,85,real madrid,primera division,1,spain,8.1,7.2,676,42.0,0.98,2.43,0,3.0,3153,9.0,1.0,2.44,0,1.0,657,0,0,0,0,0,0,2014/2015
fc bayern munchen,1 bundesliga,1,germany,in,pepe reina,31,spain,fc liverpool,england,GK,keeper,NA,NA,fc liverpool,premier league,1,england,2.7,8.1,697,43.0,0.9,1.93,0,1.0,3723,5.0,1.0,1.8,0,0,450,4.0,1.0,1.25,0,0,314,2014/2015
fc bayern munchen,1 bundesliga,1,germany,in,sinan kurt,18,germany,borussia monchengladbach ii,germany,LW,attacker,NA,NA,borussia monchengladbach ii,regionalliga west,4,germany,2.7,0.09,1039,25.0,0.96,1.48,16.0,3.0,2031,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc bayern munchen,1 bundesliga,1,germany,in,ivan lucic,19,austria,sv ried,austria,GK,keeper,53,75,sv ried,bundesliga,1,austria,0.36,0.09,371,2.0,0.33,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
fc bayern munchen,1 bundesliga,1,germany,out,toni kroos,24,germany,fc bayern munchen,germany,CM,midfielder,84,88,real madrid,primera division,1,spain,22.5,37.8,354,51.0,0.94,2.49,4.0,9.0,3931,12.0,1.0,1.92,1.0,2.0,986,0,0,0,0,0,0,2014/2015
fc bayern munchen,1 bundesliga,1,germany,out,mario mandzukic,28,croatia,fc bayern munchen,germany,CF,attacker,83,83,atletico madrid,primera division,1,spain,19.8,27.0,750,48.0,0.92,2.42,26.0,10.0,3314,10.0,0.91,1.7,3.0,3.0,651,0,0,0,0,0,0,2014/2015
fc bayern munchen,1 bundesliga,1,germany,out,diego contento,24,germany,fc bayern munchen,germany,LB,defender,72,76,fc girondins bordeaux,ligue 1,1,france,0.9,1.8,0,13.0,0.35,2.69,0,1.0,869,2.0,0.33,3.0,0,0,180,0,0,0,0,0,0,2014/2015
fc bayern munchen,1 bundesliga,1,germany,out,alessandro schopf,20,austria,fc bayern munchen,germany,RM,midfielder,62,75,1 fc nurnberg,2 bundesliga,2,germany,0.36,0.36,736,36.0,0.97,2.11,11.0,4.0,3077,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
