club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
fc paris saint germain,ligue 1,1,france,out,cristian rodriguez,22,uruguay,fc paris saint germain,france,CM,midfielder,78,82,fc porto,primeira liga,1,portugal,6.3,3.15,0,35,1.03,1.49,6,5,2862,5,1,0.8,0,0,443,0,0,0,0,0,0,2008/2009
olympique lyon,ligue 1,1,france,out,sebastien squillaci,27,france,olympique lyon,france,CB,defender,81,84,fc sevilla,primera division,1,spain,5.85,13.5,0,48,0.94,1.98,0,1,4201,8,1,1.38,0,0,720,0,0,0,0,0,0,2008/2009
fc girondins bordeaux,ligue 1,1,france,in,yoan gouffran,22,france,sm caen,france,LW,attacker,70,83,sm caen,ligue 1,1,france,5.85,5.4,0,37,1,1.32,11,6,3074,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
sm caen,ligue 1,1,france,out,yoan gouffran,22,france,sm caen,france,LW,attacker,70,83,fc girondins bordeaux,ligue 1,1,france,5.85,5.4,0,37,1,1.32,11,6,3074,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
olympique marseille,ligue 1,1,france,in,brandao,28,brazil,shakhtar donetsk,ukraine,CF,attacker,NA,NA,shakhtar donetsk,premier liga,1,ukraine,5.4,4.5,0,39,0.97,2.18,19,3,2721,6,1,1,2,0,520,0,0,0,0,0,0,2008/2009
as nancy lorraine,ligue 1,1,france,out,sebastien puygrenier,26,france,as nancy lorraine,france,CB,defender,NA,NA,zenit st petersburg,premier liga,1,russia,5.4,6.75,0,46,0.92,1.65,5,1,3901,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
olympique lyon,ligue 1,1,france,out,milan baros,26,czech republic,olympique lyon,france,CF,attacker,77,84,galatasaray istanbul,super lig,1,turkey,4.95,4.05,0,34,0.83,1.71,3,8,1734,3,0.75,1,0,0,94,0,0,0,0,0,0,2008/2009
fc le mans,ligue 1,1,france,out,marko basa,25,montenegro,fc le mans,france,CB,defender,NA,NA,lokomotiv moskau,premier liga,1,russia,4.95,5.85,0,41,1,1.63,7,0,3632,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
olympique marseille,ligue 1,NA,france,in,hilton,30,brazil,rc lens,france,CB,defender,78,84,rc lens,ligue 2,1,france,4.5,4.05,0,29,1,1.21,2,1,2584,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as saint etienne,ligue 1,1,france,out,pascal feindouno,27,guinea,as saint etienne,france,RW,attacker,80,89,al sadd sports club,NA,NA,qatar,4.5,6.75,0,34,1,1.59,8,6,2686,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc paris saint germain,ligue 1,1,france,out,didier digard,21,france,fc paris saint germain,france,DM,midfielder,72,83,fc middlesbrough,premier league,1,england,4.5,2.7,0,19,0.86,1.63,0,0,1332,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc valenciennes,ligue 1,1,france,out,steve savidan,30,france,fc valenciennes,france,CF,attacker,79,83,sm caen,ligue 1,1,france,4.5,4.5,0,40,0.95,1.13,13,9,2920,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
sm caen,ligue 1,1,france,in,steve savidan,30,france,fc valenciennes,france,CF,attacker,79,83,fc valenciennes,ligue 1,1,france,4.5,4.5,0,40,0.95,1.13,13,9,2920,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
olympique lyon,ligue 1,1,france,in,frederic piquionne,29,martinique,as monaco,france,CF,attacker,NA,NA,as monaco,ligue 1,1,france,4.05,6.3,0,36,1,1.28,8,4,2510,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as monaco,ligue 1,1,france,out,frederic piquionne,29,martinique,as monaco,france,CF,attacker,NA,NA,olympique lyon,ligue 1,1,france,4.05,6.3,0,36,1,1.28,8,4,2510,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as monaco,ligue 1,1,france,out,sylvain monsoreau,27,france,as monaco,france,CB,defender,75,78,as saint etienne,ligue 1,1,france,3.6,3.6,0,28,0.93,1.25,1,0,2156,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
osc lille,ligue 1,1,france,in,tulio de melo,23,brazil,us palermo,italy,CF,attacker,74,81,us palermo,serie a,1,italy,3.6,6.3,0,35,1,1.51,15,1,2795,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
osc lille,ligue 1,1,france,in,robert vittek,26,slovakia,1 fc nurnberg,germany,CF,attacker,74,85,1 fc nurnberg,2 bundesliga,2,germany,3.6,3.15,0,19,1,1.11,6,0,1312,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as saint etienne,ligue 1,1,france,in,sylvain monsoreau,27,france,as monaco,france,CB,defender,75,78,as monaco,ligue 1,1,france,3.6,3.6,0,28,0.93,1.25,1,0,2156,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc nantes,ligue 1,1,france,in,michael gravgaard,30,denmark,fc kopenhagen,denmark,CB,defender,77,80,fc kopenhagen,superligaen,1,denmark,3.51,2.48,0,32,1,1.91,2,2,2855,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
osc lille,ligue 1,1,france,out,kevin mirallas,20,belgium,osc lille,france,RW,attacker,72,84,as saint etienne,ligue 1,1,france,3.15,2.7,0,37,0.95,1.51,7,2,1980,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as saint etienne,ligue 1,1,france,in,kevin mirallas,20,belgium,osc lille,france,RW,attacker,72,84,osc lille,ligue 1,1,france,3.15,2.7,0,37,0.95,1.51,7,2,1980,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc le mans,ligue 1,1,france,in,roland lamah,20,belgium,rsc anderlecht,belgium,LW,attacker,67,72,rsc anderlecht,jupiler pro league,1,belgium,3.15,1.35,0,37,1,1.43,12,5,2915,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc nantes,ligue 1,1,france,out,christian wilhelmsson,28,sweden,fc nantes,france,RW,attacker,77,82,al hilal riad,NA,NA,saudi arabia,3.15,3.06,0,28,0.97,1.57,1,2,1741,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as nancy lorraine,ligue 1,1,france,in,abdeslam ouaddou,29,morocco,fc valenciennes,france,CB,defender,77,80,fc valenciennes,ligue 1,1,france,2.88,3.6,0,34,1,1.41,0,0,3028,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc valenciennes,ligue 1,1,france,out,abdeslam ouaddou,29,morocco,fc valenciennes,france,CB,defender,77,80,as nancy lorraine,ligue 1,1,france,2.88,3.6,0,34,1,1.41,0,0,3028,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc toulouse,ligue 1,1,france,in,soren larsen,26,denmark,fc schalke 04,germany,CF,attacker,72,84,fc schalke 04,1 bundesliga,1,germany,2.7,1.8,0,14,0.58,1.71,0,0,424,4,0.67,0.25,0,0,210,0,0,0,0,0,0,2008/2009
fc toulouse,ligue 1,1,france,in,etienne didot,24,france,fc stade rennes,france,CM,midfielder,76,84,fc stade rennes,ligue 1,1,france,2.7,3.15,0,29,0.88,1.45,2,1,1894,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc stade rennes,ligue 1,1,france,out,etienne didot,24,france,fc stade rennes,france,CM,midfielder,76,84,fc toulouse,ligue 1,1,france,2.7,3.15,0,29,0.88,1.45,2,1,1894,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
aj auxerre,ligue 1,1,france,out,frederic thomas,27,france,aj auxerre,france,CM,midfielder,72,84,fc le mans,ligue 1,1,france,2.7,1.8,0,30,0.88,1.07,2,0,2346,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
osc lille,ligue 1,1,france,in,florent balmont,28,france,ogc nizza,france,CM,midfielder,76,78,ogc nizza,ligue 1,1,france,2.7,5.4,0,40,1,1.43,1,3,3538,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as saint etienne,ligue 1,1,france,out,nivaldo,28,brazil,as saint etienne,france,CB,defender,71,72,al sadd sports club,NA,NA,qatar,2.7,1.62,0,16,0.52,0.94,0,0,1338,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc le mans,ligue 1,1,france,in,frederic thomas,27,france,aj auxerre,france,CM,midfielder,72,84,aj auxerre,ligue 1,1,france,2.7,1.8,0,30,0.88,1.07,2,0,2346,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc le mans,ligue 1,NA,france,in,marcelo estigarribia,20,paraguay,club cerro porteno,paraguay,LM,midfielder,66,73,club cerro porteno,NA,1,paraguay,2.7,-,0,2,1,0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc lorient,ligue 1,NA,france,in,kevin gameiro,21,france,racing strassburg,france,CF,attacker,68,82,racing strassburg,ligue 2,1,france,2.7,1.62,0,36,0.92,0.89,6,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ogc nizza,ligue 1,1,france,out,florent balmont,28,france,ogc nizza,france,CM,midfielder,76,78,osc lille,ligue 1,1,france,2.7,5.4,0,40,1,1.43,1,3,3538,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc valenciennes,ligue 1,NA,france,in,milan bisevac,24,serbia,rc lens,france,CB,defender,70,75,rc lens,ligue 2,1,france,2.7,2.48,0,33,0.94,1.42,1,1,2968,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc sochaux montbeliard,ligue 1,1,france,out,guirane ndaw,24,senegal,fc sochaux montbeliard,france,DM,midfielder,NA,NA,fc nantes,ligue 1,1,france,2.43,3.6,0,34,0.97,1.15,3,1,2936,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc nantes,ligue 1,1,france,in,guirane ndaw,24,senegal,fc sochaux montbeliard,france,DM,midfielder,NA,NA,fc sochaux montbeliard,ligue 1,1,france,2.43,3.6,0,34,0.97,1.15,3,1,2936,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
olympique marseille,ligue 1,1,france,in,steve mandanda,23,france,ac le havre,france,GK,keeper,83,88,ac le havre,ligue 1,1,france,2.25,5.4,0,48,0.98,1.69,0,0,4350,6,1,1.17,0,0,540,0,0,0,0,0,0,2008/2009
olympique marseille,ligue 1,1,france,out,cedric carrasso,26,france,olympique marseille,france,GK,keeper,75,82,fc toulouse,ligue 1,1,france,2.25,2.7,0,5,0.21,0.6,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc toulouse,ligue 1,1,france,in,cedric carrasso,26,france,olympique marseille,france,GK,keeper,75,82,olympique marseille,ligue 1,1,france,2.25,2.7,0,5,0.21,0.6,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc girondins bordeaux,ligue 1,1,france,out,alejandro alonso,26,argentina,fc girondins bordeaux,france,RM,midfielder,NA,NA,as monaco,ligue 1,1,france,2.25,5.4,0,39,0.93,1.92,0,5,2454,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc sochaux montbeliard,ligue 1,NA,france,in,vaclav sverkos,25,czech republic,fc banik ostrava,czech republic,CF,attacker,75,80,fc banik ostrava,gambrinus liga,1,czech republic,2.25,1.62,0,24,1,1.96,15,2,1768,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
aj auxerre,ligue 1,1,france,in,dariusz dudka,24,poland,wisla krakau,poland,CB,defender,63,72,wisla krakau,ekstraklasa,1,poland,2.25,2.97,0,23,1,2.3,1,1,1764,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as monaco,ligue 1,1,france,in,alejandro alonso,26,argentina,fc girondins bordeaux,france,RM,midfielder,NA,NA,fc girondins bordeaux,ligue 1,1,france,2.25,5.4,0,39,0.93,1.92,0,5,2454,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as nancy lorraine,ligue 1,NA,france,in,paul aloo efoulou,24,cameroon,sco angers,france,CF,attacker,66,72,sco angers,ligue 2,1,france,2.25,1.08,0,37,1,1.41,14,0,2912,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc paris saint germain,ligue 1,1,france,in,ludovic giuly,32,france,as rom,italy,RW,attacker,79,86,as rom,serie a,1,italy,2.25,6.3,0,48,0.94,1.98,8,3,2602,9,0.9,1.56,1,1,532,0,0,0,0,0,0,2008/2009
ogc nizza,ligue 1,1,france,in,emerse fae,24,cote d\'ivoire,fc reading,england,CM,midfielder,NA,NA,fc reading,championship,2,england,2.25,3.6,0,11,0.85,0.36,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ac le havre,ligue 1,1,france,out,steve mandanda,23,france,ac le havre,france,GK,keeper,83,88,olympique marseille,ligue 1,1,france,2.25,5.4,0,48,0.98,1.69,0,0,4350,6,1,1.17,0,0,540,0,0,0,0,0,0,2008/2009
olympique lyon,ligue 1,1,france,out,gregory coupet,35,france,olympique lyon,france,GK,keeper,79,83,atletico madrid,primera division,1,spain,1.8,5.4,0,30,1,2.17,0,0,2730,2,1,0.5,0,0,180,0,0,0,0,0,0,2008/2009
fc toulouse,ligue 1,1,france,out,nicolas douchez,28,france,fc toulouse,france,GK,keeper,74,78,fc stade rennes,ligue 1,1,france,1.8,3.6,0,44,0.96,0.93,0,0,3917,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc stade rennes,ligue 1,NA,france,in,kader mangane,25,senegal,rc lens,france,CB,defender,66,74,rc lens,ligue 2,1,france,1.8,1.8,0,35,0.83,1.26,7,1,2578,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc stade rennes,ligue 1,1,france,in,nicolas douchez,28,france,fc toulouse,france,GK,keeper,74,78,fc toulouse,ligue 1,1,france,1.8,3.6,0,44,0.96,0.93,0,0,3917,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc stade rennes,ligue 1,NA,france,in,lucien aubey,24,congo,rc lens,france,CB,defender,69,77,rc lens,ligue 2,1,france,1.8,2.48,0,20,0.67,1.25,0,0,1541,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc sochaux montbeliard,ligue 1,1,france,out,sebastien grax,24,france,fc sochaux montbeliard,france,CF,attacker,66,84,as saint etienne,ligue 1,1,france,1.8,1.53,0,16,0.89,1.38,1,0,836,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
aj auxerre,ligue 1,NA,france,in,adama coulibaly,27,mali,rc lens,france,CB,defender,74,76,rc lens,ligue 2,1,france,1.8,3.6,0,40,0.93,1.03,3,0,3618,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as monaco,ligue 1,1,france,in,chu young park,23,south korea,fc seoul,south korea,CF,attacker,69,83,fc seoul,k league classic,1,south korea,1.8,0.9,0,4,1,1,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as saint etienne,ligue 1,1,france,in,sebastien grax,24,france,fc sochaux montbeliard,france,CF,attacker,66,84,fc sochaux montbeliard,ligue 1,1,france,1.8,1.53,0,16,0.89,1.38,1,0,836,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc le mans,ligue 1,1,france,in,thorstein helstad,31,norway,brann bergen,norway,CF,attacker,76,76,brann bergen,tippeligaen,1,norway,1.8,2.25,0,21,0.95,1.38,14,0,1778,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ogc nizza,ligue 1,NA,france,in,eric mouloungui,24,gabon,racing strassburg,france,CF,attacker,62,72,racing strassburg,ligue 2,1,france,1.8,2.25,0,35,1,0.89,3,7,2368,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ogc nizza,ligue 1,NA,france,in,david ospina,19,colombia,atletico nacional,colombia,GK,keeper,69,74,atletico nacional,NA,1,colombia,1.8,-,0,7,1,1.14,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
sm caen,ligue 1,NA,france,in,fahid ben khalfallah,25,tunisia,sco angers,france,RW,attacker,71,76,sco angers,ligue 2,1,france,1.8,1.17,0,37,1,1.43,8,0,3148,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc nantes,ligue 1,1,france,in,filip djordjevic,20,serbia,roter stern belgrad,serbia,CF,attacker,68,74,roter stern belgrad,superliga,1,serbia,1.8,0.9,0,32,0.94,1.66,7,1,1380,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as nancy lorraine,ligue 1,1,france,in,veigar pall gunnarsson,28,iceland,stabaek if,norway,SS,attacker,73,78,stabaek if,tippeligaen,1,norway,1.53,0.9,0,28,1,2.04,10,15,2424,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as nancy lorraine,ligue 1,NA,france,in,julien feret,25,france,stade reims,france,AM,midfielder,64,72,stade reims,ligue 2,1,france,1.44,1.35,0,30,1,1.27,5,0,2347,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
olympique marseille,ligue 1,1,france,out,habib bamogo,26,burkina faso,olympique marseille,france,SS,attacker,NA,NA,ogc nizza,ligue 1,1,france,1.35,1.53,0,38,0.97,1.39,3,0,2271,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc sochaux montbeliard,ligue 1,1,france,in,yassin mikari,25,tunisia,grasshopper club zurich,switzerland,LB,defender,66,70,grasshopper club zurich,raiffeisen super league,1,switzerland,1.35,0.675,0,31,1,1.39,0,1,2458,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc le mans,ligue 1,1,france,in,anthony le tallec,23,france,fc liverpool,england,CF,attacker,72,76,fc liverpool,premier league,1,england,1.35,1.62,0,31,0.91,1.45,6,2,1659,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
as nancy lorraine,ligue 1,1,france,in,helder,20,brazil,esporte clube juventude,brazil,RB,defender,57,73,esporte clube juventude,campeonato brasileiro serie b,2,brazil,1.35,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc paris saint germain,ligue 1,1,france,out,david ngog,19,france,fc paris saint germain,france,CF,attacker,66,80,fc liverpool,premier league,1,england,1.35,0.9,0,18,0.56,1.67,3,1,960,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ogc nizza,ligue 1,1,france,in,habib bamogo,26,burkina faso,olympique marseille,france,SS,attacker,NA,NA,olympique marseille,ligue 1,1,france,1.35,1.53,0,38,0.97,1.39,3,0,2271,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
ogc nizza,ligue 1,NA,france,in,chaouki ben saada,24,tunisia,sc bastia,france,AM,midfielder,65,73,sc bastia,ligue 2,1,france,1.35,1.53,0,38,1,1.24,9,0,2650,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc toulouse,ligue 1,1,france,in,mauro cetto,26,argentina,fc nantes,france,CB,defender,69,78,fc nantes,ligue 1,1,france,1.17,2.7,0,30,0.86,1,0,0,2637,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc nantes,ligue 1,1,france,out,mauro cetto,26,argentina,fc nantes,france,CB,defender,69,78,fc toulouse,ligue 1,1,france,1.17,2.7,0,30,0.86,1,0,0,2637,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
osc lille,ligue 1,1,france,out,stephan lichtsteiner,24,switzerland,osc lille,france,RB,defender,77,85,lazio rom,serie a,1,italy,1.08,4.5,0,38,1,1.45,5,3,2886,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc valenciennes,ligue 1,1,france,in,filip sebo,24,slovakia,glasgow rangers,scotland,CF,attacker,63,72,glasgow rangers,scottish premiership,1,scotland,1.08,1.44,0,37,0.93,1.24,5,1,1775,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
fc sochaux montbeliard,ligue 1,1,france,in,damien perquis,24,poland,as saint etienne,france,CB,defender,NA,NA,as saint etienne,ligue 1,1,france,0.9,2.25,0,27,0.77,1.59,1,0,2403,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
aj auxerre,ligue 1,1,france,in,dennis oliech,23,kenya,fc nantes,france,RW,attacker,64,72,fc nantes,ligue 1,1,france,0.9,1.8,0,31,0.91,1.32,5,3,2022,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
aj auxerre,ligue 1,1,france,in,jeremy berthod,24,france,as monaco,france,LB,defender,73,84,as monaco,ligue 1,1,france,0.9,1.26,0,13,0.54,1,0,0,935,0,0,0,0,0,0,0,0,0,0,0,0,2008/2009
