club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
benfica lissabon,primeira liga,1,portugal,in,ezequiel garay,24,argentina,real madrid,spain,CB,defender,78,82,real madrid,primera division,1,spain,4.95,9.0,0,8,0.28,2.25,0,0,435,1,0.2,3.0,0,0,14,0,0,0,0,0,0,2011/2012
benfica lissabon,primeira liga,1,portugal,in,bruno cesar,22,brazil,corinthians sao paulo,brazil,LM,midfielder,77,79,corinthians sao paulo,campeonato brasileiro serie a,1,brazil,4.95,5.4,0,1,0.5,1.0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
benfica lissabon,primeira liga,1,portugal,in,nemanja matic,22,serbia,fc chelsea,england,DM,midfielder,71,79,fc chelsea,premier league,1,england,4.5,2.7,736,29,1.0,1.1,2,3,2409,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
benfica lissabon,primeira liga,NA,portugal,in,enzo perez,25,argentina,estudiantes de la plata,argentina,DM,midfielder,76,81,estudiantes de la plata,torneo final,1,argentina,2.16,2.7,0,40,0.98,1.8,5,10,3244,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
benfica lissabon,primeira liga,1,portugal,in,emerson conceicao,25,brazil,osc lille,france,LB,defender,NA,NA,osc lille,ligue 1,1,france,1.8,2.25,0,31,0.66,1.9,0,2,2360,0,0,0,0,0,0,6,1.0,0.83,0,0,501,2011/2012
benfica lissabon,primeira liga,NA,portugal,in,lorenzo melgarejo,20,paraguay,independiente f b c asuncion ,paraguay,LW,attacker,66,74,independiente f b c asuncion ,NA,1,paraguay,0.684,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
benfica lissabon,primeira liga,1,portugal,in,mika,20,portugal,uniao leiria,portugal,GK,keeper,70,81,uniao leiria,primeira liga,1,portugal,0.45,0.09,0,4,0.15,0.5,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
benfica lissabon,primeira liga,1,portugal,in,djaniny,20,cape verde,uniao leiria,portugal,CF,attacker,65,74,uniao leiria,primeira liga,1,portugal,0.27,0.45,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
benfica lissabon,primeira liga,1,portugal,out,fabio coentrao,23,portugal,benfica lissabon,portugal,LB,defender,82,86,real madrid,primera division,1,spain,27.0,21.6,1461,45,1.0,2.0,5,6,3992,6,1.0,1.0,2,0,540,8,1.0,2.13,0,1,720,2011/2012
benfica lissabon,primeira liga,1,portugal,out,roberto,25,spain,benfica lissabon,portugal,GK,keeper,75,79,real saragossa,primera division,1,spain,7.74,5.04,0,41,0.89,1.98,0,0,3666,6,1.0,1.0,0,0,540,8,1.0,2.13,0,0,720,2011/2012
benfica lissabon,primeira liga,1,portugal,out,jose moreira,29,portugal,benfica lissabon,portugal,GK,keeper,NA,NA,swansea city,premier league,1,england,0.765,1.53,0,6,0.21,2.67,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sc braga,primeira liga,1,portugal,in,juankar,21,spain,real madrid b castilla ,spain,LB,defender,NA,NA,real madrid b castilla ,segunda division b grupo i,3,spain,2.25,-,0,1,0.33,3.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sc braga,primeira liga,1,portugal,in,djamal,28,libya,sc beira mar,portugal,DM,midfielder,NA,NA,sc beira mar,primeira liga,1,portugal,0.9,0.9,0,30,1.0,1.17,3,0,2696,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sc braga,primeira liga,1,portugal,in,ze luis,20,cape verde,gil vicente fc,portugal,CF,attacker,NA,NA,gil vicente fc,primeira liga,1,portugal,0.9,0.81,0,27,1.0,2.0,12,0,1759,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sc braga,primeira liga,1,portugal,in,nuno andre coelho,25,portugal,sporting lissabon,portugal,CB,defender,74,79,sporting lissabon,primeira liga,1,portugal,0.417,1.62,0,16,0.48,1.5,1,1,1024,0,0,0,0,0,0,4,0.57,1.0,0,0,166,2011/2012
sc braga,primeira liga,1,portugal,in,rodrigo galo,24,brazil,gil vicente fc,portugal,RB,defender,62,73,gil vicente fc,primeira liga,1,portugal,0.18,0.45,0,35,1.0,1.63,4,0,3035,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sc braga,primeira liga,1,portugal,in,nuno henrique,24,portugal,cd feirense,portugal,CB,defender,67,76,cd feirense,primeira liga,1,portugal,0.113,0.63,0,24,0.96,1.71,3,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sc braga,primeira liga,1,portugal,out,pizzi,22,portugal,sc braga,portugal,RM,midfielder,76,84,atletico madrid,primera division,1,spain,12.15,6.75,549,35,0.97,1.43,11,3,2599,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sc braga,primeira liga,1,portugal,out,silvio,23,portugal,sc braga,portugal,RB,defender,75,81,atletico madrid,primera division,1,spain,7.2,6.75,0,38,0.88,1.53,1,2,3374,5,0.83,1.2,0,0,450,9,1.0,1.33,0,0,810,2011/2012
sc braga,primeira liga,1,portugal,out,alberto rodriguez,27,peru,sc braga,portugal,CB,defender,78,81,sporting lissabon,primeira liga,1,portugal,1.11,5.22,0,38,0.93,1.47,0,1,3157,5,1.0,1.2,0,0,396,7,1.0,1.43,0,0,585,2011/2012
sporting lissabon,primeira liga,1,portugal,in,elias,26,brazil,atletico madrid,spain,CM,midfielder,75,77,atletico madrid,primera division,1,spain,7.97,6.3,0,16,0.84,1.44,2,0,736,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sporting lissabon,primeira liga,1,portugal,in,ricky van wolfswinkel,22,netherlands,fc utrecht,netherlands,CF,attacker,74,78,fc utrecht,eredivisie,1,netherlands,4.57,5.4,0,44,1.0,1.41,23,4,3462,0,0,0,0,0,0,6,1.0,0.83,2,0,495,2011/2012
sporting lissabon,primeira liga,1,portugal,in,jeffren,23,venezuela,fc barcelona,spain,RW,attacker,NA,NA,fc barcelona,primera division,1,spain,3.38,4.5,339,13,0.57,2.23,1,1,369,2,0.33,3.0,0,0,28,0,0,0,0,0,0,2011/2012
sporting lissabon,primeira liga,1,portugal,in,diego capel,23,spain,fc sevilla,spain,LW,attacker,78,82,fc sevilla,primera division,1,spain,3.15,7.2,0,38,0.76,1.34,1,3,2231,0,0,0,0,0,0,5,0.83,0.8,0,1,280,2011/2012
sporting lissabon,primeira liga,1,portugal,in,valeri bojinov,25,bulgaria,fc parma,italy,CF,attacker,76,79,fc parma,serie a,1,italy,2.34,4.32,0,33,0.94,1.12,3,3,1462,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sporting lissabon,primeira liga,1,portugal,in,fabian rinaudo,24,argentina,club de gimnasia y esgrima la plata,argentina,DM,midfielder,76,80,club de gimnasia y esgrima la plata,primera b nacional,2,argentina,2.18,2.25,0,35,0.97,0.86,0,0,3068,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sporting lissabon,primeira liga,1,portugal,in,emiliano insua,22,argentina,fc liverpool,england,LB,defender,74,77,fc liverpool,premier league,1,england,1.35,4.32,313,19,0.63,1.84,0,1,1350,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sporting lissabon,primeira liga,1,portugal,in,stijn schaars,27,netherlands,az alkmaar,netherlands,DM,midfielder,76,78,az alkmaar,eredivisie,1,netherlands,1.22,4.95,0,39,1.0,1.72,1,7,3492,0,0,0,0,0,0,6,1.0,1.17,0,0,540,2011/2012
sporting lissabon,primeira liga,1,portugal,in,alberto rodriguez,27,peru,sc braga,portugal,CB,defender,78,81,sc braga,primeira liga,1,portugal,1.11,5.22,0,38,0.93,1.47,0,1,3157,5,1.0,1.2,0,0,396,7,1.0,1.43,0,0,585,2011/2012
sporting lissabon,primeira liga,1,portugal,in,marcelo boeck,26,brazil,cs maritimo,portugal,GK,keeper,NA,NA,cs maritimo,primeira liga,1,portugal,0.9,0.27,0,35,0.88,1.26,0,0,3150,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sporting lissabon,primeira liga,1,portugal,in,diego rubio,18,chile,csd colo colo,chile,CF,attacker,71,81,csd colo colo,primera division clausura,1,chile,0.9,-,0,10,0.83,1.5,6,1,445,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sporting lissabon,primeira liga,NA,portugal,in,santiago arias,19,colombia,cd la equidad,colombia,RB,defender,63,78,cd la equidad,liga postobon ii,1,colombia,0.828,0.27,0,7,1.0,1.71,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sporting lissabon,primeira liga,NA,portugal,in,andre carrillo,20,peru,alianza lima,peru,RW,attacker,71,79,alianza lima,torneo descentralizado,1,peru,0.72,0.36,0,9,0.9,1.78,3,1,411,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sporting lissabon,primeira liga,1,portugal,out,simon vukcevic,25,montenegro,sporting lissabon,portugal,RW,attacker,77,82,blackburn rovers,premier league,1,england,2.07,5.22,317,39,0.91,1.69,5,4,2149,0,0,0,0,0,0,4,0.67,3.0,1,1,176,2011/2012
sporting lissabon,primeira liga,1,portugal,out,marco torsiglieri,23,argentina,sporting lissabon,portugal,CB,defender,NA,NA,metalist kharkiv,premier liga,1,ukraine,1.53,2.25,0,23,0.56,1.39,0,0,1840,0,0,0,0,0,0,5,0.71,1.4,0,0,406,2011/2012
sporting lissabon,primeira liga,1,portugal,out,helder postiga,29,portugal,sporting lissabon,portugal,CF,attacker,78,78,real saragossa,primera division,1,spain,1.17,6.03,0,43,0.96,1.58,12,9,3390,0,0,0,0,0,0,8,1.0,1.75,3,3,618,2011/2012
sporting lissabon,primeira liga,1,portugal,out,nuno andre coelho,25,portugal,sporting lissabon,portugal,CB,defender,74,79,sc braga,primeira liga,1,portugal,0.417,1.62,0,16,0.48,1.5,1,1,1024,0,0,0,0,0,0,4,0.57,1.0,0,0,166,2011/2012
sporting lissabon,primeira liga,1,portugal,out,vladimir stojkovic,27,serbia,sporting lissabon,portugal,GK,keeper,NA,NA,fk partizan belgrad,freundschaftsspiele,NA,serbia,0.332,1.58,371,36,1.0,2.03,0,0,3240,6,1.0,0,0,0,540,0,0,0,0,0,0,2011/2012
cs maritimo,primeira liga,1,portugal,out,baba diawara,24,senegal,cs maritimo,portugal,CF,attacker,74,80,fc sevilla,primera division,1,spain,2.7,2.7,0,38,1.0,1.29,13,2,3188,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
cs maritimo,primeira liga,1,portugal,out,marcelo boeck,26,brazil,cs maritimo,portugal,GK,keeper,NA,NA,sporting lissabon,primeira liga,1,portugal,0.9,0.27,0,35,0.88,1.26,0,0,3150,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
vitoria guimaraes sc,primeira liga,1,portugal,in,el arbi hillel soudani,23,algeria,aso chlef,algeria,RW,attacker,71,75,aso chlef,ligue professionnelle 1,1,algeria,0.72,-,0,26,1.0,2.04,18,4,2056,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
vitoria guimaraes sc,primeira liga,NA,portugal,in,jean barrientos,20,uruguay,racing club de montevideo,uruguay,AM,midfielder,68,73,racing club de montevideo,primera division clausura,1,uruguay,0.36,0.405,0,28,1.0,1.04,9,0,2391,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
vitoria guimaraes sc,primeira liga,1,portugal,out,rui miguel,27,portugal,vitoria guimaraes sc,portugal,AM,midfielder,73,77,fk krasnodar,premier liga,1,russia,0.9,1.26,0,31,0.82,1.58,4,2,1462,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
vitoria guimaraes sc,primeira liga,1,portugal,out,lionn,22,brazil,vitoria guimaraes sc,portugal,RB,defender,NA,NA,cfr cluj,liga 1,1,romania,0.072,0.45,736,8,1.0,2.5,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
cd nacional,primeira liga,1,portugal,in,mario rondon,25,venezuela,fc pacos de ferreira,portugal,CF,attacker,71,73,fc pacos de ferreira,primeira liga,1,portugal,0.675,1.71,736,34,0.97,1.62,13,4,2545,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
cd nacional,primeira liga,1,portugal,out,felipe lopes,24,brazil,cd nacional,portugal,CB,defender,73,81,vfl wolfsburg,1 bundesliga,1,germany,2.25,2.79,0,36,1.0,1.5,2,0,3240,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
cd nacional,primeira liga,1,portugal,out,nuno pinto,25,portugal,cd nacional,portugal,LB,defender,67,76,levski sofia,a grupa,1,bulgaria,0.09,0.9,549,20,0.87,1.8,1,2,1613,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sporting olhanense,primeira liga,NA,portugal,in,caue,22,brazil,leixoes sc,portugal,DM,midfielder,NA,NA,leixoes sc,segunda liga,1,portugal,0.09,0.18,0,34,1.0,1.44,1,0,3064,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
gil vicente fc,primeira liga,1,portugal,out,ze luis,20,cape verde,gil vicente fc,portugal,CF,attacker,NA,NA,sc braga,primeira liga,1,portugal,0.9,0.81,0,27,1.0,2.0,12,0,1759,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
gil vicente fc,primeira liga,1,portugal,out,rodrigo galo,24,brazil,gil vicente fc,portugal,RB,defender,62,73,sc braga,primeira liga,1,portugal,0.18,0.45,0,35,1.0,1.63,4,0,3035,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
uniao leiria,primeira liga,1,portugal,out,mika,20,portugal,uniao leiria,portugal,GK,keeper,70,81,benfica lissabon,primeira liga,1,portugal,0.45,0.09,0,4,0.15,0.5,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
uniao leiria,primeira liga,1,portugal,out,djaniny,20,cape verde,uniao leiria,portugal,CF,attacker,65,74,benfica lissabon,primeira liga,1,portugal,0.27,0.45,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
fc pacos de ferreira,primeira liga,1,portugal,out,mario rondon,25,venezuela,fc pacos de ferreira,portugal,CF,attacker,71,73,cd nacional,primeira liga,1,portugal,0.675,1.71,736,34,0.97,1.62,13,4,2545,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
vitoria setubal fc,primeira liga,1,portugal,out,zeca,22,greece,vitoria setubal fc,portugal,CM,midfielder,NA,NA,panathinaikos athen,super league,1,greece,0.342,0.63,0,32,0.91,1.19,2,0,1997,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
academica coimbra,primeira liga,1,portugal,out,ibrahim sissoko,20,cote d\'ivoire,academica coimbra,portugal,RW,attacker,NA,NA,vfl wolfsburg,1 bundesliga,1,germany,1.35,0.36,1275,12,0.63,0.58,0,1,318,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
academica coimbra,primeira liga,1,portugal,out,modou sougou,26,senegal,academica coimbra,portugal,RW,attacker,NA,NA,cfr cluj,liga 1,1,romania,0.27,2.07,0,32,0.97,1.16,8,6,2641,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
academica coimbra,primeira liga,1,portugal,out,markus berger,26,austria,academica coimbra,portugal,CB,defender,68,71,chornomorets odessa,premier liga,1,ukraine,0.135,1.26,184,33,1.0,1.15,2,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sc beira mar,primeira liga,1,portugal,out,djamal,28,libya,sc beira mar,portugal,DM,midfielder,NA,NA,sc braga,primeira liga,1,portugal,0.9,0.9,0,30,1.0,1.17,3,0,2696,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sc beira mar,primeira liga,1,portugal,out,rui sampaio,24,portugal,sc beira mar,portugal,CM,midfielder,69,71,cagliari calcio,serie a,1,italy,0.54,0.63,0,35,0.97,1.06,1,0,2885,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
sc beira mar,primeira liga,1,portugal,out,joao pereira,21,portugal,sc beira mar,portugal,LB,defender,NA,NA,sheriff tiraspol,divizia nationala,1,moldova,0.045,0.36,1279,29,0.97,0.83,1,0,2538,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
rio ave fc,primeira liga,1,portugal,out,julio alves,20,portugal,rio ave fc,portugal,CM,midfielder,NA,NA,atletico madrid b,segunda division b grupo i,3,spain,2.25,0.63,0,11,0.92,1.73,1,0,382,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
cd feirense,primeira liga,1,portugal,out,nuno henrique,24,portugal,cd feirense,portugal,CB,defender,67,76,sc braga,primeira liga,1,portugal,0.113,0.63,0,24,0.96,1.71,3,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,2011/2012
