club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
sc heerenveen,eredivisie,1,netherlands,out,goran popov,25,north macedonia,sc heerenveen,netherlands,LB,defender,NA,NA,dynamo kiew,premier liga,1,ukraine,1.58,1.8,0,39,0.97,1.31,2,2,3330,0,0,0,0,0,0,6,1.0,1.33,0,1,501,2010/2011
sc heerenveen,eredivisie,1,netherlands,out,kristian bach bak,27,denmark,sc heerenveen,netherlands,RB,defender,NA,NA,fc midtjylland,superligaen,1,denmark,0.45,2.25,0,36,0.9,1.14,0,3,3023,0,0,0,0,0,0,5,1.0,1.4,0,0,450,2010/2011
fc twente enschede,eredivisie,1,netherlands,in,marc janko,27,austria,red bull salzburg,austria,CF,attacker,74,78,red bull salzburg,bundesliga,1,austria,6.3,4.05,0,45,0.98,2.0,22,9,3383,0,0,0,0,0,0,6,1.0,2.17,4,0,526,2010/2011
fc twente enschede,eredivisie,1,netherlands,in,emir bajrami,22,sweden,if elfsborg boras,sweden,RW,attacker,74,82,if elfsborg boras,allsvenskan,1,sweden,3.15,2.7,0,18,0.9,2.06,3,4,1525,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
fc twente enschede,eredivisie,1,netherlands,in,roberto rosales,21,venezuela,kaa gent,belgium,RB,defender,71,78,kaa gent,jupiler pro league,1,belgium,1.8,1.8,0,39,0.93,1.87,3,7,3399,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
fc twente enschede,eredivisie,1,netherlands,in,bart buysse,23,belgium,sv zulte waregem,belgium,LB,defender,67,69,sv zulte waregem,jupiler pro league,1,belgium,0.45,0.72,0,38,0.97,1.24,0,5,3358,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
fc twente enschede,eredivisie,1,netherlands,in,nacer chadli,20,belgium,agovv apeldoorn,netherlands,LW,attacker,71,79,agovv apeldoorn,jupiler league,2,netherlands,0.36,0.72,0,40,1.0,1.43,18,11,3574,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
fc twente enschede,eredivisie,1,netherlands,out,marko arnautovic,21,austria,fc twente enschede,netherlands,CF,attacker,77,84,sv werder bremen,1 bundesliga,1,germany,5.58,5.85,371,4,0.24,2.5,1,0,145,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
fc twente enschede,eredivisie,1,netherlands,out,cheik tiote,24,cote d\'ivoire,fc twente enschede,netherlands,DM,midfielder,NA,NA,newcastle united,premier league,1,england,3.85,3.15,0,43,0.96,2.26,1,0,1889,0,0,0,0,0,0,8,1.0,1.38,0,0,384,2010/2011
fc twente enschede,eredivisie,1,netherlands,out,ronnie stam,26,netherlands,fc twente enschede,netherlands,RB,defender,71,75,wigan athletic,premier league,1,england,3.6,3.15,0,46,0.96,2.22,2,4,3994,0,0,0,0,0,0,8,1.0,1.38,1,0,692,2010/2011
psv eindhoven,eredivisie,1,netherlands,in,marcelo,23,brazil,wisla krakau,poland,CB,defender,79,83,wisla krakau,ekstraklasa,1,poland,3.42,2.88,1101,33,1.0,1.82,7,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
psv eindhoven,eredivisie,1,netherlands,in,jeremain lens,22,netherlands,az alkmaar,netherlands,RW,attacker,77,85,az alkmaar,eredivisie,1,netherlands,3.15,4.05,0,40,0.95,1.63,16,9,2492,5,1.0,0.6,2,0,225,0,0,0,0,0,0,2010/2011
psv eindhoven,eredivisie,1,netherlands,in,jagos vukovic,22,serbia,fk rad belgrad,serbia,CB,defender,68,79,fk rad belgrad,superliga,1,serbia,1.08,0.9,0,9,0.28,1.56,1,0,278,0,0,0,0,0,0,4,0.67,1.75,0,0,33,2010/2011
psv eindhoven,eredivisie,1,netherlands,out,ibrahim afellay,24,netherlands,psv eindhoven,netherlands,LM,midfielder,79,88,fc barcelona,primera division,1,spain,2.7,9.0,0,44,1.0,2.32,6,6,3764,0,0,0,0,0,0,7,1.0,2.29,0,0,606,2010/2011
psv eindhoven,eredivisie,1,netherlands,out,carlos salcido,30,mexico,psv eindhoven,netherlands,CB,defender,75,78,fc fulham,premier league,1,england,1.76,5.4,0,38,0.78,2.26,0,1,2973,0,0,0,0,0,0,6,0.75,2.17,0,0,422,2010/2011
psv eindhoven,eredivisie,1,netherlands,out,nordin amrabat,23,morocco,psv eindhoven,netherlands,RW,attacker,72,79,kayserispor,super lig,1,turkey,0.99,2.48,910,33,0.73,2.24,5,5,1450,0,0,0,0,0,0,1,0.14,3.0,1,0,44,2010/2011
psv eindhoven,eredivisie,1,netherlands,out,reimond manco,19,peru,psv eindhoven,netherlands,AM,midfielder,NA,NA,club juan aurich,torneo descentralizado segunda fase,NA,peru,0.225,1.26,1101,36,0.92,1.47,3,7,2536,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
willem ii tilburg,eredivisie,1,netherlands,out,frank demouge,28,netherlands,willem ii tilburg,netherlands,CF,attacker,67,70,fc utrecht,eredivisie,1,netherlands,0.495,1.13,0,33,1.0,0.88,9,4,2778,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
nec nijmegen,eredivisie,1,netherlands,out,saidi ntibazonkiza,23,burundi,nec nijmegen,netherlands,LW,attacker,68,73,cracovia krakau,ekstraklasa,1,poland,0.63,1.35,0,24,0.96,0.92,5,3,1987,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
vitesse arnheim,eredivisie,NA,netherlands,in,wilfried bony,22,cote d\'ivoire,ac sparta prag,czech republic,CF,attacker,NA,NA,ac sparta prag,gambrinus liga,1,czech republic,3.6,2.25,0,39,1.0,1.97,13,0,3156,0,0,0,0,0,0,6,1.0,1.17,1,0,461,2010/2011
vitesse arnheim,eredivisie,1,netherlands,in,marcus pedersen,20,norway,stromsgodset if,norway,CF,attacker,74,81,stromsgodset if,tippeligaen,1,norway,1.35,0.9,0,16,1.0,1.56,7,3,1432,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
vitesse arnheim,eredivisie,1,netherlands,in,guram kashia,23,georgia,dinamo tiflis,georgia,CB,defender,NA,NA,dinamo tiflis,umaglesi liga,1,georgia,0.27,0.27,0,4,1.0,1.5,1,0,360,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
vitesse arnheim,eredivisie,1,netherlands,out,claudemir,22,brazil,vitesse arnheim,netherlands,CM,midfielder,71,77,fc kopenhagen,superligaen,1,denmark,0.9,2.25,0,36,1.0,0.97,5,4,3218,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
vitesse arnheim,eredivisie,1,netherlands,out,paul verhaegh,26,netherlands,vitesse arnheim,netherlands,RB,defender,71,73,fc augsburg,2 bundesliga,2,germany,0.27,1.35,0,32,1.0,0.91,2,1,2834,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
ajax amsterdam,eredivisie,1,netherlands,in,mounir el hamdaoui,25,morocco,az alkmaar,netherlands,CF,attacker,79,83,az alkmaar,eredivisie,1,netherlands,4.5,6.75,0,34,1.0,1.62,23,3,2965,4,1.0,0.75,1,0,347,0,0,0,0,0,0,2010/2011
ajax amsterdam,eredivisie,1,netherlands,out,luis suarez,24,uruguay,ajax amsterdam,netherlands,CF,attacker,82,88,fc liverpool,premier league,1,england,23.85,22.5,884,48,1.0,2.44,49,24,4101,0,0,0,0,0,0,7,1.0,1.57,2,4,550,2010/2011
ajax amsterdam,eredivisie,1,netherlands,out,urby emanuelson,24,netherlands,ajax amsterdam,netherlands,CM,midfielder,76,81,ac mailand,serie a,1,italy,2.25,7.2,0,48,1.0,2.4,8,8,3728,0,0,0,0,0,0,8,1.0,1.5,1,1,570,2010/2011
ajax amsterdam,eredivisie,1,netherlands,out,jeffrey sarpong,21,netherlands,ajax amsterdam,netherlands,LW,attacker,72,75,real sociedad san sebastian,primera division,1,spain,0.18,0.72,339,17,1.0,1.12,0,9,1539,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
az alkmaar,eredivisie,1,netherlands,in,nick viergever,20,netherlands,sparta rotterdam,netherlands,CB,defender,67,76,sparta rotterdam,jupiler league,2,netherlands,1.13,0.27,0,35,0.9,0.86,0,1,3070,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
az alkmaar,eredivisie,1,netherlands,in,charlison benschop,20,curacao,rkc waalwijk,netherlands,CF,attacker,NA,NA,rkc waalwijk,jupiler league,2,netherlands,0.9,0.765,371,32,1.0,0.47,6,3,2222,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
az alkmaar,eredivisie,1,netherlands,in,erik falkenburg,22,netherlands,sparta rotterdam,netherlands,AM,midfielder,70,78,sparta rotterdam,jupiler league,2,netherlands,0.675,0.9,0,38,0.95,1.03,13,3,3061,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
az alkmaar,eredivisie,1,netherlands,in,etienne reijnen,23,netherlands,pec zwolle,netherlands,CB,defender,NA,NA,pec zwolle,jupiler league,2,netherlands,0.09,0.27,0,41,1.0,1.66,3,3,3597,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
az alkmaar,eredivisie,1,netherlands,out,mousa dembele,23,belgium,az alkmaar,netherlands,CM,midfielder,77,83,fc fulham,premier league,1,england,5.4,6.75,0,37,1.0,1.62,6,5,2799,6,1.0,0.67,0,0,486,0,0,0,0,0,0,2010/2011
az alkmaar,eredivisie,1,netherlands,out,mounir el hamdaoui,25,morocco,az alkmaar,netherlands,CF,attacker,79,83,ajax amsterdam,eredivisie,1,netherlands,4.5,6.75,0,34,1.0,1.62,23,3,2965,4,1.0,0.75,1,0,347,0,0,0,0,0,0,2010/2011
az alkmaar,eredivisie,1,netherlands,out,jeremain lens,22,netherlands,az alkmaar,netherlands,RW,attacker,77,85,psv eindhoven,eredivisie,1,netherlands,3.15,4.05,0,40,0.95,1.63,16,9,2492,5,1.0,0.6,2,0,225,0,0,0,0,0,0,2010/2011
az alkmaar,eredivisie,1,netherlands,out,david mendes da silva,27,netherlands,az alkmaar,netherlands,DM,midfielder,NA,NA,red bull salzburg,bundesliga,1,austria,2.25,4.05,0,38,1.0,1.68,2,2,3254,6,1.0,0.67,1,0,501,0,0,0,0,0,0,2010/2011
az alkmaar,eredivisie,1,netherlands,out,jonathas,21,brazil,az alkmaar,netherlands,CF,attacker,68,77,brescia calcio,serie a,1,italy,0.27,0.72,0,6,0.43,1.5,2,0,139,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
ado den haag,eredivisie,1,netherlands,out,csaba horvath,28,slovakia,ado den haag,netherlands,CB,defender,66,68,zaglebie lubin,ekstraklasa,1,poland,0.135,0.63,0,25,0.74,0.96,2,0,1751,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
heracles almelo,eredivisie,1,netherlands,out,bas dost,21,netherlands,heracles almelo,netherlands,CF,attacker,71,80,sc heerenveen,eredivisie,1,netherlands,2.48,1.35,0,39,1.0,1.62,16,5,3392,0,0,0,0,0,0,0,0,0,0,0,0,2010/2011
