club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
ac florenz,serie a,1,italy,in,mario gomez,28,germany,fc bayern munchen,germany,CF,attacker,86,86,fc bayern munchen,1 bundesliga,1,germany,13.95,25.2,0,32,0.94,2.66,19,4,1213,7,0.78,2.29,2,2,202,0,0,0,0,0,0,2013/2014
as rom,serie a,1,italy,out,daniel osvaldo,27,italy,as rom,italy,CF,attacker,NA,NA,fc southampton,premier league,1,england,13.59,15.3,0,31,0.89,1.55,17,2,2385,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc turin,serie a,1,italy,out,angelo ogbonna,25,italy,fc turin,italy,CB,defender,80,87,juventus turin,serie a,1,italy,13.5,10.8,0,24,0.89,0.96,0,1,2143,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
juventus turin,serie a,1,italy,in,angelo ogbonna,25,italy,fc turin,italy,CB,defender,80,87,fc turin,serie a,1,italy,13.5,10.8,0,24,0.89,0.96,0,1,2143,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
as rom,serie a,1,italy,in,medhi benatia,26,morocco,udinese calcio,italy,CB,defender,82,84,udinese calcio,serie a,1,italy,12.15,11.7,0,25,0.93,1.6,2,1,2114,0,0,0,0,0,0,4,1,1,0,0,280,2013/2014
udinese calcio,serie a,1,italy,out,medhi benatia,26,morocco,udinese calcio,italy,CB,defender,82,84,as rom,serie a,1,italy,12.15,11.7,0,25,0.93,1.6,2,1,2114,0,0,0,0,0,0,4,1,1,0,0,280,2013/2014
fc turin,serie a,1,italy,in,ciro immobile,23,italy,juventus turin,italy,CF,attacker,75,85,juventus turin,serie a,1,italy,12.15,6.3,0,34,0.89,0.88,5,3,2064,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
juventus turin,serie a,1,italy,out,ciro immobile,23,italy,juventus turin,italy,CF,attacker,75,85,fc turin,serie a,1,italy,12.15,6.3,0,34,0.89,0.88,5,3,2064,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
as rom,serie a,1,italy,out,bojan krkic,22,spain,as rom,italy,SS,attacker,NA,NA,fc barcelona,primera division,1,spain,11.7,7.2,1101,27,0.64,1.26,3,3,1197,6,0.75,1.17,0,0,326,0,0,0,0,0,0,2013/2014
inter mailand,serie a,1,italy,in,mauro icardi,20,argentina,uc sampdoria,italy,CF,attacker,75,84,uc sampdoria,serie a,1,italy,11.7,10.8,362,31,0.82,1.03,10,4,2118,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
uc sampdoria,serie a,1,italy,out,mauro icardi,20,argentina,uc sampdoria,italy,CF,attacker,75,84,inter mailand,serie a,1,italy,11.7,10.8,362,31,0.82,1.03,10,4,2118,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
as rom,serie a,1,italy,in,adem ljajic,21,serbia,ac florenz,italy,AM,midfielder,79,84,ac florenz,serie a,1,italy,10.8,10.8,312,31,0.84,1.71,12,5,1796,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ac florenz,serie a,1,italy,out,adem ljajic,21,serbia,ac florenz,italy,AM,midfielder,79,84,as rom,serie a,1,italy,10.8,10.8,312,31,0.84,1.71,12,5,1796,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ssc neapel,serie a,1,italy,in,raul albiol,27,spain,real madrid,spain,CB,defender,80,84,real madrid,primera division,1,spain,10.8,7.2,0,26,0.58,2.08,1,0,1873,2,0.29,0.5,0,0,10,0,0,0,0,0,0,2013/2014
juventus turin,serie a,1,italy,out,manolo gabbiadini,21,italy,juventus turin,italy,CF,attacker,74,83,uc sampdoria,serie a,1,italy,10.35,6.3,1457,31,0.89,1.03,7,2,1792,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
uc sampdoria,serie a,1,italy,in,manolo gabbiadini,21,italy,juventus turin,italy,CF,attacker,74,83,juventus turin,serie a,1,italy,10.35,6.3,1457,31,0.89,1.03,7,2,1792,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ac mailand,serie a,1,italy,in,alessandro matri,29,italy,juventus turin,italy,CF,attacker,78,78,juventus turin,serie a,1,italy,9.9,9.9,0,35,0.66,2.26,10,2,1785,9,0.9,1.67,2,2,486,0,0,0,0,0,0,2013/2014
juventus turin,serie a,1,italy,out,alessandro matri,29,italy,juventus turin,italy,CF,attacker,78,78,ac mailand,serie a,1,italy,9.9,9.9,0,35,0.66,2.26,10,2,1785,9,0.9,1.67,2,2,486,0,0,0,0,0,0,2013/2014
ac mailand,serie a,1,italy,in,cristian zapata,26,colombia,fc villarreal,spain,CB,defender,79,82,fc villarreal,primera division,1,spain,9,5.4,0,29,0.74,2.1,0,2,2391,5,1,1.8,0,1,371,0,0,0,0,0,0,2013/2014
ac mailand,serie a,1,italy,out,kevin prince boateng,26,ghana,ac mailand,italy,AM,midfielder,83,86,fc schalke 04,1 bundesliga,1,germany,9,13.5,675,37,1,1.57,3,7,2780,7,1,1.57,1,1,529,0,0,0,0,0,0,2013/2014
juventus turin,serie a,1,italy,out,simone zaza,22,italy,juventus turin,italy,CF,attacker,72,83,us sassuolo,serie a,1,italy,9,4.05,0,36,1,1.19,18,4,2847,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
us sassuolo,serie a,1,italy,in,simone zaza,22,italy,juventus turin,italy,CF,attacker,72,83,juventus turin,serie a,1,italy,9,4.05,0,36,1,1.19,18,4,2847,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ac mailand,serie a,1,italy,in,andrea poli,23,italy,uc sampdoria,italy,CM,midfielder,76,82,uc sampdoria,serie a,1,italy,8.73,7.2,360,32,1,1.28,3,0,2630,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
uc sampdoria,serie a,1,italy,out,andrea poli,23,italy,uc sampdoria,italy,CM,midfielder,76,82,ac mailand,serie a,1,italy,8.73,7.2,360,32,1,1.28,3,0,2630,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
hellas verona,serie a,1,italy,out,jorginho,22,italy,hellas verona,italy,DM,midfielder,NA,NA,ssc neapel,serie a,1,italy,8.55,9,0,44,1,1.93,2,2,3878,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ssc neapel,serie a,1,italy,in,jorginho,22,italy,hellas verona,italy,DM,midfielder,NA,NA,hellas verona,serie a,1,italy,8.55,9,0,44,1,1.93,2,2,3878,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ssc neapel,serie a,1,italy,in,jose callejon,26,spain,real madrid,spain,RW,attacker,76,81,real madrid,primera division,1,spain,8.55,9,0,41,0.77,2.1,7,6,2036,4,0.5,2,2,0,217,0,0,0,0,0,0,2013/2014
ssc neapel,serie a,1,italy,in,dries mertens,26,belgium,psv eindhoven,netherlands,CF,attacker,80,83,psv eindhoven,eredivisie,1,netherlands,8.53,11.7,1124,39,0.95,1.9,18,21,3220,0,0,0,0,0,0,6,0.86,1.17,1,3,524,2013/2014
ac florenz,serie a,1,italy,in,josip ilicic,25,slovenia,us palermo,italy,SS,attacker,77,80,us palermo,serie b,2,italy,8.1,8.55,0,32,0.91,1.03,11,2,2498,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
juventus turin,serie a,1,italy,in,carlos tevez,29,argentina,manchester city,england,SS,attacker,86,86,manchester city,premier league,1,england,8.1,24.3,0,47,0.92,1.94,17,15,3368,5,0.83,0.4,0,0,295,0,0,0,0,0,0,2013/2014
lazio rom,serie a,1,italy,in,lucas biglia,27,argentina,rsc anderlecht,belgium,DM,midfielder,76,78,rsc anderlecht,jupiler pro league,1,belgium,7.56,7.2,0,51,1,1.88,5,9,4507,6,1,0.83,0,0,540,0,0,0,0,0,0,2013/2014
lazio rom,serie a,1,italy,in,antonio candreva,26,italy,udinese calcio,italy,RM,midfielder,81,85,udinese calcio,serie a,1,italy,7.38,9,0,49,0.94,1.78,7,13,3697,0,0,0,0,0,0,11,0.85,2,1,3,817,2013/2014
udinese calcio,serie a,1,italy,out,antonio candreva,26,italy,udinese calcio,italy,RM,midfielder,81,85,lazio rom,serie a,1,italy,7.38,9,0,49,0.94,1.78,7,13,3697,0,0,0,0,0,0,11,0.85,2,1,3,817,2013/2014
as rom,serie a,1,italy,in,gervinho,26,cote d\'ivoire,fc arsenal,england,LW,attacker,NA,NA,fc arsenal,premier league,1,england,7.2,9,0,26,0.7,1.65,7,5,1565,6,1,2,2,2,359,0,0,0,0,0,0,2013/2014
inter mailand,serie a,1,italy,in,saphir taider,21,algeria,fc bologna,italy,CM,midfielder,72,83,fc bologna,serie a,1,italy,6.75,4.5,0,35,0.97,1.26,5,2,2967,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
lazio rom,serie a,1,italy,in,felipe anderson,20,brazil,fc santos,brazil,LW,attacker,72,84,fc santos,campeonato brasileiro serie a,1,brazil,6.75,5.4,0,3,0.75,0.67,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
juventus turin,serie a,1,italy,out,emanuele giaccherini,28,italy,juventus turin,italy,LM,midfielder,77,80,afc sunderland,premier league,1,england,6.75,6.75,0,25,0.5,2.12,3,4,1273,4,0.5,1.75,0,0,39,0,0,0,0,0,0,2013/2014
fc bologna,serie a,1,italy,out,alessandro diamanti,30,italy,fc bologna,italy,AM,midfielder,83,83,guangzhou evergrande f c ,chinese super league,1,china,6.75,7.2,0,36,0.97,1.25,8,11,3155,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc bologna,serie a,1,italy,out,saphir taider,21,algeria,fc bologna,italy,CM,midfielder,72,83,inter mailand,serie a,1,italy,6.75,4.5,0,35,0.97,1.26,5,2,2967,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ssc neapel,serie a,NA,italy,in,duvan zapata,22,colombia,estudiantes de la plata,argentina,CF,attacker,NA,NA,estudiantes de la plata,torneo final,1,argentina,6.72,2.7,0,31,1,1.23,13,1,2407,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
as rom,serie a,1,italy,out,michael bradley,26,united states,as rom,italy,CM,midfielder,77,82,toronto fc,major league soccer,1,united states,6.66,5.85,906,35,0.92,1.89,1,2,2682,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
catania calcio,serie a,1,italy,out,papu gomez,25,argentina,catania calcio,italy,SS,attacker,80,84,metalist kharkiv,premier liga,1,ukraine,6.3,9.9,1068,39,0.97,1.51,9,7,3308,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
lazio rom,serie a,1,italy,out,libor kozak,24,czech republic,lazio rom,italy,CF,attacker,75,80,aston villa,premier league,1,england,5.85,3.42,0,31,0.55,1.42,10,0,1536,0,0,0,0,0,0,11,0.79,2.18,10,0,700,2013/2014
inter mailand,serie a,1,italy,in,matias silvestre,28,argentina,us palermo,italy,CB,defender,NA,NA,us palermo,serie b,2,italy,5.4,5.4,736,20,0.44,1.85,0,0,1502,0,0,0,0,0,0,7,0.88,2.29,0,0,630,2013/2014
inter mailand,serie a,1,italy,in,ishak belfodil,21,algeria,fc parma,italy,CF,attacker,74,83,fc parma,serie a,1,italy,5.18,9,0,34,0.92,1.18,8,5,2050,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc parma,serie a,1,italy,out,ishak belfodil,21,algeria,fc parma,italy,CF,attacker,74,83,inter mailand,serie a,1,italy,5.18,9,0,34,0.92,1.18,8,5,2050,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
us sassuolo,serie a,1,italy,in,antonio sanabria,17,paraguay,fc barcelona b,spain,CF,attacker,NA,NA,fc barcelona b,segunda division,2,spain,5.13,0.54,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
as rom,serie a,1,italy,out,maarten stekelenburg,30,netherlands,as rom,italy,GK,keeper,79,79,fc fulham,premier league,1,england,5.04,4.95,0,22,0.73,1.73,0,0,1935,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
as rom,serie a,1,italy,in,tin jedvaj,17,croatia,gnk dinamo zagreb,croatia,CB,defender,NA,NA,gnk dinamo zagreb,1 hnl,1,croatia,4.5,0.675,359,13,0.93,2.31,1,1,1170,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc parma,serie a,1,italy,out,raman chibsah,20,ghana,fc parma,italy,CM,midfielder,63,75,us sassuolo,serie a,1,italy,4.5,1.35,0,28,0.82,1.96,2,2,1587,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc genua 1893,serie a,1,italy,out,andreas granqvist,28,sweden,fc genua 1893,italy,CB,defender,76,81,fk krasnodar,premier liga,1,russia,4.5,5.85,0,36,0.97,0.94,1,2,3024,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ssc neapel,serie a,1,italy,in,rafael,23,brazil,fc santos,brazil,GK,keeper,77,86,fc santos,campeonato brasileiro serie a,1,brazil,4.5,3.6,0,5,1,1,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ssc neapel,serie a,1,italy,in,faouzi ghoulam,22,algeria,as saint etienne,france,LB,defender,72,80,as saint etienne,ligue 1,1,france,4.5,2.7,154,31,0.78,1.45,0,4,2304,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
us sassuolo,serie a,1,italy,in,raman chibsah,20,ghana,fc parma,italy,CM,midfielder,63,75,fc parma,serie a,1,italy,4.5,1.35,0,28,0.82,1.96,2,2,1587,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc genua 1893,serie a,1,italy,in,sime vrsaljko,21,croatia,gnk dinamo zagreb,croatia,RB,defender,NA,NA,gnk dinamo zagreb,1 hnl,1,croatia,4.39,4.5,0,32,0.78,2.09,0,4,2711,4,0.67,0.25,0,0,360,0,0,0,0,0,0,2013/2014
fc parma,serie a,1,italy,out,dorlan pabon,25,colombia,fc parma,italy,RW,attacker,76,79,cf monterrey,liga mx clausura,NA,mexico,4.35,4.5,1466,30,0.77,1.13,9,4,1851,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ac mailand,serie a,1,italy,in,riccardo saponara,21,italy,fc empoli,italy,AM,midfielder,68,78,fc empoli,serie b,2,italy,4.32,6.3,0,40,1,1.8,13,15,3430,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
juventus turin,serie a,1,italy,in,federico peluso,29,italy,atalanta bergamo,italy,LB,defender,77,77,atalanta bergamo,serie a,1,italy,4.32,4.5,0,30,0.75,1.77,2,4,2154,3,0.75,2,0,1,203,0,0,0,0,0,0,2013/2014
atalanta bergamo,serie a,1,italy,out,federico peluso,29,italy,atalanta bergamo,italy,LB,defender,77,77,juventus turin,serie a,1,italy,4.32,4.5,0,30,0.75,1.77,2,4,2154,3,0.75,2,0,1,203,0,0,0,0,0,0,2013/2014
as rom,serie a,1,italy,in,mattia destro,22,italy,fc genua 1893,italy,CF,attacker,76,84,fc genua 1893,serie a,1,italy,4.05,10.35,0,26,0.87,1.69,11,3,1537,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc genua 1893,serie a,1,italy,out,mattia destro,22,italy,fc genua 1893,italy,CF,attacker,76,84,as rom,serie a,1,italy,4.05,10.35,0,26,0.87,1.69,11,3,1537,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ac florenz,serie a,1,italy,in,ante rebic,19,croatia,rnk split,croatia,SS,attacker,NA,NA,rnk split,1 hnl,1,croatia,4.05,0.9,312,29,1,1.59,10,4,2202,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
juventus turin,serie a,1,italy,in,domenico berardi,19,italy,us sassuolo,italy,RW,attacker,70,83,us sassuolo,serie a,1,italy,4.05,5.4,0,39,0.97,1.87,11,6,2428,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
juventus turin,serie a,1,italy,out,luca marrone,23,italy,juventus turin,italy,CB,defender,72,84,us sassuolo,serie a,1,italy,4.05,3.6,672,15,0.32,2.53,0,0,1172,1,0.17,3,0,0,90,0,0,0,0,0,0,2013/2014
us sassuolo,serie a,1,italy,in,luca marrone,23,italy,juventus turin,italy,CB,defender,72,84,juventus turin,serie a,1,italy,4.05,3.6,672,15,0.32,2.53,0,0,1172,1,0.17,3,0,0,90,0,0,0,0,0,0,2013/2014
us sassuolo,serie a,1,italy,out,domenico berardi,19,italy,us sassuolo,italy,RW,attacker,70,83,juventus turin,serie a,1,italy,4.05,5.4,0,39,0.97,1.87,11,6,2428,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
atalanta bergamo,serie a,1,italy,in,luca cigarini,27,italy,ssc neapel,italy,DM,midfielder,78,83,ssc neapel,serie a,1,italy,3.78,6.75,736,30,0.91,1.17,2,5,2491,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ssc neapel,serie a,1,italy,out,luca cigarini,27,italy,ssc neapel,italy,DM,midfielder,78,83,atalanta bergamo,serie a,1,italy,3.78,6.75,736,30,0.91,1.17,2,5,2491,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
as rom,serie a,1,italy,out,nicolas lopez,19,uruguay,as rom,italy,RW,attacker,70,82,udinese calcio,serie a,1,italy,3.6,1.53,0,7,0.21,1.29,1,0,147,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc genua 1893,serie a,1,italy,in,giannis fetfatzidis,22,greece,olympiakos piraus,greece,RW,attacker,73,84,olympiakos piraus,super league,1,greece,3.6,2.93,307,22,0.73,2.64,2,2,893,0,0,0,0,0,0,2,1,0,0,0,59,2013/2014
udinese calcio,serie a,NA,italy,in,charles aranguiz,24,chile,club universidad de chile,chile,CM,midfielder,NA,NA,club universidad de chile,primera division clausura,1,chile,3.6,1.98,370,22,1,1.82,10,8,1844,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
udinese calcio,serie a,1,italy,in,nicolas lopez,19,uruguay,as rom,italy,RW,attacker,70,82,as rom,serie a,1,italy,3.6,1.53,0,7,0.21,1.29,1,0,147,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
udinese calcio,serie a,1,italy,out,pablo armero,26,colombia,udinese calcio,italy,LB,defender,78,82,ssc neapel,serie a,1,italy,3.6,8.1,736,33,0.77,1.52,1,6,2006,0,0,0,0,0,0,6,1,0.67,0,1,476,2013/2014
ssc neapel,serie a,1,italy,in,henrique,27,brazil,se palmeiras sao paulo,brazil,CB,defender,76,77,se palmeiras sao paulo,campeonato brasileiro serie a,1,brazil,3.6,2.25,0,34,1,1.97,2,1,3060,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ssc neapel,serie a,1,italy,in,pablo armero,26,colombia,udinese calcio,italy,LB,defender,78,82,udinese calcio,serie a,1,italy,3.6,8.1,736,33,0.77,1.52,1,6,2006,0,0,0,0,0,0,6,1,0.67,0,1,476,2013/2014
us sassuolo,serie a,1,italy,in,jasmin kurtic,24,slovenia,us palermo,italy,CM,midfielder,72,76,us palermo,serie b,2,italy,3.6,1.8,736,32,0.84,1.06,0,1,2352,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
inter mailand,serie a,1,italy,in,danilo dambrosio,25,italy,fc turin,italy,RB,defender,NA,NA,fc turin,serie a,1,italy,3.41,4.5,0,28,0.78,1.07,2,3,1963,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc turin,serie a,1,italy,out,danilo dambrosio,25,italy,fc turin,italy,RB,defender,NA,NA,inter mailand,serie a,1,italy,3.41,4.5,0,28,0.78,1.07,2,3,1963,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
juventus turin,serie a,1,italy,out,felipe melo,30,brazil,juventus turin,italy,DM,midfielder,79,79,galatasaray istanbul,super lig,1,turkey,3.38,9.9,698,35,0.97,1.94,1,6,2746,9,1,1.56,0,1,785,0,0,0,0,0,0,2013/2014
catania calcio,serie a,NA,italy,in,gino peruzzi,21,argentina,club atletico velez sarsfield,argentina,RB,defender,54,64,club atletico velez sarsfield,torneo final,1,argentina,3.35,2.7,0,29,0.85,1.59,2,0,2226,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ac mailand,serie a,1,italy,out,rodney strasser,23,sierra leone,ac mailand,italy,DM,midfielder,72,79,fc genua 1893,serie a,1,italy,3.15,1.08,1074,4,0.17,1.5,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc genua 1893,serie a,1,italy,in,rodney strasser,23,sierra leone,ac mailand,italy,DM,midfielder,72,79,ac mailand,serie a,1,italy,3.15,1.08,1074,4,0.17,1.5,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
juventus turin,serie a,1,italy,in,simone zaza,22,italy,uc sampdoria,italy,CF,attacker,72,83,uc sampdoria,serie a,1,italy,3.15,4.05,362,36,1,1.19,18,4,2847,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
juventus turin,serie a,1,italy,out,alberto masi,20,italy,juventus turin,italy,CB,defender,65,77,ternana calcio,serie b,2,italy,3.15,0.81,1457,24,0.75,0.96,1,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
uc sampdoria,serie a,1,italy,out,simone zaza,22,italy,uc sampdoria,italy,CF,attacker,72,83,juventus turin,serie a,1,italy,3.15,4.05,362,36,1,1.19,18,4,2847,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
cagliari calcio,serie a,1,italy,out,thiago ribeiro,27,brazil,cagliari calcio,italy,LW,attacker,75,78,fc santos,campeonato brasileiro serie a,1,brazil,3.15,1.8,0,56,0.88,1.48,12,5,3622,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
ac mailand,serie a,1,italy,out,bartosz salamon,22,poland,ac mailand,italy,CB,defender,69,82,uc sampdoria,serie a,1,italy,3.06,2.7,0,23,0.74,1.48,3,1,2100,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
uc sampdoria,serie a,1,italy,in,bartosz salamon,22,poland,ac mailand,italy,CB,defender,69,82,ac mailand,serie a,1,italy,3.06,2.7,0,23,0.74,1.48,3,1,2100,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
catania calcio,serie a,1,italy,in,fabian monzon,26,argentina,olympique lyon,france,LB,defender,NA,NA,olympique lyon,ligue 1,1,france,2.97,2.25,1085,17,0.59,1.82,1,0,938,0,0,0,0,0,0,6,1,2.67,1,0,451,2013/2014
fc genua 1893,serie a,1,italy,out,francesco acerbi,25,italy,fc genua 1893,italy,CB,defender,75,80,us sassuolo,serie a,1,italy,2.88,3.15,0,17,0.55,1,0,0,1208,2,1,0,0,0,169,0,0,0,0,0,0,2013/2014
us sassuolo,serie a,1,italy,in,francesco acerbi,25,italy,fc genua 1893,italy,CB,defender,75,80,fc genua 1893,serie a,1,italy,2.88,3.15,0,17,0.55,1,0,0,1208,2,1,0,0,0,169,0,0,0,0,0,0,2013/2014
as rom,serie a,1,italy,out,panagiotis tachtsidis,22,greece,as rom,italy,DM,midfielder,73,80,fc genua 1893,serie a,1,italy,2.7,2.97,0,23,0.59,1.7,1,2,1551,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
inter mailand,serie a,1,italy,out,giulio donati,23,italy,inter mailand,italy,RB,defender,64,72,bayer 04 leverkusen,1 bundesliga,1,germany,2.7,0.675,371,27,0.79,0.7,0,2,2264,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc parma,serie a,1,italy,in,marco parolo,28,italy,ac cesena,italy,CM,midfielder,75,80,ac cesena,serie b,2,italy,2.7,4.05,736,37,1,1.24,3,3,3126,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc parma,serie a,1,italy,out,graziano pelle,27,italy,fc parma,italy,CF,attacker,78,78,feyenoord rotterdam,eredivisie,1,netherlands,2.7,4.5,0,34,1,2.09,29,9,3000,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc genua 1893,serie a,1,italy,in,isaac cofie,21,ghana,chievo verona,italy,CM,midfielder,71,80,chievo verona,serie a,1,italy,2.7,2.7,0,28,0.74,1.32,2,0,2125,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
fc genua 1893,serie a,1,italy,in,mario santana,31,argentina,ssc neapel,italy,RW,attacker,77,77,ssc neapel,serie a,1,italy,2.7,1.71,342,29,0.97,1,4,3,1883,0,0,0,0,0,0,0,0,0,0,0,0,2013/2014
