club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
atletico madrid,primera division,1,spain,in,antoine griezmann,23,france,real sociedad san sebastian,spain,LW,attacker,82,88,real sociedad san sebastian,primera division,1,spain,48.6,27.0,0,50,0.98,1.42,20,5,3678,6,1.0,0.17,0,0,491,0,0,0,0,0,0,2014/2015
atletico madrid,primera division,1,spain,in,mario mandzukic,28,croatia,fc bayern munchen,germany,CF,attacker,83,83,fc bayern munchen,1 bundesliga,1,germany,19.8,27.0,750,48,0.92,2.42,26,10,3314,10,0.91,1.7,3,3,651,0,0,0,0,0,0,2014/2015
atletico madrid,primera division,1,spain,in,jan oblak,21,slovenia,benfica lissabon,portugal,GK,keeper,77,85,benfica lissabon,primeira liga,1,portugal,14.4,3.6,379,28,0.74,2.61,0,0,2522,0,0,0,0,0,0,4,0.67,1.25,0,0,390,2014/2015
atletico madrid,primera division,1,spain,in,alessio cerci,27,italy,fc turin,italy,RW,attacker,81,84,fc turin,serie a,1,italy,13.5,16.2,0,38,1.0,1.47,13,11,3042,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
atletico madrid,primera division,1,spain,in,raul jimenez,23,mexico,cf america,mexico,CF,attacker,73,78,cf america,liga mx clausura,1,mexico,9.45,2.7,0,29,1.0,1.55,15,1,2485,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
atletico madrid,primera division,1,spain,in,guilherme siqueira,28,brazil,fc granada,spain,LB,defender,NA,NA,fc granada,primera division,1,spain,9.0,7.2,1101,33,0.94,2.52,1,1,2751,3,1.0,1.33,0,0,270,7,0.78,2.0,0,0,639,2014/2015
atletico madrid,primera division,1,spain,in,angel correa,19,argentina,club atletico san lorenzo de almagro,argentina,RW,attacker,75,86,club atletico san lorenzo de almagro,primera division,1,argentina,6.75,4.5,0,44,0.98,1.68,8,14,3362,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
atletico madrid,primera division,1,spain,in,miguel angel moya,30,spain,fc getafe,spain,GK,keeper,77,77,fc getafe,primera division,1,spain,2.7,2.7,0,26,0.93,1.04,0,0,2309,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
atletico madrid,primera division,1,spain,in,jesus gamez,29,spain,fc malaga,spain,RB,defender,79,79,fc malaga,primera division,1,spain,2.25,4.5,0,30,1.0,1.33,0,2,2623,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
atletico madrid,primera division,1,spain,in,emiliano velazquez,20,uruguay,danubio fc,uruguay,CB,defender,NA,NA,danubio fc,primera division clausura,1,uruguay,0.99,1.35,0,33,1.0,1.85,2,0,2824,0,0,0,0,0,0,0,0,0,0,0,0,2014/2015
