club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
leicester city,premier league,1,england,in,islam slimani,28,algeria,sporting lissabon,portugal,CF,attacker,80,80,sporting lissabon,primeira liga,1,portugal,27.45,19.8,1404,46,0.98,2.28,31,6,3598,0,0,0,0,0,0,7,0.88,1.43,1,0,237,2016/2017
leicester city,premier league,1,england,in,ahmed musa,23,nigeria,zska moskau,russia,LW,attacker,76,82,zska moskau,premier liga,1,russia,17.55,16.2,1093,44,1.0,1.93,18,6,3858,6,1.0,0.67,1,0,540,0,0,0,0,0,0,2016/2017
leicester city,premier league,1,england,in,wilfred ndidi,20,nigeria,krc genk,belgium,DM,midfielder,68,80,krc genk,jupiler pro league,1,belgium,15.84,7.2,1277,43,0.91,1.65,4,3,3688,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
leicester city,premier league,1,england,in,nampalys mendy,24,france,ogc nizza,france,DM,midfielder,77,83,ogc nizza,ligue 1,1,france,13.95,6.75,368,40,1.0,1.65,1,2,3602,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
leicester city,premier league,1,england,in,bartosz kapustka,19,poland,cracovia krakau,poland,AM,midfielder,69,82,cracovia krakau,ekstraklasa,1,poland,4.5,4.5,702,35,0.95,1.66,5,10,2660,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
leicester city,premier league,1,england,in,ron robert zieler,27,germany,hannover 96,germany,GK,keeper,80,81,hannover 96,2 bundesliga,2,germany,3.15,7.2,371,36,1.0,0.78,0,0,3240,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
leicester city,premier league,1,england,out,ngolo kante,25,france,leicester city,england,CM,midfielder,79,83,fc chelsea,premier league,1,england,32.22,18.0,1085,40,0.98,2.18,1,4,3193,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
leicester city,premier league,1,england,out,jeffrey schlupp,24,ghana,leicester city,england,LM,midfielder,69,77,crystal palace,premier league,1,england,12.42,7.2,902,26,0.96,2.19,1,3,1456,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
leicester city,premier league,1,england,out,andrej kramaric,25,croatia,leicester city,england,CF,attacker,74,78,tsg 1899 hoffenheim,1 bundesliga,1,germany,9.9,6.75,736,21,0.72,1.43,6,4,1409,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
leicester city,premier league,1,england,out,ritchie de laet,27,belgium,leicester city,england,RB,defender,72,72,aston villa,championship,2,england,2.07,1.8,682,25,0.62,1.52,1,1,1741,0,0,0,0,0,0,0,0,0,0,0,0,2016/2017
