club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
fc girondins bordeaux,ligue 1,NA,france,in,diego rolan,19,uruguay,defensor sporting club,uruguay,CF,attacker,NA,NA,defensor sporting club,primera division clausura,1,uruguay,2.52,0.45,0,26,0.81,1.62,3,1,963,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc girondins bordeaux,ligue 1,1,france,out,yoan gouffran,26,france,fc girondins bordeaux,france,LW,attacker,74,78,newcastle united,premier league,1,england,1.8,6.75,0,37,0.97,1.62,14,3,2874,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc girondins bordeaux,ligue 1,1,france,out,michael ciani,28,france,fc girondins bordeaux,france,CB,defender,73,77,lazio rom,serie a,1,italy,1.35,3.6,0,35,0.85,1.51,2,2,3024,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc girondins bordeaux,ligue 1,1,france,out,salif sane,21,senegal,fc girondins bordeaux,france,CB,defender,NA,NA,as nancy lorraine,ligue 1,1,france,1.08,1.8,736,33,0.89,1.24,2,0,2781,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc girondins bordeaux,ligue 1,1,france,out,grzegorz krychowiak,22,poland,fc girondins bordeaux,france,DM,midfielder,69,75,stade reims,ligue 1,1,france,0.72,0.9,371,23,0.74,1.13,0,0,1958,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
olympique marseille,ligue 1,1,france,in,modou sougou,28,senegal,cfr cluj,romania,RW,attacker,NA,NA,cfr cluj,liga 1,1,romania,2.7,3.6,0,33,1.0,2.06,10,15,2895,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
olympique marseille,ligue 1,1,france,in,lucas mendes,22,brazil,coritiba fc,brazil,CB,defender,70,80,coritiba fc,campeonato brasileiro serie a,1,brazil,2.07,0.54,0,15,1.0,1.13,2,1,1203,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
olympique marseille,ligue 1,1,france,in,alaixys romao,29,togo,fc lorient,france,DM,midfielder,75,79,fc lorient,ligue 1,1,france,1.8,3.15,0,37,1.0,1.16,2,3,3379,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
olympique marseille,ligue 1,1,france,in,foued kadir,29,algeria,fc valenciennes,france,AM,midfielder,72,74,fc valenciennes,ligue 1,1,france,0.45,2.03,0,37,0.97,1.22,6,4,2658,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
olympique marseille,ligue 1,NA,france,in,kassim abdallah,25,comoros,cs sedan ardennes,france,RB,defender,NA,NA,cs sedan ardennes,ligue 2,1,france,0.45,1.35,0,32,1.0,1.41,1,0,2730,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
olympique marseille,ligue 1,NA,france,in,brice samba,18,france,ac le havre,france,GK,keeper,NA,NA,ac le havre,ligue 2,1,france,0.36,0.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
olympique marseille,ligue 1,1,france,out,loic remy,26,france,olympique marseille,france,CF,attacker,82,85,queens park rangers,premier league,1,england,9.45,13.5,899,47,1.0,1.64,22,8,3534,9,1.0,1.11,2,2,680,0,0,0,0,0,0,2012/2013
olympique marseille,ligue 1,1,france,out,cesar azpilicueta,22,spain,olympique marseille,france,RB,defender,75,82,fc chelsea,premier league,1,england,7.92,6.75,0,44,0.85,1.55,1,4,3821,8,0.8,1.5,0,0,710,0,0,0,0,0,0,2012/2013
olympique marseille,ligue 1,1,france,out,stephane mbia,26,cameroon,olympique marseille,france,DM,midfielder,80,86,queens park rangers,premier league,1,england,5.4,8.1,0,24,0.89,1.42,2,0,1888,5,1.0,0.6,0,0,344,0,0,0,0,0,0,2012/2013
olympique marseille,ligue 1,1,france,out,alou diarra,31,france,olympique marseille,france,DM,midfielder,78,78,west ham united,premier league,1,england,2.25,4.5,695,50,0.94,1.48,2,1,3755,9,1.0,1.44,0,0,791,0,0,0,0,0,0,2012/2013
olympique marseille,ligue 1,1,france,out,charles kabore,25,burkina faso,olympique marseille,france,DM,midfielder,75,82,kuban krasnodar,premier liga,1,russia,1.8,4.5,0,38,0.76,1.39,0,1,2061,6,0.6,1.5,0,0,230,0,0,0,0,0,0,2012/2013
fc stade rennes,ligue 1,1,france,in,sadio diallo,21,guinea,sc bastia,france,CM,midfielder,71,75,sc bastia,ligue 1,1,france,3.6,2.25,0,32,1.0,1.72,9,5,2657,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc stade rennes,ligue 1,NA,france,in,romain alessandrini,23,france,clermont foot auvergne 63,france,RW,attacker,74,80,clermont foot auvergne 63,ligue 2,1,france,2.25,1.8,0,35,1.0,1.37,11,4,3085,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
