club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
az alkmaar,eredivisie,1,netherlands,out,charlison benschop,22,curacao,az alkmaar,netherlands,CF,attacker,NA,NA,stade brest 29,ligue 1,1,france,1.13,0.765,368,47,0.96,1.85,7,4,2145,0,0,0,0,0,0,10,0.83,1.6,0,1,440,2012/2013
az alkmaar,eredivisie,1,netherlands,out,ragnar klavan,26,estonia,az alkmaar,netherlands,CB,defender,69,71,fc augsburg,1 bundesliga,1,germany,0.225,1.35,0,40,0.73,1.98,1,1,2229,0,0,0,0,0,0,8,0.57,1.63,0,1,578,2012/2013
sc heerenveen,eredivisie,1,netherlands,in,jukka raitala,23,finland,tsg 1899 hoffenheim,germany,LB,defender,68,71,tsg 1899 hoffenheim,1 bundesliga,1,germany,0.72,1.08,736,20,0.69,1.55,0,0,1258,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
sc heerenveen,eredivisie,1,netherlands,in,marco pappa,24,guatemala,chicago fire,united states,LW,attacker,68,70,chicago fire,major league soccer,1,united states,0.63,0.36,125,22,0.96,1.68,6,5,1639,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
sc heerenveen,eredivisie,1,netherlands,in,alfred finnbogason,23,iceland,ksc lokeren,belgium,CF,attacker,63,68,ksc lokeren,jupiler pro league,1,belgium,0.45,0.54,324,28,0.78,1.64,15,4,1759,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
sc heerenveen,eredivisie,1,netherlands,out,bas dost,23,netherlands,sc heerenveen,netherlands,CF,attacker,74,80,vfl wolfsburg,1 bundesliga,1,germany,6.3,7.2,0,39,1.0,1.95,38,9,3402,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
sc heerenveen,eredivisie,1,netherlands,out,luciano narsingh,21,netherlands,sc heerenveen,netherlands,RW,attacker,76,84,psv eindhoven,eredivisie,1,netherlands,3.69,6.3,0,39,1.0,1.95,12,26,3352,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
sc heerenveen,eredivisie,1,netherlands,out,oussama assaidi,24,morocco,sc heerenveen,netherlands,LW,attacker,77,82,fc liverpool,premier league,1,england,3.6,6.3,0,29,1.0,1.66,10,8,2213,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc twente enschede,eredivisie,1,netherlands,in,luc castaignos,19,netherlands,inter mailand,italy,CF,attacker,73,85,inter mailand,serie a,1,italy,5.4,4.05,0,11,0.46,1.45,3,0,426,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc twente enschede,eredivisie,1,netherlands,in,dusan tadic,23,serbia,fc groningen,netherlands,LW,attacker,78,84,fc groningen,eredivisie,1,netherlands,4.95,6.75,0,35,1.0,1.06,7,10,3170,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc twente enschede,eredivisie,1,netherlands,in,felipe gutierrez,21,chile,cd universidad catolica,chile,CM,midfielder,67,72,cd universidad catolica,primera division clausura,1,chile,2.52,1.44,0,23,1.0,1.57,9,7,1922,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc twente enschede,eredivisie,1,netherlands,in,andreas bjelland,23,denmark,fc nordsjaelland,denmark,CB,defender,68,76,fc nordsjaelland,superligaen,1,denmark,2.52,1.8,0,29,0.97,1.93,1,1,2538,0,0,0,0,0,0,2,1.0,0.5,0,0,180,2012/2013
fc twente enschede,eredivisie,1,netherlands,in,robbert schilder,26,netherlands,nac breda,netherlands,CB,defender,71,74,nac breda,eredivisie,1,netherlands,0.81,1.58,0,33,1.0,1.09,6,7,2950,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc twente enschede,eredivisie,1,netherlands,out,luuk de jong,21,netherlands,fc twente enschede,netherlands,CF,attacker,78,86,borussia monchengladbach,1 bundesliga,1,germany,10.8,10.8,0,51,1.0,1.82,32,17,4507,0,0,0,0,0,0,10,1.0,2.2,4,3,887,2012/2013
fc twente enschede,eredivisie,1,netherlands,out,ola john,20,netherlands,fc twente enschede,netherlands,LW,attacker,74,85,benfica lissabon,primeira liga,1,portugal,10.8,2.25,0,50,0.98,1.86,9,22,3486,0,0,0,0,0,0,10,1.0,2.2,1,4,658,2012/2013
fc twente enschede,eredivisie,1,netherlands,out,steven berghuis,20,netherlands,fc twente enschede,netherlands,RW,attacker,67,75,az alkmaar,eredivisie,1,netherlands,0.45,0.54,736,38,0.84,1.5,9,2,2156,0,0,0,0,0,0,2,0.67,1.5,0,0,31,2012/2013
vitesse arnheim,eredivisie,1,netherlands,in,theo janssen,31,netherlands,ajax amsterdam,netherlands,CM,midfielder,76,76,ajax amsterdam,eredivisie,1,netherlands,0.495,4.5,312,38,0.95,1.89,8,10,3194,6,1.0,1.33,0,0,467,0,0,0,0,0,0,2012/2013
vitesse arnheim,eredivisie,1,netherlands,out,alexander buttner,23,netherlands,vitesse arnheim,netherlands,LB,defender,69,74,manchester united,premier league,1,england,4.5,2.7,0,39,0.97,1.69,5,5,3432,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
vitesse arnheim,eredivisie,1,netherlands,out,mart lieder,22,netherlands,vitesse arnheim,netherlands,CF,attacker,61,67,rkc waalwijk,eredivisie,1,netherlands,0.045,0.135,0,6,0.6,1.67,2,0,305,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
nec nijmegen,eredivisie,1,netherlands,in,soren rieks,25,denmark,esbjerg fb,denmark,LM,midfielder,NA,NA,esbjerg fb,superligaen,1,denmark,0.27,1.13,0,25,0.96,2.4,17,6,2129,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
nec nijmegen,eredivisie,1,netherlands,out,bram nuytinck,22,netherlands,nec nijmegen,netherlands,CB,defender,68,77,rsc anderlecht,jupiler pro league,1,belgium,1.58,2.25,309,29,0.97,1.28,2,0,2522,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
nec nijmegen,eredivisie,1,netherlands,out,erton fejzullahu,24,kosovo,nec nijmegen,netherlands,CF,attacker,NA,NA,djurgardens if,allsvenskan,1,sweden,0.315,0.45,339,35,0.92,1.51,19,4,2848,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
rkc waalwijk,eredivisie,1,netherlands,in,teddy chevalier,25,france,sv zulte waregem,belgium,CF,attacker,67,68,sv zulte waregem,jupiler pro league,1,belgium,0.09,0.63,0,30,0.94,1.07,2,4,2148,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
rkc waalwijk,eredivisie,1,netherlands,in,mart lieder,22,netherlands,vitesse arnheim,netherlands,CF,attacker,61,67,vitesse arnheim,eredivisie,1,netherlands,0.045,0.135,0,6,0.6,1.67,2,0,305,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
roda jc kerkrade,eredivisie,1,netherlands,in,mikolaj lebedynski,21,poland,pogon stettin,poland,CF,attacker,58,63,pogon stettin,ekstraklasa,1,poland,0.009,0.225,0,8,0.3,1.25,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
roda jc kerkrade,eredivisie,1,netherlands,out,przemyslaw tyton,25,poland,roda jc kerkrade,netherlands,GK,keeper,77,83,psv eindhoven,eredivisie,1,netherlands,2.25,2.7,371,20,0.57,2.1,0,0,1754,0,0,0,0,0,0,3,0.38,2.33,0,0,270,2012/2013
fc utrecht,eredivisie,1,netherlands,in,jens toornstra,23,netherlands,ado den haag,netherlands,AM,midfielder,73,77,ado den haag,eredivisie,1,netherlands,0.855,2.25,0,38,1.0,1.13,5,6,3400,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc utrecht,eredivisie,1,netherlands,in,robbin ruiter,25,netherlands,fc volendam,netherlands,GK,keeper,NA,NA,fc volendam,jupiler league,2,netherlands,0.45,0.315,0,27,1.0,1.37,0,0,2403,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc utrecht,eredivisie,NA,netherlands,in,mark diemers,18,netherlands, rvo fc groningen sc cambuur u19,netherlands,AM,midfielder,NA,NA, rvo fc groningen sc cambuur u19,a junioren eredivisie,1,netherlands,0.09,-,0,23,0.96,1.09,0,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
heracles almelo,eredivisie,1,netherlands,in,jeroen veldmate,23,netherlands,sparta rotterdam,netherlands,CB,defender,NA,NA,sparta rotterdam,jupiler league,2,netherlands,0.198,0.315,0,36,1.0,1.97,6,2,3162,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
heracles almelo,eredivisie,1,netherlands,in,bart schenkeveld,20,netherlands,feyenoord rotterdam,netherlands,CB,defender,66,74,feyenoord rotterdam,eredivisie,1,netherlands,0.09,0.27,323,13,1.0,0.85,2,0,991,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
heracles almelo,eredivisie,1,netherlands,out,samuel armenteros,22,sweden,heracles almelo,netherlands,CF,attacker,69,75,rsc anderlecht,jupiler pro league,1,belgium,0.45,1.8,0,40,0.98,1.38,7,6,3339,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
heracles almelo,eredivisie,1,netherlands,out,willie overtoom,26,cameroon,heracles almelo,netherlands,AM,midfielder,75,79,az alkmaar,eredivisie,1,netherlands,0.27,1.8,157,37,1.0,1.3,10,8,3177,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
nac breda,eredivisie,1,netherlands,out,robbert schilder,26,netherlands,nac breda,netherlands,CB,defender,71,74,fc twente enschede,eredivisie,1,netherlands,0.81,1.58,0,33,1.0,1.09,6,7,2950,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
nac breda,eredivisie,1,netherlands,out,omer bayram,20,turkey,nac breda,netherlands,LM,midfielder,NA,NA,kayserispor,super lig,1,turkey,0.315,0.45,736,31,0.89,1.19,5,3,1706,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
nac breda,eredivisie,1,netherlands,out,donny gorter,24,netherlands,nac breda,netherlands,LB,defender,67,71,az alkmaar,eredivisie,1,netherlands,0.315,0.81,0,23,0.7,1.09,2,1,1938,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
nac breda,eredivisie,1,netherlands,out,leonardo,29,netherlands,nac breda,netherlands,SS,attacker,NA,NA,red bull salzburg,bundesliga,1,austria,0.09,1.62,0,49,0.98,1.94,10,11,3663,0,0,0,0,0,0,10,1.0,1.3,3,3,826,2012/2013
fc groningen,eredivisie,1,netherlands,in,filip kostic,19,serbia,fk radnicki 1923 kragujevac,serbia,LM,midfielder,NA,NA,fk radnicki 1923 kragujevac,superliga,1,serbia,1.13,1.13,1101,29,1.0,1.62,3,9,2309,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc groningen,eredivisie,1,netherlands,in,genero zeefuik,22,netherlands,psv eindhoven,netherlands,CF,attacker,67,74,psv eindhoven,eredivisie,1,netherlands,0.495,0.675,371,37,0.93,1.35,7,7,2646,0,0,0,0,0,0,1,0.5,3.0,0,0,6,2012/2013
fc groningen,eredivisie,1,netherlands,in,stefano magnasco,19,chile,cd universidad catolica,chile,RB,defender,NA,NA,cd universidad catolica,primera division clausura,1,chile,0.432,0.63,0,19,0.95,1.63,0,1,1514,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc groningen,eredivisie,1,netherlands,in,andraz kirm,27,slovenia,wisla krakau,poland,CM,midfielder,68,72,wisla krakau,ekstraklasa,1,poland,0.27,1.44,0,43,0.91,1.58,6,5,2863,0,0,0,0,0,0,8,1.0,1.38,2,0,486,2012/2013
fc groningen,eredivisie,NA,netherlands,in,marco bizot,21,netherlands,jong ajax amsterdam,netherlands,GK,keeper,NA,NA,jong ajax amsterdam,beloften divisie a,1,netherlands,0.113,0.135,371,22,0.79,1.55,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc groningen,eredivisie,1,netherlands,in,michael de leeuw,25,netherlands,de graafschap doetinchem,netherlands,AM,midfielder,68,70,de graafschap doetinchem,jupiler league,2,netherlands,0.113,0.585,0,37,1.0,0.86,11,6,2881,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc groningen,eredivisie,1,netherlands,out,dusan tadic,23,serbia,fc groningen,netherlands,LW,attacker,78,84,fc twente enschede,eredivisie,1,netherlands,4.95,6.75,0,35,1.0,1.06,7,10,3170,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc groningen,eredivisie,1,netherlands,out,nicklas pedersen,24,denmark,fc groningen,netherlands,CF,attacker,66,70,kv mechelen,jupiler pro league,1,belgium,0.315,1.13,0,21,0.84,1.0,1,1,1075,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc groningen,eredivisie,1,netherlands,out,thomas enevoldsen,24,denmark,fc groningen,netherlands,LW,attacker,71,74,kv mechelen,jupiler pro league,1,belgium,0.248,1.8,0,11,0.92,1.73,2,1,312,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
fc groningen,eredivisie,1,netherlands,out,danny holla,24,netherlands,fc groningen,netherlands,CM,midfielder,68,72,ado den haag,eredivisie,1,netherlands,0.151,1.35,371,34,0.94,1.5,6,5,2528,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ado den haag,eredivisie,1,netherlands,in,rydell poepon,24,netherlands,de graafschap doetinchem,netherlands,CF,attacker,69,73,de graafschap doetinchem,jupiler league,2,netherlands,0.27,1.35,0,36,1.0,0.83,8,7,3074,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ado den haag,eredivisie,1,netherlands,in,danny holla,24,netherlands,fc groningen,netherlands,CM,midfielder,68,72,fc groningen,eredivisie,1,netherlands,0.151,1.35,371,34,0.94,1.5,6,5,2528,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ado den haag,eredivisie,1,netherlands,out,jens toornstra,23,netherlands,ado den haag,netherlands,AM,midfielder,73,77,fc utrecht,eredivisie,1,netherlands,0.855,2.25,0,38,1.0,1.13,5,6,3400,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ado den haag,eredivisie,1,netherlands,out,lex immers,26,netherlands,ado den haag,netherlands,AM,midfielder,71,73,feyenoord rotterdam,eredivisie,1,netherlands,0.72,1.35,0,37,1.0,1.14,10,4,3324,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
ado den haag,eredivisie,1,netherlands,out,garry rodrigues,22,cape verde,ado den haag,netherlands,LW,attacker,NA,NA,levski sofia,a grupa,1,bulgaria,0.27,0.045,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
vvv venlo,eredivisie,1,netherlands,in,yuki otsu,22,japan,borussia monchengladbach,germany,AM,midfielder,67,75,borussia monchengladbach,1 bundesliga,1,germany,0.36,0.72,674,13,0.59,1.54,0,5,697,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
vvv venlo,eredivisie,1,netherlands,out,maya yoshida,24,japan,vvv venlo,netherlands,CB,defender,65,70,fc southampton,premier league,1,england,2.52,1.13,310,37,1.0,1.05,5,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
pec zwolle,eredivisie,NA,netherlands,in,youness mokhtar,20,morocco,jong psv eindhoven,netherlands,LW,attacker,NA,NA,jong psv eindhoven,beloften divisie a,1,netherlands,0.068,0.225,685,31,1.0,1.87,8,5,2444,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
willem ii tilburg,eredivisie,1,netherlands,in,kevin brands,24,netherlands,sc telstar,netherlands,AM,midfielder,NA,NA,sc telstar,jupiler league,2,netherlands,0.023,0.158,0,30,1.0,0.93,9,2,2542,0,0,0,0,0,0,0,0,0,0,0,0,2012/2013
