club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
psv eindhoven,eredivisie,1,netherlands,in,gaston pereiro,20,uruguay,nacional montevideo,uruguay,AM,midfielder,NA,NA,nacional montevideo,primera division clausura,1,uruguay,6.3,6.3,0,25,0.96,2.32,7,4,1782,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
psv eindhoven,eredivisie,1,netherlands,in,davy propper,23,netherlands,vitesse arnheim,netherlands,CM,midfielder,74,78,vitesse arnheim,eredivisie,1,netherlands,4.05,4.5,723,38,1.0,1.71,7,4,3296,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
psv eindhoven,eredivisie,1,netherlands,in,hector moreno,27,mexico,espanyol barcelona,spain,CB,defender,78,81,espanyol barcelona,primera division,1,spain,3.15,5.85,0,26,0.79,1.27,1,1,2208,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
psv eindhoven,eredivisie,1,netherlands,in,andres guardado,28,mexico,fc valencia,spain,CM,midfielder,79,79,fc valencia,primera division,1,spain,2.52,6.3,371,35,0.92,2.23,1,1,2956,0,0,0,0,0,0,6,0.86,0.83,0,0,530,2015/2016
psv eindhoven,eredivisie,1,netherlands,in,nicolas isimat mirin,23,france,as monaco,france,CB,defender,72,78,as monaco,ligue 1,1,france,2.16,2.25,736,25,0.62,2.24,1,0,1639,0,0,0,0,0,0,6,0.75,0.83,0,0,362,2015/2016
psv eindhoven,eredivisie,1,netherlands,in,luuk koopmans,21,netherlands,fc oss,netherlands,GK,keeper,NA,NA,fc oss,jupiler league,2,netherlands,0.09,0.09,371,31,0.82,1.42,0,0,2689,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
psv eindhoven,eredivisie,1,netherlands,out,memphis depay,21,netherlands,psv eindhoven,netherlands,LW,attacker,79,87,manchester united,premier league,1,england,30.6,18.0,1101,40,1.0,2.33,28,8,3387,0,0,0,0,0,0,8,1.0,1.38,5,1,674,2015/2016
psv eindhoven,eredivisie,1,netherlands,out,georginio wijnaldum,24,netherlands,psv eindhoven,netherlands,CM,midfielder,78,83,newcastle united,premier league,1,england,18.0,13.5,1090,44,0.98,2.3,18,6,3702,0,0,0,0,0,0,8,1.0,1.25,2,1,639,2015/2016
psv eindhoven,eredivisie,1,netherlands,out,oscar hiljemark,23,sweden,psv eindhoven,netherlands,CM,midfielder,72,77,us palermo,serie a,1,italy,2.25,2.03,748,19,0.66,2.42,0,1,977,0,0,0,0,0,0,3,0.75,2.0,0,0,227,2015/2016
psv eindhoven,eredivisie,1,netherlands,out,przemyslaw tyton,28,poland,psv eindhoven,netherlands,GK,keeper,75,75,vfb stuttgart,1 bundesliga,1,germany,0.9,2.25,371,35,0.88,1.26,0,0,3129,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
ajax amsterdam,eredivisie,1,netherlands,in,nemanja gudelj,23,serbia,az alkmaar,netherlands,DM,midfielder,75,80,az alkmaar,eredivisie,1,netherlands,5.4,5.4,736,36,1.0,1.89,12,3,3193,0,0,0,0,0,0,0,0,0,0,0,0,2015/2016
ajax amsterdam,eredivisie,1,netherlands,in,arkadiusz milik,21,poland,bayer 04 leverkusen,germany,CF,attacker,74,83,bayer 04 leverkusen,1 bundesliga,1,germany,2.52,4.5,1101,35,0.81,1.94,23,10,2292,5,0.83,0.8,1,3,254,4,1.0,2.25,3,0,377,2015/2016
