club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
sc amiens,ligue 1,1,france,in,serhou guirassy,23,france,1 fc koln,germany,CF,attacker,71,79,1 fc koln,1 bundesliga,1,germany,5.4,3.15,736,30,0.97,1.63,5,2,1845,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
sc amiens,ligue 1,1,france,in,gael kakuta,28,dr congo,rayo vallecano,spain,AM,midfielder,74,74,rayo vallecano,segunda division,2,spain,2.7,1.8,1061,12,0.8,0.5,1,0,720,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
sc amiens,ligue 1,1,france,in,eddy gnahore,25,france,us palermo,italy,CM,midfielder,74,79,us palermo,serie d girone i,4,italy,2.25,3.6,736,38,0.95,0.97,4,2,2560,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
sc amiens,ligue 1,1,france,in,jack lahne,17,sweden,if brommapojkarna,sweden,CF,attacker,60,77,if brommapojkarna,superettan,2,sweden,1.8,0.9,551,9,0.82,1.56,1,0,533,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
sc amiens,ligue 1,1,france,in,emil krafth,24,sweden,fc bologna,italy,RB,defender,73,77,fc bologna,serie a,1,italy,1.8,2.25,371,36,0.88,1.03,1,1,3062,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
sc amiens,ligue 1,1,france,in,alexis blin,22,france,fc toulouse,france,DM,midfielder,72,78,fc toulouse,ligue 1,1,france,1.49,4.5,371,30,0.91,1.1,1,1,2268,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
sc amiens,ligue 1,1,france,in,ulrick eneme ella,18,france,fc liefering,austria,AM,midfielder,NA,NA,fc liefering,2 liga,2,austria,0.27,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
sc amiens,ligue 1,1,france,in,aurelien chedjou,34,cameroon,istanbul buyuksehir belediyespor,turkey,CB,defender,74,74,istanbul buyuksehir belediyespor,super lig,1,turkey,0.18,0.36,308,26,0.81,1.19,1,0,2324,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
sc amiens,ligue 1,1,france,out,emil krafth,25,sweden,sc amiens,france,RB,defender,73,77,newcastle united,premier league,1,england,4.86,2.25,1062,36,0.88,1.03,1,1,3062,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
sc amiens,ligue 1,1,france,out,oualid el hajjam,28,morocco,sc amiens,france,RB,defender,71,71,es troyes ac,ligue 2,2,france,0.032,0.9,366,15,0.36,1.2,0,0,904,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
